Number of Days with Rainfall > 20mm - (Days), Year, Model, Statistics, ISO3
0.09747, 2080-2099, gfdl_esm2m, Apr Anomaly, NPL
0.00738, 2080-2099, gfdl_esm2m, May Anomaly, NPL
-0.0302, 2080-2099, gfdl_esm2m, Jun Anomaly, NPL
0.82346, 2080-2099, gfdl_esm2m, Jul Anomaly, NPL
0.67081, 2080-2099, gfdl_esm2m, Aug Anomaly, NPL
0.74362, 2080-2099, gfdl_esm2m, Sep Anomaly, NPL
0.34403, 2080-2099, gfdl_esm2m, Oct Anomaly, NPL
-0.3549, 2080-2099, gfdl_esm2m, Nov Anomaly, NPL
-0.0741, 2080-2099, gfdl_esm2m, Dec Anomaly, NPL
-0.0642, 2080-2099, hadgem2_ao, Jan Anomaly, NPL
-0.0848, 2080-2099, hadgem2_ao, Feb Anomaly, NPL
-0.0131, 2080-2099, hadgem2_ao, Mar Anomaly, NPL
0.25638, 2080-2099, hadgem2_ao, Apr Anomaly, NPL
0.90236, 2080-2099, hadgem2_ao, May Anomaly, NPL
2.31069, 2080-2099, hadgem2_ao, Jun Anomaly, NPL
1.94356, 2080-2099, hadgem2_ao, Jul Anomaly, NPL
1.90618, 2080-2099, hadgem2_ao, Aug Anomaly, NPL
0.8441, 2080-2099, hadgem2_ao, Sep Anomaly, NPL
-0.0389, 2080-2099, hadgem2_ao, Oct Anomaly, NPL
-0.1036, 2080-2099, hadgem2_ao, Nov Anomaly, NPL
0.22552, 2080-2099, hadgem2_ao, Dec Anomaly, NPL
0.19854, 2080-2099, hadgem2_es, Jan Anomaly, NPL
0.0298, 2080-2099, hadgem2_es, Feb Anomaly, NPL
0.17599, 2080-2099, hadgem2_es, Mar Anomaly, NPL
0.0128, 2080-2099, hadgem2_es, Apr Anomaly, NPL
0.29543, 2080-2099, hadgem2_es, May Anomaly, NPL
0.10251, 2080-2099, hadgem2_es, Jun Anomaly, NPL
1.24665, 2080-2099, hadgem2_es, Jul Anomaly, NPL
1.69788, 2080-2099, hadgem2_es, Aug Anomaly, NPL
0.496, 2080-2099, hadgem2_es, Sep Anomaly, NPL
0.28888, 2080-2099, hadgem2_es, Oct Anomaly, NPL
-0.0062, 2080-2099, hadgem2_es, Nov Anomaly, NPL
0.00487, 2080-2099, hadgem2_es, Dec Anomaly, NPL
-0.4205, 2080-2099, ipsl_cm5a_lr, Jan Anomaly, NPL
-0.052, 2080-2099, ipsl_cm5a_lr, Feb Anomaly, NPL
-0.1894, 2080-2099, ipsl_cm5a_lr, Mar Anomaly, NPL
-0.1485, 2080-2099, ipsl_cm5a_lr, Apr Anomaly, NPL
-0.1571, 2080-2099, ipsl_cm5a_lr, May Anomaly, NPL
0.21892, 2080-2099, ipsl_cm5a_lr, Jun Anomaly, NPL
0.39491, 2080-2099, ipsl_cm5a_lr, Jul Anomaly, NPL
3.11263, 2080-2099, ipsl_cm5a_lr, Aug Anomaly, NPL
0.99609, 2080-2099, ipsl_cm5a_lr, Sep Anomaly, NPL
-0.9569, 2080-2099, ipsl_cm5a_lr, Oct Anomaly, NPL
-0.1974, 2080-2099, ipsl_cm5a_lr, Nov Anomaly, NPL
-0.0917, 2080-2099, ipsl_cm5a_lr, Dec Anomaly, NPL
0.02202, 2080-2099, ipsl_cm5a_mr, Jan Anomaly, NPL
-0.0857, 2080-2099, ipsl_cm5a_mr, Feb Anomaly, NPL
0.01024, 2080-2099, ipsl_cm5a_mr, Mar Anomaly, NPL
0.054, 2080-2099, ipsl_cm5a_mr, Apr Anomaly, NPL
0.09338, 2080-2099, ipsl_cm5a_mr, May Anomaly, NPL
0.85894, 2080-2099, ipsl_cm5a_mr, Jun Anomaly, NPL
1.13529, 2080-2099, ipsl_cm5a_mr, Jul Anomaly, NPL
1.19512, 2080-2099, ipsl_cm5a_mr, Aug Anomaly, NPL
1.0687, 2080-2099, ipsl_cm5a_mr, Sep Anomaly, NPL
1.08357, 2080-2099, ipsl_cm5a_mr, Oct Anomaly, NPL
-0.3626, 2080-2099, ipsl_cm5a_mr, Nov Anomaly, NPL
-0.0575, 2080-2099, ipsl_cm5a_mr, Dec Anomaly, NPL
-0.1892, 2080-2099, miroc5, Jan Anomaly, NPL
-0.0306, 2080-2099, miroc5, Feb Anomaly, NPL
0.14246, 2080-2099, miroc5, Mar Anomaly, NPL
0.44603, 2080-2099, miroc5, Apr Anomaly, NPL
1.34536, 2080-2099, miroc5, May Anomaly, NPL
2.66527, 2080-2099, miroc5, Jun Anomaly, NPL
0.29115, 2080-2099, miroc5, Jul Anomaly, NPL
2.074, 2080-2099, miroc5, Aug Anomaly, NPL
0.52071, 2080-2099, miroc5, Sep Anomaly, NPL
0.75173, 2080-2099, miroc5, Oct Anomaly, NPL
0.17237, 2080-2099, miroc5, Nov Anomaly, NPL
0.32025, 2080-2099, miroc5, Dec Anomaly, NPL
0.02231, 2080-2099, miroc_esm_chem, Jan Anomaly, NPL
-0.1379, 2080-2099, miroc_esm_chem, Feb Anomaly, NPL
-0.0823, 2080-2099, miroc_esm_chem, Mar Anomaly, NPL
-0.2625, 2080-2099, miroc_esm_chem, Apr Anomaly, NPL
-0.2102, 2080-2099, miroc_esm_chem, May Anomaly, NPL
0.85119, 2080-2099, miroc_esm_chem, Jun Anomaly, NPL
1.65393, 2080-2099, miroc_esm_chem, Jul Anomaly, NPL
0.68188, 2080-2099, miroc_esm_chem, Aug Anomaly, NPL
0.18764, 2080-2099, miroc_esm_chem, Sep Anomaly, NPL
-0.4696, 2080-2099, miroc_esm_chem, Oct Anomaly, NPL
-0.7235, 2080-2099, miroc_esm_chem, Nov Anomaly, NPL
-0.2595, 2080-2099, miroc_esm_chem, Dec Anomaly, NPL
-0.0437, 2080-2099, miroc_esm, Jan Anomaly, NPL
-0.2107, 2080-2099, miroc_esm, Feb Anomaly, NPL
-0.0597, 2080-2099, miroc_esm, Mar Anomaly, NPL
0.03424, 2080-2099, miroc_esm, Apr Anomaly, NPL
-0.4232, 2080-2099, miroc_esm, May Anomaly, NPL
0.51077, 2080-2099, miroc_esm, Jun Anomaly, NPL
0.8422, 2080-2099, miroc_esm, Jul Anomaly, NPL
0.25384, 2080-2099, miroc_esm, Aug Anomaly, NPL
1.10267, 2080-2099, miroc_esm, Sep Anomaly, NPL
-0.4381, 2080-2099, miroc_esm, Oct Anomaly, NPL
-0.142, 2080-2099, miroc_esm, Nov Anomaly, NPL
0.08476, 2080-2099, miroc_esm, Dec Anomaly, NPL
0.06371, 2080-2099, mri_cgcm3, Jan Anomaly, NPL
0.10781, 2080-2099, mri_cgcm3, Feb Anomaly, NPL
-0.1598, 2080-2099, mri_cgcm3, Mar Anomaly, NPL
-0.055, 2080-2099, mri_cgcm3, Apr Anomaly, NPL
-0.0092, 2080-2099, mri_cgcm3, May Anomaly, NPL
0.2823, 2080-2099, mri_cgcm3, Jun Anomaly, NPL
0.89014, 2080-2099, mri_cgcm3, Jul Anomaly, NPL
0.20866, 2080-2099, mri_cgcm3, Aug Anomaly, NPL
0.22986, 2080-2099, mri_cgcm3, Sep Anomaly, NPL
0.00641, 2080-2099, mri_cgcm3, Oct Anomaly, NPL
-0.3272, 2080-2099, mri_cgcm3, Nov Anomaly, NPL
-0.116, 2080-2099, mri_cgcm3, Dec Anomaly, NPL
0.28586, 2080-2099, noresm1_m, Jan Anomaly, NPL
-0.0139, 2080-2099, noresm1_m, Feb Anomaly, NPL
0.07239, 2080-2099, noresm1_m, Mar Anomaly, NPL
0.07191, 2080-2099, noresm1_m, Apr Anomaly, NPL
0.30762, 2080-2099, noresm1_m, May Anomaly, NPL
0.93141, 2080-2099, noresm1_m, Jun Anomaly, NPL
1.68087, 2080-2099, noresm1_m, Jul Anomaly, NPL
-0.1649, 2080-2099, noresm1_m, Aug Anomaly, NPL
0.67416, 2080-2099, noresm1_m, Sep Anomaly, NPL
0.03357, 2080-2099, noresm1_m, Oct Anomaly, NPL
-0.2697, 2080-2099, noresm1_m, Nov Anomaly, NPL
0.24315, 2080-2099, noresm1_m, Dec Anomaly, NPL
-0.3487, 2080-2099, Ensemble (10th Percentile), Jan Anomaly, NPL
-0.3434, 2080-2099, Ensemble (10th Percentile), Feb Anomaly, NPL
-0.2685, 2080-2099, Ensemble (10th Percentile), Mar Anomaly, NPL
-0.1058, 2080-2099, Ensemble (10th Percentile), Apr Anomaly, NPL
-0.1864, 2080-2099, Ensemble (10th Percentile), May Anomaly, NPL
-1.5797, 2080-2099, Ensemble (10th Percentile), Jun Anomaly, NPL
-3.5615, 2080-2099, Ensemble (10th Percentile), Jul Anomaly, NPL
-2.611, 2080-2099, Ensemble (10th Percentile), Aug Anomaly, NPL
-0.83, 2080-2099, Ensemble (10th Percentile), Sep Anomaly, NPL
-0.531, 2080-2099, Ensemble (10th Percentile), Oct Anomaly, NPL
-0.479, 2080-2099, Ensemble (10th Percentile), Nov Anomaly, NPL
-0.3231, 2080-2099, Ensemble (10th Percentile), Dec Anomaly, NPL
-0.0615, 2080-2099, Ensemble (50th Percentile), Jan Anomaly, NPL
-0.121, 2080-2099, Ensemble (50th Percentile), Feb Anomaly, NPL
-0.0657, 2080-2099, Ensemble (50th Percentile), Mar Anomaly, NPL
0.04451, 2080-2099, Ensemble (50th Percentile), Apr Anomaly, NPL
0.14873, 2080-2099, Ensemble (50th Percentile), May Anomaly, NPL
0.85692, 2080-2099, Ensemble (50th Percentile), Jun Anomaly, NPL
0.6104, 2080-2099, Ensemble (50th Percentile), Jul Anomaly, NPL
1.22762, 2080-2099, Ensemble (50th Percentile), Aug Anomaly, NPL
0.9787, 2080-2099, Ensemble (50th Percentile), Sep Anomaly, NPL
0.36323, 2080-2099, Ensemble (50th Percentile), Oct Anomaly, NPL
-0.0484, 2080-2099, Ensemble (50th Percentile), Nov Anomaly, NPL
0.05306, 2080-2099, Ensemble (50th Percentile), Dec Anomaly, NPL
0.77653, 2080-2099, Ensemble (90th Percentile), Jan Anomaly, NPL
0.44809, 2080-2099, Ensemble (90th Percentile), Feb Anomaly, NPL
0.37893, 2080-2099, Ensemble (90th Percentile), Mar Anomaly, NPL
0.52575, 2080-2099, Ensemble (90th Percentile), Apr Anomaly, NPL
2.75894, 2080-2099, Ensemble (90th Percentile), May Anomaly, NPL
6.83653, 2080-2099, Ensemble (90th Percentile), Jun Anomaly, NPL
10.4794, 2080-2099, Ensemble (90th Percentile), Jul Anomaly, NPL
10.4689, 2080-2099, Ensemble (90th Percentile), Aug Anomaly, NPL
7.2996, 2080-2099, Ensemble (90th Percentile), Sep Anomaly, NPL
1.88598, 2080-2099, Ensemble (90th Percentile), Oct Anomaly, NPL
0.76323, 2080-2099, Ensemble (90th Percentile), Nov Anomaly, NPL
0.74978, 2080-2099, Ensemble (90th Percentile), Dec Anomaly, NPL
0.86435, 2080-2099, bcc_csm1_1_m, Annual Anomaly, NPL
1.83156, 2080-2099, bcc_csm1_1, Annual Anomaly, NPL
2.49296, 2080-2099, ccsm4, Annual Anomaly, NPL
5.35591, 2080-2099, cesm1_cam5, Annual Anomaly, NPL
0.62172, 2080-2099, csiro_mk3_6_0, Annual Anomaly, NPL
5.24364, 2080-2099, gfdl_cm3, Annual Anomaly, NPL
7.6886, 2080-2099, gfdl_esm2g, Annual Anomaly, NPL
2.24228, 2080-2099, gfdl_esm2m, Annual Anomaly, NPL
7.69595, 2080-2099, hadgem2_ao, Annual Anomaly, NPL
5.33663, 2080-2099, hadgem2_es, Annual Anomaly, NPL
2.50858, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, NPL
5.0154, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, NPL
8.50946, 2080-2099, miroc5, Annual Anomaly, NPL
1.25089, 2080-2099, miroc_esm_chem, Annual Anomaly, NPL
1.51402, 2080-2099, miroc_esm, Annual Anomaly, NPL
1.11834, 2080-2099, mri_cgcm3, Annual Anomaly, NPL
3.85228, 2080-2099, noresm1_m, Annual Anomaly, NPL
-9.7111, 2080-2099, Ensemble (10th Percentile), Annual Anomaly, NPL
2.86244, 2080-2099, Ensemble (50th Percentile), Annual Anomaly, NPL
35.9942, 2080-2099, Ensemble (90th Percentile), Annual Anomaly, NPL
