Number of Days with Rainfall > 20mm - (Days), Year, Model, Statistics, ISO3
-0.1066, 2040-2059, canesm2, Feb Anomaly, NPL
0.05113, 2040-2059, canesm2, Mar Anomaly, NPL
0.04046, 2040-2059, canesm2, Apr Anomaly, NPL
-0.0307, 2040-2059, canesm2, May Anomaly, NPL
-0.1989, 2040-2059, canesm2, Jun Anomaly, NPL
0.63467, 2040-2059, canesm2, Jul Anomaly, NPL
1.71704, 2040-2059, canesm2, Aug Anomaly, NPL
0.53099, 2040-2059, canesm2, Sep Anomaly, NPL
0.07349, 2040-2059, canesm2, Oct Anomaly, NPL
-0.1493, 2040-2059, canesm2, Nov Anomaly, NPL
0.05011, 2040-2059, canesm2, Dec Anomaly, NPL
0.12905, 2040-2059, ccsm4, Jan Anomaly, NPL
-0.1427, 2040-2059, ccsm4, Feb Anomaly, NPL
-0.399, 2040-2059, ccsm4, Mar Anomaly, NPL
0.10936, 2040-2059, ccsm4, Apr Anomaly, NPL
-0.2731, 2040-2059, ccsm4, May Anomaly, NPL
-0.1956, 2040-2059, ccsm4, Jun Anomaly, NPL
1.34458, 2040-2059, ccsm4, Jul Anomaly, NPL
0.70145, 2040-2059, ccsm4, Aug Anomaly, NPL
1.38461, 2040-2059, ccsm4, Sep Anomaly, NPL
-0.2264, 2040-2059, ccsm4, Oct Anomaly, NPL
-0.0801, 2040-2059, ccsm4, Nov Anomaly, NPL
-0.9083, 2040-2059, ccsm4, Dec Anomaly, NPL
0.20226, 2040-2059, cesm1_bgc, Jan Anomaly, NPL
-0.0739, 2040-2059, cesm1_bgc, Feb Anomaly, NPL
0.03292, 2040-2059, cesm1_bgc, Mar Anomaly, NPL
-0.0769, 2040-2059, cesm1_bgc, Apr Anomaly, NPL
0.09331, 2040-2059, cesm1_bgc, May Anomaly, NPL
-0.6489, 2040-2059, cesm1_bgc, Jun Anomaly, NPL
1.16083, 2040-2059, cesm1_bgc, Jul Anomaly, NPL
1.15986, 2040-2059, cesm1_bgc, Aug Anomaly, NPL
1.20332, 2040-2059, cesm1_bgc, Sep Anomaly, NPL
0.11698, 2040-2059, cesm1_bgc, Oct Anomaly, NPL
0.22607, 2040-2059, cesm1_bgc, Nov Anomaly, NPL
-0.2502, 2040-2059, cesm1_bgc, Dec Anomaly, NPL
-0.3144, 2040-2059, cesm1_cam5, Jan Anomaly, NPL
-0.0518, 2040-2059, cesm1_cam5, Feb Anomaly, NPL
-0.0189, 2040-2059, cesm1_cam5, Mar Anomaly, NPL
-0.066, 2040-2059, cesm1_cam5, Apr Anomaly, NPL
-0.7024, 2040-2059, cesm1_cam5, May Anomaly, NPL
-0.4068, 2040-2059, cesm1_cam5, Jun Anomaly, NPL
1.32915, 2040-2059, cesm1_cam5, Jul Anomaly, NPL
1.46871, 2040-2059, cesm1_cam5, Aug Anomaly, NPL
0.41451, 2040-2059, cesm1_cam5, Sep Anomaly, NPL
0.47641, 2040-2059, cesm1_cam5, Oct Anomaly, NPL
-0.0216, 2040-2059, cesm1_cam5, Nov Anomaly, NPL
-0.2131, 2040-2059, cesm1_cam5, Dec Anomaly, NPL
0.24948, 2040-2059, cmcc_cesm, Jan Anomaly, NPL
0.05237, 2040-2059, cmcc_cesm, Feb Anomaly, NPL
-0.0297, 2040-2059, cmcc_cesm, Mar Anomaly, NPL
-0.1252, 2040-2059, cmcc_cesm, Apr Anomaly, NPL
-0.0568, 2040-2059, cmcc_cesm, May Anomaly, NPL
-0.3208, 2040-2059, cmcc_cesm, Jun Anomaly, NPL
0.27072, 2040-2059, cmcc_cesm, Jul Anomaly, NPL
0.05438, 2040-2059, cmcc_cesm, Aug Anomaly, NPL
-0.0936, 2040-2059, cmcc_cesm, Sep Anomaly, NPL
0.01241, 2040-2059, cmcc_cesm, Oct Anomaly, NPL
0.04635, 2040-2059, cmcc_cesm, Nov Anomaly, NPL
0.01351, 2040-2059, cmcc_cesm, Dec Anomaly, NPL
-0.1151, 2040-2059, cmcc_cm, Jan Anomaly, NPL
-0.2073, 2040-2059, cmcc_cm, Feb Anomaly, NPL
-0.6383, 2040-2059, cmcc_cm, Mar Anomaly, NPL
-0.1284, 2040-2059, cmcc_cm, Apr Anomaly, NPL
-0.0964, 2040-2059, cmcc_cm, May Anomaly, NPL
0.09054, 2040-2059, cmcc_cm, Jun Anomaly, NPL
-0.086, 2040-2059, cmcc_cm, Jul Anomaly, NPL
-0.5849, 2040-2059, cmcc_cm, Aug Anomaly, NPL
0.57042, 2040-2059, cmcc_cm, Sep Anomaly, NPL
0.32112, 2040-2059, cmcc_cm, Oct Anomaly, NPL
0.02724, 2040-2059, cmcc_cm, Nov Anomaly, NPL
-0.6322, 2040-2059, cmcc_cm, Dec Anomaly, NPL
-0.1231, 2040-2059, cmcc_cms, Jan Anomaly, NPL
-0.513, 2040-2059, cmcc_cms, Feb Anomaly, NPL
-0.5749, 2040-2059, cmcc_cms, Mar Anomaly, NPL
0.13304, 2040-2059, cmcc_cms, Apr Anomaly, NPL
-0.1128, 2040-2059, cmcc_cms, May Anomaly, NPL
0.06959, 2040-2059, cmcc_cms, Jun Anomaly, NPL
0.38983, 2040-2059, cmcc_cms, Jul Anomaly, NPL
0.23604, 2040-2059, cmcc_cms, Aug Anomaly, NPL
0.11689, 2040-2059, cmcc_cms, Sep Anomaly, NPL
-0.128, 2040-2059, cmcc_cms, Oct Anomaly, NPL
-0.2306, 2040-2059, cmcc_cms, Nov Anomaly, NPL
-0.3195, 2040-2059, cmcc_cms, Dec Anomaly, NPL
-0.5424, 2040-2059, cnrm_cm5, Jan Anomaly, NPL
-0.1398, 2040-2059, cnrm_cm5, Feb Anomaly, NPL
-0.2799, 2040-2059, cnrm_cm5, Mar Anomaly, NPL
0.0459, 2040-2059, cnrm_cm5, Apr Anomaly, NPL
0.01811, 2040-2059, cnrm_cm5, May Anomaly, NPL
0.80271, 2040-2059, cnrm_cm5, Jun Anomaly, NPL
0.26402, 2040-2059, cnrm_cm5, Jul Anomaly, NPL
0.69393, 2040-2059, cnrm_cm5, Aug Anomaly, NPL
0.26678, 2040-2059, cnrm_cm5, Sep Anomaly, NPL
0.08603, 2040-2059, cnrm_cm5, Oct Anomaly, NPL
-0.3657, 2040-2059, cnrm_cm5, Nov Anomaly, NPL
0.17642, 2040-2059, cnrm_cm5, Dec Anomaly, NPL
-0.1208, 2040-2059, csiro_mk3_6_0, Jan Anomaly, NPL
-0.265, 2040-2059, csiro_mk3_6_0, Feb Anomaly, NPL
0.11149, 2040-2059, csiro_mk3_6_0, Mar Anomaly, NPL
0.03802, 2040-2059, csiro_mk3_6_0, Apr Anomaly, NPL
0.06107, 2040-2059, csiro_mk3_6_0, May Anomaly, NPL
-0.0309, 2040-2059, csiro_mk3_6_0, Jun Anomaly, NPL
0.32397, 2040-2059, csiro_mk3_6_0, Jul Anomaly, NPL
0.36793, 2040-2059, csiro_mk3_6_0, Aug Anomaly, NPL
0.58653, 2040-2059, csiro_mk3_6_0, Sep Anomaly, NPL
0.07443, 2040-2059, csiro_mk3_6_0, Oct Anomaly, NPL
0.01233, 2040-2059, csiro_mk3_6_0, Nov Anomaly, NPL
0.01273, 2040-2059, csiro_mk3_6_0, Dec Anomaly, NPL
0.20063, 2040-2059, gfdl_cm3, Jan Anomaly, NPL
0.10984, 2040-2059, gfdl_cm3, Feb Anomaly, NPL
-0.0565, 2040-2059, gfdl_cm3, Mar Anomaly, NPL
-0.0441, 2040-2059, gfdl_cm3, Apr Anomaly, NPL
-0.109, 2040-2059, gfdl_cm3, May Anomaly, NPL
0.09443, 2040-2059, gfdl_cm3, Jun Anomaly, NPL
0.53104, 2040-2059, gfdl_cm3, Jul Anomaly, NPL
1.44469, 2040-2059, gfdl_cm3, Aug Anomaly, NPL
-0.0646, 2040-2059, gfdl_cm3, Sep Anomaly, NPL
-0.233, 2040-2059, gfdl_cm3, Oct Anomaly, NPL
-0.0149, 2040-2059, gfdl_cm3, Nov Anomaly, NPL
-0.37, 2040-2059, gfdl_cm3, Dec Anomaly, NPL
-0.0282, 2040-2059, gfdl_esm2g, Jan Anomaly, NPL
0.12791, 2040-2059, gfdl_esm2g, Feb Anomaly, NPL
0.1366, 2040-2059, gfdl_esm2g, Mar Anomaly, NPL
0.11929, 2040-2059, gfdl_esm2g, Apr Anomaly, NPL
0.07159, 2040-2059, gfdl_esm2g, May Anomaly, NPL
-0.1442, 2040-2059, gfdl_esm2g, Jun Anomaly, NPL
1.29918, 2040-2059, gfdl_esm2g, Jul Anomaly, NPL
2.62569, 2040-2059, gfdl_esm2g, Aug Anomaly, NPL
-0.1735, 2040-2059, gfdl_esm2g, Sep Anomaly, NPL
0.11606, 2040-2059, gfdl_esm2g, Oct Anomaly, NPL
0.49596, 2040-2059, gfdl_esm2g, Nov Anomaly, NPL
0.04207, 2040-2059, gfdl_esm2g, Dec Anomaly, NPL
-0.2835, 2040-2059, gfdl_esm2m, Jan Anomaly, NPL
-0.132, 2040-2059, gfdl_esm2m, Feb Anomaly, NPL
0.1298, 2040-2059, gfdl_esm2m, Mar Anomaly, NPL
0.27144, 2040-2059, gfdl_esm2m, Apr Anomaly, NPL
0.19651, 2040-2059, gfdl_esm2m, May Anomaly, NPL
0.54259, 2040-2059, gfdl_esm2m, Jun Anomaly, NPL
0.54346, 2040-2059, gfdl_esm2m, Jul Anomaly, NPL
0.93449, 2040-2059, gfdl_esm2m, Aug Anomaly, NPL
-0.0742, 2040-2059, gfdl_esm2m, Sep Anomaly, NPL
0.31685, 2040-2059, gfdl_esm2m, Oct Anomaly, NPL
-0.0032, 2040-2059, gfdl_esm2m, Nov Anomaly, NPL
0.26248, 2040-2059, gfdl_esm2m, Dec Anomaly, NPL
0.06709, 2040-2059, hadgem2_ao, Jan Anomaly, NPL
0.04175, 2040-2059, hadgem2_ao, Feb Anomaly, NPL
0.08761, 2040-2059, hadgem2_ao, Mar Anomaly, NPL
0.20611, 2040-2059, hadgem2_ao, Apr Anomaly, NPL
0.47619, 2040-2059, hadgem2_ao, May Anomaly, NPL
1.67763, 2040-2059, hadgem2_ao, Jun Anomaly, NPL
1.44204, 2040-2059, hadgem2_ao, Jul Anomaly, NPL
1.81178, 2040-2059, hadgem2_ao, Aug Anomaly, NPL
0.58448, 2040-2059, hadgem2_ao, Sep Anomaly, NPL
-0.1138, 2040-2059, hadgem2_ao, Oct Anomaly, NPL
-0.1102, 2040-2059, hadgem2_ao, Nov Anomaly, NPL
0.05183, 2040-2059, hadgem2_ao, Dec Anomaly, NPL
-0.1853, 2040-2059, hadgem2_cc, Feb Anomaly, NPL
0.06899, 2040-2059, hadgem2_cc, Mar Anomaly, NPL
-0.066, 2040-2059, hadgem2_cc, Apr Anomaly, NPL
-0.0465, 2040-2059, hadgem2_cc, May Anomaly, NPL
0.24668, 2040-2059, hadgem2_cc, Jun Anomaly, NPL
0.99192, 2040-2059, hadgem2_cc, Jul Anomaly, NPL
-0.0109, 2040-2059, hadgem2_cc, Aug Anomaly, NPL
0.52235, 2040-2059, hadgem2_cc, Sep Anomaly, NPL
-0.0551, 2040-2059, hadgem2_cc, Oct Anomaly, NPL
-0.1227, 2040-2059, hadgem2_cc, Nov Anomaly, NPL
0.06557, 2040-2059, hadgem2_cc, Dec Anomaly, NPL
0.21244, 2040-2059, hadgem2_es, Jan Anomaly, NPL
0.08472, 2040-2059, hadgem2_es, Feb Anomaly, NPL
-0.0497, 2040-2059, hadgem2_es, Mar Anomaly, NPL
0.07961, 2040-2059, hadgem2_es, Apr Anomaly, NPL
0.06774, 2040-2059, hadgem2_es, May Anomaly, NPL
-0.2823, 2040-2059, hadgem2_es, Jun Anomaly, NPL
-0.3881, 2040-2059, hadgem2_es, Jul Anomaly, NPL
0.81978, 2040-2059, hadgem2_es, Aug Anomaly, NPL
0.10261, 2040-2059, hadgem2_es, Sep Anomaly, NPL
0.05895, 2040-2059, hadgem2_es, Oct Anomaly, NPL
0.02741, 2040-2059, hadgem2_es, Nov Anomaly, NPL
0.22548, 2040-2059, hadgem2_es, Dec Anomaly, NPL
0.11867, 2040-2059, inmcm4, Jan Anomaly, NPL
-0.0943, 2040-2059, inmcm4, Feb Anomaly, NPL
-0.0595, 2040-2059, inmcm4, Mar Anomaly, NPL
-0.0378, 2040-2059, inmcm4, Apr Anomaly, NPL
0.08471, 2040-2059, inmcm4, May Anomaly, NPL
0.5692, 2040-2059, inmcm4, Jun Anomaly, NPL
1.46391, 2040-2059, inmcm4, Jul Anomaly, NPL
0.04482, 2040-2059, inmcm4, Aug Anomaly, NPL
0.08153, 2040-2059, inmcm4, Sep Anomaly, NPL
-0.0687, 2040-2059, inmcm4, Oct Anomaly, NPL
-0.1304, 2040-2059, inmcm4, Nov Anomaly, NPL
0.4124, 2040-2059, inmcm4, Dec Anomaly, NPL
-0.5434, 2040-2059, ipsl_cm5a_lr, Jan Anomaly, NPL
0.06144, 2040-2059, ipsl_cm5a_lr, Feb Anomaly, NPL
-0.1238, 2040-2059, ipsl_cm5a_lr, Mar Anomaly, NPL
-0.144, 2040-2059, ipsl_cm5a_lr, Apr Anomaly, NPL
-0.0248, 2040-2059, ipsl_cm5a_lr, May Anomaly, NPL
0.03751, 2040-2059, ipsl_cm5a_lr, Jun Anomaly, NPL
1.25082, 2040-2059, ipsl_cm5a_lr, Jul Anomaly, NPL
2.35816, 2040-2059, ipsl_cm5a_lr, Aug Anomaly, NPL
1.82122, 2040-2059, ipsl_cm5a_lr, Sep Anomaly, NPL
-0.7156, 2040-2059, ipsl_cm5a_lr, Oct Anomaly, NPL
-0.2821, 2040-2059, ipsl_cm5a_lr, Nov Anomaly, NPL
0.11872, 2040-2059, ipsl_cm5a_lr, Dec Anomaly, NPL
-0.4108, 2040-2059, ipsl_cm5a_mr, Jan Anomaly, NPL
-0.3695, 2040-2059, ipsl_cm5a_mr, Feb Anomaly, NPL
0.0028, 2040-2059, ipsl_cm5a_mr, Mar Anomaly, NPL
-0.1477, 2040-2059, ipsl_cm5a_mr, Apr Anomaly, NPL
0.28734, 2040-2059, ipsl_cm5a_mr, May Anomaly, NPL
0.61103, 2040-2059, ipsl_cm5a_mr, Jun Anomaly, NPL
1.49611, 2040-2059, ipsl_cm5a_mr, Jul Anomaly, NPL
1.90491, 2040-2059, ipsl_cm5a_mr, Aug Anomaly, NPL
1.68908, 2040-2059, ipsl_cm5a_mr, Sep Anomaly, NPL
0.14558, 2040-2059, ipsl_cm5a_mr, Oct Anomaly, NPL
0.09139, 2040-2059, ipsl_cm5a_mr, Nov Anomaly, NPL
-0.1504, 2040-2059, ipsl_cm5a_mr, Dec Anomaly, NPL
-0.597, 2040-2059, ipsl_cm5b_lr, Jan Anomaly, NPL
-0.333, 2040-2059, ipsl_cm5b_lr, Feb Anomaly, NPL
0.10062, 2040-2059, ipsl_cm5b_lr, Mar Anomaly, NPL
-0.3621, 2040-2059, ipsl_cm5b_lr, Apr Anomaly, NPL
-0.1025, 2040-2059, ipsl_cm5b_lr, May Anomaly, NPL
-0.405, 2040-2059, ipsl_cm5b_lr, Jun Anomaly, NPL
5.0E-4, 2040-2059, ipsl_cm5b_lr, Jul Anomaly, NPL
0.72095, 2040-2059, ipsl_cm5b_lr, Aug Anomaly, NPL
0.56786, 2040-2059, ipsl_cm5b_lr, Sep Anomaly, NPL
-0.1413, 2040-2059, ipsl_cm5b_lr, Oct Anomaly, NPL
-0.1314, 2040-2059, ipsl_cm5b_lr, Nov Anomaly, NPL
0.79178, 2040-2059, ipsl_cm5b_lr, Dec Anomaly, NPL
-0.0349, 2040-2059, miroc5, Jan Anomaly, NPL
0.05136, 2040-2059, miroc5, Feb Anomaly, NPL
0.08338, 2040-2059, miroc5, Mar Anomaly, NPL
0.13271, 2040-2059, miroc5, Apr Anomaly, NPL
0.76539, 2040-2059, miroc5, May Anomaly, NPL
0.60099, 2040-2059, miroc5, Jun Anomaly, NPL
-0.8126, 2040-2059, miroc5, Jul Anomaly, NPL
-0.6838, 2040-2059, miroc5, Aug Anomaly, NPL
0.71159, 2040-2059, miroc5, Sep Anomaly, NPL
0.44237, 2040-2059, miroc5, Oct Anomaly, NPL
0.00453, 2040-2059, miroc5, Nov Anomaly, NPL
0.06459, 2040-2059, miroc5, Dec Anomaly, NPL
-0.1106, 2040-2059, miroc_esm_chem, Jan Anomaly, NPL
-0.0322, 2040-2059, miroc_esm_chem, Feb Anomaly, NPL
-0.1674, 2040-2059, miroc_esm_chem, Mar Anomaly, NPL
-0.2223, 2040-2059, miroc_esm_chem, Apr Anomaly, NPL
-0.093, 2040-2059, miroc_esm_chem, May Anomaly, NPL
0.81122, 2040-2059, miroc_esm_chem, Jun Anomaly, NPL
1.77975, 2040-2059, miroc_esm_chem, Jul Anomaly, NPL
0.6209, 2040-2059, miroc_esm_chem, Aug Anomaly, NPL
0.11325, 2040-2059, miroc_esm_chem, Sep Anomaly, NPL
-0.7249, 2040-2059, miroc_esm_chem, Oct Anomaly, NPL
-0.7655, 2040-2059, miroc_esm_chem, Nov Anomaly, NPL
-0.0437, 2040-2059, miroc_esm_chem, Dec Anomaly, NPL
0.1823, 2040-2059, miroc_esm, Jan Anomaly, NPL
0.17568, 2040-2059, miroc_esm, Feb Anomaly, NPL
-0.1574, 2040-2059, miroc_esm, Mar Anomaly, NPL
0.34834, 2040-2059, miroc_esm, Apr Anomaly, NPL
-0.2016, 2040-2059, miroc_esm, May Anomaly, NPL
0.65898, 2040-2059, miroc_esm, Jun Anomaly, NPL
0.90955, 2040-2059, miroc_esm, Jul Anomaly, NPL
-0.4022, 2040-2059, miroc_esm, Aug Anomaly, NPL
0.41108, 2040-2059, miroc_esm, Sep Anomaly, NPL
-0.149, 2040-2059, miroc_esm, Oct Anomaly, NPL
-1.1839, 2040-2059, miroc_esm, Nov Anomaly, NPL
-0.1627, 2040-2059, miroc_esm, Dec Anomaly, NPL
-0.3169, 2040-2059, mpi_esm_lr, Jan Anomaly, NPL
-0.0909, 2040-2059, mpi_esm_lr, Feb Anomaly, NPL
0.05569, 2040-2059, mpi_esm_lr, Mar Anomaly, NPL
0.03933, 2040-2059, mpi_esm_lr, Apr Anomaly, NPL
0.01545, 2040-2059, mpi_esm_lr, May Anomaly, NPL
0.28778, 2040-2059, mpi_esm_lr, Jun Anomaly, NPL
-1.7309, 2040-2059, mpi_esm_lr, Jul Anomaly, NPL
0.34952, 2040-2059, mpi_esm_lr, Aug Anomaly, NPL
0.10233, 2040-2059, mpi_esm_lr, Sep Anomaly, NPL
-0.3436, 2040-2059, mpi_esm_lr, Oct Anomaly, NPL
-0.3464, 2040-2059, mpi_esm_lr, Nov Anomaly, NPL
-0.2331, 2040-2059, mpi_esm_lr, Dec Anomaly, NPL
-0.4083, 2040-2059, mpi_esm_mr, Jan Anomaly, NPL
-0.4678, 2040-2059, mpi_esm_mr, Feb Anomaly, NPL
6.6E-4, 2040-2059, mpi_esm_mr, Mar Anomaly, NPL
-0.0767, 2040-2059, mpi_esm_mr, Apr Anomaly, NPL
-0.1826, 2040-2059, mpi_esm_mr, May Anomaly, NPL
-1.3645, 2040-2059, mpi_esm_mr, Jun Anomaly, NPL
-2.0964, 2040-2059, mpi_esm_mr, Jul Anomaly, NPL
-0.5121, 2040-2059, mpi_esm_mr, Aug Anomaly, NPL
0.78528, 2040-2059, mpi_esm_mr, Sep Anomaly, NPL
0.32056, 2040-2059, mpi_esm_mr, Oct Anomaly, NPL
0.19572, 2040-2059, mpi_esm_mr, Nov Anomaly, NPL
0.30765, 2040-2059, mpi_esm_mr, Dec Anomaly, NPL
0.22957, 2040-2059, mri_cgcm3, Jan Anomaly, NPL
0.02864, 2040-2059, mri_cgcm3, Feb Anomaly, NPL
-0.0213, 2040-2059, mri_cgcm3, Mar Anomaly, NPL
0.04401, 2040-2059, mri_cgcm3, Apr Anomaly, NPL
-0.0256, 2040-2059, mri_cgcm3, May Anomaly, NPL
0.34098, 2040-2059, mri_cgcm3, Jun Anomaly, NPL
-0.3235, 2040-2059, mri_cgcm3, Jul Anomaly, NPL
-0.1948, 2040-2059, mri_cgcm3, Aug Anomaly, NPL
-0.0638, 2040-2059, mri_cgcm3, Sep Anomaly, NPL
0.32686, 2040-2059, mri_cgcm3, Oct Anomaly, NPL
-0.1742, 2040-2059, mri_cgcm3, Nov Anomaly, NPL
-0.2289, 2040-2059, mri_cgcm3, Dec Anomaly, NPL
0.35643, 2040-2059, mri_esm1, Jan Anomaly, NPL
-0.1691, 2040-2059, mri_esm1, Feb Anomaly, NPL
0.09847, 2040-2059, mri_esm1, Mar Anomaly, NPL
0.02397, 2040-2059, mri_esm1, Apr Anomaly, NPL
0.01354, 2040-2059, mri_esm1, May Anomaly, NPL
0.23525, 2040-2059, mri_esm1, Jun Anomaly, NPL
-0.6049, 2040-2059, mri_esm1, Jul Anomaly, NPL
0.61548, 2040-2059, mri_esm1, Aug Anomaly, NPL
0.16526, 2040-2059, mri_esm1, Sep Anomaly, NPL
0.24276, 2040-2059, mri_esm1, Oct Anomaly, NPL
-0.0794, 2040-2059, mri_esm1, Nov Anomaly, NPL
-0.0209, 2040-2059, mri_esm1, Dec Anomaly, NPL
0.34932, 2040-2059, noresm1_m, Jan Anomaly, NPL
-0.0086, 2040-2059, noresm1_m, Feb Anomaly, NPL
-0.2359, 2040-2059, noresm1_m, Mar Anomaly, NPL
0.01744, 2040-2059, noresm1_m, Apr Anomaly, NPL
0.05012, 2040-2059, noresm1_m, May Anomaly, NPL
1.72724, 2040-2059, noresm1_m, Jun Anomaly, NPL
1.19186, 2040-2059, noresm1_m, Jul Anomaly, NPL
0.8327, 2040-2059, noresm1_m, Aug Anomaly, NPL
0.58792, 2040-2059, noresm1_m, Sep Anomaly, NPL
0.27862, 2040-2059, noresm1_m, Oct Anomaly, NPL
-0.3352, 2040-2059, noresm1_m, Nov Anomaly, NPL
0.09167, 2040-2059, noresm1_m, Dec Anomaly, NPL
-0.3369, 2040-2059, Ensemble (10th Percentile), Jan Anomaly, NPL
-0.3447, 2040-2059, Ensemble (10th Percentile), Feb Anomaly, NPL
-0.2607, 2040-2059, Ensemble (10th Percentile), Mar Anomaly, NPL
-0.1216, 2040-2059, Ensemble (10th Percentile), Apr Anomaly, NPL
-0.1845, 2040-2059, Ensemble (10th Percentile), May Anomaly, NPL
-1.7721, 2040-2059, Ensemble (10th Percentile), Jun Anomaly, NPL
-4.2257, 2040-2059, Ensemble (10th Percentile), Jul Anomaly, NPL
-3.1891, 2040-2059, Ensemble (10th Percentile), Aug Anomaly, NPL
-1.092, 2040-2059, Ensemble (10th Percentile), Sep Anomaly, NPL
-0.6321, 2040-2059, Ensemble (10th Percentile), Oct Anomaly, NPL
-0.4901, 2040-2059, Ensemble (10th Percentile), Nov Anomaly, NPL
-0.3186, 2040-2059, Ensemble (10th Percentile), Dec Anomaly, NPL
1.0E-4, 2040-2059, Ensemble (50th Percentile), Jan Anomaly, NPL
-0.056, 2040-2059, Ensemble (50th Percentile), Feb Anomaly, NPL
-0.0531, 2040-2059, Ensemble (50th Percentile), Mar Anomaly, NPL
0.02491, 2040-2059, Ensemble (50th Percentile), Apr Anomaly, NPL
0.04583, 2040-2059, Ensemble (50th Percentile), May Anomaly, NPL
0.30241, 2040-2059, Ensemble (50th Percentile), Jun Anomaly, NPL
0.88329, 2040-2059, Ensemble (50th Percentile), Jul Anomaly, NPL
0.73436, 2040-2059, Ensemble (50th Percentile), Aug Anomaly, NPL
0.44207, 2040-2059, Ensemble (50th Percentile), Sep Anomaly, NPL
0.04269, 2040-2059, Ensemble (50th Percentile), Oct Anomaly, NPL
-0.0728, 2040-2059, Ensemble (50th Percentile), Nov Anomaly, NPL
-0.0075, 2040-2059, Ensemble (50th Percentile), Dec Anomaly, NPL
