FID,id_punto,mes,mes_etiqueta,n_period,period,temp_max_normal,geom
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_782a,40665,8,8,30,1990,25.25,POINT (8933389.136160204 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_782b,40666,8,8,30,1990,21.47,POINT (8989048.88155684 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_782c,40667,8,8,30,1990,14.62,POINT (9044708.626953477 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_782d,40668,8,8,30,1990,16.73,POINT (9100368.372350115 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_782e,40669,8,8,30,1990,14.25,POINT (9156028.117746752 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_782f,40670,8,8,30,1990,9.45,POINT (9211687.863143386 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7830,40671,8,8,30,1990,11.66,POINT (9267347.608540025 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7831,40672,8,8,30,1990,12.29,POINT (9323007.353936663 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7832,40673,8,8,30,1990,12.71,POINT (9378667.099333297 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7833,40674,8,8,30,1990,10.97,POINT (9434326.844729934 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7834,40675,8,8,30,1990,11.41,POINT (9489986.590126572 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7835,40676,8,8,30,1990,11.45,POINT (9545646.335523209 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7836,40677,8,8,30,1990,14.32,POINT (9601306.080919845 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7837,40678,8,8,30,1990,13.53,POINT (9656965.826316481 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7838,40679,8,8,30,1990,9.42,POINT (9712625.57171312 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7839,40680,8,8,30,1990,10.08,POINT (9768285.317109756 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_783a,41295,8,8,30,1990,32.88,POINT (8933389.136160204 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_783b,41296,8,8,30,1990,31.73,POINT (8989048.88155684 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_783c,41297,8,8,30,1990,30.24,POINT (9044708.626953477 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_783d,41298,8,8,30,1990,25.99,POINT (9100368.372350115 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_783e,41299,8,8,30,1990,23.9,POINT (9156028.117746752 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_783f,41300,8,8,30,1990,19.38,POINT (9211687.863143386 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7840,41301,8,8,30,1990,10.98,POINT (9267347.608540025 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7841,41302,8,8,30,1990,11.7,POINT (9323007.353936663 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7842,41303,8,8,30,1990,9.56,POINT (9378667.099333297 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7843,41304,8,8,30,1990,6.89,POINT (9434326.844729934 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7844,41305,8,8,30,1990,7.21,POINT (9489986.590126572 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7845,41306,8,8,30,1990,10.25,POINT (9545646.335523209 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7846,41307,8,8,30,1990,8.81,POINT (9601306.080919845 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7847,41308,8,8,30,1990,9.37,POINT (9656965.826316481 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7848,41309,8,8,30,1990,10.08,POINT (9712625.57171312 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7849,41310,8,8,30,1990,12.81,POINT (9768285.317109756 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_784a,40335,8,8,30,1990,15.52,POINT (8933389.136160204 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_784b,40336,8,8,30,1990,12.19,POINT (8989048.88155684 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_784c,40337,8,8,30,1990,9.84,POINT (9044708.626953477 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_784d,40338,8,8,30,1990,12.35,POINT (9100368.372350115 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_784e,40339,8,8,30,1990,11.26,POINT (9156028.117746752 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_784f,40340,8,8,30,1990,12.71,POINT (9211687.863143386 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7850,40341,8,8,30,1990,13.12,POINT (9267347.608540025 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7851,40342,8,8,30,1990,11.6,POINT (9323007.353936663 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7852,40343,8,8,30,1990,9.92,POINT (9378667.099333297 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7853,40344,8,8,30,1990,10.09,POINT (9434326.844729934 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7854,40345,8,8,30,1990,9.56,POINT (9489986.590126572 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7855,40346,8,8,30,1990,10.39,POINT (9545646.335523209 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7856,40347,8,8,30,1990,11.73,POINT (9601306.080919845 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7857,40348,8,8,30,1990,11.9,POINT (9656965.826316481 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7858,40349,8,8,30,1990,10.89,POINT (9712625.57171312 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7859,40350,8,8,30,1990,9.64,POINT (9768285.317109756 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_785a,42530,8,8,30,1990,32.92,POINT (8933389.136160204 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_785b,42531,8,8,30,1990,32.5,POINT (8989048.88155684 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_785c,42532,8,8,30,1990,32.41,POINT (9044708.626953477 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_785d,42533,8,8,30,1990,32.62,POINT (9100368.372350115 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_785e,42534,8,8,30,1990,32.66,POINT (9156028.117746752 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_785f,42535,8,8,30,1990,32.64,POINT (9211687.863143386 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7860,42536,8,8,30,1990,32.64,POINT (9267347.608540025 3092272.122885534)
