FID,id_punto,cod_variable,period,period_n,trend_anual,geom
trends_anual_espacial_3_p.fid--5ff12b53_179f504f439_-67f5,40335,3,1,1901-2012,1.18,POINT (8933389.136160204 3535725.659799159)
trends_anual_espacial_3_p.fid--5ff12b53_179f504f439_-67f4,40336,3,1,1901-2012,1.22,POINT (8989048.88155684 3535725.659799159)
trends_anual_espacial_3_p.fid--5ff12b53_179f504f439_-67f3,40337,3,1,1901-2012,1.23,POINT (9044708.626953477 3535725.659799159)
trends_anual_espacial_3_p.fid--5ff12b53_179f504f439_-67f2,40338,3,1,1901-2012,1.25,POINT (9100368.372350115 3535725.659799159)
trends_anual_espacial_3_p.fid--5ff12b53_179f504f439_-67f1,40339,3,1,1901-2012,1.31,POINT (9156028.117746752 3535725.659799159)
trends_anual_espacial_3_p.fid--5ff12b53_179f504f439_-67f0,40340,3,1,1901-2012,1.33,POINT (9211687.863143386 3535725.659799159)
trends_anual_espacial_3_p.fid--5ff12b53_179f504f439_-67ef,40341,3,1,1901-2012,1.32,POINT (9267347.608540025 3535725.659799159)
trends_anual_espacial_3_p.fid--5ff12b53_179f504f439_-67ee,40342,3,1,1901-2012,1.36,POINT (9323007.353936663 3535725.659799159)
trends_anual_espacial_3_p.fid--5ff12b53_179f504f439_-67ed,40343,3,1,1901-2012,1.33,POINT (9378667.099333297 3535725.659799159)
trends_anual_espacial_3_p.fid--5ff12b53_179f504f439_-67ec,40344,3,1,1901-2012,1.29,POINT (9434326.844729934 3535725.659799159)
trends_anual_espacial_3_p.fid--5ff12b53_179f504f439_-67eb,40345,3,1,1901-2012,1.22,POINT (9489986.590126572 3535725.659799159)
trends_anual_espacial_3_p.fid--5ff12b53_179f504f439_-67ea,40346,3,1,1901-2012,1.14,POINT (9545646.335523209 3535725.659799159)
trends_anual_espacial_3_p.fid--5ff12b53_179f504f439_-67e9,40347,3,1,1901-2012,1.09,POINT (9601306.080919845 3535725.659799159)
trends_anual_espacial_3_p.fid--5ff12b53_179f504f439_-67e8,40348,3,1,1901-2012,1.04,POINT (9656965.826316481 3535725.659799159)
