FID,id_punto,cod_variable,period,period_n,trend_anual,geom
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6763,40667,4,1,1901-2012,0.56,POINT (9044708.626953477 3471454.9819268296)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6762,40668,4,1,1901-2012,0.62,POINT (9100368.372350115 3471454.9819268296)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6761,40669,4,1,1901-2012,0.67,POINT (9156028.117746752 3471454.9819268296)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6760,40670,4,1,1901-2012,0.73,POINT (9211687.863143386 3471454.9819268296)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-675f,40671,4,1,1901-2012,0.79,POINT (9267347.608540025 3471454.9819268296)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-675e,40672,4,1,1901-2012,0.82,POINT (9323007.353936663 3471454.9819268296)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-675d,40673,4,1,1901-2012,0.86,POINT (9378667.099333297 3471454.9819268296)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-675c,40674,4,1,1901-2012,0.87,POINT (9434326.844729934 3471454.9819268296)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-675b,40675,4,1,1901-2012,0.88,POINT (9489986.590126572 3471454.9819268296)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-675a,40676,4,1,1901-2012,0.87,POINT (9545646.335523209 3471454.9819268296)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6759,40677,4,1,1901-2012,0.86,POINT (9601306.080919845 3471454.9819268296)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6758,40678,4,1,1901-2012,0.87,POINT (9656965.826316481 3471454.9819268296)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6757,40679,4,1,1901-2012,0.86,POINT (9712625.57171312 3471454.9819268296)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6756,40680,4,1,1901-2012,0.87,POINT (9768285.317109756 3471454.9819268296)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6755,40981,4,1,1901-2012,0.42,POINT (8933389.136160204 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6754,40982,4,1,1901-2012,0.49,POINT (8989048.88155684 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6753,40983,4,1,1901-2012,0.53,POINT (9044708.626953477 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6752,40984,4,1,1901-2012,0.6,POINT (9100368.372350115 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6751,40985,4,1,1901-2012,0.64,POINT (9156028.117746752 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6750,40986,4,1,1901-2012,0.7,POINT (9211687.863143386 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-674f,40987,4,1,1901-2012,0.77,POINT (9267347.608540025 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-674e,40988,4,1,1901-2012,0.83,POINT (9323007.353936663 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-674d,40989,4,1,1901-2012,0.86,POINT (9378667.099333297 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-674c,40990,4,1,1901-2012,0.88,POINT (9434326.844729934 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-674b,40991,4,1,1901-2012,0.9,POINT (9489986.590126572 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-674a,40992,4,1,1901-2012,0.93,POINT (9545646.335523209 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6749,40993,4,1,1901-2012,0.91,POINT (9601306.080919845 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6748,40994,4,1,1901-2012,0.92,POINT (9656965.826316481 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6747,40995,4,1,1901-2012,0.96,POINT (9712625.57171312 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6746,40996,4,1,1901-2012,0.92,POINT (9768285.317109756 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6745,41295,4,1,1901-2012,0.4,POINT (8933389.136160204 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6744,41296,4,1,1901-2012,0.45,POINT (8989048.88155684 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6743,41297,4,1,1901-2012,0.51,POINT (9044708.626953477 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6742,41298,4,1,1901-2012,0.55,POINT (9100368.372350115 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6741,41299,4,1,1901-2012,0.58,POINT (9156028.117746752 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6740,41300,4,1,1901-2012,0.66,POINT (9211687.863143386 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-673f,41301,4,1,1901-2012,0.73,POINT (9267347.608540025 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-673e,41302,4,1,1901-2012,0.81,POINT (9323007.353936663 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-673d,41303,4,1,1901-2012,0.87,POINT (9378667.099333297 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-673c,41304,4,1,1901-2012,0.9,POINT (9434326.844729934 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-673b,41305,4,1,1901-2012,0.92,POINT (9489986.590126572 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-673a,41306,4,1,1901-2012,0.93,POINT (9545646.335523209 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6739,41307,4,1,1901-2012,0.96,POINT (9601306.080919845 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6738,41308,4,1,1901-2012,0.98,POINT (9656965.826316481 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6737,41309,4,1,1901-2012,1.01,POINT (9712625.57171312 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6736,41310,4,1,1901-2012,1.01,POINT (9768285.317109756 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6735,41614,4,1,1901-2012,0.39,POINT (8933389.136160204 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6734,41615,4,1,1901-2012,0.45,POINT (8989048.88155684 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6733,41616,4,1,1901-2012,0.53,POINT (9044708.626953477 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6732,41617,4,1,1901-2012,0.58,POINT (9100368.372350115 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6731,41618,4,1,1901-2012,0.61,POINT (9156028.117746752 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6730,41619,4,1,1901-2012,0.67,POINT (9211687.863143386 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-672f,41620,4,1,1901-2012,0.71,POINT (9267347.608540025 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-672e,41621,4,1,1901-2012,0.74,POINT (9323007.353936663 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-672d,41622,4,1,1901-2012,0.8,POINT (9378667.099333297 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-672c,41623,4,1,1901-2012,0.88,POINT (9434326.844729934 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-672b,41624,4,1,1901-2012,0.9,POINT (9489986.590126572 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-672a,41625,4,1,1901-2012,0.93,POINT (9545646.335523209 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6729,41626,4,1,1901-2012,0.98,POINT (9601306.080919845 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6728,41627,4,1,1901-2012,1.03,POINT (9656965.826316481 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6727,41628,4,1,1901-2012,1.05,POINT (9712625.57171312 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6726,41629,4,1,1901-2012,1.02,POINT (9768285.317109756 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6725,41926,4,1,1901-2012,0.36,POINT (8933389.136160204 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6724,41927,4,1,1901-2012,0.4,POINT (8989048.88155684 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6723,41928,4,1,1901-2012,0.48,POINT (9044708.626953477 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6722,41929,4,1,1901-2012,0.56,POINT (9100368.372350115 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6721,41930,4,1,1901-2012,0.64,POINT (9156028.117746752 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6720,41931,4,1,1901-2012,0.67,POINT (9211687.863143386 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-671f,41932,4,1,1901-2012,0.72,POINT (9267347.608540025 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-671e,41933,4,1,1901-2012,0.78,POINT (9323007.353936663 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-671d,41934,4,1,1901-2012,0.82,POINT (9378667.099333297 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-671c,41935,4,1,1901-2012,0.88,POINT (9434326.844729934 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-671b,41936,4,1,1901-2012,0.9,POINT (9489986.590126572 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-671a,41937,4,1,1901-2012,0.93,POINT (9545646.335523209 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6719,41938,4,1,1901-2012,0.95,POINT (9601306.080919845 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6718,41939,4,1,1901-2012,0.96,POINT (9656965.826316481 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6717,41940,4,1,1901-2012,0.97,POINT (9712625.57171312 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6716,41941,4,1,1901-2012,0.91,POINT (9768285.317109756 3217490.9158222144)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6715,42228,4,1,1901-2012,0.4,POINT (8933389.136160204 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6714,42229,4,1,1901-2012,0.4,POINT (8989048.88155684 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6713,42230,4,1,1901-2012,0.46,POINT (9044708.626953477 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6712,42231,4,1,1901-2012,0.53,POINT (9100368.372350115 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6711,42232,4,1,1901-2012,0.62,POINT (9156028.117746752 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6710,42233,4,1,1901-2012,0.68,POINT (9211687.863143386 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-670f,42234,4,1,1901-2012,0.76,POINT (9267347.608540025 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-670e,42235,4,1,1901-2012,0.83,POINT (9323007.353936663 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-670d,42236,4,1,1901-2012,0.86,POINT (9378667.099333297 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-670c,42237,4,1,1901-2012,0.9,POINT (9434326.844729934 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-670b,42238,4,1,1901-2012,0.93,POINT (9489986.590126572 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-670a,42239,4,1,1901-2012,0.94,POINT (9545646.335523209 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6709,42240,4,1,1901-2012,0.93,POINT (9601306.080919845 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6708,42241,4,1,1901-2012,0.92,POINT (9656965.826316481 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6707,42242,4,1,1901-2012,0.92,POINT (9712625.57171312 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6706,42243,4,1,1901-2012,0.87,POINT (9768285.317109756 3154740.816666564)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6705,42530,4,1,1901-2012,0.4,POINT (8933389.136160204 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6704,42531,4,1,1901-2012,0.39,POINT (8989048.88155684 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6703,42532,4,1,1901-2012,0.45,POINT (9044708.626953477 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6702,42533,4,1,1901-2012,0.51,POINT (9100368.372350115 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6701,42534,4,1,1901-2012,0.58,POINT (9156028.117746752 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-6700,42535,4,1,1901-2012,0.68,POINT (9211687.863143386 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-66ff,42536,4,1,1901-2012,0.77,POINT (9267347.608540025 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-66fe,42537,4,1,1901-2012,0.85,POINT (9323007.353936663 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-66fd,42538,4,1,1901-2012,0.88,POINT (9378667.099333297 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-66fc,42539,4,1,1901-2012,0.91,POINT (9434326.844729934 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-66fb,42540,4,1,1901-2012,0.94,POINT (9489986.590126572 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-66fa,42541,4,1,1901-2012,0.95,POINT (9545646.335523209 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-66f9,42542,4,1,1901-2012,0.93,POINT (9601306.080919845 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-66f8,42543,4,1,1901-2012,0.93,POINT (9656965.826316481 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-66f7,42544,4,1,1901-2012,0.92,POINT (9712625.57171312 3092272.122885534)
trends_anual_espacial_4_p.fid--5ff12b53_179f504f439_-66f6,42545,4,1,1901-2012,0.87,POINT (9768285.317109756 3092272.122885534)
