FID,id_punto,mes,mes_etiqueta,n_period,period,etp_normal,geom
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70dc,40665,8,8,30,1930,91.89,POINT (8933389.136160204 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70dd,40666,8,8,30,1930,85.4,POINT (8989048.88155684 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70de,40667,8,8,30,1930,93.39,POINT (9044708.626953477 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70df,40668,8,8,30,1930,89.3,POINT (9100368.372350115 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70e0,40669,8,8,30,1930,96.8,POINT (9156028.117746752 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70e1,40670,8,8,30,1930,87.2,POINT (9211687.863143386 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70e2,40671,8,8,30,1930,93,POINT (9267347.608540025 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70e3,40672,8,8,30,1930,94.8,POINT (9323007.353936663 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70e4,40673,8,8,30,1930,94.1,POINT (9378667.099333297 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70e5,40674,8,8,30,1930,87.5,POINT (9434326.844729934 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70e6,40675,8,8,30,1930,89.1,POINT (9489986.590126572 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70e7,40676,8,8,30,1930,88.8,POINT (9545646.335523209 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70e8,40677,8,8,30,1930,94.4,POINT (9601306.080919845 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70e9,40678,8,8,30,1930,92.9,POINT (9656965.826316481 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70ea,40679,8,8,30,1930,81.9,POINT (9712625.57171312 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70eb,40680,8,8,30,1930,84.39,POINT (9768285.317109756 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70ec,41295,8,8,30,1930,119.49,POINT (8933389.136160204 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70ed,41296,8,8,30,1930,112.5,POINT (8989048.88155684 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70ee,41297,8,8,30,1930,104.79,POINT (9044708.626953477 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70ef,41298,8,8,30,1930,90.39,POINT (9100368.372350115 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70f0,41299,8,8,30,1930,83.7,POINT (9156028.117746752 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70f1,41300,8,8,30,1930,80.3,POINT (9211687.863143386 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70f2,41301,8,8,30,1930,93,POINT (9267347.608540025 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70f3,41302,8,8,30,1930,92.79,POINT (9323007.353936663 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70f4,41303,8,8,30,1930,85.29,POINT (9378667.099333297 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70f5,41304,8,8,30,1930,75.69,POINT (9434326.844729934 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70f6,41305,8,8,30,1930,74.7,POINT (9489986.590126572 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70f7,41306,8,8,30,1930,84,POINT (9545646.335523209 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70f8,41307,8,8,30,1930,79.2,POINT (9601306.080919845 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70f9,41308,8,8,30,1930,80.7,POINT (9656965.826316481 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70fa,41309,8,8,30,1930,82.5,POINT (9712625.57171312 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70fb,41310,8,8,30,1930,83.19,POINT (9768285.317109756 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70fc,40335,8,8,30,1930,93.8,POINT (8933389.136160204 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70fd,40336,8,8,30,1930,100.59,POINT (8989048.88155684 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70fe,40337,8,8,30,1930,90.8,POINT (9044708.626953477 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_70ff,40338,8,8,30,1930,98.4,POINT (9100368.372350115 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7100,40339,8,8,30,1930,93.69,POINT (9156028.117746752 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7101,40340,8,8,30,1930,98.49,POINT (9211687.863143386 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7102,40341,8,8,30,1930,97.89,POINT (9267347.608540025 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7103,40342,8,8,30,1930,92.3,POINT (9323007.353936663 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7104,40343,8,8,30,1930,86.3,POINT (9378667.099333297 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7105,40344,8,8,30,1930,84.39,POINT (9434326.844729934 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7106,40345,8,8,30,1930,83.1,POINT (9489986.590126572 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7107,40346,8,8,30,1930,85.1,POINT (9545646.335523209 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7108,40347,8,8,30,1930,89.3,POINT (9601306.080919845 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7109,40348,8,8,30,1930,89.3,POINT (9656965.826316481 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_710a,40349,8,8,30,1930,87.6,POINT (9712625.57171312 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_710b,40350,8,8,30,1930,82.7,POINT (9768285.317109756 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_710c,42530,8,8,30,1930,117.3,POINT (8933389.136160204 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_710d,42531,8,8,30,1930,112.7,POINT (8989048.88155684 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_710e,42532,8,8,30,1930,109.4,POINT (9044708.626953477 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_710f,42533,8,8,30,1930,110.1,POINT (9100368.372350115 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7110,42534,8,8,30,1930,109.1,POINT (9156028.117746752 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7111,42535,8,8,30,1930,107.9,POINT (9211687.863143386 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7112,42536,8,8,30,1930,105.5,POINT (9267347.608540025 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7113,42537,8,8,30,1930,105.5,POINT (9323007.353936663 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7114,42538,8,8,30,1930,106.2,POINT (9378667.099333297 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7115,42539,8,8,30,1930,106.2,POINT (9434326.844729934 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7116,42540,8,8,30,1930,105.3,POINT (9489986.590126572 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7117,42541,8,8,30,1930,103.5,POINT (9545646.335523209 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7118,42542,8,8,30,1930,101.1,POINT (9601306.080919845 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7119,42543,8,8,30,1930,89.79,POINT (9656965.826316481 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_711a,42544,8,8,30,1930,89.7,POINT (9712625.57171312 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_711b,42545,8,8,30,1930,85.8,POINT (9768285.317109756 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_711c,40981,8,8,30,1930,99.09,POINT (8933389.136160204 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_711d,40982,8,8,30,1930,89.7,POINT (8989048.88155684 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_711e,40983,8,8,30,1930,85.1,POINT (9044708.626953477 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_711f,40984,8,8,30,1930,83.6,POINT (9100368.372350115 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7120,40985,8,8,30,1930,87.6,POINT (9156028.117746752 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7121,40986,8,8,30,1930,91.89,POINT (9211687.863143386 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7122,40987,8,8,30,1930,88.2,POINT (9267347.608540025 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7123,40988,8,8,30,1930,86,POINT (9323007.353936663 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7124,40989,8,8,30,1930,90.99,POINT (9378667.099333297 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7125,40990,8,8,30,1930,86.4,POINT (9434326.844729934 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7126,40991,8,8,30,1930,88.8,POINT (9489986.590126572 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7127,40992,8,8,30,1930,93,POINT (9545646.335523209 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7128,40993,8,8,30,1930,89.4,POINT (9601306.080919845 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7129,40994,8,8,30,1930,91.7,POINT (9656965.826316481 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_712a,40995,8,8,30,1930,89.6,POINT (9712625.57171312 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_712b,40996,8,8,30,1930,84,POINT (9768285.317109756 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_712c,41926,8,8,30,1930,117.3,POINT (8933389.136160204 3217490.9158222144)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_712d,41927,8,8,30,1930,114.8,POINT (8989048.88155684 3217490.9158222144)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_712e,41928,8,8,30,1930,114.39,POINT (9044708.626953477 3217490.9158222144)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_712f,41929,8,8,30,1930,111.8,POINT (9100368.372350115 3217490.9158222144)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7130,41930,8,8,30,1930,108.8,POINT (9156028.117746752 3217490.9158222144)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7131,41931,8,8,30,1930,104.4,POINT (9211687.863143386 3217490.9158222144)
