FID,id_punto,mes,mes_etiqueta,n_period,period,temp_max_normal,geom
temp_max_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_705c,40665,8,8,30,1930,25.3,POINT (8933389.136160204 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_705d,40666,8,8,30,1930,21.48,POINT (8989048.88155684 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_705e,40667,8,8,30,1930,14.67,POINT (9044708.626953477 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_705f,40668,8,8,30,1930,16.75,POINT (9100368.372350115 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7060,40669,8,8,30,1930,14.24,POINT (9156028.117746752 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7061,40670,8,8,30,1930,9.43,POINT (9211687.863143386 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7062,40671,8,8,30,1930,11.63,POINT (9267347.608540025 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7063,40672,8,8,30,1930,12.21,POINT (9323007.353936663 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7064,40673,8,8,30,1930,12.7,POINT (9378667.099333297 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7065,40674,8,8,30,1930,10.98,POINT (9434326.844729934 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7066,40675,8,8,30,1930,11.37,POINT (9489986.590126572 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7067,40676,8,8,30,1930,11.41,POINT (9545646.335523209 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7068,40677,8,8,30,1930,14.29,POINT (9601306.080919845 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7069,40678,8,8,30,1930,13.48,POINT (9656965.826316481 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_706a,40679,8,8,30,1930,9.39,POINT (9712625.57171312 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_706b,40680,8,8,30,1930,10.02,POINT (9768285.317109756 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_706c,41295,8,8,30,1930,32.96,POINT (8933389.136160204 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_706d,41296,8,8,30,1930,31.76,POINT (8989048.88155684 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_706e,41297,8,8,30,1930,30.26,POINT (9044708.626953477 3343864.953833735)
