FID,id_punto,mes,mes_etiqueta,n_period,period,pre_normal,geom
pre_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4ca9,40665,16,summer,30,2000,260.09,POINT (8933389.136160204 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4ca8,40666,16,summer,30,2000,206.42,POINT (8989048.88155684 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4ca7,40667,16,summer,30,2000,143.75,POINT (9044708.626953477 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4ca6,40668,16,summer,30,2000,158.41,POINT (9100368.372350115 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4ca5,40669,16,summer,30,2000,143.14,POINT (9156028.117746752 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4ca4,40670,16,summer,30,2000,115.78,POINT (9211687.863143386 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4ca3,40671,16,summer,30,2000,133.17,POINT (9267347.608540025 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4ca2,40672,16,summer,30,2000,140.57,POINT (9323007.353936663 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4ca1,40673,16,summer,30,2000,147.58,POINT (9378667.099333297 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4ca0,40674,16,summer,30,2000,138.51,POINT (9434326.844729934 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4c9f,40675,16,summer,30,2000,143.63,POINT (9489986.590126572 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4c9e,40676,16,summer,30,2000,152.8,POINT (9545646.335523209 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4c9d,40677,16,summer,30,2000,183.06,POINT (9601306.080919845 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4c9c,40678,16,summer,30,2000,179.05,POINT (9656965.826316481 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4c9b,40679,16,summer,30,2000,158.53,POINT (9712625.57171312 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4c9a,40680,16,summer,30,2000,171.48,POINT (9768285.317109756 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4c99,41295,16,summer,30,2000,309.57,POINT (8933389.136160204 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4c98,41296,16,summer,30,2000,313.81,POINT (8989048.88155684 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4c97,41297,16,summer,30,2000,300.55,POINT (9044708.626953477 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4c96,41298,16,summer,30,2000,273.66,POINT (9100368.372350115 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4c95,41299,16,summer,30,2000,267.03,POINT (9156028.117746752 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4c94,41300,16,summer,30,2000,223.82,POINT (9211687.863143386 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4c93,41301,16,summer,30,2000,157.6,POINT (9267347.608540025 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4c92,41302,16,summer,30,2000,166.88,POINT (9323007.353936663 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4c91,41303,16,summer,30,2000,152.81,POINT (9378667.099333297 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4c90,41304,16,summer,30,2000,135.72,POINT (9434326.844729934 3343864.953833735)
