Heating Degree Days - (Celsius), Year, Model, Statistics, ISO3
-26.927, 2040-2059, csiro_mk3_6_0, Oct Anomaly, NPL
-70.676, 2040-2059, csiro_mk3_6_0, Nov Anomaly, NPL
-58.072, 2040-2059, csiro_mk3_6_0, Dec Anomaly, NPL
-157.17, 2040-2059, gfdl_cm3, Jan Anomaly, NPL
-103.44, 2040-2059, gfdl_cm3, Feb Anomaly, NPL
-127.14, 2040-2059, gfdl_cm3, Mar Anomaly, NPL
-118.59, 2040-2059, gfdl_cm3, Apr Anomaly, NPL
-89.252, 2040-2059, gfdl_cm3, May Anomaly, NPL
-71.926, 2040-2059, gfdl_cm3, Jun Anomaly, NPL
-49.677, 2040-2059, gfdl_cm3, Jul Anomaly, NPL
-44.705, 2040-2059, gfdl_cm3, Aug Anomaly, NPL
-48.13, 2040-2059, gfdl_cm3, Sep Anomaly, NPL
-72.653, 2040-2059, gfdl_cm3, Oct Anomaly, NPL
-82.156, 2040-2059, gfdl_cm3, Nov Anomaly, NPL
-83.794, 2040-2059, gfdl_cm3, Dec Anomaly, NPL
-40.082, 2040-2059, gfdl_esm2g, Jan Anomaly, NPL
-21.438, 2040-2059, gfdl_esm2g, Feb Anomaly, NPL
-83.112, 2040-2059, gfdl_esm2g, Mar Anomaly, NPL
-67.988, 2040-2059, gfdl_esm2g, Apr Anomaly, NPL
-45.951, 2040-2059, gfdl_esm2g, May Anomaly, NPL
-43.94, 2040-2059, gfdl_esm2g, Jun Anomaly, NPL
-26.371, 2040-2059, gfdl_esm2g, Jul Anomaly, NPL
-24.205, 2040-2059, gfdl_esm2g, Aug Anomaly, NPL
-31.666, 2040-2059, gfdl_esm2g, Sep Anomaly, NPL
-39.641, 2040-2059, gfdl_esm2g, Oct Anomaly, NPL
-29.355, 2040-2059, gfdl_esm2g, Nov Anomaly, NPL
-44.451, 2040-2059, gfdl_esm2g, Dec Anomaly, NPL
-42.99, 2040-2059, gfdl_esm2m, Jan Anomaly, NPL
-40.322, 2040-2059, gfdl_esm2m, Feb Anomaly, NPL
-60.741, 2040-2059, gfdl_esm2m, Mar Anomaly, NPL
-66.031, 2040-2059, gfdl_esm2m, Apr Anomaly, NPL
-44.427, 2040-2059, gfdl_esm2m, May Anomaly, NPL
-35.765, 2040-2059, gfdl_esm2m, Jun Anomaly, NPL
-36.874, 2040-2059, gfdl_esm2m, Jul Anomaly, NPL
-30.006, 2040-2059, gfdl_esm2m, Aug Anomaly, NPL
-40.408, 2040-2059, gfdl_esm2m, Sep Anomaly, NPL
-60.055, 2040-2059, gfdl_esm2m, Oct Anomaly, NPL
-55.855, 2040-2059, gfdl_esm2m, Nov Anomaly, NPL
-9.5396, 2040-2059, gfdl_esm2m, Dec Anomaly, NPL
-28.797, 2040-2059, hadgem2_ao, Jan Anomaly, NPL
-60.851, 2040-2059, hadgem2_ao, Feb Anomaly, NPL
-67.225, 2040-2059, hadgem2_ao, Mar Anomaly, NPL
-40.409, 2040-2059, hadgem2_ao, Apr Anomaly, NPL
-15.178, 2040-2059, hadgem2_ao, May Anomaly, NPL
-10.402, 2040-2059, hadgem2_ao, Jun Anomaly, NPL
-7.4505, 2040-2059, hadgem2_ao, Jul Anomaly, NPL
-12.107, 2040-2059, hadgem2_ao, Aug Anomaly, NPL
-17.51, 2040-2059, hadgem2_ao, Sep Anomaly, NPL
-32.782, 2040-2059, hadgem2_ao, Oct Anomaly, NPL
-53.048, 2040-2059, hadgem2_ao, Nov Anomaly, NPL
-91.748, 2040-2059, hadgem2_ao, Dec Anomaly, NPL
-91.549, 2040-2059, hadgem2_es, Jan Anomaly, NPL
-92.532, 2040-2059, hadgem2_es, Feb Anomaly, NPL
-86.411, 2040-2059, hadgem2_es, Mar Anomaly, NPL
-43.874, 2040-2059, hadgem2_es, Apr Anomaly, NPL
-27.507, 2040-2059, hadgem2_es, May Anomaly, NPL
-23.945, 2040-2059, hadgem2_es, Jun Anomaly, NPL
-24.834, 2040-2059, hadgem2_es, Jul Anomaly, NPL
-25.078, 2040-2059, hadgem2_es, Aug Anomaly, NPL
-30.545, 2040-2059, hadgem2_es, Sep Anomaly, NPL
-42.154, 2040-2059, hadgem2_es, Oct Anomaly, NPL
-78.081, 2040-2059, hadgem2_es, Nov Anomaly, NPL
-70.963, 2040-2059, hadgem2_es, Dec Anomaly, NPL
-82.824, 2040-2059, ipsl_cm5a_lr, Jan Anomaly, NPL
-99.911, 2040-2059, ipsl_cm5a_lr, Feb Anomaly, NPL
-133.47, 2040-2059, ipsl_cm5a_lr, Mar Anomaly, NPL
-75.055, 2040-2059, ipsl_cm5a_lr, Apr Anomaly, NPL
-59.648, 2040-2059, ipsl_cm5a_lr, May Anomaly, NPL
-37.989, 2040-2059, ipsl_cm5a_lr, Jun Anomaly, NPL
-38.215, 2040-2059, ipsl_cm5a_lr, Jul Anomaly, NPL
-31.979, 2040-2059, ipsl_cm5a_lr, Aug Anomaly, NPL
-35.49, 2040-2059, ipsl_cm5a_lr, Sep Anomaly, NPL
-60.718, 2040-2059, ipsl_cm5a_lr, Oct Anomaly, NPL
-111.91, 2040-2059, ipsl_cm5a_lr, Nov Anomaly, NPL
-92.42, 2040-2059, ipsl_cm5a_lr, Dec Anomaly, NPL
-102.09, 2040-2059, ipsl_cm5a_mr, Jan Anomaly, NPL
-108.15, 2040-2059, ipsl_cm5a_mr, Feb Anomaly, NPL
-119.86, 2040-2059, ipsl_cm5a_mr, Mar Anomaly, NPL
-94.472, 2040-2059, ipsl_cm5a_mr, Apr Anomaly, NPL
-52.791, 2040-2059, ipsl_cm5a_mr, May Anomaly, NPL
-38.305, 2040-2059, ipsl_cm5a_mr, Jun Anomaly, NPL
-33.163, 2040-2059, ipsl_cm5a_mr, Jul Anomaly, NPL
-29.885, 2040-2059, ipsl_cm5a_mr, Aug Anomaly, NPL
-41.75, 2040-2059, ipsl_cm5a_mr, Sep Anomaly, NPL
-62.741, 2040-2059, ipsl_cm5a_mr, Oct Anomaly, NPL
-85.816, 2040-2059, ipsl_cm5a_mr, Nov Anomaly, NPL
-76.618, 2040-2059, ipsl_cm5a_mr, Dec Anomaly, NPL
-79.308, 2040-2059, miroc5, Jan Anomaly, NPL
-79.435, 2040-2059, miroc5, Feb Anomaly, NPL
-57.165, 2040-2059, miroc5, Mar Anomaly, NPL
-47.959, 2040-2059, miroc5, Apr Anomaly, NPL
-46.667, 2040-2059, miroc5, May Anomaly, NPL
-40.793, 2040-2059, miroc5, Jun Anomaly, NPL
-24.716, 2040-2059, miroc5, Jul Anomaly, NPL
-22.757, 2040-2059, miroc5, Aug Anomaly, NPL
-27.641, 2040-2059, miroc5, Sep Anomaly, NPL
-35.004, 2040-2059, miroc5, Oct Anomaly, NPL
-41.742, 2040-2059, miroc5, Nov Anomaly, NPL
-66.747, 2040-2059, miroc5, Dec Anomaly, NPL
-200.54, 2040-2059, miroc_esm_chem, Jan Anomaly, NPL
-122.65, 2040-2059, miroc_esm_chem, Feb Anomaly, NPL
-118.97, 2040-2059, miroc_esm_chem, Mar Anomaly, NPL
-107.39, 2040-2059, miroc_esm_chem, Apr Anomaly, NPL
-73.941, 2040-2059, miroc_esm_chem, May Anomaly, NPL
-40.727, 2040-2059, miroc_esm_chem, Jun Anomaly, NPL
-21.072, 2040-2059, miroc_esm_chem, Jul Anomaly, NPL
-22.849, 2040-2059, miroc_esm_chem, Aug Anomaly, NPL
-29.493, 2040-2059, miroc_esm_chem, Sep Anomaly, NPL
-47.684, 2040-2059, miroc_esm_chem, Oct Anomaly, NPL
-75.644, 2040-2059, miroc_esm_chem, Nov Anomaly, NPL
-169.47, 2040-2059, miroc_esm_chem, Dec Anomaly, NPL
-77.808, 2040-2059, miroc_esm, Jan Anomaly, NPL
-59.945, 2040-2059, miroc_esm, Feb Anomaly, NPL
-74.014, 2040-2059, miroc_esm, Mar Anomaly, NPL
-80.708, 2040-2059, miroc_esm, Apr Anomaly, NPL
-51.229, 2040-2059, miroc_esm, May Anomaly, NPL
-35.01, 2040-2059, miroc_esm, Jun Anomaly, NPL
-21.203, 2040-2059, miroc_esm, Jul Anomaly, NPL
-23.542, 2040-2059, miroc_esm, Aug Anomaly, NPL
-25.428, 2040-2059, miroc_esm, Sep Anomaly, NPL
-41.444, 2040-2059, miroc_esm, Oct Anomaly, NPL
-74.485, 2040-2059, miroc_esm, Nov Anomaly, NPL
-117.71, 2040-2059, miroc_esm, Dec Anomaly, NPL
-59.065, 2040-2059, mri_cgcm3, Jan Anomaly, NPL
-64.987, 2040-2059, mri_cgcm3, Feb Anomaly, NPL
-76.643, 2040-2059, mri_cgcm3, Mar Anomaly, NPL
-43.204, 2040-2059, mri_cgcm3, Apr Anomaly, NPL
-22.917, 2040-2059, mri_cgcm3, May Anomaly, NPL
-26.084, 2040-2059, mri_cgcm3, Jun Anomaly, NPL
-23.145, 2040-2059, mri_cgcm3, Jul Anomaly, NPL
-19.862, 2040-2059, mri_cgcm3, Aug Anomaly, NPL
-30.653, 2040-2059, mri_cgcm3, Sep Anomaly, NPL
-36.732, 2040-2059, mri_cgcm3, Oct Anomaly, NPL
-55.862, 2040-2059, mri_cgcm3, Nov Anomaly, NPL
-114.48, 2040-2059, mri_cgcm3, Dec Anomaly, NPL
-63.396, 2040-2059, noresm1_m, Jan Anomaly, NPL
-72.471, 2040-2059, noresm1_m, Feb Anomaly, NPL
-84.731, 2040-2059, noresm1_m, Mar Anomaly, NPL
-58.087, 2040-2059, noresm1_m, Apr Anomaly, NPL
-46.831, 2040-2059, noresm1_m, May Anomaly, NPL
-32.292, 2040-2059, noresm1_m, Jun Anomaly, NPL
-17.095, 2040-2059, noresm1_m, Jul Anomaly, NPL
-18.163, 2040-2059, noresm1_m, Aug Anomaly, NPL
-23.682, 2040-2059, noresm1_m, Sep Anomaly, NPL
-28.374, 2040-2059, noresm1_m, Oct Anomaly, NPL
-42.506, 2040-2059, noresm1_m, Nov Anomaly, NPL
-31.078, 2040-2059, noresm1_m, Dec Anomaly, NPL
-201.44, 2040-2059, Ensemble (10th Percentile), Jan Anomaly, NPL
-149.64, 2040-2059, Ensemble (10th Percentile), Feb Anomaly, NPL
-140.44, 2040-2059, Ensemble (10th Percentile), Mar Anomaly, NPL
-88.0, 2040-2059, Ensemble (10th Percentile), Apr Anomaly, NPL
-65.417, 2040-2059, Ensemble (10th Percentile), May Anomaly, NPL
-58.511, 2040-2059, Ensemble (10th Percentile), Jun Anomaly, NPL
-60.052, 2040-2059, Ensemble (10th Percentile), Jul Anomaly, NPL
-63.6, 2040-2059, Ensemble (10th Percentile), Aug Anomaly, NPL
-64.349, 2040-2059, Ensemble (10th Percentile), Sep Anomaly, NPL
-106.8, 2040-2059, Ensemble (10th Percentile), Oct Anomaly, NPL
-166.13, 2040-2059, Ensemble (10th Percentile), Nov Anomaly, NPL
-189.08, 2040-2059, Ensemble (10th Percentile), Dec Anomaly, NPL
-105.68, 2040-2059, Ensemble (50th Percentile), Jan Anomaly, NPL
-84.147, 2040-2059, Ensemble (50th Percentile), Feb Anomaly, NPL
-75.93, 2040-2059, Ensemble (50th Percentile), Mar Anomaly, NPL
-51.509, 2040-2059, Ensemble (50th Percentile), Apr Anomaly, NPL
-41.586, 2040-2059, Ensemble (50th Percentile), May Anomaly, NPL
-30.546, 2040-2059, Ensemble (50th Percentile), Jun Anomaly, NPL
-24.782, 2040-2059, Ensemble (50th Percentile), Jul Anomaly, NPL
-22.626, 2040-2059, Ensemble (50th Percentile), Aug Anomaly, NPL
-31.087, 2040-2059, Ensemble (50th Percentile), Sep Anomaly, NPL
-53.942, 2040-2059, Ensemble (50th Percentile), Oct Anomaly, NPL
-80.896, 2040-2059, Ensemble (50th Percentile), Nov Anomaly, NPL
-113.49, 2040-2059, Ensemble (50th Percentile), Dec Anomaly, NPL
10.4096, 2040-2059, Ensemble (90th Percentile), Jan Anomaly, NPL
-11.536, 2040-2059, Ensemble (90th Percentile), Feb Anomaly, NPL
-20.414, 2040-2059, Ensemble (90th Percentile), Mar Anomaly, NPL
-16.524, 2040-2059, Ensemble (90th Percentile), Apr Anomaly, NPL
-0.1024, 2040-2059, Ensemble (90th Percentile), May Anomaly, NPL
12.8509, 2040-2059, Ensemble (90th Percentile), Jun Anomaly, NPL
-2.2223, 2040-2059, Ensemble (90th Percentile), Jul Anomaly, NPL
4.49119, 2040-2059, Ensemble (90th Percentile), Aug Anomaly, NPL
4.44703, 2040-2059, Ensemble (90th Percentile), Sep Anomaly, NPL
-6.6695, 2040-2059, Ensemble (90th Percentile), Oct Anomaly, NPL
22.6202, 2040-2059, Ensemble (90th Percentile), Nov Anomaly, NPL
18.9324, 2040-2059, Ensemble (90th Percentile), Dec Anomaly, NPL
-657.12, 2040-2059, bcc_csm1_1_m, Annual Anomaly, NPL
-419.73, 2040-2059, bcc_csm1_1, Annual Anomaly, NPL
-596.12, 2040-2059, ccsm4, Annual Anomaly, NPL
-669.19, 2040-2059, cesm1_cam5, Annual Anomaly, NPL
-614.94, 2040-2059, csiro_mk3_6_0, Annual Anomaly, NPL
-1050.6, 2040-2059, gfdl_cm3, Annual Anomaly, NPL
-499.46, 2040-2059, gfdl_esm2g, Annual Anomaly, NPL
-525.97, 2040-2059, gfdl_esm2m, Annual Anomaly, NPL
-418.57, 2040-2059, hadgem2_ao, Annual Anomaly, NPL
-613.15, 2040-2059, hadgem2_es, Annual Anomaly, NPL
-850.22, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, NPL
-848.86, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, NPL
-570.18, 2040-2059, miroc5, Annual Anomaly, NPL
-1035.2, 2040-2059, miroc_esm_chem, Annual Anomaly, NPL
-684.85, 2040-2059, miroc_esm, Annual Anomaly, NPL
-573.44, 2040-2059, mri_cgcm3, Annual Anomaly, NPL
-520.46, 2040-2059, noresm1_m, Annual Anomaly, NPL
-1198.7, 2040-2059, Ensemble (10th Percentile), Annual Anomaly, NPL
-731.33, 2040-2059, Ensemble (50th Percentile), Annual Anomaly, NPL
-353.88, 2040-2059, Ensemble (90th Percentile), Annual Anomaly, NPL
