Heating Degree Days - (Celsius), Year, Model, Statistics, ISO3
-152.98, 2040-2059, bnu_esm, Mar Anomaly, NPL
-105.22, 2040-2059, bnu_esm, Apr Anomaly, NPL
-58.586, 2040-2059, bnu_esm, May Anomaly, NPL
-48.435, 2040-2059, bnu_esm, Jun Anomaly, NPL
-38.425, 2040-2059, bnu_esm, Jul Anomaly, NPL
-28.214, 2040-2059, bnu_esm, Aug Anomaly, NPL
-28.621, 2040-2059, bnu_esm, Sep Anomaly, NPL
-61.864, 2040-2059, bnu_esm, Oct Anomaly, NPL
-76.745, 2040-2059, bnu_esm, Nov Anomaly, NPL
-132.87, 2040-2059, bnu_esm, Dec Anomaly, NPL
-191.45, 2040-2059, canesm2, Jan Anomaly, NPL
-178.25, 2040-2059, canesm2, Feb Anomaly, NPL
-165.57, 2040-2059, canesm2, Mar Anomaly, NPL
-97.931, 2040-2059, canesm2, Apr Anomaly, NPL
-89.28, 2040-2059, canesm2, May Anomaly, NPL
-64.019, 2040-2059, canesm2, Jun Anomaly, NPL
-40.235, 2040-2059, canesm2, Jul Anomaly, NPL
-38.201, 2040-2059, canesm2, Aug Anomaly, NPL
-37.171, 2040-2059, canesm2, Sep Anomaly, NPL
-65.024, 2040-2059, canesm2, Oct Anomaly, NPL
-96.332, 2040-2059, canesm2, Nov Anomaly, NPL
-169.63, 2040-2059, canesm2, Dec Anomaly, NPL
-100.5, 2040-2059, ccsm4, Jan Anomaly, NPL
-88.233, 2040-2059, ccsm4, Feb Anomaly, NPL
-135.28, 2040-2059, ccsm4, Mar Anomaly, NPL
-73.984, 2040-2059, ccsm4, Apr Anomaly, NPL
-51.648, 2040-2059, ccsm4, May Anomaly, NPL
-45.591, 2040-2059, ccsm4, Jun Anomaly, NPL
-44.999, 2040-2059, ccsm4, Jul Anomaly, NPL
-47.916, 2040-2059, ccsm4, Aug Anomaly, NPL
-42.968, 2040-2059, ccsm4, Sep Anomaly, NPL
-68.452, 2040-2059, ccsm4, Oct Anomaly, NPL
-93.364, 2040-2059, ccsm4, Nov Anomaly, NPL
-82.873, 2040-2059, ccsm4, Dec Anomaly, NPL
-71.426, 2040-2059, cesm1_bgc, Jan Anomaly, NPL
-82.002, 2040-2059, cesm1_bgc, Feb Anomaly, NPL
-92.941, 2040-2059, cesm1_bgc, Mar Anomaly, NPL
-65.684, 2040-2059, cesm1_bgc, Apr Anomaly, NPL
-59.512, 2040-2059, cesm1_bgc, May Anomaly, NPL
-38.642, 2040-2059, cesm1_bgc, Jun Anomaly, NPL
-49.353, 2040-2059, cesm1_bgc, Jul Anomaly, NPL
-39.922, 2040-2059, cesm1_bgc, Aug Anomaly, NPL
-67.076, 2040-2059, cesm1_bgc, Sep Anomaly, NPL
-82.898, 2040-2059, cesm1_bgc, Oct Anomaly, NPL
-69.855, 2040-2059, cesm1_bgc, Nov Anomaly, NPL
-65.633, 2040-2059, cesm1_bgc, Dec Anomaly, NPL
-86.134, 2040-2059, cesm1_cam5, Jan Anomaly, NPL
-109.19, 2040-2059, cesm1_cam5, Feb Anomaly, NPL
-90.75, 2040-2059, cesm1_cam5, Mar Anomaly, NPL
-70.035, 2040-2059, cesm1_cam5, Apr Anomaly, NPL
-56.054, 2040-2059, cesm1_cam5, May Anomaly, NPL
-53.808, 2040-2059, cesm1_cam5, Jun Anomaly, NPL
-55.464, 2040-2059, cesm1_cam5, Jul Anomaly, NPL
-54.954, 2040-2059, cesm1_cam5, Aug Anomaly, NPL
-68.29, 2040-2059, cesm1_cam5, Sep Anomaly, NPL
-84.183, 2040-2059, cesm1_cam5, Oct Anomaly, NPL
-106.92, 2040-2059, cesm1_cam5, Nov Anomaly, NPL
-62.879, 2040-2059, cesm1_cam5, Dec Anomaly, NPL
-181.53, 2040-2059, cmcc_cesm, Jan Anomaly, NPL
-118.51, 2040-2059, cmcc_cesm, Feb Anomaly, NPL
-130.17, 2040-2059, cmcc_cesm, Mar Anomaly, NPL
-83.415, 2040-2059, cmcc_cesm, Apr Anomaly, NPL
-76.87, 2040-2059, cmcc_cesm, May Anomaly, NPL
-48.921, 2040-2059, cmcc_cesm, Jun Anomaly, NPL
-26.605, 2040-2059, cmcc_cesm, Jul Anomaly, NPL
-28.3, 2040-2059, cmcc_cesm, Aug Anomaly, NPL
-41.673, 2040-2059, cmcc_cesm, Sep Anomaly, NPL
-54.612, 2040-2059, cmcc_cesm, Oct Anomaly, NPL
-92.48, 2040-2059, cmcc_cesm, Nov Anomaly, NPL
-130.58, 2040-2059, cmcc_cesm, Dec Anomaly, NPL
-126.83, 2040-2059, cmcc_cm, Jan Anomaly, NPL
-135.11, 2040-2059, cmcc_cm, Feb Anomaly, NPL
-127.75, 2040-2059, cmcc_cm, Mar Anomaly, NPL
-96.523, 2040-2059, cmcc_cm, Apr Anomaly, NPL
-80.092, 2040-2059, cmcc_cm, May Anomaly, NPL
-52.469, 2040-2059, cmcc_cm, Jun Anomaly, NPL
-44.953, 2040-2059, cmcc_cm, Jul Anomaly, NPL
-50.683, 2040-2059, cmcc_cm, Aug Anomaly, NPL
-52.278, 2040-2059, cmcc_cm, Sep Anomaly, NPL
-79.584, 2040-2059, cmcc_cm, Oct Anomaly, NPL
-103.58, 2040-2059, cmcc_cm, Nov Anomaly, NPL
-123.22, 2040-2059, cmcc_cm, Dec Anomaly, NPL
-170.9, 2040-2059, cmcc_cms, Jan Anomaly, NPL
-190.24, 2040-2059, cmcc_cms, Feb Anomaly, NPL
-161.0, 2040-2059, cmcc_cms, Mar Anomaly, NPL
-100.57, 2040-2059, cmcc_cms, Apr Anomaly, NPL
-86.05, 2040-2059, cmcc_cms, May Anomaly, NPL
-47.797, 2040-2059, cmcc_cms, Jun Anomaly, NPL
-45.856, 2040-2059, cmcc_cms, Jul Anomaly, NPL
-42.226, 2040-2059, cmcc_cms, Aug Anomaly, NPL
-49.128, 2040-2059, cmcc_cms, Sep Anomaly, NPL
-92.482, 2040-2059, cmcc_cms, Oct Anomaly, NPL
-104.08, 2040-2059, cmcc_cms, Nov Anomaly, NPL
-184.46, 2040-2059, cmcc_cms, Dec Anomaly, NPL
-54.547, 2040-2059, cnrm_cm5, Jan Anomaly, NPL
-109.81, 2040-2059, cnrm_cm5, Feb Anomaly, NPL
-94.841, 2040-2059, cnrm_cm5, Mar Anomaly, NPL
-97.587, 2040-2059, cnrm_cm5, Apr Anomaly, NPL
-77.617, 2040-2059, cnrm_cm5, May Anomaly, NPL
-55.019, 2040-2059, cnrm_cm5, Jun Anomaly, NPL
-50.708, 2040-2059, cnrm_cm5, Jul Anomaly, NPL
-43.248, 2040-2059, cnrm_cm5, Aug Anomaly, NPL
-39.908, 2040-2059, cnrm_cm5, Sep Anomaly, NPL
-49.164, 2040-2059, cnrm_cm5, Oct Anomaly, NPL
-60.698, 2040-2059, cnrm_cm5, Nov Anomaly, NPL
-68.069, 2040-2059, cnrm_cm5, Dec Anomaly, NPL
-158.36, 2040-2059, csiro_mk3_6_0, Jan Anomaly, NPL
-157.22, 2040-2059, csiro_mk3_6_0, Feb Anomaly, NPL
-116.93, 2040-2059, csiro_mk3_6_0, Mar Anomaly, NPL
-68.179, 2040-2059, csiro_mk3_6_0, Apr Anomaly, NPL
-42.264, 2040-2059, csiro_mk3_6_0, May Anomaly, NPL
-45.433, 2040-2059, csiro_mk3_6_0, Jun Anomaly, NPL
-38.968, 2040-2059, csiro_mk3_6_0, Jul Anomaly, NPL
-38.007, 2040-2059, csiro_mk3_6_0, Aug Anomaly, NPL
-28.865, 2040-2059, csiro_mk3_6_0, Sep Anomaly, NPL
-40.291, 2040-2059, csiro_mk3_6_0, Oct Anomaly, NPL
-92.203, 2040-2059, csiro_mk3_6_0, Nov Anomaly, NPL
-127.97, 2040-2059, csiro_mk3_6_0, Dec Anomaly, NPL
-223.0, 2040-2059, gfdl_cm3, Jan Anomaly, NPL
-179.31, 2040-2059, gfdl_cm3, Feb Anomaly, NPL
-161.9, 2040-2059, gfdl_cm3, Mar Anomaly, NPL
-113.11, 2040-2059, gfdl_cm3, Apr Anomaly, NPL
-109.36, 2040-2059, gfdl_cm3, May Anomaly, NPL
-91.501, 2040-2059, gfdl_cm3, Jun Anomaly, NPL
-67.387, 2040-2059, gfdl_cm3, Jul Anomaly, NPL
-74.399, 2040-2059, gfdl_cm3, Aug Anomaly, NPL
-83.367, 2040-2059, gfdl_cm3, Sep Anomaly, NPL
-127.82, 2040-2059, gfdl_cm3, Oct Anomaly, NPL
-125.71, 2040-2059, gfdl_cm3, Nov Anomaly, NPL
-181.44, 2040-2059, gfdl_cm3, Dec Anomaly, NPL
-92.776, 2040-2059, gfdl_esm2g, Jan Anomaly, NPL
-50.48, 2040-2059, gfdl_esm2g, Feb Anomaly, NPL
-120.41, 2040-2059, gfdl_esm2g, Mar Anomaly, NPL
-59.093, 2040-2059, gfdl_esm2g, Apr Anomaly, NPL
-69.677, 2040-2059, gfdl_esm2g, May Anomaly, NPL
-54.901, 2040-2059, gfdl_esm2g, Jun Anomaly, NPL
-42.097, 2040-2059, gfdl_esm2g, Jul Anomaly, NPL
-35.895, 2040-2059, gfdl_esm2g, Aug Anomaly, NPL
-39.57, 2040-2059, gfdl_esm2g, Sep Anomaly, NPL
-59.353, 2040-2059, gfdl_esm2g, Oct Anomaly, NPL
-83.48, 2040-2059, gfdl_esm2g, Nov Anomaly, NPL
-87.87, 2040-2059, gfdl_esm2g, Dec Anomaly, NPL
-92.226, 2040-2059, gfdl_esm2m, Jan Anomaly, NPL
-72.761, 2040-2059, gfdl_esm2m, Feb Anomaly, NPL
-84.651, 2040-2059, gfdl_esm2m, Mar Anomaly, NPL
-47.141, 2040-2059, gfdl_esm2m, Apr Anomaly, NPL
-51.747, 2040-2059, gfdl_esm2m, May Anomaly, NPL
-36.785, 2040-2059, gfdl_esm2m, Jun Anomaly, NPL
-37.446, 2040-2059, gfdl_esm2m, Jul Anomaly, NPL
-42.041, 2040-2059, gfdl_esm2m, Aug Anomaly, NPL
-42.339, 2040-2059, gfdl_esm2m, Sep Anomaly, NPL
-64.096, 2040-2059, gfdl_esm2m, Oct Anomaly, NPL
-99.683, 2040-2059, gfdl_esm2m, Nov Anomaly, NPL
-61.406, 2040-2059, gfdl_esm2m, Dec Anomaly, NPL
-63.27, 2040-2059, hadgem2_ao, Jan Anomaly, NPL
-87.279, 2040-2059, hadgem2_ao, Feb Anomaly, NPL
-90.585, 2040-2059, hadgem2_ao, Mar Anomaly, NPL
-52.978, 2040-2059, hadgem2_ao, Apr Anomaly, NPL
-27.187, 2040-2059, hadgem2_ao, May Anomaly, NPL
-26.823, 2040-2059, hadgem2_ao, Jun Anomaly, NPL
-21.525, 2040-2059, hadgem2_ao, Jul Anomaly, NPL
-24.857, 2040-2059, hadgem2_ao, Aug Anomaly, NPL
-37.389, 2040-2059, hadgem2_ao, Sep Anomaly, NPL
-51.626, 2040-2059, hadgem2_ao, Oct Anomaly, NPL
-98.816, 2040-2059, hadgem2_ao, Nov Anomaly, NPL
-122.75, 2040-2059, hadgem2_ao, Dec Anomaly, NPL
-153.95, 2040-2059, hadgem2_cc, Jan Anomaly, NPL
-143.09, 2040-2059, hadgem2_cc, Feb Anomaly, NPL
-113.87, 2040-2059, hadgem2_cc, Mar Anomaly, NPL
-61.271, 2040-2059, hadgem2_cc, Apr Anomaly, NPL
-38.547, 2040-2059, hadgem2_cc, May Anomaly, NPL
-36.692, 2040-2059, hadgem2_cc, Jun Anomaly, NPL
-33.261, 2040-2059, hadgem2_cc, Jul Anomaly, NPL
-34.645, 2040-2059, hadgem2_cc, Aug Anomaly, NPL
-39.061, 2040-2059, hadgem2_cc, Sep Anomaly, NPL
-74.914, 2040-2059, hadgem2_cc, Oct Anomaly, NPL
-122.02, 2040-2059, hadgem2_cc, Nov Anomaly, NPL
-141.18, 2040-2059, hadgem2_cc, Dec Anomaly, NPL
-143.08, 2040-2059, hadgem2_es, Jan Anomaly, NPL
-100.24, 2040-2059, hadgem2_es, Feb Anomaly, NPL
-98.139, 2040-2059, hadgem2_es, Mar Anomaly, NPL
-73.885, 2040-2059, hadgem2_es, Apr Anomaly, NPL
-38.028, 2040-2059, hadgem2_es, May Anomaly, NPL
-38.117, 2040-2059, hadgem2_es, Jun Anomaly, NPL
-37.815, 2040-2059, hadgem2_es, Jul Anomaly, NPL
-35.765, 2040-2059, hadgem2_es, Aug Anomaly, NPL
-47.206, 2040-2059, hadgem2_es, Sep Anomaly, NPL
-76.931, 2040-2059, hadgem2_es, Oct Anomaly, NPL
-102.39, 2040-2059, hadgem2_es, Nov Anomaly, NPL
-102.46, 2040-2059, hadgem2_es, Dec Anomaly, NPL
-63.993, 2040-2059, inmcm4, Jan Anomaly, NPL
-47.223, 2040-2059, inmcm4, Feb Anomaly, NPL
-66.01, 2040-2059, inmcm4, Mar Anomaly, NPL
-76.803, 2040-2059, inmcm4, Apr Anomaly, NPL
-45.824, 2040-2059, inmcm4, May Anomaly, NPL
-42.994, 2040-2059, inmcm4, Jun Anomaly, NPL
-18.012, 2040-2059, inmcm4, Jul Anomaly, NPL
-14.935, 2040-2059, inmcm4, Aug Anomaly, NPL
-18.529, 2040-2059, inmcm4, Sep Anomaly, NPL
-23.125, 2040-2059, inmcm4, Oct Anomaly, NPL
-44.483, 2040-2059, inmcm4, Nov Anomaly, NPL
-88.167, 2040-2059, inmcm4, Dec Anomaly, NPL
-187.07, 2040-2059, ipsl_cm5a_lr, Jan Anomaly, NPL
-169.14, 2040-2059, ipsl_cm5a_lr, Feb Anomaly, NPL
-154.47, 2040-2059, ipsl_cm5a_lr, Mar Anomaly, NPL
-100.81, 2040-2059, ipsl_cm5a_lr, Apr Anomaly, NPL
-99.038, 2040-2059, ipsl_cm5a_lr, May Anomaly, NPL
-66.005, 2040-2059, ipsl_cm5a_lr, Jun Anomaly, NPL
-52.207, 2040-2059, ipsl_cm5a_lr, Jul Anomaly, NPL
-39.438, 2040-2059, ipsl_cm5a_lr, Aug Anomaly, NPL
-49.611, 2040-2059, ipsl_cm5a_lr, Sep Anomaly, NPL
-93.231, 2040-2059, ipsl_cm5a_lr, Oct Anomaly, NPL
-169.84, 2040-2059, ipsl_cm5a_lr, Nov Anomaly, NPL
-164.36, 2040-2059, ipsl_cm5a_lr, Dec Anomaly, NPL
-155.42, 2040-2059, ipsl_cm5a_mr, Jan Anomaly, NPL
-164.75, 2040-2059, ipsl_cm5a_mr, Feb Anomaly, NPL
-168.42, 2040-2059, ipsl_cm5a_mr, Mar Anomaly, NPL
-141.28, 2040-2059, ipsl_cm5a_mr, Apr Anomaly, NPL
-79.655, 2040-2059, ipsl_cm5a_mr, May Anomaly, NPL
-56.234, 2040-2059, ipsl_cm5a_mr, Jun Anomaly, NPL
-54.68, 2040-2059, ipsl_cm5a_mr, Jul Anomaly, NPL
-45.619, 2040-2059, ipsl_cm5a_mr, Aug Anomaly, NPL
-61.303, 2040-2059, ipsl_cm5a_mr, Sep Anomaly, NPL
-106.33, 2040-2059, ipsl_cm5a_mr, Oct Anomaly, NPL
-120.25, 2040-2059, ipsl_cm5a_mr, Nov Anomaly, NPL
-131.18, 2040-2059, ipsl_cm5a_mr, Dec Anomaly, NPL
-67.136, 2040-2059, ipsl_cm5b_lr, Jan Anomaly, NPL
-76.679, 2040-2059, ipsl_cm5b_lr, Feb Anomaly, NPL
-67.385, 2040-2059, ipsl_cm5b_lr, Mar Anomaly, NPL
-80.546, 2040-2059, ipsl_cm5b_lr, Apr Anomaly, NPL
-64.448, 2040-2059, ipsl_cm5b_lr, May Anomaly, NPL
-54.943, 2040-2059, ipsl_cm5b_lr, Jun Anomaly, NPL
-28.129, 2040-2059, ipsl_cm5b_lr, Jul Anomaly, NPL
-26.393, 2040-2059, ipsl_cm5b_lr, Aug Anomaly, NPL
-38.909, 2040-2059, ipsl_cm5b_lr, Sep Anomaly, NPL
-69.4, 2040-2059, ipsl_cm5b_lr, Oct Anomaly, NPL
-84.958, 2040-2059, ipsl_cm5b_lr, Nov Anomaly, NPL
-98.304, 2040-2059, ipsl_cm5b_lr, Dec Anomaly, NPL
-137.32, 2040-2059, miroc5, Jan Anomaly, NPL
-134.59, 2040-2059, miroc5, Feb Anomaly, NPL
-116.64, 2040-2059, miroc5, Mar Anomaly, NPL
-96.1, 2040-2059, miroc5, Apr Anomaly, NPL
-86.289, 2040-2059, miroc5, May Anomaly, NPL
-66.961, 2040-2059, miroc5, Jun Anomaly, NPL
-35.501, 2040-2059, miroc5, Jul Anomaly, NPL
-35.405, 2040-2059, miroc5, Aug Anomaly, NPL
-38.349, 2040-2059, miroc5, Sep Anomaly, NPL
-63.493, 2040-2059, miroc5, Oct Anomaly, NPL
-87.902, 2040-2059, miroc5, Nov Anomaly, NPL
-90.31, 2040-2059, miroc5, Dec Anomaly, NPL
-278.84, 2040-2059, miroc_esm_chem, Jan Anomaly, NPL
-178.98, 2040-2059, miroc_esm_chem, Feb Anomaly, NPL
-185.88, 2040-2059, miroc_esm_chem, Mar Anomaly, NPL
-147.24, 2040-2059, miroc_esm_chem, Apr Anomaly, NPL
-95.404, 2040-2059, miroc_esm_chem, May Anomaly, NPL
-54.444, 2040-2059, miroc_esm_chem, Jun Anomaly, NPL
-35.252, 2040-2059, miroc_esm_chem, Jul Anomaly, NPL
-32.918, 2040-2059, miroc_esm_chem, Aug Anomaly, NPL
-42.592, 2040-2059, miroc_esm_chem, Sep Anomaly, NPL
-66.962, 2040-2059, miroc_esm_chem, Oct Anomaly, NPL
-105.92, 2040-2059, miroc_esm_chem, Nov Anomaly, NPL
-209.38, 2040-2059, miroc_esm_chem, Dec Anomaly, NPL
-193.6, 2040-2059, miroc_esm, Jan Anomaly, NPL
-107.2, 2040-2059, miroc_esm, Feb Anomaly, NPL
-125.53, 2040-2059, miroc_esm, Mar Anomaly, NPL
-126.84, 2040-2059, miroc_esm, Apr Anomaly, NPL
-64.434, 2040-2059, miroc_esm, May Anomaly, NPL
-41.107, 2040-2059, miroc_esm, Jun Anomaly, NPL
-27.449, 2040-2059, miroc_esm, Jul Anomaly, NPL
-32.214, 2040-2059, miroc_esm, Aug Anomaly, NPL
-40.596, 2040-2059, miroc_esm, Sep Anomaly, NPL
-60.495, 2040-2059, miroc_esm, Oct Anomaly, NPL
-95.205, 2040-2059, miroc_esm, Nov Anomaly, NPL
-181.14, 2040-2059, miroc_esm, Dec Anomaly, NPL
-140.88, 2040-2059, mpi_esm_lr, Jan Anomaly, NPL
-144.08, 2040-2059, mpi_esm_lr, Feb Anomaly, NPL
-131.09, 2040-2059, mpi_esm_lr, Mar Anomaly, NPL
-94.928, 2040-2059, mpi_esm_lr, Apr Anomaly, NPL
-56.604, 2040-2059, mpi_esm_lr, May Anomaly, NPL
-42.128, 2040-2059, mpi_esm_lr, Jun Anomaly, NPL
-43.717, 2040-2059, mpi_esm_lr, Jul Anomaly, NPL
-43.361, 2040-2059, mpi_esm_lr, Aug Anomaly, NPL
-50.676, 2040-2059, mpi_esm_lr, Sep Anomaly, NPL
-64.676, 2040-2059, mpi_esm_lr, Oct Anomaly, NPL
-88.972, 2040-2059, mpi_esm_lr, Nov Anomaly, NPL
-135.31, 2040-2059, mpi_esm_lr, Dec Anomaly, NPL
-130.17, 2040-2059, mpi_esm_mr, Jan Anomaly, NPL
-131.13, 2040-2059, mpi_esm_mr, Feb Anomaly, NPL
-115.26, 2040-2059, mpi_esm_mr, Mar Anomaly, NPL
-68.693, 2040-2059, mpi_esm_mr, Apr Anomaly, NPL
-50.336, 2040-2059, mpi_esm_mr, May Anomaly, NPL
-47.832, 2040-2059, mpi_esm_mr, Jun Anomaly, NPL
-48.228, 2040-2059, mpi_esm_mr, Jul Anomaly, NPL
-41.048, 2040-2059, mpi_esm_mr, Aug Anomaly, NPL
-38.014, 2040-2059, mpi_esm_mr, Sep Anomaly, NPL
-67.016, 2040-2059, mpi_esm_mr, Oct Anomaly, NPL
-78.123, 2040-2059, mpi_esm_mr, Nov Anomaly, NPL
-94.293, 2040-2059, mpi_esm_mr, Dec Anomaly, NPL
-69.27, 2040-2059, mri_cgcm3, Jan Anomaly, NPL
-81.17, 2040-2059, mri_cgcm3, Feb Anomaly, NPL
-118.88, 2040-2059, mri_cgcm3, Mar Anomaly, NPL
-73.717, 2040-2059, mri_cgcm3, Apr Anomaly, NPL
-57.476, 2040-2059, mri_cgcm3, May Anomaly, NPL
-37.1, 2040-2059, mri_cgcm3, Jun Anomaly, NPL
-32.568, 2040-2059, mri_cgcm3, Jul Anomaly, NPL
-32.527, 2040-2059, mri_cgcm3, Aug Anomaly, NPL
-44.045, 2040-2059, mri_cgcm3, Sep Anomaly, NPL
-49.852, 2040-2059, mri_cgcm3, Oct Anomaly, NPL
-93.087, 2040-2059, mri_cgcm3, Nov Anomaly, NPL
-126.21, 2040-2059, mri_cgcm3, Dec Anomaly, NPL
-104.17, 2040-2059, mri_esm1, Jan Anomaly, NPL
-94.025, 2040-2059, mri_esm1, Feb Anomaly, NPL
-103.07, 2040-2059, mri_esm1, Mar Anomaly, NPL
-58.018, 2040-2059, mri_esm1, Apr Anomaly, NPL
-34.152, 2040-2059, mri_esm1, May Anomaly, NPL
-31.836, 2040-2059, mri_esm1, Jun Anomaly, NPL
-30.664, 2040-2059, mri_esm1, Jul Anomaly, NPL
-32.806, 2040-2059, mri_esm1, Aug Anomaly, NPL
-38.315, 2040-2059, mri_esm1, Sep Anomaly, NPL
-64.943, 2040-2059, mri_esm1, Oct Anomaly, NPL
-83.51, 2040-2059, mri_esm1, Nov Anomaly, NPL
-94.595, 2040-2059, mri_esm1, Dec Anomaly, NPL
-113.59, 2040-2059, noresm1_m, Jan Anomaly, NPL
-107.66, 2040-2059, noresm1_m, Feb Anomaly, NPL
-120.8, 2040-2059, noresm1_m, Mar Anomaly, NPL
-76.966, 2040-2059, noresm1_m, Apr Anomaly, NPL
-53.254, 2040-2059, noresm1_m, May Anomaly, NPL
-41.736, 2040-2059, noresm1_m, Jun Anomaly, NPL
-25.237, 2040-2059, noresm1_m, Jul Anomaly, NPL
-33.431, 2040-2059, noresm1_m, Aug Anomaly, NPL
-41.14, 2040-2059, noresm1_m, Sep Anomaly, NPL
-55.927, 2040-2059, noresm1_m, Oct Anomaly, NPL
-80.193, 2040-2059, noresm1_m, Nov Anomaly, NPL
-88.611, 2040-2059, noresm1_m, Dec Anomaly, NPL
-250.74, 2040-2059, Ensemble (10th Percentile), Jan Anomaly, NPL
-195.75, 2040-2059, Ensemble (10th Percentile), Feb Anomaly, NPL
-171.19, 2040-2059, Ensemble (10th Percentile), Mar Anomaly, NPL
-106.05, 2040-2059, Ensemble (10th Percentile), Apr Anomaly, NPL
-86.357, 2040-2059, Ensemble (10th Percentile), May Anomaly, NPL
-71.811, 2040-2059, Ensemble (10th Percentile), Jun Anomaly, NPL
-79.947, 2040-2059, Ensemble (10th Percentile), Jul Anomaly, NPL
-76.285, 2040-2059, Ensemble (10th Percentile), Aug Anomaly, NPL
-79.331, 2040-2059, Ensemble (10th Percentile), Sep Anomaly, NPL
-120.13, 2040-2059, Ensemble (10th Percentile), Oct Anomaly, NPL
-171.61, 2040-2059, Ensemble (10th Percentile), Nov Anomaly, NPL
-222.99, 2040-2059, Ensemble (10th Percentile), Dec Anomaly, NPL
-146.58, 2040-2059, Ensemble (50th Percentile), Jan Anomaly, NPL
-121.68, 2040-2059, Ensemble (50th Percentile), Feb Anomaly, NPL
-110.95, 2040-2059, Ensemble (50th Percentile), Mar Anomaly, NPL
-72.929, 2040-2059, Ensemble (50th Percentile), Apr Anomaly, NPL
-56.611, 2040-2059, Ensemble (50th Percentile), May Anomaly, NPL
-42.669, 2040-2059, Ensemble (50th Percentile), Jun Anomaly, NPL
-39.614, 2040-2059, Ensemble (50th Percentile), Jul Anomaly, NPL
-37.386, 2040-2059, Ensemble (50th Percentile), Aug Anomaly, NPL
-43.822, 2040-2059, Ensemble (50th Percentile), Sep Anomaly, NPL
-74.021, 2040-2059, Ensemble (50th Percentile), Oct Anomaly, NPL
-109.75, 2040-2059, Ensemble (50th Percentile), Nov Anomaly, NPL
-139.81, 2040-2059, Ensemble (50th Percentile), Dec Anomaly, NPL
-26.945, 2040-2059, Ensemble (90th Percentile), Jan Anomaly, NPL
-47.523, 2040-2059, Ensemble (90th Percentile), Feb Anomaly, NPL
-47.513, 2040-2059, Ensemble (90th Percentile), Mar Anomaly, NPL
