Heating Degree Days - (Celsius), Year, Model, Statistics, ISO3
-104.57, 2020-2039, canesm2, Jan Anomaly, NPL
-90.033, 2020-2039, canesm2, Feb Anomaly, NPL
-112.39, 2020-2039, canesm2, Mar Anomaly, NPL
-69.155, 2020-2039, canesm2, Apr Anomaly, NPL
-34.755, 2020-2039, canesm2, May Anomaly, NPL
-27.174, 2020-2039, canesm2, Jun Anomaly, NPL
-27.252, 2020-2039, canesm2, Jul Anomaly, NPL
-16.903, 2020-2039, canesm2, Aug Anomaly, NPL
-15.25, 2020-2039, canesm2, Sep Anomaly, NPL
-26.502, 2020-2039, canesm2, Oct Anomaly, NPL
-26.637, 2020-2039, canesm2, Nov Anomaly, NPL
-91.802, 2020-2039, canesm2, Dec Anomaly, NPL
-24.827, 2020-2039, ccsm4, Jan Anomaly, NPL
-30.023, 2020-2039, ccsm4, Feb Anomaly, NPL
-69.48, 2020-2039, ccsm4, Mar Anomaly, NPL
-43.372, 2020-2039, ccsm4, Apr Anomaly, NPL
-34.504, 2020-2039, ccsm4, May Anomaly, NPL
-17.323, 2020-2039, ccsm4, Jun Anomaly, NPL
-24.303, 2020-2039, ccsm4, Jul Anomaly, NPL
-26.91, 2020-2039, ccsm4, Aug Anomaly, NPL
-27.999, 2020-2039, ccsm4, Sep Anomaly, NPL
-24.442, 2020-2039, ccsm4, Oct Anomaly, NPL
-32.127, 2020-2039, ccsm4, Nov Anomaly, NPL
0.48902, 2020-2039, ccsm4, Dec Anomaly, NPL
-16.913, 2020-2039, cesm1_bgc, Jan Anomaly, NPL
-29.885, 2020-2039, cesm1_bgc, Feb Anomaly, NPL
-51.495, 2020-2039, cesm1_bgc, Mar Anomaly, NPL
-24.719, 2020-2039, cesm1_bgc, Apr Anomaly, NPL
-21.959, 2020-2039, cesm1_bgc, May Anomaly, NPL
-21.775, 2020-2039, cesm1_bgc, Jun Anomaly, NPL
-33.122, 2020-2039, cesm1_bgc, Jul Anomaly, NPL
-23.677, 2020-2039, cesm1_bgc, Aug Anomaly, NPL
-38.473, 2020-2039, cesm1_bgc, Sep Anomaly, NPL
-38.177, 2020-2039, cesm1_bgc, Oct Anomaly, NPL
-20.646, 2020-2039, cesm1_bgc, Nov Anomaly, NPL
-9.6808, 2020-2039, cesm1_bgc, Dec Anomaly, NPL
-23.529, 2020-2039, cesm1_cam5, Jan Anomaly, NPL
-90.887, 2020-2039, cesm1_cam5, Feb Anomaly, NPL
-51.443, 2020-2039, cesm1_cam5, Mar Anomaly, NPL
-45.761, 2020-2039, cesm1_cam5, Apr Anomaly, NPL
-35.467, 2020-2039, cesm1_cam5, May Anomaly, NPL
-30.701, 2020-2039, cesm1_cam5, Jun Anomaly, NPL
-29.788, 2020-2039, cesm1_cam5, Jul Anomaly, NPL
-30.069, 2020-2039, cesm1_cam5, Aug Anomaly, NPL
-37.677, 2020-2039, cesm1_cam5, Sep Anomaly, NPL
-36.494, 2020-2039, cesm1_cam5, Oct Anomaly, NPL
-25.237, 2020-2039, cesm1_cam5, Nov Anomaly, NPL
10.5663, 2020-2039, cesm1_cam5, Dec Anomaly, NPL
-14.939, 2020-2039, cnrm_cm5, Jan Anomaly, NPL
-45.646, 2020-2039, cnrm_cm5, Feb Anomaly, NPL
-49.996, 2020-2039, cnrm_cm5, Mar Anomaly, NPL
-58.087, 2020-2039, cnrm_cm5, Apr Anomaly, NPL
-44.369, 2020-2039, cnrm_cm5, May Anomaly, NPL
-33.76, 2020-2039, cnrm_cm5, Jun Anomaly, NPL
-34.493, 2020-2039, cnrm_cm5, Jul Anomaly, NPL
-30.172, 2020-2039, cnrm_cm5, Aug Anomaly, NPL
-17.882, 2020-2039, cnrm_cm5, Sep Anomaly, NPL
-11.883, 2020-2039, cnrm_cm5, Oct Anomaly, NPL
28.1315, 2020-2039, cnrm_cm5, Nov Anomaly, NPL
16.3638, 2020-2039, cnrm_cm5, Dec Anomaly, NPL
-52.76, 2020-2039, csiro_mk3_6_0, Jan Anomaly, NPL
-85.96, 2020-2039, csiro_mk3_6_0, Feb Anomaly, NPL
-92.885, 2020-2039, csiro_mk3_6_0, Mar Anomaly, NPL
-56.457, 2020-2039, csiro_mk3_6_0, Apr Anomaly, NPL
-30.715, 2020-2039, csiro_mk3_6_0, May Anomaly, NPL
-24.032, 2020-2039, csiro_mk3_6_0, Jun Anomaly, NPL
-24.685, 2020-2039, csiro_mk3_6_0, Jul Anomaly, NPL
-23.124, 2020-2039, csiro_mk3_6_0, Aug Anomaly, NPL
-11.099, 2020-2039, csiro_mk3_6_0, Sep Anomaly, NPL
-13.973, 2020-2039, csiro_mk3_6_0, Oct Anomaly, NPL
-39.283, 2020-2039, csiro_mk3_6_0, Nov Anomaly, NPL
-59.948, 2020-2039, csiro_mk3_6_0, Dec Anomaly, NPL
-133.0, 2020-2039, gfdl_cm3, Jan Anomaly, NPL
-80.615, 2020-2039, gfdl_cm3, Feb Anomaly, NPL
-107.6, 2020-2039, gfdl_cm3, Mar Anomaly, NPL
-76.266, 2020-2039, gfdl_cm3, Apr Anomaly, NPL
-82.945, 2020-2039, gfdl_cm3, May Anomaly, NPL
-63.568, 2020-2039, gfdl_cm3, Jun Anomaly, NPL
-36.421, 2020-2039, gfdl_cm3, Jul Anomaly, NPL
-29.637, 2020-2039, gfdl_cm3, Aug Anomaly, NPL
-33.434, 2020-2039, gfdl_cm3, Sep Anomaly, NPL
-78.946, 2020-2039, gfdl_cm3, Oct Anomaly, NPL
-68.752, 2020-2039, gfdl_cm3, Nov Anomaly, NPL
-58.449, 2020-2039, gfdl_cm3, Dec Anomaly, NPL
-42.371, 2020-2039, gfdl_esm2g, Jan Anomaly, NPL
-6.1145, 2020-2039, gfdl_esm2g, Feb Anomaly, NPL
-55.479, 2020-2039, gfdl_esm2g, Mar Anomaly, NPL
-32.014, 2020-2039, gfdl_esm2g, Apr Anomaly, NPL
-36.012, 2020-2039, gfdl_esm2g, May Anomaly, NPL
-34.177, 2020-2039, gfdl_esm2g, Jun Anomaly, NPL
-23.491, 2020-2039, gfdl_esm2g, Jul Anomaly, NPL
-20.712, 2020-2039, gfdl_esm2g, Aug Anomaly, NPL
-22.299, 2020-2039, gfdl_esm2g, Sep Anomaly, NPL
-40.603, 2020-2039, gfdl_esm2g, Oct Anomaly, NPL
-44.221, 2020-2039, gfdl_esm2g, Nov Anomaly, NPL
-31.545, 2020-2039, gfdl_esm2g, Dec Anomaly, NPL
-10.719, 2020-2039, gfdl_esm2m, Jan Anomaly, NPL
2.26213, 2020-2039, gfdl_esm2m, Feb Anomaly, NPL
-16.115, 2020-2039, gfdl_esm2m, Mar Anomaly, NPL
-28.327, 2020-2039, gfdl_esm2m, Apr Anomaly, NPL
-38.112, 2020-2039, gfdl_esm2m, May Anomaly, NPL
-20.47, 2020-2039, gfdl_esm2m, Jun Anomaly, NPL
-17.791, 2020-2039, gfdl_esm2m, Jul Anomaly, NPL
-22.597, 2020-2039, gfdl_esm2m, Aug Anomaly, NPL
-22.472, 2020-2039, gfdl_esm2m, Sep Anomaly, NPL
-45.525, 2020-2039, gfdl_esm2m, Oct Anomaly, NPL
-40.453, 2020-2039, gfdl_esm2m, Nov Anomaly, NPL
22.1503, 2020-2039, gfdl_esm2m, Dec Anomaly, NPL
-60.036, 2020-2039, hadgem2_ao, Jan Anomaly, NPL
-79.172, 2020-2039, hadgem2_ao, Feb Anomaly, NPL
-92.14, 2020-2039, hadgem2_ao, Mar Anomaly, NPL
-47.129, 2020-2039, hadgem2_ao, Apr Anomaly, NPL
-16.997, 2020-2039, hadgem2_ao, May Anomaly, NPL
-16.273, 2020-2039, hadgem2_ao, Jun Anomaly, NPL
-13.346, 2020-2039, hadgem2_ao, Jul Anomaly, NPL
-14.351, 2020-2039, hadgem2_ao, Aug Anomaly, NPL
-24.736, 2020-2039, hadgem2_ao, Sep Anomaly, NPL
-37.042, 2020-2039, hadgem2_ao, Oct Anomaly, NPL
-54.53, 2020-2039, hadgem2_ao, Nov Anomaly, NPL
-92.009, 2020-2039, hadgem2_ao, Dec Anomaly, NPL
-64.004, 2020-2039, hadgem2_cc, Jan Anomaly, NPL
-77.525, 2020-2039, hadgem2_cc, Feb Anomaly, NPL
-59.512, 2020-2039, hadgem2_cc, Mar Anomaly, NPL
-25.184, 2020-2039, hadgem2_cc, Apr Anomaly, NPL
-11.219, 2020-2039, hadgem2_cc, May Anomaly, NPL
-11.89, 2020-2039, hadgem2_cc, Jun Anomaly, NPL
-12.706, 2020-2039, hadgem2_cc, Jul Anomaly, NPL
-12.394, 2020-2039, hadgem2_cc, Aug Anomaly, NPL
-17.985, 2020-2039, hadgem2_cc, Sep Anomaly, NPL
-29.715, 2020-2039, hadgem2_cc, Oct Anomaly, NPL
-51.65, 2020-2039, hadgem2_cc, Nov Anomaly, NPL
-49.799, 2020-2039, hadgem2_cc, Dec Anomaly, NPL
21.2164, 2020-2039, inmcm4, Jan Anomaly, NPL
38.8097, 2020-2039, inmcm4, Feb Anomaly, NPL
23.0778, 2020-2039, inmcm4, Mar Anomaly, NPL
6.42397, 2020-2039, inmcm4, Apr Anomaly, NPL
15.3315, 2020-2039, inmcm4, May Anomaly, NPL
4.91695, 2020-2039, inmcm4, Jun Anomaly, NPL
11.3187, 2020-2039, inmcm4, Jul Anomaly, NPL
12.2978, 2020-2039, inmcm4, Aug Anomaly, NPL
16.8488, 2020-2039, inmcm4, Sep Anomaly, NPL
37.6909, 2020-2039, inmcm4, Oct Anomaly, NPL
68.242, 2020-2039, inmcm4, Nov Anomaly, NPL
67.1056, 2020-2039, inmcm4, Dec Anomaly, NPL
-84.316, 2020-2039, ipsl_cm5a_lr, Jan Anomaly, NPL
-53.658, 2020-2039, ipsl_cm5a_lr, Feb Anomaly, NPL
-74.863, 2020-2039, ipsl_cm5a_lr, Mar Anomaly, NPL
-59.591, 2020-2039, ipsl_cm5a_lr, Apr Anomaly, NPL
-55.485, 2020-2039, ipsl_cm5a_lr, May Anomaly, NPL
-40.105, 2020-2039, ipsl_cm5a_lr, Jun Anomaly, NPL
-30.975, 2020-2039, ipsl_cm5a_lr, Jul Anomaly, NPL
-17.08, 2020-2039, ipsl_cm5a_lr, Aug Anomaly, NPL
-20.805, 2020-2039, ipsl_cm5a_lr, Sep Anomaly, NPL
-24.754, 2020-2039, ipsl_cm5a_lr, Oct Anomaly, NPL
-73.781, 2020-2039, ipsl_cm5a_lr, Nov Anomaly, NPL
-55.172, 2020-2039, ipsl_cm5a_lr, Dec Anomaly, NPL
-77.507, 2020-2039, ipsl_cm5a_mr, Jan Anomaly, NPL
-88.465, 2020-2039, ipsl_cm5a_mr, Feb Anomaly, NPL
-83.429, 2020-2039, ipsl_cm5a_mr, Mar Anomaly, NPL
-75.848, 2020-2039, ipsl_cm5a_mr, Apr Anomaly, NPL
-38.105, 2020-2039, ipsl_cm5a_mr, May Anomaly, NPL
-35.038, 2020-2039, ipsl_cm5a_mr, Jun Anomaly, NPL
-33.169, 2020-2039, ipsl_cm5a_mr, Jul Anomaly, NPL
-25.009, 2020-2039, ipsl_cm5a_mr, Aug Anomaly, NPL
-35.498, 2020-2039, ipsl_cm5a_mr, Sep Anomaly, NPL
-63.222, 2020-2039, ipsl_cm5a_mr, Oct Anomaly, NPL
-56.798, 2020-2039, ipsl_cm5a_mr, Nov Anomaly, NPL
-66.273, 2020-2039, ipsl_cm5a_mr, Dec Anomaly, NPL
-38.789, 2020-2039, ipsl_cm5b_lr, Jan Anomaly, NPL
-36.491, 2020-2039, ipsl_cm5b_lr, Feb Anomaly, NPL
11.7267, 2020-2039, ipsl_cm5b_lr, Mar Anomaly, NPL
-51.612, 2020-2039, ipsl_cm5b_lr, Apr Anomaly, NPL
-26.041, 2020-2039, ipsl_cm5b_lr, May Anomaly, NPL
-25.235, 2020-2039, ipsl_cm5b_lr, Jun Anomaly, NPL
-6.4479, 2020-2039, ipsl_cm5b_lr, Jul Anomaly, NPL
-9.9384, 2020-2039, ipsl_cm5b_lr, Aug Anomaly, NPL
-17.523, 2020-2039, ipsl_cm5b_lr, Sep Anomaly, NPL
-21.18, 2020-2039, ipsl_cm5b_lr, Oct Anomaly, NPL
-24.527, 2020-2039, ipsl_cm5b_lr, Nov Anomaly, NPL
1.50044, 2020-2039, ipsl_cm5b_lr, Dec Anomaly, NPL
-45.905, 2020-2039, miroc5, Jan Anomaly, NPL
-53.633, 2020-2039, miroc5, Feb Anomaly, NPL
-66.437, 2020-2039, miroc5, Mar Anomaly, NPL
-51.816, 2020-2039, miroc5, Apr Anomaly, NPL
-46.48, 2020-2039, miroc5, May Anomaly, NPL
-34.181, 2020-2039, miroc5, Jun Anomaly, NPL
-20.71, 2020-2039, miroc5, Jul Anomaly, NPL
-19.08, 2020-2039, miroc5, Aug Anomaly, NPL
-21.773, 2020-2039, miroc5, Sep Anomaly, NPL
-33.662, 2020-2039, miroc5, Oct Anomaly, NPL
-48.327, 2020-2039, miroc5, Nov Anomaly, NPL
-34.421, 2020-2039, miroc5, Dec Anomaly, NPL
-127.81, 2020-2039, miroc_esm_chem, Jan Anomaly, NPL
-95.984, 2020-2039, miroc_esm_chem, Feb Anomaly, NPL
-87.688, 2020-2039, miroc_esm_chem, Mar Anomaly, NPL
-75.79, 2020-2039, miroc_esm_chem, Apr Anomaly, NPL
-63.72, 2020-2039, miroc_esm_chem, May Anomaly, NPL
-35.264, 2020-2039, miroc_esm_chem, Jun Anomaly, NPL
-17.585, 2020-2039, miroc_esm_chem, Jul Anomaly, NPL
-14.915, 2020-2039, miroc_esm_chem, Aug Anomaly, NPL
-18.247, 2020-2039, miroc_esm_chem, Sep Anomaly, NPL
-17.521, 2020-2039, miroc_esm_chem, Oct Anomaly, NPL
-44.506, 2020-2039, miroc_esm_chem, Nov Anomaly, NPL
-107.13, 2020-2039, miroc_esm_chem, Dec Anomaly, NPL
-89.763, 2020-2039, miroc_esm, Jan Anomaly, NPL
-71.647, 2020-2039, miroc_esm, Feb Anomaly, NPL
-75.355, 2020-2039, miroc_esm, Mar Anomaly, NPL
-72.013, 2020-2039, miroc_esm, Apr Anomaly, NPL
-48.601, 2020-2039, miroc_esm, May Anomaly, NPL
-28.163, 2020-2039, miroc_esm, Jun Anomaly, NPL
-17.252, 2020-2039, miroc_esm, Jul Anomaly, NPL
-21.087, 2020-2039, miroc_esm, Aug Anomaly, NPL
-20.605, 2020-2039, miroc_esm, Sep Anomaly, NPL
-32.873, 2020-2039, miroc_esm, Oct Anomaly, NPL
-55.969, 2020-2039, miroc_esm, Nov Anomaly, NPL
-100.44, 2020-2039, miroc_esm, Dec Anomaly, NPL
-60.452, 2020-2039, mpi_esm_lr, Jan Anomaly, NPL
-47.265, 2020-2039, mpi_esm_lr, Feb Anomaly, NPL
-59.61, 2020-2039, mpi_esm_lr, Mar Anomaly, NPL
-45.464, 2020-2039, mpi_esm_lr, Apr Anomaly, NPL
-22.795, 2020-2039, mpi_esm_lr, May Anomaly, NPL
-14.143, 2020-2039, mpi_esm_lr, Jun Anomaly, NPL
-23.576, 2020-2039, mpi_esm_lr, Jul Anomaly, NPL
-15.626, 2020-2039, mpi_esm_lr, Aug Anomaly, NPL
-23.161, 2020-2039, mpi_esm_lr, Sep Anomaly, NPL
-25.324, 2020-2039, mpi_esm_lr, Oct Anomaly, NPL
-44.203, 2020-2039, mpi_esm_lr, Nov Anomaly, NPL
-61.99, 2020-2039, mpi_esm_lr, Dec Anomaly, NPL
-29.682, 2020-2039, mpi_esm_mr, Jan Anomaly, NPL
-109.04, 2020-2039, mpi_esm_mr, Feb Anomaly, NPL
-46.628, 2020-2039, mpi_esm_mr, Mar Anomaly, NPL
-30.35, 2020-2039, mpi_esm_mr, Apr Anomaly, NPL
-22.904, 2020-2039, mpi_esm_mr, May Anomaly, NPL
-13.395, 2020-2039, mpi_esm_mr, Jun Anomaly, NPL
-14.821, 2020-2039, mpi_esm_mr, Jul Anomaly, NPL
-19.886, 2020-2039, mpi_esm_mr, Aug Anomaly, NPL
-15.514, 2020-2039, mpi_esm_mr, Sep Anomaly, NPL
-22.286, 2020-2039, mpi_esm_mr, Oct Anomaly, NPL
-25.087, 2020-2039, mpi_esm_mr, Nov Anomaly, NPL
-22.377, 2020-2039, mpi_esm_mr, Dec Anomaly, NPL
-54.017, 2020-2039, mri_cgcm3, Jan Anomaly, NPL
-52.96, 2020-2039, mri_cgcm3, Feb Anomaly, NPL
-62.56, 2020-2039, mri_cgcm3, Mar Anomaly, NPL
-40.718, 2020-2039, mri_cgcm3, Apr Anomaly, NPL
-25.7, 2020-2039, mri_cgcm3, May Anomaly, NPL
-15.222, 2020-2039, mri_cgcm3, Jun Anomaly, NPL
-11.678, 2020-2039, mri_cgcm3, Jul Anomaly, NPL
-11.768, 2020-2039, mri_cgcm3, Aug Anomaly, NPL
-10.227, 2020-2039, mri_cgcm3, Sep Anomaly, NPL
-11.27, 2020-2039, mri_cgcm3, Oct Anomaly, NPL
-33.693, 2020-2039, mri_cgcm3, Nov Anomaly, NPL
-81.179, 2020-2039, mri_cgcm3, Dec Anomaly, NPL
-51.821, 2020-2039, noresm1_m, Jan Anomaly, NPL
-36.664, 2020-2039, noresm1_m, Feb Anomaly, NPL
-88.636, 2020-2039, noresm1_m, Mar Anomaly, NPL
-45.598, 2020-2039, noresm1_m, Apr Anomaly, NPL
-37.04, 2020-2039, noresm1_m, May Anomaly, NPL
-28.094, 2020-2039, noresm1_m, Jun Anomaly, NPL
-15.565, 2020-2039, noresm1_m, Jul Anomaly, NPL
-18.556, 2020-2039, noresm1_m, Aug Anomaly, NPL
-18.244, 2020-2039, noresm1_m, Sep Anomaly, NPL
-6.5283, 2020-2039, noresm1_m, Oct Anomaly, NPL
-38.64, 2020-2039, noresm1_m, Nov Anomaly, NPL
-22.707, 2020-2039, noresm1_m, Dec Anomaly, NPL
-171.97, 2020-2039, Ensemble (10th Percentile), Jan Anomaly, NPL
-129.53, 2020-2039, Ensemble (10th Percentile), Feb Anomaly, NPL
-114.92, 2020-2039, Ensemble (10th Percentile), Mar Anomaly, NPL
-67.737, 2020-2039, Ensemble (10th Percentile), Apr Anomaly, NPL
-54.272, 2020-2039, Ensemble (10th Percentile), May Anomaly, NPL
-50.426, 2020-2039, Ensemble (10th Percentile), Jun Anomaly, NPL
-60.613, 2020-2039, Ensemble (10th Percentile), Jul Anomaly, NPL
-57.088, 2020-2039, Ensemble (10th Percentile), Aug Anomaly, NPL
-55.313, 2020-2039, Ensemble (10th Percentile), Sep Anomaly, NPL
-86.748, 2020-2039, Ensemble (10th Percentile), Oct Anomaly, NPL
-129.99, 2020-2039, Ensemble (10th Percentile), Nov Anomaly, NPL
-146.07, 2020-2039, Ensemble (10th Percentile), Dec Anomaly, NPL
-70.644, 2020-2039, Ensemble (50th Percentile), Jan Anomaly, NPL
-56.102, 2020-2039, Ensemble (50th Percentile), Feb Anomaly, NPL
-51.531, 2020-2039, Ensemble (50th Percentile), Mar Anomaly, NPL
-31.587, 2020-2039, Ensemble (50th Percentile), Apr Anomaly, NPL
-28.842, 2020-2039, Ensemble (50th Percentile), May Anomaly, NPL
-17.93, 2020-2039, Ensemble (50th Percentile), Jun Anomaly, NPL
-19.176, 2020-2039, Ensemble (50th Percentile), Jul Anomaly, NPL
-18.039, 2020-2039, Ensemble (50th Percentile), Aug Anomaly, NPL
-24.718, 2020-2039, Ensemble (50th Percentile), Sep Anomaly, NPL
-33.758, 2020-2039, Ensemble (50th Percentile), Oct Anomaly, NPL
-52.818, 2020-2039, Ensemble (50th Percentile), Nov Anomaly, NPL
-68.097, 2020-2039, Ensemble (50th Percentile), Dec Anomaly, NPL
34.0752, 2020-2039, Ensemble (90th Percentile), Jan Anomaly, NPL
10.2695, 2020-2039, Ensemble (90th Percentile), Feb Anomaly, NPL
17.4973, 2020-2039, Ensemble (90th Percentile), Mar Anomaly, NPL
12.1136, 2020-2039, Ensemble (90th Percentile), Apr Anomaly, NPL
20.1577, 2020-2039, Ensemble (90th Percentile), May Anomaly, NPL
19.7319, 2020-2039, Ensemble (90th Percentile), Jun Anomaly, NPL
5.72739, 2020-2039, Ensemble (90th Percentile), Jul Anomaly, NPL
7.98722, 2020-2039, Ensemble (90th Percentile), Aug Anomaly, NPL
11.0122, 2020-2039, Ensemble (90th Percentile), Sep Anomaly, NPL
5.82056, 2020-2039, Ensemble (90th Percentile), Oct Anomaly, NPL
33.6578, 2020-2039, Ensemble (90th Percentile), Nov Anomaly, NPL
72.5951, 2020-2039, Ensemble (90th Percentile), Dec Anomaly, NPL
-505.04, 2020-2039, access1_0, Annual Anomaly, NPL
-447.18, 2020-2039, access1_3, Annual Anomaly, NPL
-428.13, 2020-2039, bcc_csm1_1_m, Annual Anomaly, NPL
-283.49, 2020-2039, bcc_csm1_1, Annual Anomaly, NPL
-519.37, 2020-2039, bnu_esm, Annual Anomaly, NPL
-643.24, 2020-2039, canesm2, Annual Anomaly, NPL
-356.52, 2020-2039, ccsm4, Annual Anomaly, NPL
-331.44, 2020-2039, cesm1_bgc, Annual Anomaly, NPL
-427.78, 2020-2039, cesm1_cam5, Annual Anomaly, NPL
-296.77, 2020-2039, cnrm_cm5, Annual Anomaly, NPL
-513.98, 2020-2039, csiro_mk3_6_0, Annual Anomaly, NPL
-851.21, 2020-2039, gfdl_cm3, Annual Anomaly, NPL
-390.94, 2020-2039, gfdl_esm2g, Annual Anomaly, NPL
-238.72, 2020-2039, gfdl_esm2m, Annual Anomaly, NPL
-524.85, 2020-2039, hadgem2_ao, Annual Anomaly, NPL
-403.86, 2020-2039, hadgem2_cc, Annual Anomaly, NPL
322.737, 2020-2039, inmcm4, Annual Anomaly, NPL
-590.98, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, NPL
-681.29, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, NPL
-243.59, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, NPL
-477.12, 2020-2039, miroc5, Annual Anomaly, NPL
-714.07, 2020-2039, miroc_esm_chem, Annual Anomaly, NPL
-634.91, 2020-2039, miroc_esm, Annual Anomaly, NPL
-447.99, 2020-2039, mpi_esm_lr, Annual Anomaly, NPL
-372.55, 2020-2039, mpi_esm_mr, Annual Anomaly, NPL
-408.58, 2020-2039, mri_cgcm3, Annual Anomaly, NPL
-411.82, 2020-2039, noresm1_m, Annual Anomaly, NPL
-925.74, 2020-2039, Ensemble (10th Percentile), Annual Anomaly, NPL
-491.07, 2020-2039, Ensemble (50th Percentile), Annual Anomaly, NPL
-124.31, 2020-2039, Ensemble (90th Percentile), Annual Anomaly, NPL
