Heating Degree Days - (Celsius), Year, Model, Statistics, ISO3
-213.84, 2060-2079, miroc_esm_chem, Jan Anomaly, NPL
-130.72, 2060-2079, miroc_esm_chem, Feb Anomaly, NPL
-93.363, 2060-2079, miroc_esm_chem, Mar Anomaly, NPL
-76.373, 2060-2079, miroc_esm_chem, Apr Anomaly, NPL
-69.987, 2060-2079, miroc_esm_chem, May Anomaly, NPL
-38.371, 2060-2079, miroc_esm_chem, Jun Anomaly, NPL
-23.163, 2060-2079, miroc_esm_chem, Jul Anomaly, NPL
-19.856, 2060-2079, miroc_esm_chem, Aug Anomaly, NPL
-27.022, 2060-2079, miroc_esm_chem, Sep Anomaly, NPL
-40.803, 2060-2079, miroc_esm_chem, Oct Anomaly, NPL
-81.851, 2060-2079, miroc_esm_chem, Nov Anomaly, NPL
-146.21, 2060-2079, miroc_esm_chem, Dec Anomaly, NPL
-103.6, 2060-2079, miroc_esm, Jan Anomaly, NPL
-70.3, 2060-2079, miroc_esm, Feb Anomaly, NPL
-98.043, 2060-2079, miroc_esm, Mar Anomaly, NPL
-90.774, 2060-2079, miroc_esm, Apr Anomaly, NPL
-54.021, 2060-2079, miroc_esm, May Anomaly, NPL
-31.675, 2060-2079, miroc_esm, Jun Anomaly, NPL
-17.682, 2060-2079, miroc_esm, Jul Anomaly, NPL
-22.128, 2060-2079, miroc_esm, Aug Anomaly, NPL
-26.619, 2060-2079, miroc_esm, Sep Anomaly, NPL
-52.514, 2060-2079, miroc_esm, Oct Anomaly, NPL
-73.842, 2060-2079, miroc_esm, Nov Anomaly, NPL
-98.978, 2060-2079, miroc_esm, Dec Anomaly, NPL
-63.819, 2060-2079, mpi_esm_lr, Jan Anomaly, NPL
-90.196, 2060-2079, mpi_esm_lr, Feb Anomaly, NPL
-89.166, 2060-2079, mpi_esm_lr, Mar Anomaly, NPL
-47.606, 2060-2079, mpi_esm_lr, Apr Anomaly, NPL
-21.699, 2060-2079, mpi_esm_lr, May Anomaly, NPL
-18.329, 2060-2079, mpi_esm_lr, Jun Anomaly, NPL
-25.781, 2060-2079, mpi_esm_lr, Jul Anomaly, NPL
-21.21, 2060-2079, mpi_esm_lr, Aug Anomaly, NPL
-21.212, 2060-2079, mpi_esm_lr, Sep Anomaly, NPL
-23.804, 2060-2079, mpi_esm_lr, Oct Anomaly, NPL
-30.741, 2060-2079, mpi_esm_lr, Nov Anomaly, NPL
-53.041, 2060-2079, mpi_esm_lr, Dec Anomaly, NPL
-37.127, 2060-2079, mpi_esm_mr, Jan Anomaly, NPL
-79.616, 2060-2079, mpi_esm_mr, Feb Anomaly, NPL
-73.866, 2060-2079, mpi_esm_mr, Mar Anomaly, NPL
-39.245, 2060-2079, mpi_esm_mr, Apr Anomaly, NPL
-21.158, 2060-2079, mpi_esm_mr, May Anomaly, NPL
-22.979, 2060-2079, mpi_esm_mr, Jun Anomaly, NPL
-25.374, 2060-2079, mpi_esm_mr, Jul Anomaly, NPL
-20.523, 2060-2079, mpi_esm_mr, Aug Anomaly, NPL
-13.622, 2060-2079, mpi_esm_mr, Sep Anomaly, NPL
-21.805, 2060-2079, mpi_esm_mr, Oct Anomaly, NPL
-21.107, 2060-2079, mpi_esm_mr, Nov Anomaly, NPL
-26.333, 2060-2079, mpi_esm_mr, Dec Anomaly, NPL
-19.938, 2060-2079, mri_cgcm3, Jan Anomaly, NPL
-44.937, 2060-2079, mri_cgcm3, Feb Anomaly, NPL
-59.79, 2060-2079, mri_cgcm3, Mar Anomaly, NPL
-49.804, 2060-2079, mri_cgcm3, Apr Anomaly, NPL
-17.351, 2060-2079, mri_cgcm3, May Anomaly, NPL
-21.942, 2060-2079, mri_cgcm3, Jun Anomaly, NPL
-22.027, 2060-2079, mri_cgcm3, Jul Anomaly, NPL
-19.613, 2060-2079, mri_cgcm3, Aug Anomaly, NPL
-22.34, 2060-2079, mri_cgcm3, Sep Anomaly, NPL
-28.406, 2060-2079, mri_cgcm3, Oct Anomaly, NPL
-45.895, 2060-2079, mri_cgcm3, Nov Anomaly, NPL
-81.597, 2060-2079, mri_cgcm3, Dec Anomaly, NPL
-65.805, 2060-2079, noresm1_m, Jan Anomaly, NPL
-62.322, 2060-2079, noresm1_m, Feb Anomaly, NPL
-75.925, 2060-2079, noresm1_m, Mar Anomaly, NPL
-38.323, 2060-2079, noresm1_m, Apr Anomaly, NPL
-28.57, 2060-2079, noresm1_m, May Anomaly, NPL
-32.603, 2060-2079, noresm1_m, Jun Anomaly, NPL
-19.107, 2060-2079, noresm1_m, Jul Anomaly, NPL
-20.495, 2060-2079, noresm1_m, Aug Anomaly, NPL
-25.624, 2060-2079, noresm1_m, Sep Anomaly, NPL
-29.205, 2060-2079, noresm1_m, Oct Anomaly, NPL
-41.52, 2060-2079, noresm1_m, Nov Anomaly, NPL
-25.87, 2060-2079, noresm1_m, Dec Anomaly, NPL
-186.21, 2060-2079, Ensemble (10th Percentile), Jan Anomaly, NPL
-145.43, 2060-2079, Ensemble (10th Percentile), Feb Anomaly, NPL
-128.81, 2060-2079, Ensemble (10th Percentile), Mar Anomaly, NPL
-74.178, 2060-2079, Ensemble (10th Percentile), Apr Anomaly, NPL
-58.756, 2060-2079, Ensemble (10th Percentile), May Anomaly, NPL
-60.128, 2060-2079, Ensemble (10th Percentile), Jun Anomaly, NPL
-69.597, 2060-2079, Ensemble (10th Percentile), Jul Anomaly, NPL
-66.01, 2060-2079, Ensemble (10th Percentile), Aug Anomaly, NPL
-69.594, 2060-2079, Ensemble (10th Percentile), Sep Anomaly, NPL
-108.61, 2060-2079, Ensemble (10th Percentile), Oct Anomaly, NPL
-163.75, 2060-2079, Ensemble (10th Percentile), Nov Anomaly, NPL
-174.38, 2060-2079, Ensemble (10th Percentile), Dec Anomaly, NPL
-88.989, 2060-2079, Ensemble (50th Percentile), Jan Anomaly, NPL
-72.114, 2060-2079, Ensemble (50th Percentile), Feb Anomaly, NPL
-65.286, 2060-2079, Ensemble (50th Percentile), Mar Anomaly, NPL
-41.231, 2060-2079, Ensemble (50th Percentile), Apr Anomaly, NPL
-34.437, 2060-2079, Ensemble (50th Percentile), May Anomaly, NPL
-29.727, 2060-2079, Ensemble (50th Percentile), Jun Anomaly, NPL
-24.361, 2060-2079, Ensemble (50th Percentile), Jul Anomaly, NPL
-20.899, 2060-2079, Ensemble (50th Percentile), Aug Anomaly, NPL
-31.918, 2060-2079, Ensemble (50th Percentile), Sep Anomaly, NPL
-47.079, 2060-2079, Ensemble (50th Percentile), Oct Anomaly, NPL
-69.003, 2060-2079, Ensemble (50th Percentile), Nov Anomaly, NPL
-78.481, 2060-2079, Ensemble (50th Percentile), Dec Anomaly, NPL
21.3427, 2060-2079, Ensemble (90th Percentile), Jan Anomaly, NPL
-16.201, 2060-2079, Ensemble (90th Percentile), Feb Anomaly, NPL
-16.795, 2060-2079, Ensemble (90th Percentile), Mar Anomaly, NPL
-5.096, 2060-2079, Ensemble (90th Percentile), Apr Anomaly, NPL
-0.1974, 2060-2079, Ensemble (90th Percentile), May Anomaly, NPL
11.947, 2060-2079, Ensemble (90th Percentile), Jun Anomaly, NPL
2.74989, 2060-2079, Ensemble (90th Percentile), Jul Anomaly, NPL
8.24797, 2060-2079, Ensemble (90th Percentile), Aug Anomaly, NPL
13.6375, 2060-2079, Ensemble (90th Percentile), Sep Anomaly, NPL
2.73964, 2060-2079, Ensemble (90th Percentile), Oct Anomaly, NPL
16.6885, 2060-2079, Ensemble (90th Percentile), Nov Anomaly, NPL
34.2028, 2060-2079, Ensemble (90th Percentile), Dec Anomaly, NPL
-552.17, 2060-2079, bcc_csm1_1_m, Annual Anomaly, NPL
-468.04, 2060-2079, bcc_csm1_1, Annual Anomaly, NPL
-568.84, 2060-2079, bnu_esm, Annual Anomaly, NPL
-934.31, 2060-2079, canesm2, Annual Anomaly, NPL
-358.78, 2060-2079, ccsm4, Annual Anomaly, NPL
-580.69, 2060-2079, cesm1_cam5, Annual Anomaly, NPL
-524.24, 2060-2079, cnrm_cm5, Annual Anomaly, NPL
-727.95, 2060-2079, csiro_mk3_6_0, Annual Anomaly, NPL
-1333.8, 2060-2079, gfdl_cm3, Annual Anomaly, NPL
-282.45, 2060-2079, gfdl_esm2g, Annual Anomaly, NPL
-265.48, 2060-2079, gfdl_esm2m, Annual Anomaly, NPL
-345.41, 2060-2079, hadgem2_ao, Annual Anomaly, NPL
-659.62, 2060-2079, hadgem2_es, Annual Anomaly, NPL
-767.19, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, NPL
-678.47, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, NPL
-676.95, 2060-2079, miroc5, Annual Anomaly, NPL
-965.72, 2060-2079, miroc_esm_chem, Annual Anomaly, NPL
-747.47, 2060-2079, miroc_esm, Annual Anomaly, NPL
-512.04, 2060-2079, mpi_esm_lr, Annual Anomaly, NPL
-405.37, 2060-2079, mpi_esm_mr, Annual Anomaly, NPL
-432.47, 2060-2079, mri_cgcm3, Annual Anomaly, NPL
-467.48, 2060-2079, noresm1_m, Annual Anomaly, NPL
-1158.6, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, NPL
-621.49, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, NPL
-244.66, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, NPL
