Cooling Degree Days - (Celsius), Year, Model, Statistics, ISO3
201.188, 2020-2039, miroc5, Annual Anomaly, NPL
341.98, 2020-2039, miroc_esm_chem, Annual Anomaly, NPL
189.888, 2020-2039, miroc_esm, Annual Anomaly, NPL
296.677, 2020-2039, mpi_esm_lr, Annual Anomaly, NPL
253.095, 2020-2039, mpi_esm_mr, Annual Anomaly, NPL
196.796, 2020-2039, mri_cgcm3, Annual Anomaly, NPL
216.633, 2020-2039, noresm1_m, Annual Anomaly, NPL
47.3497, 2020-2039, Ensemble (10th Percentile), Annual Anomaly, NPL
231.676, 2020-2039, Ensemble (50th Percentile), Annual Anomaly, NPL
84.6505, 2020-2039, Ensemble (90th Percentile), Annual Anomaly, NPL
