Cooling Degree Days - (Celsius), Year, Model, Statistics, ISO3
44.439, 2020-2039, cesm1_cam5, Jul Anomaly, NPL
55.0096, 2020-2039, cesm1_cam5, Aug Anomaly, NPL
52.1255, 2020-2039, cesm1_cam5, Sep Anomaly, NPL
36.6298, 2020-2039, cesm1_cam5, Oct Anomaly, NPL
7.31027, 2020-2039, cesm1_cam5, Nov Anomaly, NPL
1.06393, 2020-2039, cesm1_cam5, Dec Anomaly, NPL
0.62272, 2020-2039, cmcc_cesm, Jan Anomaly, NPL
2.63218, 2020-2039, cmcc_cesm, Feb Anomaly, NPL
32.8351, 2020-2039, cmcc_cesm, Mar Anomaly, NPL
50.6315, 2020-2039, cmcc_cesm, Apr Anomaly, NPL
58.1052, 2020-2039, cmcc_cesm, May Anomaly, NPL
52.5945, 2020-2039, cmcc_cesm, Jun Anomaly, NPL
2.42815, 2020-2039, cmcc_cesm, Jul Anomaly, NPL
13.3146, 2020-2039, cmcc_cesm, Aug Anomaly, NPL
24.7558, 2020-2039, cmcc_cesm, Sep Anomaly, NPL
17.7516, 2020-2039, cmcc_cesm, Oct Anomaly, NPL
3.63834, 2020-2039, cmcc_cesm, Nov Anomaly, NPL
1.47895, 2020-2039, cmcc_cesm, Dec Anomaly, NPL
0.34061, 2020-2039, cmcc_cms, Jan Anomaly, NPL
1.89181, 2020-2039, cmcc_cms, Feb Anomaly, NPL
29.8108, 2020-2039, cmcc_cms, Mar Anomaly, NPL
64.3308, 2020-2039, cmcc_cms, Apr Anomaly, NPL
87.7726, 2020-2039, cmcc_cms, May Anomaly, NPL
75.3179, 2020-2039, cmcc_cms, Jun Anomaly, NPL
58.056, 2020-2039, cmcc_cms, Jul Anomaly, NPL
41.0185, 2020-2039, cmcc_cms, Aug Anomaly, NPL
33.5915, 2020-2039, cmcc_cms, Sep Anomaly, NPL
23.4143, 2020-2039, cmcc_cms, Oct Anomaly, NPL
3.77423, 2020-2039, cmcc_cms, Nov Anomaly, NPL
1.67975, 2020-2039, cmcc_cms, Dec Anomaly, NPL
0.40822, 2020-2039, cmcc_cm, Jan Anomaly, NPL
1.28723, 2020-2039, cmcc_cm, Feb Anomaly, NPL
23.0472, 2020-2039, cmcc_cm, Mar Anomaly, NPL
40.5918, 2020-2039, cmcc_cm, Apr Anomaly, NPL
52.0079, 2020-2039, cmcc_cm, May Anomaly, NPL
45.9327, 2020-2039, cmcc_cm, Jun Anomaly, NPL
47.305, 2020-2039, cmcc_cm, Jul Anomaly, NPL
42.4227, 2020-2039, cmcc_cm, Aug Anomaly, NPL
26.0294, 2020-2039, cmcc_cm, Sep Anomaly, NPL
11.4103, 2020-2039, cmcc_cm, Oct Anomaly, NPL
5.81836, 2020-2039, cmcc_cm, Nov Anomaly, NPL
0.50323, 2020-2039, cmcc_cm, Dec Anomaly, NPL
-0.4917, 2020-2039, cnrm_cm5, Jan Anomaly, NPL
0.53396, 2020-2039, cnrm_cm5, Feb Anomaly, NPL
24.1028, 2020-2039, cnrm_cm5, Mar Anomaly, NPL
27.0195, 2020-2039, cnrm_cm5, Apr Anomaly, NPL
41.7913, 2020-2039, cnrm_cm5, May Anomaly, NPL
42.5088, 2020-2039, cnrm_cm5, Jun Anomaly, NPL
42.4766, 2020-2039, cnrm_cm5, Jul Anomaly, NPL
47.8115, 2020-2039, cnrm_cm5, Aug Anomaly, NPL
30.8179, 2020-2039, cnrm_cm5, Sep Anomaly, NPL
12.8728, 2020-2039, cnrm_cm5, Oct Anomaly, NPL
-1.1276, 2020-2039, cnrm_cm5, Nov Anomaly, NPL
0.09472, 2020-2039, cnrm_cm5, Dec Anomaly, NPL
0.12973, 2020-2039, csiro_mk3_6_0, Jan Anomaly, NPL
1.62977, 2020-2039, csiro_mk3_6_0, Feb Anomaly, NPL
12.5253, 2020-2039, csiro_mk3_6_0, Mar Anomaly, NPL
42.7602, 2020-2039, csiro_mk3_6_0, Apr Anomaly, NPL
72.9722, 2020-2039, csiro_mk3_6_0, May Anomaly, NPL
62.5351, 2020-2039, csiro_mk3_6_0, Jun Anomaly, NPL
40.3631, 2020-2039, csiro_mk3_6_0, Jul Anomaly, NPL
36.9949, 2020-2039, csiro_mk3_6_0, Aug Anomaly, NPL
9.33721, 2020-2039, csiro_mk3_6_0, Sep Anomaly, NPL
3.87294, 2020-2039, csiro_mk3_6_0, Oct Anomaly, NPL
0.84804, 2020-2039, csiro_mk3_6_0, Nov Anomaly, NPL
0.22839, 2020-2039, csiro_mk3_6_0, Dec Anomaly, NPL
2.08506, 2020-2039, gfdl_cm3, Jan Anomaly, NPL
5.43453, 2020-2039, gfdl_cm3, Feb Anomaly, NPL
9.36382, 2020-2039, gfdl_cm3, Mar Anomaly, NPL
54.031, 2020-2039, gfdl_cm3, Apr Anomaly, NPL
89.2898, 2020-2039, gfdl_cm3, May Anomaly, NPL
63.192, 2020-2039, gfdl_cm3, Jun Anomaly, NPL
44.471, 2020-2039, gfdl_cm3, Jul Anomaly, NPL
44.3076, 2020-2039, gfdl_cm3, Aug Anomaly, NPL
39.5579, 2020-2039, gfdl_cm3, Sep Anomaly, NPL
31.2439, 2020-2039, gfdl_cm3, Oct Anomaly, NPL
6.25789, 2020-2039, gfdl_cm3, Nov Anomaly, NPL
0.92205, 2020-2039, gfdl_cm3, Dec Anomaly, NPL
-0.9119, 2020-2039, gfdl_esm2g, Jan Anomaly, NPL
2.44156, 2020-2039, gfdl_esm2g, Feb Anomaly, NPL
21.3341, 2020-2039, gfdl_esm2g, Mar Anomaly, NPL
51.8728, 2020-2039, gfdl_esm2g, Apr Anomaly, NPL
61.4402, 2020-2039, gfdl_esm2g, May Anomaly, NPL
51.3981, 2020-2039, gfdl_esm2g, Jun Anomaly, NPL
35.8862, 2020-2039, gfdl_esm2g, Jul Anomaly, NPL
19.728, 2020-2039, gfdl_esm2g, Aug Anomaly, NPL
25.9801, 2020-2039, gfdl_esm2g, Sep Anomaly, NPL
25.194, 2020-2039, gfdl_esm2g, Oct Anomaly, NPL
4.75727, 2020-2039, gfdl_esm2g, Nov Anomaly, NPL
0.32068, 2020-2039, gfdl_esm2g, Dec Anomaly, NPL
1.18552, 2020-2039, gfdl_esm2m, Jan Anomaly, NPL
1.16289, 2020-2039, gfdl_esm2m, Feb Anomaly, NPL
18.0437, 2020-2039, gfdl_esm2m, Mar Anomaly, NPL
43.4482, 2020-2039, gfdl_esm2m, Apr Anomaly, NPL
89.6682, 2020-2039, gfdl_esm2m, May Anomaly, NPL
41.5876, 2020-2039, gfdl_esm2m, Jun Anomaly, NPL
22.7439, 2020-2039, gfdl_esm2m, Jul Anomaly, NPL
34.888, 2020-2039, gfdl_esm2m, Aug Anomaly, NPL
29.8487, 2020-2039, gfdl_esm2m, Sep Anomaly, NPL
19.513, 2020-2039, gfdl_esm2m, Oct Anomaly, NPL
6.37991, 2020-2039, gfdl_esm2m, Nov Anomaly, NPL
-0.8284, 2020-2039, gfdl_esm2m, Dec Anomaly, NPL
0.23705, 2020-2039, hadgem2_ao, Jan Anomaly, NPL
0.9992, 2020-2039, hadgem2_ao, Feb Anomaly, NPL
10.1959, 2020-2039, hadgem2_ao, Mar Anomaly, NPL
13.0063, 2020-2039, hadgem2_ao, Apr Anomaly, NPL
16.0791, 2020-2039, hadgem2_ao, May Anomaly, NPL
7.36454, 2020-2039, hadgem2_ao, Jun Anomaly, NPL
4.1843, 2020-2039, hadgem2_ao, Jul Anomaly, NPL
8.64413, 2020-2039, hadgem2_ao, Aug Anomaly, NPL
26.313, 2020-2039, hadgem2_ao, Sep Anomaly, NPL
14.7072, 2020-2039, hadgem2_ao, Oct Anomaly, NPL
3.21103, 2020-2039, hadgem2_ao, Nov Anomaly, NPL
0.74606, 2020-2039, hadgem2_ao, Dec Anomaly, NPL
2.156, 2020-2039, hadgem2_cc, Jan Anomaly, NPL
3.05472, 2020-2039, hadgem2_cc, Feb Anomaly, NPL
18.5542, 2020-2039, hadgem2_cc, Mar Anomaly, NPL
18.1402, 2020-2039, hadgem2_cc, Apr Anomaly, NPL
18.731, 2020-2039, hadgem2_cc, May Anomaly, NPL
34.9027, 2020-2039, hadgem2_cc, Jun Anomaly, NPL
34.0965, 2020-2039, hadgem2_cc, Jul Anomaly, NPL
34.112, 2020-2039, hadgem2_cc, Aug Anomaly, NPL
39.1025, 2020-2039, hadgem2_cc, Sep Anomaly, NPL
35.9175, 2020-2039, hadgem2_cc, Oct Anomaly, NPL
12.7159, 2020-2039, hadgem2_cc, Nov Anomaly, NPL
1.90502, 2020-2039, hadgem2_cc, Dec Anomaly, NPL
2.17412, 2020-2039, hadgem2_es, Jan Anomaly, NPL
7.53287, 2020-2039, hadgem2_es, Feb Anomaly, NPL
18.8683, 2020-2039, hadgem2_es, Mar Anomaly, NPL
29.8006, 2020-2039, hadgem2_es, Apr Anomaly, NPL
22.3607, 2020-2039, hadgem2_es, May Anomaly, NPL
27.6641, 2020-2039, hadgem2_es, Jun Anomaly, NPL
42.2188, 2020-2039, hadgem2_es, Jul Anomaly, NPL
45.293, 2020-2039, hadgem2_es, Aug Anomaly, NPL
42.9765, 2020-2039, hadgem2_es, Sep Anomaly, NPL
37.1807, 2020-2039, hadgem2_es, Oct Anomaly, NPL
10.5484, 2020-2039, hadgem2_es, Nov Anomaly, NPL
0.83197, 2020-2039, hadgem2_es, Dec Anomaly, NPL
2.36222, 2020-2039, inmcm4, Jan Anomaly, NPL
3.07867, 2020-2039, inmcm4, Feb Anomaly, NPL
11.3427, 2020-2039, inmcm4, Mar Anomaly, NPL
32.8189, 2020-2039, inmcm4, Apr Anomaly, NPL
29.7972, 2020-2039, inmcm4, May Anomaly, NPL
25.6646, 2020-2039, inmcm4, Jun Anomaly, NPL
13.4114, 2020-2039, inmcm4, Jul Anomaly, NPL
0.88214, 2020-2039, inmcm4, Aug Anomaly, NPL
-4.9118, 2020-2039, inmcm4, Sep Anomaly, NPL
-2.2329, 2020-2039, inmcm4, Oct Anomaly, NPL
4.69834, 2020-2039, inmcm4, Nov Anomaly, NPL
-1.2254, 2020-2039, inmcm4, Dec Anomaly, NPL
2.56286, 2020-2039, ipsl_cm5a_lr, Jan Anomaly, NPL
5.24235, 2020-2039, ipsl_cm5a_lr, Feb Anomaly, NPL
13.1724, 2020-2039, ipsl_cm5a_lr, Mar Anomaly, NPL
28.019, 2020-2039, ipsl_cm5a_lr, Apr Anomaly, NPL
49.8499, 2020-2039, ipsl_cm5a_lr, May Anomaly, NPL
44.8785, 2020-2039, ipsl_cm5a_lr, Jun Anomaly, NPL
48.2866, 2020-2039, ipsl_cm5a_lr, Jul Anomaly, NPL
42.5974, 2020-2039, ipsl_cm5a_lr, Aug Anomaly, NPL
47.9782, 2020-2039, ipsl_cm5a_lr, Sep Anomaly, NPL
23.554, 2020-2039, ipsl_cm5a_lr, Oct Anomaly, NPL
17.2789, 2020-2039, ipsl_cm5a_lr, Nov Anomaly, NPL
3.26461, 2020-2039, ipsl_cm5a_lr, Dec Anomaly, NPL
0.20123, 2020-2039, ipsl_cm5a_mr, Jan Anomaly, NPL
1.43923, 2020-2039, ipsl_cm5a_mr, Feb Anomaly, NPL
13.4763, 2020-2039, ipsl_cm5a_mr, Mar Anomaly, NPL
41.4127, 2020-2039, ipsl_cm5a_mr, Apr Anomaly, NPL
46.844, 2020-2039, ipsl_cm5a_mr, May Anomaly, NPL
35.4832, 2020-2039, ipsl_cm5a_mr, Jun Anomaly, NPL
61.2479, 2020-2039, ipsl_cm5a_mr, Jul Anomaly, NPL
43.2865, 2020-2039, ipsl_cm5a_mr, Aug Anomaly, NPL
46.8303, 2020-2039, ipsl_cm5a_mr, Sep Anomaly, NPL
34.6842, 2020-2039, ipsl_cm5a_mr, Oct Anomaly, NPL
8.22761, 2020-2039, ipsl_cm5a_mr, Nov Anomaly, NPL
0.51227, 2020-2039, ipsl_cm5a_mr, Dec Anomaly, NPL
0.77263, 2020-2039, ipsl_cm5b_lr, Jan Anomaly, NPL
2.06501, 2020-2039, ipsl_cm5b_lr, Feb Anomaly, NPL
9.59656, 2020-2039, ipsl_cm5b_lr, Mar Anomaly, NPL
27.3634, 2020-2039, ipsl_cm5b_lr, Apr Anomaly, NPL
36.7515, 2020-2039, ipsl_cm5b_lr, May Anomaly, NPL
59.9551, 2020-2039, ipsl_cm5b_lr, Jun Anomaly, NPL
35.2457, 2020-2039, ipsl_cm5b_lr, Jul Anomaly, NPL
22.2281, 2020-2039, ipsl_cm5b_lr, Aug Anomaly, NPL
23.7712, 2020-2039, ipsl_cm5b_lr, Sep Anomaly, NPL
17.287, 2020-2039, ipsl_cm5b_lr, Oct Anomaly, NPL
2.30771, 2020-2039, ipsl_cm5b_lr, Nov Anomaly, NPL
0.04266, 2020-2039, ipsl_cm5b_lr, Dec Anomaly, NPL
0.50555, 2020-2039, miroc5, Jan Anomaly, NPL
3.02809, 2020-2039, miroc5, Feb Anomaly, NPL
10.4716, 2020-2039, miroc5, Mar Anomaly, NPL
38.2292, 2020-2039, miroc5, Apr Anomaly, NPL
55.2174, 2020-2039, miroc5, May Anomaly, NPL
66.0715, 2020-2039, miroc5, Jun Anomaly, NPL
17.5102, 2020-2039, miroc5, Jul Anomaly, NPL
31.4377, 2020-2039, miroc5, Aug Anomaly, NPL
20.4825, 2020-2039, miroc5, Sep Anomaly, NPL
19.5022, 2020-2039, miroc5, Oct Anomaly, NPL
9.13784, 2020-2039, miroc5, Nov Anomaly, NPL
1.57652, 2020-2039, miroc5, Dec Anomaly, NPL
2.55776, 2020-2039, miroc_esm_chem, Jan Anomaly, NPL
0.77612, 2020-2039, miroc_esm_chem, Feb Anomaly, NPL
24.0207, 2020-2039, miroc_esm_chem, Mar Anomaly, NPL
70.7176, 2020-2039, miroc_esm_chem, Apr Anomaly, NPL
86.013, 2020-2039, miroc_esm_chem, May Anomaly, NPL
47.6271, 2020-2039, miroc_esm_chem, Jun Anomaly, NPL
31.894, 2020-2039, miroc_esm_chem, Jul Anomaly, NPL
32.1756, 2020-2039, miroc_esm_chem, Aug Anomaly, NPL
35.7647, 2020-2039, miroc_esm_chem, Sep Anomaly, NPL
29.2265, 2020-2039, miroc_esm_chem, Oct Anomaly, NPL
15.3633, 2020-2039, miroc_esm_chem, Nov Anomaly, NPL
6.07478, 2020-2039, miroc_esm_chem, Dec Anomaly, NPL
0.93285, 2020-2039, miroc_esm, Jan Anomaly, NPL
2.44191, 2020-2039, miroc_esm, Feb Anomaly, NPL
17.7717, 2020-2039, miroc_esm, Mar Anomaly, NPL
41.014, 2020-2039, miroc_esm, Apr Anomaly, NPL
51.525, 2020-2039, miroc_esm, May Anomaly, NPL
16.9944, 2020-2039, miroc_esm, Jun Anomaly, NPL
13.0139, 2020-2039, miroc_esm, Jul Anomaly, NPL
15.6574, 2020-2039, miroc_esm, Aug Anomaly, NPL
30.2902, 2020-2039, miroc_esm, Sep Anomaly, NPL
36.3091, 2020-2039, miroc_esm, Oct Anomaly, NPL
14.6456, 2020-2039, miroc_esm, Nov Anomaly, NPL
3.93527, 2020-2039, miroc_esm, Dec Anomaly, NPL
0.3392, 2020-2039, mpi_esm_lr, Jan Anomaly, NPL
25.0205, 2020-2039, mpi_esm_lr, Mar Anomaly, NPL
54.8086, 2020-2039, mpi_esm_lr, Apr Anomaly, NPL
47.6189, 2020-2039, mpi_esm_lr, May Anomaly, NPL
33.9249, 2020-2039, mpi_esm_lr, Jun Anomaly, NPL
43.4163, 2020-2039, mpi_esm_lr, Jul Anomaly, NPL
39.7433, 2020-2039, mpi_esm_lr, Aug Anomaly, NPL
38.403, 2020-2039, mpi_esm_lr, Sep Anomaly, NPL
18.9564, 2020-2039, mpi_esm_lr, Oct Anomaly, NPL
4.468, 2020-2039, mpi_esm_lr, Nov Anomaly, NPL
1.27967, 2020-2039, mpi_esm_lr, Dec Anomaly, NPL
-0.3836, 2020-2039, mpi_esm_mr, Jan Anomaly, NPL
0.08305, 2020-2039, mpi_esm_mr, Feb Anomaly, NPL
4.95014, 2020-2039, mpi_esm_mr, Mar Anomaly, NPL
27.6616, 2020-2039, mpi_esm_mr, Apr Anomaly, NPL
39.5708, 2020-2039, mpi_esm_mr, May Anomaly, NPL
57.4451, 2020-2039, mpi_esm_mr, Jun Anomaly, NPL
58.487, 2020-2039, mpi_esm_mr, Jul Anomaly, NPL
43.3862, 2020-2039, mpi_esm_mr, Aug Anomaly, NPL
23.2056, 2020-2039, mpi_esm_mr, Sep Anomaly, NPL
25.8622, 2020-2039, mpi_esm_mr, Oct Anomaly, NPL
8.87389, 2020-2039, mpi_esm_mr, Nov Anomaly, NPL
0.86283, 2020-2039, mpi_esm_mr, Dec Anomaly, NPL
1.50202, 2020-2039, mri_cgcm3, Jan Anomaly, NPL
0.56257, 2020-2039, mri_cgcm3, Feb Anomaly, NPL
5.53067, 2020-2039, mri_cgcm3, Mar Anomaly, NPL
17.3492, 2020-2039, mri_cgcm3, Apr Anomaly, NPL
11.0392, 2020-2039, mri_cgcm3, May Anomaly, NPL
35.8648, 2020-2039, mri_cgcm3, Jun Anomaly, NPL
30.7726, 2020-2039, mri_cgcm3, Jul Anomaly, NPL
30.3739, 2020-2039, mri_cgcm3, Aug Anomaly, NPL
22.303, 2020-2039, mri_cgcm3, Sep Anomaly, NPL
-0.664, 2020-2039, mri_cgcm3, Oct Anomaly, NPL
0.62083, 2020-2039, mri_cgcm3, Nov Anomaly, NPL
0.32579, 2020-2039, mri_cgcm3, Dec Anomaly, NPL
-0.2539, 2020-2039, mri_esm1, Jan Anomaly, NPL
0.09462, 2020-2039, mri_esm1, Feb Anomaly, NPL
5.4768, 2020-2039, mri_esm1, Mar Anomaly, NPL
3.20698, 2020-2039, mri_esm1, Apr Anomaly, NPL
6.79461, 2020-2039, mri_esm1, May Anomaly, NPL
36.9724, 2020-2039, mri_esm1, Jun Anomaly, NPL
45.257, 2020-2039, mri_esm1, Jul Anomaly, NPL
40.0993, 2020-2039, mri_esm1, Aug Anomaly, NPL
17.9719, 2020-2039, mri_esm1, Sep Anomaly, NPL
4.20684, 2020-2039, mri_esm1, Oct Anomaly, NPL
2.71507, 2020-2039, mri_esm1, Nov Anomaly, NPL
0.32283, 2020-2039, mri_esm1, Dec Anomaly, NPL
1.73267, 2020-2039, noresm1_m, Jan Anomaly, NPL
2.49178, 2020-2039, noresm1_m, Feb Anomaly, NPL
11.0506, 2020-2039, noresm1_m, Mar Anomaly, NPL
41.2315, 2020-2039, noresm1_m, Apr Anomaly, NPL
57.1017, 2020-2039, noresm1_m, May Anomaly, NPL
51.4176, 2020-2039, noresm1_m, Jun Anomaly, NPL
25.3569, 2020-2039, noresm1_m, Jul Anomaly, NPL
42.6162, 2020-2039, noresm1_m, Aug Anomaly, NPL
35.6616, 2020-2039, noresm1_m, Sep Anomaly, NPL
16.2349, 2020-2039, noresm1_m, Oct Anomaly, NPL
1.79841, 2020-2039, noresm1_m, Nov Anomaly, NPL
-0.3648, 2020-2039, noresm1_m, Dec Anomaly, NPL
-0.331, 2020-2039, Ensemble (10th Percentile), Jan Anomaly, NPL
-1.1619, 2020-2039, Ensemble (10th Percentile), Feb Anomaly, NPL
0.25388, 2020-2039, Ensemble (10th Percentile), Mar Anomaly, NPL
-7.5208, 2020-2039, Ensemble (10th Percentile), Apr Anomaly, NPL
-50.628, 2020-2039, Ensemble (10th Percentile), May Anomaly, NPL
-31.362, 2020-2039, Ensemble (10th Percentile), Jun Anomaly, NPL
-13.347, 2020-2039, Ensemble (10th Percentile), Jul Anomaly, NPL
-10.54, 2020-2039, Ensemble (10th Percentile), Aug Anomaly, NPL
-9.5611, 2020-2039, Ensemble (10th Percentile), Sep Anomaly, NPL
-6.3999, 2020-2039, Ensemble (10th Percentile), Oct Anomaly, NPL
-2.5039, 2020-2039, Ensemble (10th Percentile), Nov Anomaly, NPL
-0.4863, 2020-2039, Ensemble (10th Percentile), Dec Anomaly, NPL
0.85709, 2020-2039, Ensemble (50th Percentile), Jan Anomaly, NPL
2.5355, 2020-2039, Ensemble (50th Percentile), Feb Anomaly, NPL
14.2889, 2020-2039, Ensemble (50th Percentile), Mar Anomaly, NPL
27.5155, 2020-2039, Ensemble (50th Percentile), Apr Anomaly, NPL
46.0576, 2020-2039, Ensemble (50th Percentile), May Anomaly, NPL
33.4861, 2020-2039, Ensemble (50th Percentile), Jun Anomaly, NPL
31.2101, 2020-2039, Ensemble (50th Percentile), Jul Anomaly, NPL
33.5706, 2020-2039, Ensemble (50th Percentile), Aug Anomaly, NPL
31.8759, 2020-2039, Ensemble (50th Percentile), Sep Anomaly, NPL
24.1215, 2020-2039, Ensemble (50th Percentile), Oct Anomaly, NPL
7.90439, 2020-2039, Ensemble (50th Percentile), Nov Anomaly, NPL
0.99571, 2020-2039, Ensemble (50th Percentile), Dec Anomaly, NPL
2.65863, 2020-2039, Ensemble (90th Percentile), Jan Anomaly, NPL
4.35316, 2020-2039, Ensemble (90th Percentile), Feb Anomaly, NPL
37.7023, 2020-2039, Ensemble (90th Percentile), Mar Anomaly, NPL
82.0998, 2020-2039, Ensemble (90th Percentile), Apr Anomaly, NPL
99.3348, 2020-2039, Ensemble (90th Percentile), May Anomaly, NPL
