Cooling Degree Days - (Celsius), Year, Model, Statistics, ISO3
1.54993, 2080-2099, cesm1_cam5, Jan Anomaly, NPL
5.54078, 2080-2099, cesm1_cam5, Feb Anomaly, NPL
19.6445, 2080-2099, cesm1_cam5, Mar Anomaly, NPL
46.0067, 2080-2099, cesm1_cam5, Apr Anomaly, NPL
57.8745, 2080-2099, cesm1_cam5, May Anomaly, NPL
87.8945, 2080-2099, cesm1_cam5, Jun Anomaly, NPL
84.7418, 2080-2099, cesm1_cam5, Jul Anomaly, NPL
77.264, 2080-2099, cesm1_cam5, Aug Anomaly, NPL
73.0355, 2080-2099, cesm1_cam5, Sep Anomaly, NPL
52.0274, 2080-2099, cesm1_cam5, Oct Anomaly, NPL
9.46869, 2080-2099, cesm1_cam5, Nov Anomaly, NPL
1.69987, 2080-2099, cesm1_cam5, Dec Anomaly, NPL
0.94235, 2080-2099, cnrm_cm5, Jan Anomaly, NPL
4.54926, 2080-2099, cnrm_cm5, Feb Anomaly, NPL
25.7118, 2080-2099, cnrm_cm5, Mar Anomaly, NPL
46.9357, 2080-2099, cnrm_cm5, Apr Anomaly, NPL
53.1194, 2080-2099, cnrm_cm5, May Anomaly, NPL
49.1363, 2080-2099, cnrm_cm5, Jun Anomaly, NPL
66.7413, 2080-2099, cnrm_cm5, Jul Anomaly, NPL
57.6317, 2080-2099, cnrm_cm5, Aug Anomaly, NPL
47.9108, 2080-2099, cnrm_cm5, Sep Anomaly, NPL
31.04, 2080-2099, cnrm_cm5, Oct Anomaly, NPL
1.82681, 2080-2099, cnrm_cm5, Nov Anomaly, NPL
0.67327, 2080-2099, cnrm_cm5, Dec Anomaly, NPL
0.40263, 2080-2099, csiro_mk3_6_0, Jan Anomaly, NPL
2.93567, 2080-2099, csiro_mk3_6_0, Feb Anomaly, NPL
15.7882, 2080-2099, csiro_mk3_6_0, Mar Anomaly, NPL
59.5707, 2080-2099, csiro_mk3_6_0, Apr Anomaly, NPL
81.203, 2080-2099, csiro_mk3_6_0, May Anomaly, NPL
100.249, 2080-2099, csiro_mk3_6_0, Jun Anomaly, NPL
98.8717, 2080-2099, csiro_mk3_6_0, Jul Anomaly, NPL
69.0712, 2080-2099, csiro_mk3_6_0, Aug Anomaly, NPL
45.328, 2080-2099, csiro_mk3_6_0, Sep Anomaly, NPL
38.6045, 2080-2099, csiro_mk3_6_0, Oct Anomaly, NPL
8.94195, 2080-2099, csiro_mk3_6_0, Nov Anomaly, NPL
0.62243, 2080-2099, csiro_mk3_6_0, Dec Anomaly, NPL
2.07933, 2080-2099, gfdl_cm3, Jan Anomaly, NPL
14.9597, 2080-2099, gfdl_cm3, Feb Anomaly, NPL
38.0124, 2080-2099, gfdl_cm3, Mar Anomaly, NPL
92.8358, 2080-2099, gfdl_cm3, Apr Anomaly, NPL
139.916, 2080-2099, gfdl_cm3, May Anomaly, NPL
106.183, 2080-2099, gfdl_cm3, Jun Anomaly, NPL
72.7793, 2080-2099, gfdl_cm3, Jul Anomaly, NPL
81.8513, 2080-2099, gfdl_cm3, Aug Anomaly, NPL
81.8891, 2080-2099, gfdl_cm3, Sep Anomaly, NPL
57.2097, 2080-2099, gfdl_cm3, Oct Anomaly, NPL
16.9337, 2080-2099, gfdl_cm3, Nov Anomaly, NPL
1.62501, 2080-2099, gfdl_cm3, Dec Anomaly, NPL
-0.7663, 2080-2099, gfdl_esm2g, Jan Anomaly, NPL
1.53011, 2080-2099, gfdl_esm2g, Feb Anomaly, NPL
16.3872, 2080-2099, gfdl_esm2g, Mar Anomaly, NPL
35.1984, 2080-2099, gfdl_esm2g, Apr Anomaly, NPL
67.9448, 2080-2099, gfdl_esm2g, May Anomaly, NPL
32.4218, 2080-2099, gfdl_esm2g, Jun Anomaly, NPL
19.6104, 2080-2099, gfdl_esm2g, Jul Anomaly, NPL
11.2317, 2080-2099, gfdl_esm2g, Aug Anomaly, NPL
14.071, 2080-2099, gfdl_esm2g, Sep Anomaly, NPL
9.40387, 2080-2099, gfdl_esm2g, Oct Anomaly, NPL
2.793, 2080-2099, gfdl_esm2g, Nov Anomaly, NPL
0.00796, 2080-2099, gfdl_esm2g, Dec Anomaly, NPL
0.59817, 2080-2099, gfdl_esm2m, Jan Anomaly, NPL
-3.2665, 2080-2099, gfdl_esm2m, Feb Anomaly, NPL
20.3021, 2080-2099, gfdl_esm2m, Mar Anomaly, NPL
46.2209, 2080-2099, gfdl_esm2m, Apr Anomaly, NPL
70.5804, 2080-2099, gfdl_esm2m, May Anomaly, NPL
39.1048, 2080-2099, gfdl_esm2m, Jun Anomaly, NPL
45.6463, 2080-2099, gfdl_esm2m, Jul Anomaly, NPL
36.2326, 2080-2099, gfdl_esm2m, Aug Anomaly, NPL
19.1586, 2080-2099, gfdl_esm2m, Sep Anomaly, NPL
21.9242, 2080-2099, gfdl_esm2m, Oct Anomaly, NPL
1.64436, 2080-2099, gfdl_esm2m, Nov Anomaly, NPL
-0.4713, 2080-2099, gfdl_esm2m, Dec Anomaly, NPL
0.89111, 2080-2099, hadgem2_ao, Jan Anomaly, NPL
3.66588, 2080-2099, hadgem2_ao, Feb Anomaly, NPL
13.8675, 2080-2099, hadgem2_ao, Mar Anomaly, NPL
14.9247, 2080-2099, hadgem2_ao, Apr Anomaly, NPL
22.8617, 2080-2099, hadgem2_ao, May Anomaly, NPL
34.9997, 2080-2099, hadgem2_ao, Jun Anomaly, NPL
16.3167, 2080-2099, hadgem2_ao, Jul Anomaly, NPL
26.5854, 2080-2099, hadgem2_ao, Aug Anomaly, NPL
31.8791, 2080-2099, hadgem2_ao, Sep Anomaly, NPL
16.3059, 2080-2099, hadgem2_ao, Oct Anomaly, NPL
6.421, 2080-2099, hadgem2_ao, Nov Anomaly, NPL
1.00819, 2080-2099, hadgem2_ao, Dec Anomaly, NPL
2.77846, 2080-2099, hadgem2_es, Jan Anomaly, NPL
9.1354, 2080-2099, hadgem2_es, Feb Anomaly, NPL
25.4439, 2080-2099, hadgem2_es, Mar Anomaly, NPL
38.9438, 2080-2099, hadgem2_es, Apr Anomaly, NPL
55.8258, 2080-2099, hadgem2_es, May Anomaly, NPL
70.5223, 2080-2099, hadgem2_es, Jun Anomaly, NPL
54.2807, 2080-2099, hadgem2_es, Jul Anomaly, NPL
51.0449, 2080-2099, hadgem2_es, Aug Anomaly, NPL
51.8948, 2080-2099, hadgem2_es, Sep Anomaly, NPL
36.6079, 2080-2099, hadgem2_es, Oct Anomaly, NPL
8.12532, 2080-2099, hadgem2_es, Nov Anomaly, NPL
1.16039, 2080-2099, hadgem2_es, Dec Anomaly, NPL
2.08445, 2080-2099, ipsl_cm5a_lr, Jan Anomaly, NPL
4.84952, 2080-2099, ipsl_cm5a_lr, Feb Anomaly, NPL
15.5368, 2080-2099, ipsl_cm5a_lr, Mar Anomaly, NPL
36.022, 2080-2099, ipsl_cm5a_lr, Apr Anomaly, NPL
37.5872, 2080-2099, ipsl_cm5a_lr, May Anomaly, NPL
42.3466, 2080-2099, ipsl_cm5a_lr, Jun Anomaly, NPL
74.1737, 2080-2099, ipsl_cm5a_lr, Jul Anomaly, NPL
53.3049, 2080-2099, ipsl_cm5a_lr, Aug Anomaly, NPL
51.9863, 2080-2099, ipsl_cm5a_lr, Sep Anomaly, NPL
29.215, 2080-2099, ipsl_cm5a_lr, Oct Anomaly, NPL
13.3916, 2080-2099, ipsl_cm5a_lr, Nov Anomaly, NPL
2.17179, 2080-2099, ipsl_cm5a_lr, Dec Anomaly, NPL
0.89328, 2080-2099, ipsl_cm5a_mr, Jan Anomaly, NPL
2.5379, 2080-2099, ipsl_cm5a_mr, Feb Anomaly, NPL
10.2092, 2080-2099, ipsl_cm5a_mr, Mar Anomaly, NPL
41.4124, 2080-2099, ipsl_cm5a_mr, Apr Anomaly, NPL
40.3929, 2080-2099, ipsl_cm5a_mr, May Anomaly, NPL
37.7992, 2080-2099, ipsl_cm5a_mr, Jun Anomaly, NPL
41.0364, 2080-2099, ipsl_cm5a_mr, Jul Anomaly, NPL
39.398, 2080-2099, ipsl_cm5a_mr, Aug Anomaly, NPL
36.6946, 2080-2099, ipsl_cm5a_mr, Sep Anomaly, NPL
22.7552, 2080-2099, ipsl_cm5a_mr, Oct Anomaly, NPL
9.60313, 2080-2099, ipsl_cm5a_mr, Nov Anomaly, NPL
0.90672, 2080-2099, ipsl_cm5a_mr, Dec Anomaly, NPL
0.45877, 2080-2099, miroc5, Jan Anomaly, NPL
3.84396, 2080-2099, miroc5, Feb Anomaly, NPL
7.68894, 2080-2099, miroc5, Mar Anomaly, NPL
39.3891, 2080-2099, miroc5, Apr Anomaly, NPL
61.0416, 2080-2099, miroc5, May Anomaly, NPL
49.5826, 2080-2099, miroc5, Jun Anomaly, NPL
31.5793, 2080-2099, miroc5, Jul Anomaly, NPL
44.9287, 2080-2099, miroc5, Aug Anomaly, NPL
27.307, 2080-2099, miroc5, Sep Anomaly, NPL
28.0386, 2080-2099, miroc5, Oct Anomaly, NPL
7.61799, 2080-2099, miroc5, Nov Anomaly, NPL
1.74016, 2080-2099, miroc5, Dec Anomaly, NPL
2.13862, 2080-2099, miroc_esm_chem, Jan Anomaly, NPL
0.9385, 2080-2099, miroc_esm_chem, Feb Anomaly, NPL
21.6931, 2080-2099, miroc_esm_chem, Mar Anomaly, NPL
64.6685, 2080-2099, miroc_esm_chem, Apr Anomaly, NPL
93.3018, 2080-2099, miroc_esm_chem, May Anomaly, NPL
57.3399, 2080-2099, miroc_esm_chem, Jun Anomaly, NPL
23.5979, 2080-2099, miroc_esm_chem, Jul Anomaly, NPL
47.9733, 2080-2099, miroc_esm_chem, Aug Anomaly, NPL
45.6186, 2080-2099, miroc_esm_chem, Sep Anomaly, NPL
35.0296, 2080-2099, miroc_esm_chem, Oct Anomaly, NPL
19.0051, 2080-2099, miroc_esm_chem, Nov Anomaly, NPL
6.11438, 2080-2099, miroc_esm_chem, Dec Anomaly, NPL
3.39574, 2080-2099, miroc_esm, Jan Anomaly, NPL
3.67191, 2080-2099, miroc_esm, Feb Anomaly, NPL
18.7484, 2080-2099, miroc_esm, Mar Anomaly, NPL
49.8569, 2080-2099, miroc_esm, Apr Anomaly, NPL
80.3705, 2080-2099, miroc_esm, May Anomaly, NPL
56.3387, 2080-2099, miroc_esm, Jun Anomaly, NPL
11.9697, 2080-2099, miroc_esm, Jul Anomaly, NPL
35.1091, 2080-2099, miroc_esm, Aug Anomaly, NPL
42.1823, 2080-2099, miroc_esm, Sep Anomaly, NPL
43.7883, 2080-2099, miroc_esm, Oct Anomaly, NPL
20.6629, 2080-2099, miroc_esm, Nov Anomaly, NPL
7.36976, 2080-2099, miroc_esm, Dec Anomaly, NPL
0.18891, 2080-2099, mpi_esm_lr, Jan Anomaly, NPL
18.4861, 2080-2099, mpi_esm_lr, Mar Anomaly, NPL
43.1593, 2080-2099, mpi_esm_lr, Apr Anomaly, NPL
37.9672, 2080-2099, mpi_esm_lr, May Anomaly, NPL
28.9369, 2080-2099, mpi_esm_lr, Jun Anomaly, NPL
45.1254, 2080-2099, mpi_esm_lr, Jul Anomaly, NPL
39.6351, 2080-2099, mpi_esm_lr, Aug Anomaly, NPL
30.7137, 2080-2099, mpi_esm_lr, Sep Anomaly, NPL
7.61717, 2080-2099, mpi_esm_lr, Oct Anomaly, NPL
1.94777, 2080-2099, mpi_esm_lr, Nov Anomaly, NPL
0.12451, 2080-2099, mpi_esm_lr, Dec Anomaly, NPL
-0.0205, 2080-2099, mpi_esm_mr, Jan Anomaly, NPL
9.76418, 2080-2099, mpi_esm_mr, Mar Anomaly, NPL
25.1627, 2080-2099, mpi_esm_mr, Apr Anomaly, NPL
34.8101, 2080-2099, mpi_esm_mr, May Anomaly, NPL
53.5308, 2080-2099, mpi_esm_mr, Jun Anomaly, NPL
46.1338, 2080-2099, mpi_esm_mr, Jul Anomaly, NPL
35.4393, 2080-2099, mpi_esm_mr, Aug Anomaly, NPL
20.3476, 2080-2099, mpi_esm_mr, Sep Anomaly, NPL
10.6207, 2080-2099, mpi_esm_mr, Oct Anomaly, NPL
1.9382, 2080-2099, mpi_esm_mr, Nov Anomaly, NPL
-0.7659, 2080-2099, mpi_esm_mr, Dec Anomaly, NPL
0.08871, 2080-2099, mri_cgcm3, Jan Anomaly, NPL
0.0646, 2080-2099, mri_cgcm3, Feb Anomaly, NPL
16.4878, 2080-2099, mri_cgcm3, Mar Anomaly, NPL
33.6179, 2080-2099, mri_cgcm3, Apr Anomaly, NPL
37.1507, 2080-2099, mri_cgcm3, May Anomaly, NPL
48.7866, 2080-2099, mri_cgcm3, Jun Anomaly, NPL
61.1305, 2080-2099, mri_cgcm3, Jul Anomaly, NPL
52.1772, 2080-2099, mri_cgcm3, Aug Anomaly, NPL
39.8051, 2080-2099, mri_cgcm3, Sep Anomaly, NPL
10.8845, 2080-2099, mri_cgcm3, Oct Anomaly, NPL
3.00111, 2080-2099, mri_cgcm3, Nov Anomaly, NPL
0.19898, 2080-2099, mri_cgcm3, Dec Anomaly, NPL
1.65311, 2080-2099, noresm1_m, Jan Anomaly, NPL
2.25833, 2080-2099, noresm1_m, Feb Anomaly, NPL
5.95395, 2080-2099, noresm1_m, Mar Anomaly, NPL
32.0354, 2080-2099, noresm1_m, Apr Anomaly, NPL
71.8519, 2080-2099, noresm1_m, May Anomaly, NPL
55.1625, 2080-2099, noresm1_m, Jun Anomaly, NPL
43.1472, 2080-2099, noresm1_m, Jul Anomaly, NPL
44.048, 2080-2099, noresm1_m, Aug Anomaly, NPL
41.7158, 2080-2099, noresm1_m, Sep Anomaly, NPL
21.7253, 2080-2099, noresm1_m, Oct Anomaly, NPL
7.50573, 2080-2099, noresm1_m, Nov Anomaly, NPL
0.37671, 2080-2099, noresm1_m, Dec Anomaly, NPL
-0.2412, 2080-2099, Ensemble (10th Percentile), Jan Anomaly, NPL
-1.5445, 2080-2099, Ensemble (10th Percentile), Feb Anomaly, NPL
-2.3971, 2080-2099, Ensemble (10th Percentile), Mar Anomaly, NPL
-1.989, 2080-2099, Ensemble (10th Percentile), Apr Anomaly, NPL
-20.888, 2080-2099, Ensemble (10th Percentile), May Anomaly, NPL
-9.7809, 2080-2099, Ensemble (10th Percentile), Jun Anomaly, NPL
-9.366, 2080-2099, Ensemble (10th Percentile), Jul Anomaly, NPL
-10.409, 2080-2099, Ensemble (10th Percentile), Aug Anomaly, NPL
-4.2002, 2080-2099, Ensemble (10th Percentile), Sep Anomaly, NPL
1.29326, 2080-2099, Ensemble (10th Percentile), Oct Anomaly, NPL
-3.9967, 2080-2099, Ensemble (10th Percentile), Nov Anomaly, NPL
-0.6559, 2080-2099, Ensemble (10th Percentile), Dec Anomaly, NPL
1.14943, 2080-2099, Ensemble (50th Percentile), Jan Anomaly, NPL
3.60211, 2080-2099, Ensemble (50th Percentile), Feb Anomaly, NPL
14.4906, 2080-2099, Ensemble (50th Percentile), Mar Anomaly, NPL
38.4984, 2080-2099, Ensemble (50th Percentile), Apr Anomaly, NPL
58.5606, 2080-2099, Ensemble (50th Percentile), May Anomaly, NPL
48.8228, 2080-2099, Ensemble (50th Percentile), Jun Anomaly, NPL
33.2438, 2080-2099, Ensemble (50th Percentile), Jul Anomaly, NPL
34.8402, 2080-2099, Ensemble (50th Percentile), Aug Anomaly, NPL
42.7885, 2080-2099, Ensemble (50th Percentile), Sep Anomaly, NPL
36.4627, 2080-2099, Ensemble (50th Percentile), Oct Anomaly, NPL
10.3824, 2080-2099, Ensemble (50th Percentile), Nov Anomaly, NPL
1.36588, 2080-2099, Ensemble (50th Percentile), Dec Anomaly, NPL
3.21499, 2080-2099, Ensemble (90th Percentile), Jan Anomaly, NPL
5.10507, 2080-2099, Ensemble (90th Percentile), Feb Anomaly, NPL
48.2962, 2080-2099, Ensemble (90th Percentile), Mar Anomaly, NPL
89.5172, 2080-2099, Ensemble (90th Percentile), Apr Anomaly, NPL
109.452, 2080-2099, Ensemble (90th Percentile), May Anomaly, NPL
131.421, 2080-2099, Ensemble (90th Percentile), Jun Anomaly, NPL
151.489, 2080-2099, Ensemble (90th Percentile), Jul Anomaly, NPL
108.465, 2080-2099, Ensemble (90th Percentile), Aug Anomaly, NPL
90.0934, 2080-2099, Ensemble (90th Percentile), Sep Anomaly, NPL
79.1898, 2080-2099, Ensemble (90th Percentile), Oct Anomaly, NPL
33.8685, 2080-2099, Ensemble (90th Percentile), Nov Anomaly, NPL
7.85078, 2080-2099, Ensemble (90th Percentile), Dec Anomaly, NPL
313.234, 2080-2099, bcc_csm1_1_m, Annual Anomaly, NPL
247.714, 2080-2099, bcc_csm1_1, Annual Anomaly, NPL
270.906, 2080-2099, bnu_esm, Annual Anomaly, NPL
368.305, 2080-2099, canesm2, Annual Anomaly, NPL
355.823, 2080-2099, ccsm4, Annual Anomaly, NPL
518.618, 2080-2099, cesm1_cam5, Annual Anomaly, NPL
393.022, 2080-2099, cnrm_cm5, Annual Anomaly, NPL
523.052, 2080-2099, csiro_mk3_6_0, Annual Anomaly, NPL
707.139, 2080-2099, gfdl_cm3, Annual Anomaly, NPL
209.695, 2080-2099, gfdl_esm2g, Annual Anomaly, NPL
298.238, 2080-2099, gfdl_esm2m, Annual Anomaly, NPL
362.908, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, NPL
286.271, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, NPL
303.635, 2080-2099, miroc5, Annual Anomaly, NPL
425.588, 2080-2099, miroc_esm_chem, Annual Anomaly, NPL
379.427, 2080-2099, miroc_esm, Annual Anomaly, NPL
258.678, 2080-2099, mpi_esm_lr, Annual Anomaly, NPL
239.42, 2080-2099, mpi_esm_mr, Annual Anomaly, NPL
304.209, 2080-2099, mri_cgcm3, Annual Anomaly, NPL
326.481, 2080-2099, noresm1_m, Annual Anomaly, NPL
132.404, 2080-2099, Ensemble (10th Percentile), Annual Anomaly, NPL
294.098, 2080-2099, Ensemble (50th Percentile), Annual Anomaly, NPL
81.0353, 2080-2099, Ensemble (90th Percentile), Annual Anomaly, NPL
