Cooling Degree Days - (Celsius), Year, Model, Statistics, ISO3
129.091, 2080-2099, ccsm4, Jul Anomaly, NPL
143.088, 2080-2099, ccsm4, Aug Anomaly, NPL
128.102, 2080-2099, ccsm4, Sep Anomaly, NPL
114.577, 2080-2099, ccsm4, Oct Anomaly, NPL
44.4005, 2080-2099, ccsm4, Nov Anomaly, NPL
12.5684, 2080-2099, ccsm4, Dec Anomaly, NPL
5.41117, 2080-2099, cesm1_bgc, Jan Anomaly, NPL
16.7234, 2080-2099, cesm1_bgc, Feb Anomaly, NPL
72.6786, 2080-2099, cesm1_bgc, Mar Anomaly, NPL
116.819, 2080-2099, cesm1_bgc, Apr Anomaly, NPL
159.104, 2080-2099, cesm1_bgc, May Anomaly, NPL
153.598, 2080-2099, cesm1_bgc, Jun Anomaly, NPL
150.793, 2080-2099, cesm1_bgc, Jul Anomaly, NPL
123.515, 2080-2099, cesm1_bgc, Aug Anomaly, NPL
136.124, 2080-2099, cesm1_bgc, Sep Anomaly, NPL
105.999, 2080-2099, cesm1_bgc, Oct Anomaly, NPL
39.9141, 2080-2099, cesm1_bgc, Nov Anomaly, NPL
7.22625, 2080-2099, cesm1_bgc, Dec Anomaly, NPL
10.0236, 2080-2099, cesm1_cam5, Jan Anomaly, NPL
32.4321, 2080-2099, cesm1_cam5, Feb Anomaly, NPL
96.6863, 2080-2099, cesm1_cam5, Mar Anomaly, NPL
142.98, 2080-2099, cesm1_cam5, Apr Anomaly, NPL
150.381, 2080-2099, cesm1_cam5, May Anomaly, NPL
191.108, 2080-2099, cesm1_cam5, Jun Anomaly, NPL
165.381, 2080-2099, cesm1_cam5, Jul Anomaly, NPL
158.73, 2080-2099, cesm1_cam5, Aug Anomaly, NPL
165.734, 2080-2099, cesm1_cam5, Sep Anomaly, NPL
142.291, 2080-2099, cesm1_cam5, Oct Anomaly, NPL
72.2798, 2080-2099, cesm1_cam5, Nov Anomaly, NPL
17.4825, 2080-2099, cesm1_cam5, Dec Anomaly, NPL
14.0977, 2080-2099, cmcc_cesm, Jan Anomaly, NPL
13.4225, 2080-2099, cmcc_cesm, Feb Anomaly, NPL
124.71, 2080-2099, cmcc_cesm, Mar Anomaly, NPL
166.289, 2080-2099, cmcc_cesm, Apr Anomaly, NPL
210.487, 2080-2099, cmcc_cesm, May Anomaly, NPL
220.079, 2080-2099, cmcc_cesm, Jun Anomaly, NPL
152.59, 2080-2099, cmcc_cesm, Jul Anomaly, NPL
146.978, 2080-2099, cmcc_cesm, Aug Anomaly, NPL
136.288, 2080-2099, cmcc_cesm, Sep Anomaly, NPL
116.119, 2080-2099, cmcc_cesm, Oct Anomaly, NPL
41.2038, 2080-2099, cmcc_cesm, Nov Anomaly, NPL
16.8409, 2080-2099, cmcc_cesm, Dec Anomaly, NPL
11.54, 2080-2099, cmcc_cms, Jan Anomaly, NPL
15.9966, 2080-2099, cmcc_cms, Feb Anomaly, NPL
155.564, 2080-2099, cmcc_cms, Mar Anomaly, NPL
211.925, 2080-2099, cmcc_cms, Apr Anomaly, NPL
239.686, 2080-2099, cmcc_cms, May Anomaly, NPL
233.083, 2080-2099, cmcc_cms, Jun Anomaly, NPL
222.846, 2080-2099, cmcc_cms, Jul Anomaly, NPL
199.127, 2080-2099, cmcc_cms, Aug Anomaly, NPL
179.564, 2080-2099, cmcc_cms, Sep Anomaly, NPL
153.635, 2080-2099, cmcc_cms, Oct Anomaly, NPL
66.5209, 2080-2099, cmcc_cms, Nov Anomaly, NPL
21.9512, 2080-2099, cmcc_cms, Dec Anomaly, NPL
6.50145, 2080-2099, cmcc_cm, Jan Anomaly, NPL
11.6187, 2080-2099, cmcc_cm, Feb Anomaly, NPL
147.531, 2080-2099, cmcc_cm, Mar Anomaly, NPL
193.494, 2080-2099, cmcc_cm, Apr Anomaly, NPL
233.589, 2080-2099, cmcc_cm, May Anomaly, NPL
194.015, 2080-2099, cmcc_cm, Jun Anomaly, NPL
218.726, 2080-2099, cmcc_cm, Jul Anomaly, NPL
173.459, 2080-2099, cmcc_cm, Aug Anomaly, NPL
135.865, 2080-2099, cmcc_cm, Sep Anomaly, NPL
124.454, 2080-2099, cmcc_cm, Oct Anomaly, NPL
55.3668, 2080-2099, cmcc_cm, Nov Anomaly, NPL
14.8836, 2080-2099, cmcc_cm, Dec Anomaly, NPL
2.57284, 2080-2099, cnrm_cm5, Jan Anomaly, NPL
9.22605, 2080-2099, cnrm_cm5, Feb Anomaly, NPL
86.1462, 2080-2099, cnrm_cm5, Mar Anomaly, NPL
128.842, 2080-2099, cnrm_cm5, Apr Anomaly, NPL
138.781, 2080-2099, cnrm_cm5, May Anomaly, NPL
139.137, 2080-2099, cnrm_cm5, Jun Anomaly, NPL
125.765, 2080-2099, cnrm_cm5, Jul Anomaly, NPL
131.585, 2080-2099, cnrm_cm5, Aug Anomaly, NPL
119.28, 2080-2099, cnrm_cm5, Sep Anomaly, NPL
89.5872, 2080-2099, cnrm_cm5, Oct Anomaly, NPL
18.2279, 2080-2099, cnrm_cm5, Nov Anomaly, NPL
4.04139, 2080-2099, cnrm_cm5, Dec Anomaly, NPL
4.17788, 2080-2099, csiro_mk3_6_0, Jan Anomaly, NPL
23.3534, 2080-2099, csiro_mk3_6_0, Feb Anomaly, NPL
95.8113, 2080-2099, csiro_mk3_6_0, Mar Anomaly, NPL
160.717, 2080-2099, csiro_mk3_6_0, Apr Anomaly, NPL
203.96, 2080-2099, csiro_mk3_6_0, May Anomaly, NPL
232.59, 2080-2099, csiro_mk3_6_0, Jun Anomaly, NPL
188.555, 2080-2099, csiro_mk3_6_0, Jul Anomaly, NPL
139.18, 2080-2099, csiro_mk3_6_0, Aug Anomaly, NPL
137.568, 2080-2099, csiro_mk3_6_0, Sep Anomaly, NPL
102.501, 2080-2099, csiro_mk3_6_0, Oct Anomaly, NPL
42.4544, 2080-2099, csiro_mk3_6_0, Nov Anomaly, NPL
7.51893, 2080-2099, csiro_mk3_6_0, Dec Anomaly, NPL
19.9061, 2080-2099, gfdl_cm3, Jan Anomaly, NPL
41.516, 2080-2099, gfdl_cm3, Feb Anomaly, NPL
119.138, 2080-2099, gfdl_cm3, Mar Anomaly, NPL
217.947, 2080-2099, gfdl_cm3, Apr Anomaly, NPL
294.746, 2080-2099, gfdl_cm3, May Anomaly, NPL
223.667, 2080-2099, gfdl_cm3, Jun Anomaly, NPL
175.43, 2080-2099, gfdl_cm3, Jul Anomaly, NPL
190.649, 2080-2099, gfdl_cm3, Aug Anomaly, NPL
203.085, 2080-2099, gfdl_cm3, Sep Anomaly, NPL
193.324, 2080-2099, gfdl_cm3, Oct Anomaly, NPL
73.8078, 2080-2099, gfdl_cm3, Nov Anomaly, NPL
19.783, 2080-2099, gfdl_cm3, Dec Anomaly, NPL
4.67462, 2080-2099, gfdl_esm2g, Jan Anomaly, NPL
24.6703, 2080-2099, gfdl_esm2g, Feb Anomaly, NPL
73.6361, 2080-2099, gfdl_esm2g, Mar Anomaly, NPL
139.5, 2080-2099, gfdl_esm2g, Apr Anomaly, NPL
163.408, 2080-2099, gfdl_esm2g, May Anomaly, NPL
134.285, 2080-2099, gfdl_esm2g, Jun Anomaly, NPL
119.609, 2080-2099, gfdl_esm2g, Jul Anomaly, NPL
112.591, 2080-2099, gfdl_esm2g, Aug Anomaly, NPL
116.941, 2080-2099, gfdl_esm2g, Sep Anomaly, NPL
97.0162, 2080-2099, gfdl_esm2g, Oct Anomaly, NPL
29.1872, 2080-2099, gfdl_esm2g, Nov Anomaly, NPL
4.21352, 2080-2099, gfdl_esm2g, Dec Anomaly, NPL
8.52121, 2080-2099, gfdl_esm2m, Jan Anomaly, NPL
17.4982, 2080-2099, gfdl_esm2m, Feb Anomaly, NPL
71.1458, 2080-2099, gfdl_esm2m, Mar Anomaly, NPL
118.168, 2080-2099, gfdl_esm2m, Apr Anomaly, NPL
173.359, 2080-2099, gfdl_esm2m, May Anomaly, NPL
135.855, 2080-2099, gfdl_esm2m, Jun Anomaly, NPL
117.434, 2080-2099, gfdl_esm2m, Jul Anomaly, NPL
120.921, 2080-2099, gfdl_esm2m, Aug Anomaly, NPL
113.2, 2080-2099, gfdl_esm2m, Sep Anomaly, NPL
91.8527, 2080-2099, gfdl_esm2m, Oct Anomaly, NPL
25.4506, 2080-2099, gfdl_esm2m, Nov Anomaly, NPL
2.99365, 2080-2099, gfdl_esm2m, Dec Anomaly, NPL
6.21398, 2080-2099, hadgem2_ao, Jan Anomaly, NPL
22.8665, 2080-2099, hadgem2_ao, Feb Anomaly, NPL
79.5695, 2080-2099, hadgem2_ao, Mar Anomaly, NPL
143.114, 2080-2099, hadgem2_ao, Apr Anomaly, NPL
119.887, 2080-2099, hadgem2_ao, May Anomaly, NPL
108.451, 2080-2099, hadgem2_ao, Jun Anomaly, NPL
100.998, 2080-2099, hadgem2_ao, Jul Anomaly, NPL
116.203, 2080-2099, hadgem2_ao, Aug Anomaly, NPL
140.989, 2080-2099, hadgem2_ao, Sep Anomaly, NPL
124.941, 2080-2099, hadgem2_ao, Oct Anomaly, NPL
48.8105, 2080-2099, hadgem2_ao, Nov Anomaly, NPL
12.2414, 2080-2099, hadgem2_ao, Dec Anomaly, NPL
17.367, 2080-2099, hadgem2_cc, Jan Anomaly, NPL
40.3808, 2080-2099, hadgem2_cc, Feb Anomaly, NPL
108.389, 2080-2099, hadgem2_cc, Mar Anomaly, NPL
143.062, 2080-2099, hadgem2_cc, Apr Anomaly, NPL
175.855, 2080-2099, hadgem2_cc, May Anomaly, NPL
177.878, 2080-2099, hadgem2_cc, Jun Anomaly, NPL
140.95, 2080-2099, hadgem2_cc, Jul Anomaly, NPL
146.41, 2080-2099, hadgem2_cc, Aug Anomaly, NPL
162.986, 2080-2099, hadgem2_cc, Sep Anomaly, NPL
151.154, 2080-2099, hadgem2_cc, Oct Anomaly, NPL
70.8047, 2080-2099, hadgem2_cc, Nov Anomaly, NPL
20.5262, 2080-2099, hadgem2_cc, Dec Anomaly, NPL
20.1827, 2080-2099, hadgem2_es, Jan Anomaly, NPL
43.1206, 2080-2099, hadgem2_es, Feb Anomaly, NPL
102.373, 2080-2099, hadgem2_es, Mar Anomaly, NPL
167.609, 2080-2099, hadgem2_es, Apr Anomaly, NPL
164.125, 2080-2099, hadgem2_es, May Anomaly, NPL
178.921, 2080-2099, hadgem2_es, Jun Anomaly, NPL
156.962, 2080-2099, hadgem2_es, Jul Anomaly, NPL
148.589, 2080-2099, hadgem2_es, Aug Anomaly, NPL
169.758, 2080-2099, hadgem2_es, Sep Anomaly, NPL
156.443, 2080-2099, hadgem2_es, Oct Anomaly, NPL
69.6958, 2080-2099, hadgem2_es, Nov Anomaly, NPL
23.2674, 2080-2099, hadgem2_es, Dec Anomaly, NPL
7.47304, 2080-2099, inmcm4, Jan Anomaly, NPL
17.2663, 2080-2099, inmcm4, Feb Anomaly, NPL
67.5582, 2080-2099, inmcm4, Mar Anomaly, NPL
107.461, 2080-2099, inmcm4, Apr Anomaly, NPL
109.674, 2080-2099, inmcm4, May Anomaly, NPL
120.728, 2080-2099, inmcm4, Jun Anomaly, NPL
84.3809, 2080-2099, inmcm4, Jul Anomaly, NPL
75.3527, 2080-2099, inmcm4, Aug Anomaly, NPL
85.6209, 2080-2099, inmcm4, Sep Anomaly, NPL
64.5859, 2080-2099, inmcm4, Oct Anomaly, NPL
33.3329, 2080-2099, inmcm4, Nov Anomaly, NPL
10.0424, 2080-2099, inmcm4, Dec Anomaly, NPL
19.4651, 2080-2099, ipsl_cm5a_lr, Jan Anomaly, NPL
41.2388, 2080-2099, ipsl_cm5a_lr, Feb Anomaly, NPL
120.892, 2080-2099, ipsl_cm5a_lr, Mar Anomaly, NPL
178.138, 2080-2099, ipsl_cm5a_lr, Apr Anomaly, NPL
215.196, 2080-2099, ipsl_cm5a_lr, May Anomaly, NPL
187.389, 2080-2099, ipsl_cm5a_lr, Jun Anomaly, NPL
213.427, 2080-2099, ipsl_cm5a_lr, Jul Anomaly, NPL
193.015, 2080-2099, ipsl_cm5a_lr, Aug Anomaly, NPL
193.023, 2080-2099, ipsl_cm5a_lr, Sep Anomaly, NPL
183.828, 2080-2099, ipsl_cm5a_lr, Oct Anomaly, NPL
102.297, 2080-2099, ipsl_cm5a_lr, Nov Anomaly, NPL
30.7338, 2080-2099, ipsl_cm5a_lr, Dec Anomaly, NPL
17.2296, 2080-2099, ipsl_cm5a_mr, Jan Anomaly, NPL
35.6142, 2080-2099, ipsl_cm5a_mr, Feb Anomaly, NPL
113.612, 2080-2099, ipsl_cm5a_mr, Mar Anomaly, NPL
188.372, 2080-2099, ipsl_cm5a_mr, Apr Anomaly, NPL
192.866, 2080-2099, ipsl_cm5a_mr, May Anomaly, NPL
170.631, 2080-2099, ipsl_cm5a_mr, Jun Anomaly, NPL
197.355, 2080-2099, ipsl_cm5a_mr, Jul Anomaly, NPL
187.839, 2080-2099, ipsl_cm5a_mr, Aug Anomaly, NPL
189.98, 2080-2099, ipsl_cm5a_mr, Sep Anomaly, NPL
166.939, 2080-2099, ipsl_cm5a_mr, Oct Anomaly, NPL
93.8995, 2080-2099, ipsl_cm5a_mr, Nov Anomaly, NPL
25.0065, 2080-2099, ipsl_cm5a_mr, Dec Anomaly, NPL
5.8896, 2080-2099, ipsl_cm5b_lr, Jan Anomaly, NPL
11.4255, 2080-2099, ipsl_cm5b_lr, Feb Anomaly, NPL
48.7224, 2080-2099, ipsl_cm5b_lr, Mar Anomaly, NPL
94.8537, 2080-2099, ipsl_cm5b_lr, Apr Anomaly, NPL
142.1, 2080-2099, ipsl_cm5b_lr, May Anomaly, NPL
140.62, 2080-2099, ipsl_cm5b_lr, Jun Anomaly, NPL
122.809, 2080-2099, ipsl_cm5b_lr, Jul Anomaly, NPL
114.453, 2080-2099, ipsl_cm5b_lr, Aug Anomaly, NPL
137.376, 2080-2099, ipsl_cm5b_lr, Sep Anomaly, NPL
108.584, 2080-2099, ipsl_cm5b_lr, Oct Anomaly, NPL
49.3986, 2080-2099, ipsl_cm5b_lr, Nov Anomaly, NPL
10.9543, 2080-2099, ipsl_cm5b_lr, Dec Anomaly, NPL
8.7706, 2080-2099, miroc5, Jan Anomaly, NPL
22.1136, 2080-2099, miroc5, Feb Anomaly, NPL
82.6564, 2080-2099, miroc5, Mar Anomaly, NPL
136.764, 2080-2099, miroc5, Apr Anomaly, NPL
161.337, 2080-2099, miroc5, May Anomaly, NPL
92.3815, 2080-2099, miroc5, Jun Anomaly, NPL
86.9689, 2080-2099, miroc5, Jul Anomaly, NPL
103.087, 2080-2099, miroc5, Aug Anomaly, NPL
90.9026, 2080-2099, miroc5, Sep Anomaly, NPL
96.3876, 2080-2099, miroc5, Oct Anomaly, NPL
49.6957, 2080-2099, miroc5, Nov Anomaly, NPL
15.6477, 2080-2099, miroc5, Dec Anomaly, NPL
27.2123, 2080-2099, miroc_esm_chem, Jan Anomaly, NPL
5.57714, 2080-2099, miroc_esm_chem, Feb Anomaly, NPL
162.789, 2080-2099, miroc_esm_chem, Mar Anomaly, NPL
226.284, 2080-2099, miroc_esm_chem, Apr Anomaly, NPL
249.81, 2080-2099, miroc_esm_chem, May Anomaly, NPL
200.516, 2080-2099, miroc_esm_chem, Jun Anomaly, NPL
133.255, 2080-2099, miroc_esm_chem, Jul Anomaly, NPL
148.511, 2080-2099, miroc_esm_chem, Aug Anomaly, NPL
158.678, 2080-2099, miroc_esm_chem, Sep Anomaly, NPL
161.102, 2080-2099, miroc_esm_chem, Oct Anomaly, NPL
94.218, 2080-2099, miroc_esm_chem, Nov Anomaly, NPL
47.9294, 2080-2099, miroc_esm_chem, Dec Anomaly, NPL
34.3034, 2080-2099, miroc_esm, Jan Anomaly, NPL
20.2831, 2080-2099, miroc_esm, Feb Anomaly, NPL
139.396, 2080-2099, miroc_esm, Mar Anomaly, NPL
206.889, 2080-2099, miroc_esm, Apr Anomaly, NPL
224.03, 2080-2099, miroc_esm, May Anomaly, NPL
161.686, 2080-2099, miroc_esm, Jun Anomaly, NPL
115.601, 2080-2099, miroc_esm, Jul Anomaly, NPL
130.171, 2080-2099, miroc_esm, Aug Anomaly, NPL
145.631, 2080-2099, miroc_esm, Sep Anomaly, NPL
158.617, 2080-2099, miroc_esm, Oct Anomaly, NPL
88.9957, 2080-2099, miroc_esm, Nov Anomaly, NPL
34.697, 2080-2099, miroc_esm, Dec Anomaly, NPL
8.96736, 2080-2099, mpi_esm_lr, Jan Anomaly, NPL
123.011, 2080-2099, mpi_esm_lr, Mar Anomaly, NPL
193.107, 2080-2099, mpi_esm_lr, Apr Anomaly, NPL
215.279, 2080-2099, mpi_esm_lr, May Anomaly, NPL
201.471, 2080-2099, mpi_esm_lr, Jun Anomaly, NPL
188.317, 2080-2099, mpi_esm_lr, Jul Anomaly, NPL
170.78, 2080-2099, mpi_esm_lr, Aug Anomaly, NPL
152.769, 2080-2099, mpi_esm_lr, Sep Anomaly, NPL
120.399, 2080-2099, mpi_esm_lr, Oct Anomaly, NPL
62.496, 2080-2099, mpi_esm_lr, Nov Anomaly, NPL
15.3438, 2080-2099, mpi_esm_lr, Dec Anomaly, NPL
9.29251, 2080-2099, mpi_esm_mr, Jan Anomaly, NPL
0.52898, 2080-2099, mpi_esm_mr, Feb Anomaly, NPL
84.3983, 2080-2099, mpi_esm_mr, Mar Anomaly, NPL
151.37, 2080-2099, mpi_esm_mr, Apr Anomaly, NPL
203.125, 2080-2099, mpi_esm_mr, May Anomaly, NPL
204.386, 2080-2099, mpi_esm_mr, Jun Anomaly, NPL
190.024, 2080-2099, mpi_esm_mr, Jul Anomaly, NPL
164.367, 2080-2099, mpi_esm_mr, Aug Anomaly, NPL
131.868, 2080-2099, mpi_esm_mr, Sep Anomaly, NPL
122.365, 2080-2099, mpi_esm_mr, Oct Anomaly, NPL
57.0485, 2080-2099, mpi_esm_mr, Nov Anomaly, NPL
12.9922, 2080-2099, mpi_esm_mr, Dec Anomaly, NPL
2.7041, 2080-2099, mri_cgcm3, Jan Anomaly, NPL
5.7555, 2080-2099, mri_cgcm3, Feb Anomaly, NPL
76.7432, 2080-2099, mri_cgcm3, Mar Anomaly, NPL
129.53, 2080-2099, mri_cgcm3, Apr Anomaly, NPL
136.946, 2080-2099, mri_cgcm3, May Anomaly, NPL
157.267, 2080-2099, mri_cgcm3, Jun Anomaly, NPL
135.536, 2080-2099, mri_cgcm3, Jul Anomaly, NPL
129.263, 2080-2099, mri_cgcm3, Aug Anomaly, NPL
105.893, 2080-2099, mri_cgcm3, Sep Anomaly, NPL
78.3142, 2080-2099, mri_cgcm3, Oct Anomaly, NPL
25.7857, 2080-2099, mri_cgcm3, Nov Anomaly, NPL
2.35647, 2080-2099, mri_cgcm3, Dec Anomaly, NPL
1.83615, 2080-2099, mri_esm1, Jan Anomaly, NPL
6.78645, 2080-2099, mri_esm1, Feb Anomaly, NPL
74.7212, 2080-2099, mri_esm1, Mar Anomaly, NPL
117.601, 2080-2099, mri_esm1, Apr Anomaly, NPL
129.095, 2080-2099, mri_esm1, May Anomaly, NPL
168.954, 2080-2099, mri_esm1, Jun Anomaly, NPL
124.638, 2080-2099, mri_esm1, Jul Anomaly, NPL
115.378, 2080-2099, mri_esm1, Aug Anomaly, NPL
106.086, 2080-2099, mri_esm1, Sep Anomaly, NPL
69.2296, 2080-2099, mri_esm1, Oct Anomaly, NPL
30.0415, 2080-2099, mri_esm1, Nov Anomaly, NPL
2.67665, 2080-2099, mri_esm1, Dec Anomaly, NPL
8.15893, 2080-2099, noresm1_m, Jan Anomaly, NPL
16.4201, 2080-2099, noresm1_m, Feb Anomaly, NPL
72.8536, 2080-2099, noresm1_m, Mar Anomaly, NPL
132.962, 2080-2099, noresm1_m, Apr Anomaly, NPL
185.881, 2080-2099, noresm1_m, May Anomaly, NPL
167.202, 2080-2099, noresm1_m, Jun Anomaly, NPL
129.333, 2080-2099, noresm1_m, Jul Anomaly, NPL
130.767, 2080-2099, noresm1_m, Aug Anomaly, NPL
134.981, 2080-2099, noresm1_m, Sep Anomaly, NPL
125.909, 2080-2099, noresm1_m, Oct Anomaly, NPL
50.1365, 2080-2099, noresm1_m, Nov Anomaly, NPL
15.7435, 2080-2099, noresm1_m, Dec Anomaly, NPL
3.31067, 2080-2099, Ensemble (10th Percentile), Jan Anomaly, NPL
11.4838, 2080-2099, Ensemble (10th Percentile), Feb Anomaly, NPL
58.0995, 2080-2099, Ensemble (10th Percentile), Mar Anomaly, NPL
104.852, 2080-2099, Ensemble (10th Percentile), Apr Anomaly, NPL
66.6978, 2080-2099, Ensemble (10th Percentile), May Anomaly, NPL
85.8054, 2080-2099, Ensemble (10th Percentile), Jun Anomaly, NPL
81.3252, 2080-2099, Ensemble (10th Percentile), Jul Anomaly, NPL
87.766, 2080-2099, Ensemble (10th Percentile), Aug Anomaly, NPL
79.3931, 2080-2099, Ensemble (10th Percentile), Sep Anomaly, NPL
72.2981, 2080-2099, Ensemble (10th Percentile), Oct Anomaly, NPL
23.0991, 2080-2099, Ensemble (10th Percentile), Nov Anomaly, NPL
3.29543, 2080-2099, Ensemble (10th Percentile), Dec Anomaly, NPL
8.99188, 2080-2099, Ensemble (50th Percentile), Jan Anomaly, NPL
22.8225, 2080-2099, Ensemble (50th Percentile), Feb Anomaly, NPL
89.8566, 2080-2099, Ensemble (50th Percentile), Mar Anomaly, NPL
148.086, 2080-2099, Ensemble (50th Percentile), Apr Anomaly, NPL
175.375, 2080-2099, Ensemble (50th Percentile), May Anomaly, NPL
151.586, 2080-2099, Ensemble (50th Percentile), Jun Anomaly, NPL
140.357, 2080-2099, Ensemble (50th Percentile), Jul Anomaly, NPL
137.49, 2080-2099, Ensemble (50th Percentile), Aug Anomaly, NPL
141.874, 2080-2099, Ensemble (50th Percentile), Sep Anomaly, NPL
123.983, 2080-2099, Ensemble (50th Percentile), Oct Anomaly, NPL
56.432, 2080-2099, Ensemble (50th Percentile), Nov Anomaly, NPL
14.7755, 2080-2099, Ensemble (50th Percentile), Dec Anomaly, NPL
21.1914, 2080-2099, Ensemble (90th Percentile), Jan Anomaly, NPL
38.2517, 2080-2099, Ensemble (90th Percentile), Feb Anomaly, NPL
147.97, 2080-2099, Ensemble (90th Percentile), Mar Anomaly, NPL
223.352, 2080-2099, Ensemble (90th Percentile), Apr Anomaly, NPL
248.226, 2080-2099, Ensemble (90th Percentile), May Anomaly, NPL
259.224, 2080-2099, Ensemble (90th Percentile), Jun Anomaly, NPL
249.74, 2080-2099, Ensemble (90th Percentile), Jul Anomaly, NPL
220.833, 2080-2099, Ensemble (90th Percentile), Aug Anomaly, NPL
208.753, 2080-2099, Ensemble (90th Percentile), Sep Anomaly, NPL
190.632, 2080-2099, Ensemble (90th Percentile), Oct Anomaly, NPL
99.4334, 2080-2099, Ensemble (90th Percentile), Nov Anomaly, NPL
