Cooling Degree Days - (Celsius), Year, Model, Statistics, ISO3
42.9434, 2060-2079, mpi_esm_lr, Mar Anomaly, NPL
84.2665, 2060-2079, mpi_esm_lr, Apr Anomaly, NPL
95.331, 2060-2079, mpi_esm_lr, May Anomaly, NPL
72.084, 2060-2079, mpi_esm_lr, Jun Anomaly, NPL
75.2883, 2060-2079, mpi_esm_lr, Jul Anomaly, NPL
66.7742, 2060-2079, mpi_esm_lr, Aug Anomaly, NPL
61.4953, 2060-2079, mpi_esm_lr, Sep Anomaly, NPL
45.9534, 2060-2079, mpi_esm_lr, Oct Anomaly, NPL
12.716, 2060-2079, mpi_esm_lr, Nov Anomaly, NPL
3.68602, 2060-2079, mpi_esm_lr, Dec Anomaly, NPL
1.14532, 2060-2079, mpi_esm_mr, Jan Anomaly, NPL
0.19429, 2060-2079, mpi_esm_mr, Feb Anomaly, NPL
25.0903, 2060-2079, mpi_esm_mr, Mar Anomaly, NPL
60.0207, 2060-2079, mpi_esm_mr, Apr Anomaly, NPL
80.2084, 2060-2079, mpi_esm_mr, May Anomaly, NPL
90.688, 2060-2079, mpi_esm_mr, Jun Anomaly, NPL
99.5036, 2060-2079, mpi_esm_mr, Jul Anomaly, NPL
75.5149, 2060-2079, mpi_esm_mr, Aug Anomaly, NPL
54.8245, 2060-2079, mpi_esm_mr, Sep Anomaly, NPL
54.1246, 2060-2079, mpi_esm_mr, Oct Anomaly, NPL
17.363, 2060-2079, mpi_esm_mr, Nov Anomaly, NPL
1.45504, 2060-2079, mpi_esm_mr, Dec Anomaly, NPL
0.33676, 2060-2079, mri_cgcm3, Jan Anomaly, NPL
0.79876, 2060-2079, mri_cgcm3, Feb Anomaly, NPL
28.9569, 2060-2079, mri_cgcm3, Mar Anomaly, NPL
67.5766, 2060-2079, mri_cgcm3, Apr Anomaly, NPL
54.4536, 2060-2079, mri_cgcm3, May Anomaly, NPL
86.6091, 2060-2079, mri_cgcm3, Jun Anomaly, NPL
84.6061, 2060-2079, mri_cgcm3, Jul Anomaly, NPL
64.7276, 2060-2079, mri_cgcm3, Aug Anomaly, NPL
54.4502, 2060-2079, mri_cgcm3, Sep Anomaly, NPL
27.7758, 2060-2079, mri_cgcm3, Oct Anomaly, NPL
8.44521, 2060-2079, mri_cgcm3, Nov Anomaly, NPL
0.47809, 2060-2079, mri_cgcm3, Dec Anomaly, NPL
1.40422, 2060-2079, noresm1_m, Jan Anomaly, NPL
3.45464, 2060-2079, noresm1_m, Feb Anomaly, NPL
17.4817, 2060-2079, noresm1_m, Mar Anomaly, NPL
61.4711, 2060-2079, noresm1_m, Apr Anomaly, NPL
75.5826, 2060-2079, noresm1_m, May Anomaly, NPL
45.9647, 2060-2079, noresm1_m, Jun Anomaly, NPL
45.2988, 2060-2079, noresm1_m, Jul Anomaly, NPL
59.2598, 2060-2079, noresm1_m, Aug Anomaly, NPL
61.6835, 2060-2079, noresm1_m, Sep Anomaly, NPL
33.1543, 2060-2079, noresm1_m, Oct Anomaly, NPL
9.28186, 2060-2079, noresm1_m, Nov Anomaly, NPL
3.98371, 2060-2079, noresm1_m, Dec Anomaly, NPL
0.26012, 2060-2079, Ensemble (10th Percentile), Jan Anomaly, NPL
-0.0853, 2060-2079, Ensemble (10th Percentile), Feb Anomaly, NPL
4.78105, 2060-2079, Ensemble (10th Percentile), Mar Anomaly, NPL
20.2109, 2060-2079, Ensemble (10th Percentile), Apr Anomaly, NPL
-14.127, 2060-2079, Ensemble (10th Percentile), May Anomaly, NPL
-3.17, 2060-2079, Ensemble (10th Percentile), Jun Anomaly, NPL
5.34053, 2060-2079, Ensemble (10th Percentile), Jul Anomaly, NPL
11.4269, 2060-2079, Ensemble (10th Percentile), Aug Anomaly, NPL
15.4835, 2060-2079, Ensemble (10th Percentile), Sep Anomaly, NPL
14.0999, 2060-2079, Ensemble (10th Percentile), Oct Anomaly, NPL
1.869, 2060-2079, Ensemble (10th Percentile), Nov Anomaly, NPL
0.23205, 2060-2079, Ensemble (10th Percentile), Dec Anomaly, NPL
1.80656, 2060-2079, Ensemble (50th Percentile), Jan Anomaly, NPL
7.08852, 2060-2079, Ensemble (50th Percentile), Feb Anomaly, NPL
30.8822, 2060-2079, Ensemble (50th Percentile), Mar Anomaly, NPL
64.2441, 2060-2079, Ensemble (50th Percentile), Apr Anomaly, NPL
74.5242, 2060-2079, Ensemble (50th Percentile), May Anomaly, NPL
62.9709, 2060-2079, Ensemble (50th Percentile), Jun Anomaly, NPL
57.1597, 2060-2079, Ensemble (50th Percentile), Jul Anomaly, NPL
64.3806, 2060-2079, Ensemble (50th Percentile), Aug Anomaly, NPL
63.4858, 2060-2079, Ensemble (50th Percentile), Sep Anomaly, NPL
52.8749, 2060-2079, Ensemble (50th Percentile), Oct Anomaly, NPL
18.8937, 2060-2079, Ensemble (50th Percentile), Nov Anomaly, NPL
3.40864, 2060-2079, Ensemble (50th Percentile), Dec Anomaly, NPL
5.66566, 2060-2079, Ensemble (90th Percentile), Jan Anomaly, NPL
7.71238, 2060-2079, Ensemble (90th Percentile), Feb Anomaly, NPL
60.3542, 2060-2079, Ensemble (90th Percentile), Mar Anomaly, NPL
111.158, 2060-2079, Ensemble (90th Percentile), Apr Anomaly, NPL
134.141, 2060-2079, Ensemble (90th Percentile), May Anomaly, NPL
158.344, 2060-2079, Ensemble (90th Percentile), Jun Anomaly, NPL
164.645, 2060-2079, Ensemble (90th Percentile), Jul Anomaly, NPL
139.998, 2060-2079, Ensemble (90th Percentile), Aug Anomaly, NPL
117.781, 2060-2079, Ensemble (90th Percentile), Sep Anomaly, NPL
100.175, 2060-2079, Ensemble (90th Percentile), Oct Anomaly, NPL
39.4751, 2060-2079, Ensemble (90th Percentile), Nov Anomaly, NPL
9.38973, 2060-2079, Ensemble (90th Percentile), Dec Anomaly, NPL
473.426, 2060-2079, access1_0, Annual Anomaly, NPL
521.605, 2060-2079, access1_3, Annual Anomaly, NPL
479.962, 2060-2079, bcc_csm1_1_m, Annual Anomaly, NPL
439.277, 2060-2079, bcc_csm1_1, Annual Anomaly, NPL
635.204, 2060-2079, bnu_esm, Annual Anomaly, NPL
635.482, 2060-2079, canesm2, Annual Anomaly, NPL
530.499, 2060-2079, ccsm4, Annual Anomaly, NPL
436.052, 2060-2079, cesm1_bgc, Annual Anomaly, NPL
573.596, 2060-2079, cesm1_cam5, Annual Anomaly, NPL
486.757, 2060-2079, cnrm_cm5, Annual Anomaly, NPL
668.279, 2060-2079, csiro_mk3_6_0, Annual Anomaly, NPL
942.056, 2060-2079, gfdl_cm3, Annual Anomaly, NPL
409.179, 2060-2079, gfdl_esm2g, Annual Anomaly, NPL
476.682, 2060-2079, gfdl_esm2m, Annual Anomaly, NPL
64.7036, 2060-2079, inmcm4, Annual Anomaly, NPL
671.343, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, NPL
686.391, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, NPL
357.218, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, NPL
496.848, 2060-2079, miroc5, Annual Anomaly, NPL
607.852, 2060-2079, miroc_esm_chem, Annual Anomaly, NPL
585.285, 2060-2079, miroc_esm, Annual Anomaly, NPL
568.619, 2060-2079, mpi_esm_lr, Annual Anomaly, NPL
566.905, 2060-2079, mpi_esm_mr, Annual Anomaly, NPL
479.919, 2060-2079, mri_cgcm3, Annual Anomaly, NPL
418.77, 2060-2079, noresm1_m, Annual Anomaly, NPL
281.572, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, NPL
498.352, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, NPL
