FID,id_punto,mes,mes_etiqueta,n_period,period,temp_normal,geom
temp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_28b,40665,1,1,30,1980,7.66,POINT (8933389.136160204 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_28c,40666,1,1,30,1980,3.09,POINT (8989048.88155684 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_28d,40667,1,1,30,1980,-6.39,POINT (9044708.626953477 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_28e,40668,1,1,30,1980,-4.47,POINT (9100368.372350115 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_28f,40669,1,1,30,1980,-8.04,POINT (9156028.117746752 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_290,40670,1,1,30,1980,-13.63,POINT (9211687.863143386 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_291,40671,1,1,30,1980,-11.81,POINT (9267347.608540025 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_292,40672,1,1,30,1980,-11.54,POINT (9323007.353936663 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_293,40673,1,1,30,1980,-11.55,POINT (9378667.099333297 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_294,40674,1,1,30,1980,-13.59,POINT (9434326.844729934 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_295,40675,1,1,30,1980,-13.53,POINT (9489986.590126572 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_296,40676,1,1,30,1980,-13.66,POINT (9545646.335523209 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_297,40677,1,1,30,1980,-11.07,POINT (9601306.080919845 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_298,40678,1,1,30,1980,-11.98,POINT (9656965.826316481 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_299,40679,1,1,30,1980,-15.49,POINT (9712625.57171312 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_29a,40680,1,1,30,1980,-14.7,POINT (9768285.317109756 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_29b,41295,1,1,30,1980,14.41,POINT (8933389.136160204 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_29c,41296,1,1,30,1980,13.62,POINT (8989048.88155684 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_29d,41297,1,1,30,1980,12.35,POINT (9044708.626953477 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_29e,41298,1,1,30,1980,8.46,POINT (9100368.372350115 3343864.953833735)
