FID,id_punto,mes,mes_etiqueta,n_period,period,pre_normal,geom
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_20b,40665,1,1,30,1980,42.36,POINT (8933389.136160204 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_20c,40666,1,1,30,1980,43.48,POINT (8989048.88155684 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_20d,40667,1,1,30,1980,36.09,POINT (9044708.626953477 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_20e,40668,1,1,30,1980,37.74,POINT (9100368.372350115 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_20f,40669,1,1,30,1980,33.99,POINT (9156028.117746752 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_210,40670,1,1,30,1980,32.34,POINT (9211687.863143386 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_211,40671,1,1,30,1980,29.44,POINT (9267347.608540025 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_212,40672,1,1,30,1980,26.42,POINT (9323007.353936663 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_213,40673,1,1,30,1980,25.03,POINT (9378667.099333297 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_214,40674,1,1,30,1980,23.79,POINT (9434326.844729934 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_215,40675,1,1,30,1980,21.54,POINT (9489986.590126572 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_216,40676,1,1,30,1980,19.16,POINT (9545646.335523209 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_217,40677,1,1,30,1980,14.58,POINT (9601306.080919845 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_218,40678,1,1,30,1980,12.58,POINT (9656965.826316481 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_219,40679,1,1,30,1980,10.64,POINT (9712625.57171312 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_21a,40680,1,1,30,1980,7.91,POINT (9768285.317109756 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_21b,41295,1,1,30,1980,27.32,POINT (8933389.136160204 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_21c,41296,1,1,30,1980,32.07,POINT (8989048.88155684 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_21d,41297,1,1,30,1980,36.57,POINT (9044708.626953477 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_21e,41298,1,1,30,1980,42.98,POINT (9100368.372350115 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_21f,41299,1,1,30,1980,39.72,POINT (9156028.117746752 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_220,41300,1,1,30,1980,35.44,POINT (9211687.863143386 3343864.953833735)
