FID,id_punto,cod_variable,period,period_n,trend_anual,geom
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-7107,40335,4,1,1901-2012,0.52,POINT (8933389.136160204 3535725.659799159)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-7106,40336,4,1,1901-2012,0.56,POINT (8989048.88155684 3535725.659799159)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-7105,40337,4,1,1901-2012,0.59,POINT (9044708.626953477 3535725.659799159)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-7104,40338,4,1,1901-2012,0.65,POINT (9100368.372350115 3535725.659799159)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-7103,40339,4,1,1901-2012,0.73,POINT (9156028.117746752 3535725.659799159)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-7102,40340,4,1,1901-2012,0.78,POINT (9211687.863143386 3535725.659799159)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-7101,40341,4,1,1901-2012,0.8,POINT (9267347.608540025 3535725.659799159)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-7100,40342,4,1,1901-2012,0.86,POINT (9323007.353936663 3535725.659799159)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70ff,40343,4,1,1901-2012,0.85,POINT (9378667.099333297 3535725.659799159)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70fe,40344,4,1,1901-2012,0.84,POINT (9434326.844729934 3535725.659799159)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70fd,40345,4,1,1901-2012,0.83,POINT (9489986.590126572 3535725.659799159)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70fc,40346,4,1,1901-2012,0.8,POINT (9545646.335523209 3535725.659799159)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70fb,40347,4,1,1901-2012,0.79,POINT (9601306.080919845 3535725.659799159)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70fa,40348,4,1,1901-2012,0.8,POINT (9656965.826316481 3535725.659799159)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70f9,40349,4,1,1901-2012,0.79,POINT (9712625.57171312 3535725.659799159)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70f8,40350,4,1,1901-2012,0.8,POINT (9768285.317109756 3535725.659799159)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70f7,40665,4,1,1901-2012,0.45,POINT (8933389.136160204 3471454.9819268296)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70f6,40666,4,1,1901-2012,0.51,POINT (8989048.88155684 3471454.9819268296)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70f5,40667,4,1,1901-2012,0.56,POINT (9044708.626953477 3471454.9819268296)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70f4,40668,4,1,1901-2012,0.62,POINT (9100368.372350115 3471454.9819268296)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70f3,40669,4,1,1901-2012,0.67,POINT (9156028.117746752 3471454.9819268296)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70f2,40670,4,1,1901-2012,0.73,POINT (9211687.863143386 3471454.9819268296)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70f1,40671,4,1,1901-2012,0.79,POINT (9267347.608540025 3471454.9819268296)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70f0,40672,4,1,1901-2012,0.82,POINT (9323007.353936663 3471454.9819268296)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70ef,40673,4,1,1901-2012,0.86,POINT (9378667.099333297 3471454.9819268296)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70ee,40674,4,1,1901-2012,0.87,POINT (9434326.844729934 3471454.9819268296)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70ed,40675,4,1,1901-2012,0.88,POINT (9489986.590126572 3471454.9819268296)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70ec,40676,4,1,1901-2012,0.87,POINT (9545646.335523209 3471454.9819268296)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70eb,40677,4,1,1901-2012,0.86,POINT (9601306.080919845 3471454.9819268296)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70ea,40678,4,1,1901-2012,0.87,POINT (9656965.826316481 3471454.9819268296)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70e9,40679,4,1,1901-2012,0.86,POINT (9712625.57171312 3471454.9819268296)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70e8,40680,4,1,1901-2012,0.87,POINT (9768285.317109756 3471454.9819268296)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70e7,40981,4,1,1901-2012,0.42,POINT (8933389.136160204 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70e6,40982,4,1,1901-2012,0.49,POINT (8989048.88155684 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70e5,40983,4,1,1901-2012,0.53,POINT (9044708.626953477 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70e4,40984,4,1,1901-2012,0.6,POINT (9100368.372350115 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70e3,40985,4,1,1901-2012,0.64,POINT (9156028.117746752 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70e2,40986,4,1,1901-2012,0.7,POINT (9211687.863143386 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70e1,40987,4,1,1901-2012,0.77,POINT (9267347.608540025 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70e0,40988,4,1,1901-2012,0.83,POINT (9323007.353936663 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70df,40989,4,1,1901-2012,0.86,POINT (9378667.099333297 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70de,40990,4,1,1901-2012,0.88,POINT (9434326.844729934 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70dd,40991,4,1,1901-2012,0.9,POINT (9489986.590126572 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70dc,40992,4,1,1901-2012,0.93,POINT (9545646.335523209 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70db,40993,4,1,1901-2012,0.91,POINT (9601306.080919845 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70da,40994,4,1,1901-2012,0.92,POINT (9656965.826316481 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70d9,40995,4,1,1901-2012,0.96,POINT (9712625.57171312 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70d8,40996,4,1,1901-2012,0.92,POINT (9768285.317109756 3407504.076175717)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70d7,41295,4,1,1901-2012,0.4,POINT (8933389.136160204 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70d6,41296,4,1,1901-2012,0.45,POINT (8989048.88155684 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70d5,41297,4,1,1901-2012,0.51,POINT (9044708.626953477 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70d4,41298,4,1,1901-2012,0.55,POINT (9100368.372350115 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70d3,41299,4,1,1901-2012,0.58,POINT (9156028.117746752 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70d2,41300,4,1,1901-2012,0.66,POINT (9211687.863143386 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70d1,41301,4,1,1901-2012,0.73,POINT (9267347.608540025 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70d0,41302,4,1,1901-2012,0.81,POINT (9323007.353936663 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70cf,41303,4,1,1901-2012,0.87,POINT (9378667.099333297 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70ce,41304,4,1,1901-2012,0.9,POINT (9434326.844729934 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70cd,41305,4,1,1901-2012,0.92,POINT (9489986.590126572 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70cc,41306,4,1,1901-2012,0.93,POINT (9545646.335523209 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70cb,41307,4,1,1901-2012,0.96,POINT (9601306.080919845 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70ca,41308,4,1,1901-2012,0.98,POINT (9656965.826316481 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70c9,41309,4,1,1901-2012,1.01,POINT (9712625.57171312 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70c8,41310,4,1,1901-2012,1.01,POINT (9768285.317109756 3343864.953833735)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70c7,41614,4,1,1901-2012,0.39,POINT (8933389.136160204 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70c6,41615,4,1,1901-2012,0.45,POINT (8989048.88155684 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70c5,41616,4,1,1901-2012,0.53,POINT (9044708.626953477 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70c4,41617,4,1,1901-2012,0.58,POINT (9100368.372350115 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70c3,41618,4,1,1901-2012,0.61,POINT (9156028.117746752 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70c2,41619,4,1,1901-2012,0.67,POINT (9211687.863143386 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70c1,41620,4,1,1901-2012,0.71,POINT (9267347.608540025 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70c0,41621,4,1,1901-2012,0.74,POINT (9323007.353936663 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70bf,41622,4,1,1901-2012,0.8,POINT (9378667.099333297 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70be,41623,4,1,1901-2012,0.88,POINT (9434326.844729934 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70bd,41624,4,1,1901-2012,0.9,POINT (9489986.590126572 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70bc,41625,4,1,1901-2012,0.93,POINT (9545646.335523209 3280529.7896193247)
trends_anual_espacial_4_p.fid--5ff12b53_17a375593c2_-70bb,41626,4,1,1901-2012,0.98,POINT (9601306.080919845 3280529.7896193247)
