FID,id_punto,cod_variable,period,period_n,trend_anual,geom
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7260,40988,2,1,1901-2012,1.05,POINT (9323007.353936663 3407504.076175717)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-725f,40989,2,1,1901-2012,1.08,POINT (9378667.099333297 3407504.076175717)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-725e,40990,2,1,1901-2012,1.09,POINT (9434326.844729934 3407504.076175717)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-725d,40991,2,1,1901-2012,1.09,POINT (9489986.590126572 3407504.076175717)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-725c,40992,2,1,1901-2012,1.09,POINT (9545646.335523209 3407504.076175717)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-725b,40993,2,1,1901-2012,1.07,POINT (9601306.080919845 3407504.076175717)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-725a,40994,2,1,1901-2012,1.05,POINT (9656965.826316481 3407504.076175717)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7259,40995,2,1,1901-2012,1.04,POINT (9712625.57171312 3407504.076175717)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7258,40996,2,1,1901-2012,1,POINT (9768285.317109756 3407504.076175717)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7257,41295,2,1,1901-2012,0.68,POINT (8933389.136160204 3343864.953833735)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7256,41296,2,1,1901-2012,0.75,POINT (8989048.88155684 3343864.953833735)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7255,41297,2,1,1901-2012,0.79,POINT (9044708.626953477 3343864.953833735)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7254,41298,2,1,1901-2012,0.82,POINT (9100368.372350115 3343864.953833735)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7253,41299,2,1,1901-2012,0.86,POINT (9156028.117746752 3343864.953833735)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7252,41300,2,1,1901-2012,0.91,POINT (9211687.863143386 3343864.953833735)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7251,41301,2,1,1901-2012,0.96,POINT (9267347.608540025 3343864.953833735)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7250,41302,2,1,1901-2012,1.01,POINT (9323007.353936663 3343864.953833735)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-724f,41303,2,1,1901-2012,1.06,POINT (9378667.099333297 3343864.953833735)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-724e,41304,2,1,1901-2012,1.08,POINT (9434326.844729934 3343864.953833735)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-724d,41305,2,1,1901-2012,1.09,POINT (9489986.590126572 3343864.953833735)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-724c,41306,2,1,1901-2012,1.09,POINT (9545646.335523209 3343864.953833735)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-724b,41307,2,1,1901-2012,1.1,POINT (9601306.080919845 3343864.953833735)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-724a,41308,2,1,1901-2012,1.13,POINT (9656965.826316481 3343864.953833735)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7249,41309,2,1,1901-2012,1.12,POINT (9712625.57171312 3343864.953833735)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7248,41310,2,1,1901-2012,1.06,POINT (9768285.317109756 3343864.953833735)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7247,41614,2,1,1901-2012,0.64,POINT (8933389.136160204 3280529.7896193247)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7246,41615,2,1,1901-2012,0.71,POINT (8989048.88155684 3280529.7896193247)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7245,41616,2,1,1901-2012,0.79,POINT (9044708.626953477 3280529.7896193247)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7244,41617,2,1,1901-2012,0.84,POINT (9100368.372350115 3280529.7896193247)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7243,41618,2,1,1901-2012,0.87,POINT (9156028.117746752 3280529.7896193247)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7242,41619,2,1,1901-2012,0.9,POINT (9211687.863143386 3280529.7896193247)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7241,41620,2,1,1901-2012,0.93,POINT (9267347.608540025 3280529.7896193247)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7240,41621,2,1,1901-2012,0.95,POINT (9323007.353936663 3280529.7896193247)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-723f,41622,2,1,1901-2012,1,POINT (9378667.099333297 3280529.7896193247)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-723e,41623,2,1,1901-2012,1.05,POINT (9434326.844729934 3280529.7896193247)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-723d,41624,2,1,1901-2012,1.07,POINT (9489986.590126572 3280529.7896193247)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-723c,41625,2,1,1901-2012,1.07,POINT (9545646.335523209 3280529.7896193247)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-723b,41626,2,1,1901-2012,1.11,POINT (9601306.080919845 3280529.7896193247)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-723a,41627,2,1,1901-2012,1.14,POINT (9656965.826316481 3280529.7896193247)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7239,41628,2,1,1901-2012,1.14,POINT (9712625.57171312 3280529.7896193247)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7238,41629,2,1,1901-2012,1.11,POINT (9768285.317109756 3280529.7896193247)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7237,41926,2,1,1901-2012,0.63,POINT (8933389.136160204 3217490.9158222144)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7236,41927,2,1,1901-2012,0.66,POINT (8989048.88155684 3217490.9158222144)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7235,41928,2,1,1901-2012,0.74,POINT (9044708.626953477 3217490.9158222144)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7234,41929,2,1,1901-2012,0.81,POINT (9100368.372350115 3217490.9158222144)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7233,41930,2,1,1901-2012,0.87,POINT (9156028.117746752 3217490.9158222144)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7232,41931,2,1,1901-2012,0.91,POINT (9211687.863143386 3217490.9158222144)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7231,41932,2,1,1901-2012,0.94,POINT (9267347.608540025 3217490.9158222144)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7230,41933,2,1,1901-2012,0.96,POINT (9323007.353936663 3217490.9158222144)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-722f,41934,2,1,1901-2012,0.99,POINT (9378667.099333297 3217490.9158222144)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-722e,41935,2,1,1901-2012,1.02,POINT (9434326.844729934 3217490.9158222144)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-722d,41936,2,1,1901-2012,1.06,POINT (9489986.590126572 3217490.9158222144)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-722c,41937,2,1,1901-2012,1.05,POINT (9545646.335523209 3217490.9158222144)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-722b,41938,2,1,1901-2012,1.05,POINT (9601306.080919845 3217490.9158222144)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-722a,41939,2,1,1901-2012,1.03,POINT (9656965.826316481 3217490.9158222144)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7229,41940,2,1,1901-2012,1.02,POINT (9712625.57171312 3217490.9158222144)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7228,41941,2,1,1901-2012,0.99,POINT (9768285.317109756 3217490.9158222144)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7227,42228,2,1,1901-2012,0.62,POINT (8933389.136160204 3154740.816666564)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7226,42229,2,1,1901-2012,0.62,POINT (8989048.88155684 3154740.816666564)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7225,42230,2,1,1901-2012,0.69,POINT (9044708.626953477 3154740.816666564)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7224,42231,2,1,1901-2012,0.76,POINT (9100368.372350115 3154740.816666564)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7223,42232,2,1,1901-2012,0.83,POINT (9156028.117746752 3154740.816666564)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7222,42233,2,1,1901-2012,0.9,POINT (9211687.863143386 3154740.816666564)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7221,42234,2,1,1901-2012,0.95,POINT (9267347.608540025 3154740.816666564)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7220,42235,2,1,1901-2012,0.98,POINT (9323007.353936663 3154740.816666564)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-721f,42236,2,1,1901-2012,1.02,POINT (9378667.099333297 3154740.816666564)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-721e,42237,2,1,1901-2012,1.04,POINT (9434326.844729934 3154740.816666564)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-721d,42238,2,1,1901-2012,1.03,POINT (9489986.590126572 3154740.816666564)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-721c,42239,2,1,1901-2012,1.01,POINT (9545646.335523209 3154740.816666564)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-721b,42240,2,1,1901-2012,0.98,POINT (9601306.080919845 3154740.816666564)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-721a,42241,2,1,1901-2012,0.96,POINT (9656965.826316481 3154740.816666564)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7219,42242,2,1,1901-2012,0.95,POINT (9712625.57171312 3154740.816666564)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7218,42243,2,1,1901-2012,0.91,POINT (9768285.317109756 3154740.816666564)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7217,42530,2,1,1901-2012,0.62,POINT (8933389.136160204 3092272.122885534)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7216,42531,2,1,1901-2012,0.62,POINT (8989048.88155684 3092272.122885534)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7215,42532,2,1,1901-2012,0.65,POINT (9044708.626953477 3092272.122885534)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7214,42533,2,1,1901-2012,0.72,POINT (9100368.372350115 3092272.122885534)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7213,42534,2,1,1901-2012,0.79,POINT (9156028.117746752 3092272.122885534)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7212,42535,2,1,1901-2012,0.86,POINT (9211687.863143386 3092272.122885534)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7211,42536,2,1,1901-2012,0.93,POINT (9267347.608540025 3092272.122885534)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7210,42537,2,1,1901-2012,0.99,POINT (9323007.353936663 3092272.122885534)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-720f,42538,2,1,1901-2012,1,POINT (9378667.099333297 3092272.122885534)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-720e,42539,2,1,1901-2012,1,POINT (9434326.844729934 3092272.122885534)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-720d,42540,2,1,1901-2012,1,POINT (9489986.590126572 3092272.122885534)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-720c,42541,2,1,1901-2012,0.98,POINT (9545646.335523209 3092272.122885534)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-720b,42542,2,1,1901-2012,0.94,POINT (9601306.080919845 3092272.122885534)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-720a,42543,2,1,1901-2012,0.93,POINT (9656965.826316481 3092272.122885534)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7209,42544,2,1,1901-2012,0.91,POINT (9712625.57171312 3092272.122885534)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-7208,42545,2,1,1901-2012,0.88,POINT (9768285.317109756 3092272.122885534)
