FID,id_punto,cod_variable,period,period_n,trend_anual,geom
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72f1,40671,1,1,1901-2012,-88.77,POINT (9267347.608540025 3471454.9819268296)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72f0,40672,1,1,1901-2012,-94.65,POINT (9323007.353936663 3471454.9819268296)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72ef,40673,1,1,1901-2012,-88.72,POINT (9378667.099333297 3471454.9819268296)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72ee,40674,1,1,1901-2012,-69.1,POINT (9434326.844729934 3471454.9819268296)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72ed,40675,1,1,1901-2012,-59.65,POINT (9489986.590126572 3471454.9819268296)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72ec,40676,1,1,1901-2012,-49.96,POINT (9545646.335523209 3471454.9819268296)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72eb,40677,1,1,1901-2012,-43.21,POINT (9601306.080919845 3471454.9819268296)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72ea,40678,1,1,1901-2012,-21.8,POINT (9656965.826316481 3471454.9819268296)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72e9,40679,1,1,1901-2012,0.08,POINT (9712625.57171312 3471454.9819268296)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72e8,40680,1,1,1901-2012,20.88,POINT (9768285.317109756 3471454.9819268296)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72e7,40981,1,1,1901-2012,-395.73,POINT (8933389.136160204 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72e6,40982,1,1,1901-2012,-328.93,POINT (8989048.88155684 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72e5,40983,1,1,1901-2012,-238.91,POINT (9044708.626953477 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72e4,40984,1,1,1901-2012,-192.83,POINT (9100368.372350115 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72e3,40985,1,1,1901-2012,-151.29,POINT (9156028.117746752 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72e2,40986,1,1,1901-2012,-108.69,POINT (9211687.863143386 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72e1,40987,1,1,1901-2012,-94.73,POINT (9267347.608540025 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72e0,40988,1,1,1901-2012,-82.39,POINT (9323007.353936663 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72df,40989,1,1,1901-2012,-90.32,POINT (9378667.099333297 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72de,40990,1,1,1901-2012,-80.83,POINT (9434326.844729934 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72dd,40991,1,1,1901-2012,-71.46,POINT (9489986.590126572 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72dc,40992,1,1,1901-2012,-67.22,POINT (9545646.335523209 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72db,40993,1,1,1901-2012,-45.77,POINT (9601306.080919845 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72da,40994,1,1,1901-2012,-31.48,POINT (9656965.826316481 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72d9,40995,1,1,1901-2012,-9.35,POINT (9712625.57171312 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72d8,40996,1,1,1901-2012,6.98,POINT (9768285.317109756 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72d7,41295,1,1,1901-2012,-388.47,POINT (8933389.136160204 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72d6,41296,1,1,1901-2012,-407.84,POINT (8989048.88155684 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72d5,41297,1,1,1901-2012,-384.46,POINT (9044708.626953477 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72d4,41298,1,1,1901-2012,-278.88,POINT (9100368.372350115 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72d3,41299,1,1,1901-2012,-241.07,POINT (9156028.117746752 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72d2,41300,1,1,1901-2012,-178.69,POINT (9211687.863143386 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72d1,41301,1,1,1901-2012,-114.57,POINT (9267347.608540025 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72d0,41302,1,1,1901-2012,-101.48,POINT (9323007.353936663 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72cf,41303,1,1,1901-2012,-77.05,POINT (9378667.099333297 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72ce,41304,1,1,1901-2012,-66.75,POINT (9434326.844729934 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72cd,41305,1,1,1901-2012,-66.38,POINT (9489986.590126572 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72cc,41306,1,1,1901-2012,-69.44,POINT (9545646.335523209 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72cb,41307,1,1,1901-2012,-50.29,POINT (9601306.080919845 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72ca,41308,1,1,1901-2012,-36.03,POINT (9656965.826316481 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72c9,41309,1,1,1901-2012,-15.95,POINT (9712625.57171312 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72c8,41310,1,1,1901-2012,-14.47,POINT (9768285.317109756 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72c7,41614,1,1,1901-2012,-327.83,POINT (8933389.136160204 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72c6,41615,1,1,1901-2012,-348.66,POINT (8989048.88155684 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72c5,41616,1,1,1901-2012,-348.79,POINT (9044708.626953477 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72c4,41617,1,1,1901-2012,-330.71,POINT (9100368.372350115 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72c3,41618,1,1,1901-2012,-296.03,POINT (9156028.117746752 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72c2,41619,1,1,1901-2012,-264.71,POINT (9211687.863143386 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72c1,41620,1,1,1901-2012,-220.95,POINT (9267347.608540025 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72c0,41621,1,1,1901-2012,-202.01,POINT (9323007.353936663 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72bf,41622,1,1,1901-2012,-195.84,POINT (9378667.099333297 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72be,41623,1,1,1901-2012,-131.09,POINT (9434326.844729934 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72bd,41624,1,1,1901-2012,-104.56,POINT (9489986.590126572 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72bc,41625,1,1,1901-2012,-81.07,POINT (9545646.335523209 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72bb,41626,1,1,1901-2012,-68.24,POINT (9601306.080919845 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72ba,41627,1,1,1901-2012,-61.88,POINT (9656965.826316481 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72b9,41628,1,1,1901-2012,-50.81,POINT (9712625.57171312 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72b8,41629,1,1,1901-2012,-32.16,POINT (9768285.317109756 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72b7,41926,1,1,1901-2012,-214.34,POINT (8933389.136160204 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72b6,41927,1,1,1901-2012,-273.72,POINT (8989048.88155684 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72b5,41928,1,1,1901-2012,-278.22,POINT (9044708.626953477 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72b4,41929,1,1,1901-2012,-248.98,POINT (9100368.372350115 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72b3,41930,1,1,1901-2012,-247.98,POINT (9156028.117746752 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72b2,41931,1,1,1901-2012,-289.25,POINT (9211687.863143386 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72b1,41932,1,1,1901-2012,-289.78,POINT (9267347.608540025 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72b0,41933,1,1,1901-2012,-291.16,POINT (9323007.353936663 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72af,41934,1,1,1901-2012,-281.68,POINT (9378667.099333297 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72ae,41935,1,1,1901-2012,-263.23,POINT (9434326.844729934 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72ad,41936,1,1,1901-2012,-236.92,POINT (9489986.590126572 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72ac,41937,1,1,1901-2012,-217.89,POINT (9545646.335523209 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72ab,41938,1,1,1901-2012,-205.27,POINT (9601306.080919845 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72aa,41939,1,1,1901-2012,-128,POINT (9656965.826316481 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72a9,41940,1,1,1901-2012,-109.7,POINT (9712625.57171312 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72a8,41941,1,1,1901-2012,-74.68,POINT (9768285.317109756 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72a7,42228,1,1,1901-2012,-128.79,POINT (8933389.136160204 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72a6,42229,1,1,1901-2012,-208.83,POINT (8989048.88155684 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72a5,42230,1,1,1901-2012,-220.12,POINT (9044708.626953477 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72a4,42231,1,1,1901-2012,-203.32,POINT (9100368.372350115 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72a3,42232,1,1,1901-2012,-192.05,POINT (9156028.117746752 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72a2,42233,1,1,1901-2012,-187.19,POINT (9211687.863143386 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72a1,42234,1,1,1901-2012,-215.73,POINT (9267347.608540025 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-72a0,42235,1,1,1901-2012,-257.52,POINT (9323007.353936663 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-729f,42236,1,1,1901-2012,-262.23,POINT (9378667.099333297 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-729e,42237,1,1,1901-2012,-257.94,POINT (9434326.844729934 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-729d,42238,1,1,1901-2012,-268.9,POINT (9489986.590126572 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-729c,42239,1,1,1901-2012,-204.6,POINT (9545646.335523209 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-729b,42240,1,1,1901-2012,-227.64,POINT (9601306.080919845 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-729a,42241,1,1,1901-2012,-264.98,POINT (9656965.826316481 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-7299,42242,1,1,1901-2012,-254.11,POINT (9712625.57171312 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-7298,42243,1,1,1901-2012,-159.92,POINT (9768285.317109756 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-7297,42530,1,1,1901-2012,-72.73,POINT (8933389.136160204 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-7296,42531,1,1,1901-2012,-141.07,POINT (8989048.88155684 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-7295,42532,1,1,1901-2012,-182.74,POINT (9044708.626953477 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-7294,42533,1,1,1901-2012,-173.86,POINT (9100368.372350115 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-7293,42534,1,1,1901-2012,-162.1,POINT (9156028.117746752 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-7292,42535,1,1,1901-2012,-142.87,POINT (9211687.863143386 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-7291,42536,1,1,1901-2012,-137.66,POINT (9267347.608540025 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-7290,42537,1,1,1901-2012,-150.26,POINT (9323007.353936663 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-728f,42538,1,1,1901-2012,-208.94,POINT (9378667.099333297 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-728e,42539,1,1,1901-2012,-283.06,POINT (9434326.844729934 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-728d,42540,1,1,1901-2012,-304.43,POINT (9489986.590126572 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-728c,42541,1,1,1901-2012,-319.03,POINT (9545646.335523209 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-728b,42542,1,1,1901-2012,-276.75,POINT (9601306.080919845 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-728a,42543,1,1,1901-2012,-207.04,POINT (9656965.826316481 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-7289,42544,1,1,1901-2012,-156.8,POINT (9712625.57171312 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-7288,42545,1,1,1901-2012,-144.4,POINT (9768285.317109756 3092272.122885534)
