FID,id_punto,mes,mes_etiqueta,n_period,period,pre_normal,geom
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-1657,40665,2,2,30,1940,55.39,POINT (8933389.136160204 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-1656,40666,2,2,30,1940,56.39,POINT (8989048.88155684 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-1655,40667,2,2,30,1940,49.02,POINT (9044708.626953477 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-1654,40668,2,2,30,1940,48.84,POINT (9100368.372350115 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-1653,40669,2,2,30,1940,46.3,POINT (9156028.117746752 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-1652,40670,2,2,30,1940,44.93,POINT (9211687.863143386 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-1651,40671,2,2,30,1940,43.6,POINT (9267347.608540025 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-1650,40672,2,2,30,1940,41.09,POINT (9323007.353936663 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-164f,40673,2,2,30,1940,38.66,POINT (9378667.099333297 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-164e,40674,2,2,30,1940,37.47,POINT (9434326.844729934 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-164d,40675,2,2,30,1940,35.16,POINT (9489986.590126572 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-164c,40676,2,2,30,1940,31.36,POINT (9545646.335523209 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-164b,40677,2,2,30,1940,24.97,POINT (9601306.080919845 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-164a,40678,2,2,30,1940,22.19,POINT (9656965.826316481 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-1649,40679,2,2,30,1940,18.33,POINT (9712625.57171312 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-1648,40680,2,2,30,1940,14.87,POINT (9768285.317109756 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-1647,41295,2,2,30,1940,34.83,POINT (8933389.136160204 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-1646,41296,2,2,30,1940,39.08,POINT (8989048.88155684 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-1645,41297,2,2,30,1940,46.49,POINT (9044708.626953477 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-1644,41298,2,2,30,1940,53.84,POINT (9100368.372350115 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-1643,41299,2,2,30,1940,53.65,POINT (9156028.117746752 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-1642,41300,2,2,30,1940,52.23,POINT (9211687.863143386 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-1641,41301,2,2,30,1940,49.58,POINT (9267347.608540025 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-1640,41302,2,2,30,1940,45.7,POINT (9323007.353936663 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-163f,41303,2,2,30,1940,44.33,POINT (9378667.099333297 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-163e,41304,2,2,30,1940,43.01,POINT (9434326.844729934 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-163d,41305,2,2,30,1940,41.78,POINT (9489986.590126572 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-163c,41306,2,2,30,1940,35.48,POINT (9545646.335523209 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-163b,41307,2,2,30,1940,31.15,POINT (9601306.080919845 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-163a,41308,2,2,30,1940,25.74,POINT (9656965.826316481 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-1639,41309,2,2,30,1940,20.73,POINT (9712625.57171312 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-1638,41310,2,2,30,1940,16.19,POINT (9768285.317109756 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a380d802b_-1637,40335,2,2,30,1940,48.33,POINT (8933389.136160204 3535725.659799159)
