Monthly Max-Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
10.664625, 2080-2099, bcc_csm1_1, Jan Average, Nepal, NPL
13.87578, 2080-2099, bcc_csm1_1, Feb Average, Nepal, NPL
19.862167, 2080-2099, bcc_csm1_1, Mar Average, Nepal, NPL
26.031898, 2080-2099, bcc_csm1_1, Apr Average, Nepal, NPL
31.321316, 2080-2099, bcc_csm1_1, May Average, Nepal, NPL
33.7775, 2080-2099, bcc_csm1_1, Jun Average, Nepal, NPL
29.485624, 2080-2099, bcc_csm1_1, Jul Average, Nepal, NPL
27.170055, 2080-2099, bcc_csm1_1, Aug Average, Nepal, NPL
29.203974, 2080-2099, bcc_csm1_1, Sep Average, Nepal, NPL
24.61389, 2080-2099, bcc_csm1_1, Oct Average, Nepal, NPL
17.532816, 2080-2099, bcc_csm1_1, Nov Average, Nepal, NPL
11.493634, 2080-2099, bcc_csm1_1, Dec Average, Nepal, NPL
17.124672, 2080-2099, bcc_csm1_1_m, Jan Average, Nepal, NPL
20.385677, 2080-2099, bcc_csm1_1_m, Feb Average, Nepal, NPL
25.90913, 2080-2099, bcc_csm1_1_m, Mar Average, Nepal, NPL
32.005432, 2080-2099, bcc_csm1_1_m, Apr Average, Nepal, NPL
36.444336, 2080-2099, bcc_csm1_1_m, May Average, Nepal, NPL
37.08347, 2080-2099, bcc_csm1_1_m, Jun Average, Nepal, NPL
32.075127, 2080-2099, bcc_csm1_1_m, Jul Average, Nepal, NPL
30.448208, 2080-2099, bcc_csm1_1_m, Aug Average, Nepal, NPL
30.1599, 2080-2099, bcc_csm1_1_m, Sep Average, Nepal, NPL
28.36742, 2080-2099, bcc_csm1_1_m, Oct Average, Nepal, NPL
23.192142, 2080-2099, bcc_csm1_1_m, Nov Average, Nepal, NPL
18.694435, 2080-2099, bcc_csm1_1_m, Dec Average, Nepal, NPL
18.99068, 2080-2099, ccsm4, Jan Average, Nepal, NPL
