Monthly Max-Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
1.8124678, 2020-2039, bcc_csm1_1, Jan Anomaly, Nepal, NPL
0.4432741, 2020-2039, bcc_csm1_1, Feb Anomaly, Nepal, NPL
0.8016194, 2020-2039, bcc_csm1_1, Mar Anomaly, Nepal, NPL
1.6330584, 2020-2039, bcc_csm1_1, Apr Anomaly, Nepal, NPL
1.1428852, 2020-2039, bcc_csm1_1, May Anomaly, Nepal, NPL
0.37033585, 2020-2039, bcc_csm1_1, Jun Anomaly, Nepal, NPL
-0.291943, 2020-2039, bcc_csm1_1, Jul Anomaly, Nepal, NPL
0.32319, 2020-2039, bcc_csm1_1, Aug Anomaly, Nepal, NPL
0.051285334, 2020-2039, bcc_csm1_1, Sep Anomaly, Nepal, NPL
1.2457262, 2020-2039, bcc_csm1_1, Oct Anomaly, Nepal, NPL
0.4391887, 2020-2039, bcc_csm1_1, Nov Anomaly, Nepal, NPL
0.2763534, 2020-2039, bcc_csm1_1, Dec Anomaly, Nepal, NPL
0.10687767, 2020-2039, bcc_csm1_1_m, Jan Anomaly, Nepal, NPL
-0.38656563, 2020-2039, bcc_csm1_1_m, Feb Anomaly, Nepal, NPL
1.4015276, 2020-2039, bcc_csm1_1_m, Mar Anomaly, Nepal, NPL
1.8673694, 2020-2039, bcc_csm1_1_m, Apr Anomaly, Nepal, NPL
1.3077096, 2020-2039, bcc_csm1_1_m, May Anomaly, Nepal, NPL
0.76799, 2020-2039, bcc_csm1_1_m, Jun Anomaly, Nepal, NPL
0.77142143, 2020-2039, bcc_csm1_1_m, Jul Anomaly, Nepal, NPL
0.8951861, 2020-2039, bcc_csm1_1_m, Aug Anomaly, Nepal, NPL
-0.9634532, 2020-2039, bcc_csm1_1_m, Sep Anomaly, Nepal, NPL
0.6466085, 2020-2039, bcc_csm1_1_m, Oct Anomaly, Nepal, NPL
1.1393102, 2020-2039, bcc_csm1_1_m, Nov Anomaly, Nepal, NPL
1.064598, 2020-2039, bcc_csm1_1_m, Dec Anomaly, Nepal, NPL
0.8696049, 2020-2039, ccsm4, Jan Anomaly, Nepal, NPL
0.5219508, 2020-2039, ccsm4, Feb Anomaly, Nepal, NPL
1.265944, 2020-2039, ccsm4, Mar Anomaly, Nepal, NPL
1.5358232, 2020-2039, ccsm4, Apr Anomaly, Nepal, NPL
1.9938029, 2020-2039, ccsm4, May Anomaly, Nepal, NPL
1.5424356, 2020-2039, ccsm4, Jun Anomaly, Nepal, NPL
0.89027554, 2020-2039, ccsm4, Jul Anomaly, Nepal, NPL
0.86973464, 2020-2039, ccsm4, Aug Anomaly, Nepal, NPL
0.6245169, 2020-2039, ccsm4, Sep Anomaly, Nepal, NPL
0.83041286, 2020-2039, ccsm4, Oct Anomaly, Nepal, NPL
0.7236401, 2020-2039, ccsm4, Nov Anomaly, Nepal, NPL
0.92461807, 2020-2039, ccsm4, Dec Anomaly, Nepal, NPL
1.3216449, 2020-2039, cesm1_cam5, Jan Anomaly, Nepal, NPL
1.6416824, 2020-2039, cesm1_cam5, Feb Anomaly, Nepal, NPL
1.1924222, 2020-2039, cesm1_cam5, Mar Anomaly, Nepal, NPL
0.14955997, 2020-2039, cesm1_cam5, Apr Anomaly, Nepal, NPL
0.26484135, 2020-2039, cesm1_cam5, May Anomaly, Nepal, NPL
1.7930982, 2020-2039, cesm1_cam5, Jun Anomaly, Nepal, NPL
0.4780569, 2020-2039, cesm1_cam5, Jul Anomaly, Nepal, NPL
0.85957783, 2020-2039, cesm1_cam5, Aug Anomaly, Nepal, NPL
0.8670352, 2020-2039, cesm1_cam5, Sep Anomaly, Nepal, NPL
0.6957471, 2020-2039, cesm1_cam5, Oct Anomaly, Nepal, NPL
0.61815935, 2020-2039, cesm1_cam5, Nov Anomaly, Nepal, NPL
0.8163863, 2020-2039, cesm1_cam5, Dec Anomaly, Nepal, NPL
1.4837898, 2020-2039, csiro_mk3_6_0, Jan Anomaly, Nepal, NPL
2.182101, 2020-2039, csiro_mk3_6_0, Feb Anomaly, Nepal, NPL
1.7250165, 2020-2039, csiro_mk3_6_0, Mar Anomaly, Nepal, NPL
1.6620575, 2020-2039, csiro_mk3_6_0, Apr Anomaly, Nepal, NPL
1.1680768, 2020-2039, csiro_mk3_6_0, May Anomaly, Nepal, NPL
1.9075712, 2020-2039, csiro_mk3_6_0, Jun Anomaly, Nepal, NPL
1.438731, 2020-2039, csiro_mk3_6_0, Jul Anomaly, Nepal, NPL
0.9273882, 2020-2039, csiro_mk3_6_0, Aug Anomaly, Nepal, NPL
0.45790863, 2020-2039, csiro_mk3_6_0, Sep Anomaly, Nepal, NPL
0.5522491, 2020-2039, csiro_mk3_6_0, Oct Anomaly, Nepal, NPL
1.1023663, 2020-2039, csiro_mk3_6_0, Nov Anomaly, Nepal, NPL
1.5452167, 2020-2039, csiro_mk3_6_0, Dec Anomaly, Nepal, NPL
0.76698613, 2020-2039, fio_esm, Jan Anomaly, Nepal, NPL
0.9203869, 2020-2039, fio_esm, Feb Anomaly, Nepal, NPL
0.36564192, 2020-2039, fio_esm, Mar Anomaly, Nepal, NPL
0.13567202, 2020-2039, fio_esm, Apr Anomaly, Nepal, NPL
0.6761784, 2020-2039, fio_esm, May Anomaly, Nepal, NPL
0.87907857, 2020-2039, fio_esm, Jun Anomaly, Nepal, NPL
0.4007056, 2020-2039, fio_esm, Jul Anomaly, Nepal, NPL
0.81782407, 2020-2039, fio_esm, Aug Anomaly, Nepal, NPL
1.0804523, 2020-2039, fio_esm, Sep Anomaly, Nepal, NPL
0.5319518, 2020-2039, fio_esm, Oct Anomaly, Nepal, NPL
-0.03963116, 2020-2039, fio_esm, Nov Anomaly, Nepal, NPL
-0.0836948, 2020-2039, fio_esm, Dec Anomaly, Nepal, NPL
1.9203199, 2020-2039, gfdl_cm3, Jan Anomaly, Nepal, NPL
1.0058122, 2020-2039, gfdl_cm3, Feb Anomaly, Nepal, NPL
1.1715231, 2020-2039, gfdl_cm3, Mar Anomaly, Nepal, NPL
1.4754441, 2020-2039, gfdl_cm3, Apr Anomaly, Nepal, NPL
2.1532772, 2020-2039, gfdl_cm3, May Anomaly, Nepal, NPL
0.7679225, 2020-2039, gfdl_cm3, Jun Anomaly, Nepal, NPL
1.0626386, 2020-2039, gfdl_cm3, Jul Anomaly, Nepal, NPL
1.5058048, 2020-2039, gfdl_cm3, Aug Anomaly, Nepal, NPL
1.3125169, 2020-2039, gfdl_cm3, Sep Anomaly, Nepal, NPL
1.20803, 2020-2039, gfdl_cm3, Oct Anomaly, Nepal, NPL
1.8112202, 2020-2039, gfdl_cm3, Nov Anomaly, Nepal, NPL
2.2914658, 2020-2039, gfdl_cm3, Dec Anomaly, Nepal, NPL
0.9475103, 2020-2039, gfdl_esm2m, Jan Anomaly, Nepal, NPL
1.1323453, 2020-2039, gfdl_esm2m, Feb Anomaly, Nepal, NPL
0.7528028, 2020-2039, gfdl_esm2m, Mar Anomaly, Nepal, NPL
0.26427856, 2020-2039, gfdl_esm2m, Apr Anomaly, Nepal, NPL
1.4505237, 2020-2039, gfdl_esm2m, May Anomaly, Nepal, NPL
0.28550258, 2020-2039, gfdl_esm2m, Jun Anomaly, Nepal, NPL
1.9620913, 2020-2039, gfdl_esm2m, Jul Anomaly, Nepal, NPL
1.2209549, 2020-2039, gfdl_esm2m, Aug Anomaly, Nepal, NPL
1.172612, 2020-2039, gfdl_esm2m, Sep Anomaly, Nepal, NPL
1.1905195, 2020-2039, gfdl_esm2m, Oct Anomaly, Nepal, NPL
0.814994, 2020-2039, gfdl_esm2m, Nov Anomaly, Nepal, NPL
0.28951785, 2020-2039, gfdl_esm2m, Dec Anomaly, Nepal, NPL
0.65834475, 2020-2039, giss_e2_h, Jan Anomaly, Nepal, NPL
1.1748836, 2020-2039, giss_e2_h, Feb Anomaly, Nepal, NPL
0.7356976, 2020-2039, giss_e2_h, Mar Anomaly, Nepal, NPL
0.3260062, 2020-2039, giss_e2_h, Apr Anomaly, Nepal, NPL
0.8471007, 2020-2039, giss_e2_h, May Anomaly, Nepal, NPL
0.8188561, 2020-2039, giss_e2_h, Jun Anomaly, Nepal, NPL
0.742539, 2020-2039, giss_e2_h, Jul Anomaly, Nepal, NPL
0.5846977, 2020-2039, giss_e2_h, Aug Anomaly, Nepal, NPL
1.0225526, 2020-2039, giss_e2_h, Sep Anomaly, Nepal, NPL
1.285247, 2020-2039, giss_e2_h, Oct Anomaly, Nepal, NPL
0.80983627, 2020-2039, giss_e2_h, Nov Anomaly, Nepal, NPL
0.8388738, 2020-2039, giss_e2_h, Dec Anomaly, Nepal, NPL
0.92998666, 2020-2039, giss_e2_r, Jan Anomaly, Nepal, NPL
0.5848923, 2020-2039, giss_e2_r, Feb Anomaly, Nepal, NPL
1.3061574, 2020-2039, giss_e2_r, Mar Anomaly, Nepal, NPL
1.2868301, 2020-2039, giss_e2_r, Apr Anomaly, Nepal, NPL
0.95968926, 2020-2039, giss_e2_r, May Anomaly, Nepal, NPL
0.41761616, 2020-2039, giss_e2_r, Jun Anomaly, Nepal, NPL
1.047142, 2020-2039, giss_e2_r, Jul Anomaly, Nepal, NPL
0.4646631, 2020-2039, giss_e2_r, Aug Anomaly, Nepal, NPL
0.65024185, 2020-2039, giss_e2_r, Sep Anomaly, Nepal, NPL
0.7262519, 2020-2039, giss_e2_r, Oct Anomaly, Nepal, NPL
0.47563145, 2020-2039, giss_e2_r, Nov Anomaly, Nepal, NPL
0.64706504, 2020-2039, giss_e2_r, Dec Anomaly, Nepal, NPL
0.47756067, 2020-2039, ipsl_cm5a_mr, Jan Anomaly, Nepal, NPL
1.3127681, 2020-2039, ipsl_cm5a_mr, Feb Anomaly, Nepal, NPL
1.5516825, 2020-2039, ipsl_cm5a_mr, Mar Anomaly, Nepal, NPL
0.9305059, 2020-2039, ipsl_cm5a_mr, Apr Anomaly, Nepal, NPL
0.49023247, 2020-2039, ipsl_cm5a_mr, May Anomaly, Nepal, NPL
0.43133885, 2020-2039, ipsl_cm5a_mr, Jun Anomaly, Nepal, NPL
0.4614988, 2020-2039, ipsl_cm5a_mr, Jul Anomaly, Nepal, NPL
0.53615695, 2020-2039, ipsl_cm5a_mr, Aug Anomaly, Nepal, NPL
0.33361244, 2020-2039, ipsl_cm5a_mr, Sep Anomaly, Nepal, NPL
0.3898216, 2020-2039, ipsl_cm5a_mr, Oct Anomaly, Nepal, NPL
0.11940132, 2020-2039, ipsl_cm5a_mr, Nov Anomaly, Nepal, NPL
0.19651331, 2020-2039, ipsl_cm5a_mr, Dec Anomaly, Nepal, NPL
0.794607, 2020-2039, miroc_esm, Jan Anomaly, Nepal, NPL
0.62548757, 2020-2039, miroc_esm, Feb Anomaly, Nepal, NPL
0.910655, 2020-2039, miroc_esm, Mar Anomaly, Nepal, NPL
0.9680511, 2020-2039, miroc_esm, Apr Anomaly, Nepal, NPL
1.451339, 2020-2039, miroc_esm, May Anomaly, Nepal, NPL
0.1987915, 2020-2039, miroc_esm, Jun Anomaly, Nepal, NPL
-0.22684166, 2020-2039, miroc_esm, Jul Anomaly, Nepal, NPL
-0.13532665, 2020-2039, miroc_esm, Aug Anomaly, Nepal, NPL
0.6494792, 2020-2039, miroc_esm, Sep Anomaly, Nepal, NPL
0.6850618, 2020-2039, miroc_esm, Oct Anomaly, Nepal, NPL
