Monthly Max-Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
2.1920686, 2020-2039, Ensemble (90th Percentile), Jan Average, Nepal, NPL
1.7643195, 2020-2039, Ensemble (90th Percentile), Feb Average, Nepal, NPL
2.2724886, 2020-2039, Ensemble (90th Percentile), Mar Average, Nepal, NPL
2.3214674, 2020-2039, Ensemble (90th Percentile), Apr Average, Nepal, NPL
2.3185818, 2020-2039, Ensemble (90th Percentile), May Average, Nepal, NPL
1.6730819, 2020-2039, Ensemble (90th Percentile), Jun Average, Nepal, NPL
1.5836637, 2020-2039, Ensemble (90th Percentile), Jul Average, Nepal, NPL
1.5389142, 2020-2039, Ensemble (90th Percentile), Aug Average, Nepal, NPL
1.5611684, 2020-2039, Ensemble (90th Percentile), Sep Average, Nepal, NPL
1.6026726, 2020-2039, Ensemble (90th Percentile), Oct Average, Nepal, NPL
1.5338079, 2020-2039, Ensemble (90th Percentile), Nov Average, Nepal, NPL
2.1687262, 2020-2039, Ensemble (90th Percentile), Dec Average, Nepal, NPL
