Monthly Max-Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
2.0847318, 2020-2039, bcc_csm1_1, Jan Anomaly, Nepal, NPL
0.75840753, 2020-2039, bcc_csm1_1, Feb Anomaly, Nepal, NPL
0.9580594, 2020-2039, bcc_csm1_1, Mar Anomaly, Nepal, NPL
1.170969, 2020-2039, bcc_csm1_1, Apr Anomaly, Nepal, NPL
1.1642277, 2020-2039, bcc_csm1_1, May Anomaly, Nepal, NPL
0.7430634, 2020-2039, bcc_csm1_1, Jun Anomaly, Nepal, NPL
1.6944047, 2020-2039, bcc_csm1_1, Jul Anomaly, Nepal, NPL
0.13995443, 2020-2039, bcc_csm1_1, Aug Anomaly, Nepal, NPL
-0.2636227, 2020-2039, bcc_csm1_1, Sep Anomaly, Nepal, NPL
0.5367426, 2020-2039, bcc_csm1_1, Oct Anomaly, Nepal, NPL
0.38934368, 2020-2039, bcc_csm1_1, Nov Anomaly, Nepal, NPL
0.5738464, 2020-2039, bcc_csm1_1, Dec Anomaly, Nepal, NPL
1.0282543, 2020-2039, bcc_csm1_1_m, Jan Anomaly, Nepal, NPL
0.5890681, 2020-2039, bcc_csm1_1_m, Feb Anomaly, Nepal, NPL
1.1372176, 2020-2039, bcc_csm1_1_m, Mar Anomaly, Nepal, NPL
1.8019791, 2020-2039, bcc_csm1_1_m, Apr Anomaly, Nepal, NPL
1.7777835, 2020-2039, bcc_csm1_1_m, May Anomaly, Nepal, NPL
0.73164314, 2020-2039, bcc_csm1_1_m, Jun Anomaly, Nepal, NPL
1.1789821, 2020-2039, bcc_csm1_1_m, Jul Anomaly, Nepal, NPL
0.8356657, 2020-2039, bcc_csm1_1_m, Aug Anomaly, Nepal, NPL
0.07806015, 2020-2039, bcc_csm1_1_m, Sep Anomaly, Nepal, NPL
1.5955, 2020-2039, bcc_csm1_1_m, Oct Anomaly, Nepal, NPL
1.1515409, 2020-2039, bcc_csm1_1_m, Nov Anomaly, Nepal, NPL
2.1783364, 2020-2039, bcc_csm1_1_m, Dec Anomaly, Nepal, NPL
1.0089535, 2020-2039, ccsm4, Jan Anomaly, Nepal, NPL
0.63849115, 2020-2039, ccsm4, Feb Anomaly, Nepal, NPL
1.6723894, 2020-2039, ccsm4, Mar Anomaly, Nepal, NPL
1.0541623, 2020-2039, ccsm4, Apr Anomaly, Nepal, NPL
1.1334115, 2020-2039, ccsm4, May Anomaly, Nepal, NPL
0.95394284, 2020-2039, ccsm4, Jun Anomaly, Nepal, NPL
0.8970307, 2020-2039, ccsm4, Jul Anomaly, Nepal, NPL
0.57532364, 2020-2039, ccsm4, Aug Anomaly, Nepal, NPL
0.7546253, 2020-2039, ccsm4, Sep Anomaly, Nepal, NPL
0.59522724, 2020-2039, ccsm4, Oct Anomaly, Nepal, NPL
0.48940986, 2020-2039, ccsm4, Nov Anomaly, Nepal, NPL
0.90535074, 2020-2039, ccsm4, Dec Anomaly, Nepal, NPL
