Monthly Max-Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
1.27685, 2060-2079, cesm1_cam5, Aug Anomaly, Nepal, NPL
1.5865195, 2060-2079, cesm1_cam5, Sep Anomaly, Nepal, NPL
1.2355744, 2060-2079, cesm1_cam5, Oct Anomaly, Nepal, NPL
1.3563479, 2060-2079, cesm1_cam5, Nov Anomaly, Nepal, NPL
1.7771785, 2060-2079, cesm1_cam5, Dec Anomaly, Nepal, NPL
2.1048265, 2060-2079, csiro_mk3_6_0, Jan Anomaly, Nepal, NPL
2.4778433, 2060-2079, csiro_mk3_6_0, Feb Anomaly, Nepal, NPL
1.7329959, 2060-2079, csiro_mk3_6_0, Mar Anomaly, Nepal, NPL
1.692064, 2060-2079, csiro_mk3_6_0, Apr Anomaly, Nepal, NPL
1.8452151, 2060-2079, csiro_mk3_6_0, May Anomaly, Nepal, NPL
2.4245183, 2060-2079, csiro_mk3_6_0, Jun Anomaly, Nepal, NPL
2.7670047, 2060-2079, csiro_mk3_6_0, Jul Anomaly, Nepal, NPL
1.3136435, 2060-2079, csiro_mk3_6_0, Aug Anomaly, Nepal, NPL
0.21119131, 2060-2079, csiro_mk3_6_0, Sep Anomaly, Nepal, NPL
1.0490377, 2060-2079, csiro_mk3_6_0, Oct Anomaly, Nepal, NPL
2.0557847, 2060-2079, csiro_mk3_6_0, Nov Anomaly, Nepal, NPL
1.8708811, 2060-2079, csiro_mk3_6_0, Dec Anomaly, Nepal, NPL
0.74629635, 2060-2079, fio_esm, Jan Anomaly, Nepal, NPL
0.74256027, 2060-2079, fio_esm, Feb Anomaly, Nepal, NPL
0.13358219, 2060-2079, fio_esm, Mar Anomaly, Nepal, NPL
0.0074175424, 2060-2079, fio_esm, Apr Anomaly, Nepal, NPL
-0.19568484, 2060-2079, fio_esm, May Anomaly, Nepal, NPL
0.65901744, 2060-2079, fio_esm, Jun Anomaly, Nepal, NPL
1.190014, 2060-2079, fio_esm, Jul Anomaly, Nepal, NPL
0.6024771, 2060-2079, fio_esm, Aug Anomaly, Nepal, NPL
0.5672637, 2060-2079, fio_esm, Sep Anomaly, Nepal, NPL
0.29428688, 2060-2079, fio_esm, Oct Anomaly, Nepal, NPL
-0.51745594, 2060-2079, fio_esm, Nov Anomaly, Nepal, NPL
0.1475545, 2060-2079, fio_esm, Dec Anomaly, Nepal, NPL
3.038331, 2060-2079, gfdl_cm3, Jan Anomaly, Nepal, NPL
2.52448, 2060-2079, gfdl_cm3, Feb Anomaly, Nepal, NPL
1.952696, 2060-2079, gfdl_cm3, Mar Anomaly, Nepal, NPL
2.285916, 2060-2079, gfdl_cm3, Apr Anomaly, Nepal, NPL
3.1873176, 2060-2079, gfdl_cm3, May Anomaly, Nepal, NPL
2.3530009, 2060-2079, gfdl_cm3, Jun Anomaly, Nepal, NPL
1.7252136, 2060-2079, gfdl_cm3, Jul Anomaly, Nepal, NPL
2.0618236, 2060-2079, gfdl_cm3, Aug Anomaly, Nepal, NPL
2.1966002, 2060-2079, gfdl_cm3, Sep Anomaly, Nepal, NPL
2.3929818, 2060-2079, gfdl_cm3, Oct Anomaly, Nepal, NPL
2.619818, 2060-2079, gfdl_cm3, Nov Anomaly, Nepal, NPL
3.538402, 2060-2079, gfdl_cm3, Dec Anomaly, Nepal, NPL
0.44749728, 2060-2079, gfdl_esm2m, Jan Anomaly, Nepal, NPL
0.6644211, 2060-2079, gfdl_esm2m, Feb Anomaly, Nepal, NPL
0.86385727, 2060-2079, gfdl_esm2m, Mar Anomaly, Nepal, NPL
0.6203748, 2060-2079, gfdl_esm2m, Apr Anomaly, Nepal, NPL
1.4628029, 2060-2079, gfdl_esm2m, May Anomaly, Nepal, NPL
1.2994472, 2060-2079, gfdl_esm2m, Jun Anomaly, Nepal, NPL
1.8221542, 2060-2079, gfdl_esm2m, Jul Anomaly, Nepal, NPL
1.3635538, 2060-2079, gfdl_esm2m, Aug Anomaly, Nepal, NPL
1.0065842, 2060-2079, gfdl_esm2m, Sep Anomaly, Nepal, NPL
0.975602, 2060-2079, gfdl_esm2m, Oct Anomaly, Nepal, NPL
1.2417226, 2060-2079, gfdl_esm2m, Nov Anomaly, Nepal, NPL
0.15058088, 2060-2079, gfdl_esm2m, Dec Anomaly, Nepal, NPL
0.8509242, 2060-2079, giss_e2_h, Jan Anomaly, Nepal, NPL
0.90672255, 2060-2079, giss_e2_h, Feb Anomaly, Nepal, NPL
0.6376792, 2060-2079, giss_e2_h, Mar Anomaly, Nepal, NPL
0.6175815, 2060-2079, giss_e2_h, Apr Anomaly, Nepal, NPL
1.027726, 2060-2079, giss_e2_h, May Anomaly, Nepal, NPL
0.9656157, 2060-2079, giss_e2_h, Jun Anomaly, Nepal, NPL
0.7783331, 2060-2079, giss_e2_h, Jul Anomaly, Nepal, NPL
0.7945933, 2060-2079, giss_e2_h, Aug Anomaly, Nepal, NPL
1.2057666, 2060-2079, giss_e2_h, Sep Anomaly, Nepal, NPL
1.1647142, 2060-2079, giss_e2_h, Oct Anomaly, Nepal, NPL
0.8248147, 2060-2079, giss_e2_h, Nov Anomaly, Nepal, NPL
0.48387793, 2060-2079, giss_e2_h, Dec Anomaly, Nepal, NPL
1.1972064, 2060-2079, giss_e2_r, Jan Anomaly, Nepal, NPL
1.4512904, 2060-2079, giss_e2_r, Feb Anomaly, Nepal, NPL
1.6870098, 2060-2079, giss_e2_r, Mar Anomaly, Nepal, NPL
1.5578133, 2060-2079, giss_e2_r, Apr Anomaly, Nepal, NPL
0.6491337, 2060-2079, giss_e2_r, May Anomaly, Nepal, NPL
0.47168323, 2060-2079, giss_e2_r, Jun Anomaly, Nepal, NPL
1.0844873, 2060-2079, giss_e2_r, Jul Anomaly, Nepal, NPL
0.5160373, 2060-2079, giss_e2_r, Aug Anomaly, Nepal, NPL
0.9793271, 2060-2079, giss_e2_r, Sep Anomaly, Nepal, NPL
0.60617626, 2060-2079, giss_e2_r, Oct Anomaly, Nepal, NPL
0.6687409, 2060-2079, giss_e2_r, Nov Anomaly, Nepal, NPL
0.70837796, 2060-2079, giss_e2_r, Dec Anomaly, Nepal, NPL
0.95463216, 2060-2079, ipsl_cm5a_mr, Jan Anomaly, Nepal, NPL
1.8124474, 2060-2079, ipsl_cm5a_mr, Feb Anomaly, Nepal, NPL
1.4144232, 2060-2079, ipsl_cm5a_mr, Mar Anomaly, Nepal, NPL
2.0941195, 2060-2079, ipsl_cm5a_mr, Apr Anomaly, Nepal, NPL
1.2542953, 2060-2079, ipsl_cm5a_mr, May Anomaly, Nepal, NPL
1.0987206, 2060-2079, ipsl_cm5a_mr, Jun Anomaly, Nepal, NPL
1.5398592, 2060-2079, ipsl_cm5a_mr, Jul Anomaly, Nepal, NPL
1.5510501, 2060-2079, ipsl_cm5a_mr, Aug Anomaly, Nepal, NPL
1.0943433, 2060-2079, ipsl_cm5a_mr, Sep Anomaly, Nepal, NPL
0.9708789, 2060-2079, ipsl_cm5a_mr, Oct Anomaly, Nepal, NPL
1.5449473, 2060-2079, ipsl_cm5a_mr, Nov Anomaly, Nepal, NPL
1.0888301, 2060-2079, ipsl_cm5a_mr, Dec Anomaly, Nepal, NPL
1.6178008, 2060-2079, miroc_esm, Jan Anomaly, Nepal, NPL
1.7246794, 2060-2079, miroc_esm, Feb Anomaly, Nepal, NPL
1.9465946, 2060-2079, miroc_esm, Mar Anomaly, Nepal, NPL
2.351067, 2060-2079, miroc_esm, Apr Anomaly, Nepal, NPL
2.068399, 2060-2079, miroc_esm, May Anomaly, Nepal, NPL
0.9271892, 2060-2079, miroc_esm, Jun Anomaly, Nepal, NPL
-0.4980703, 2060-2079, miroc_esm, Jul Anomaly, Nepal, NPL
0.23937389, 2060-2079, miroc_esm, Aug Anomaly, Nepal, NPL
0.96469593, 2060-2079, miroc_esm, Sep Anomaly, Nepal, NPL
2.2548418, 2060-2079, miroc_esm, Oct Anomaly, Nepal, NPL
1.6097882, 2060-2079, miroc_esm, Nov Anomaly, Nepal, NPL
1.2714093, 2060-2079, miroc_esm, Dec Anomaly, Nepal, NPL
3.2755303, 2060-2079, miroc_esm_chem, Jan Anomaly, Nepal, NPL
2.7347362, 2060-2079, miroc_esm_chem, Feb Anomaly, Nepal, NPL
1.986152, 2060-2079, miroc_esm_chem, Mar Anomaly, Nepal, NPL
2.2847855, 2060-2079, miroc_esm_chem, Apr Anomaly, Nepal, NPL
2.6466913, 2060-2079, miroc_esm_chem, May Anomaly, Nepal, NPL
1.9555571, 2060-2079, miroc_esm_chem, Jun Anomaly, Nepal, NPL
0.5632127, 2060-2079, miroc_esm_chem, Jul Anomaly, Nepal, NPL
0.51071614, 2060-2079, miroc_esm_chem, Aug Anomaly, Nepal, NPL
1.267595, 2060-2079, miroc_esm_chem, Sep Anomaly, Nepal, NPL
1.5459392, 2060-2079, miroc_esm_chem, Oct Anomaly, Nepal, NPL
1.5136696, 2060-2079, miroc_esm_chem, Nov Anomaly, Nepal, NPL
2.2768776, 2060-2079, miroc_esm_chem, Dec Anomaly, Nepal, NPL
1.7509646, 2060-2079, miroc5, Jan Anomaly, Nepal, NPL
1.6330371, 2060-2079, miroc5, Feb Anomaly, Nepal, NPL
0.864892, 2060-2079, miroc5, Mar Anomaly, Nepal, NPL
2.1792872, 2060-2079, miroc5, Apr Anomaly, Nepal, NPL
1.701154, 2060-2079, miroc5, May Anomaly, Nepal, NPL
1.1717013, 2060-2079, miroc5, Jun Anomaly, Nepal, NPL
0.7938426, 2060-2079, miroc5, Jul Anomaly, Nepal, NPL
1.207509, 2060-2079, miroc5, Aug Anomaly, Nepal, NPL
0.70005375, 2060-2079, miroc5, Sep Anomaly, Nepal, NPL
0.86139077, 2060-2079, miroc5, Oct Anomaly, Nepal, NPL
1.3204963, 2060-2079, miroc5, Nov Anomaly, Nepal, NPL
1.1817492, 2060-2079, miroc5, Dec Anomaly, Nepal, NPL
0.47453085, 2060-2079, mri_cgcm3, Jan Anomaly, Nepal, NPL
0.91234785, 2060-2079, mri_cgcm3, Feb Anomaly, Nepal, NPL
1.1096479, 2060-2079, mri_cgcm3, Mar Anomaly, Nepal, NPL
1.747174, 2060-2079, mri_cgcm3, Apr Anomaly, Nepal, NPL
0.30764458, 2060-2079, mri_cgcm3, May Anomaly, Nepal, NPL
1.4730414, 2060-2079, mri_cgcm3, Jun Anomaly, Nepal, NPL
1.3944174, 2060-2079, mri_cgcm3, Jul Anomaly, Nepal, NPL
1.1716503, 2060-2079, mri_cgcm3, Aug Anomaly, Nepal, NPL
0.9628903, 2060-2079, mri_cgcm3, Sep Anomaly, Nepal, NPL
0.62673366, 2060-2079, mri_cgcm3, Oct Anomaly, Nepal, NPL
0.97681826, 2060-2079, mri_cgcm3, Nov Anomaly, Nepal, NPL
1.6597718, 2060-2079, mri_cgcm3, Dec Anomaly, Nepal, NPL
1.283755, 2060-2079, noresm1_m, Jan Anomaly, Nepal, NPL
1.2247441, 2060-2079, noresm1_m, Feb Anomaly, Nepal, NPL
1.4679993, 2060-2079, noresm1_m, Mar Anomaly, Nepal, NPL
1.2823417, 2060-2079, noresm1_m, Apr Anomaly, Nepal, NPL
1.0205649, 2060-2079, noresm1_m, May Anomaly, Nepal, NPL
0.8302234, 2060-2079, noresm1_m, Jun Anomaly, Nepal, NPL
0.3954721, 2060-2079, noresm1_m, Jul Anomaly, Nepal, NPL
0.6375784, 2060-2079, noresm1_m, Aug Anomaly, Nepal, NPL
1.0872327, 2060-2079, noresm1_m, Sep Anomaly, Nepal, NPL
0.76717937, 2060-2079, noresm1_m, Oct Anomaly, Nepal, NPL
1.5349741, 2060-2079, noresm1_m, Nov Anomaly, Nepal, NPL
1.2936674, 2060-2079, noresm1_m, Dec Anomaly, Nepal, NPL
0.48004428, 2060-2079, Ensemble (10th Percentile), Jan Anomaly, Nepal, NPL
0.5347667, 2060-2079, Ensemble (10th Percentile), Feb Anomaly, Nepal, NPL
0.4155481, 2060-2079, Ensemble (10th Percentile), Mar Anomaly, Nepal, NPL
0.3439562, 2060-2079, Ensemble (10th Percentile), Apr Anomaly, Nepal, NPL
0.05906571, 2060-2079, Ensemble (10th Percentile), May Anomaly, Nepal, NPL
0.46376073, 2060-2079, Ensemble (10th Percentile), Jun Anomaly, Nepal, NPL
-0.07151415, 2060-2079, Ensemble (10th Percentile), Jul Anomaly, Nepal, NPL
-0.046537783, 2060-2079, Ensemble (10th Percentile), Aug Anomaly, Nepal, NPL
0.07850686, 2060-2079, Ensemble (10th Percentile), Sep Anomaly, Nepal, NPL
0.39813855, 2060-2079, Ensemble (10th Percentile), Oct Anomaly, Nepal, NPL
0.31167385, 2060-2079, Ensemble (10th Percentile), Nov Anomaly, Nepal, NPL
0.14000098, 2060-2079, Ensemble (10th Percentile), Dec Anomaly, Nepal, NPL
1.4939952, 2060-2079, Ensemble (50th Percentile), Jan Anomaly, Nepal, NPL
1.3265673, 2060-2079, Ensemble (50th Percentile), Feb Anomaly, Nepal, NPL
1.4568346, 2060-2079, Ensemble (50th Percentile), Mar Anomaly, Nepal, NPL
1.6216274, 2060-2079, Ensemble (50th Percentile), Apr Anomaly, Nepal, NPL
1.3815416, 2060-2079, Ensemble (50th Percentile), May Anomaly, Nepal, NPL
1.2692051, 2060-2079, Ensemble (50th Percentile), Jun Anomaly, Nepal, NPL
1.1481614, 2060-2079, Ensemble (50th Percentile), Jul Anomaly, Nepal, NPL
0.93513864, 2060-2079, Ensemble (50th Percentile), Aug Anomaly, Nepal, NPL
0.94652367, 2060-2079, Ensemble (50th Percentile), Sep Anomaly, Nepal, NPL
1.0157554, 2060-2079, Ensemble (50th Percentile), Oct Anomaly, Nepal, NPL
1.3644298, 2060-2079, Ensemble (50th Percentile), Nov Anomaly, Nepal, NPL
1.3390247, 2060-2079, Ensemble (50th Percentile), Dec Anomaly, Nepal, NPL
3.0656793, 2060-2079, Ensemble (90th Percentile), Jan Anomaly, Nepal, NPL
2.7594743, 2060-2079, Ensemble (90th Percentile), Feb Anomaly, Nepal, NPL
2.3060625, 2060-2079, Ensemble (90th Percentile), Mar Anomaly, Nepal, NPL
2.5897005, 2060-2079, Ensemble (90th Percentile), Apr Anomaly, Nepal, NPL
2.8565295, 2060-2079, Ensemble (90th Percentile), May Anomaly, Nepal, NPL
2.730611, 2060-2079, Ensemble (90th Percentile), Jun Anomaly, Nepal, NPL
2.3572063, 2060-2079, Ensemble (90th Percentile), Jul Anomaly, Nepal, NPL
1.8202037, 2060-2079, Ensemble (90th Percentile), Aug Anomaly, Nepal, NPL
1.8652291, 2060-2079, Ensemble (90th Percentile), Sep Anomaly, Nepal, NPL
2.2347202, 2060-2079, Ensemble (90th Percentile), Oct Anomaly, Nepal, NPL
2.2296498, 2060-2079, Ensemble (90th Percentile), Nov Anomaly, Nepal, NPL
2.905519, 2060-2079, Ensemble (90th Percentile), Dec Anomaly, Nepal, NPL
