Largest Single Day Rainfall - (MM), Year, Model, Statistics, ISO3
2.22003, 2060-2079, Ensemble (50th Percentile), Oct Anomaly, NPL
-2.2271, 2060-2079, Ensemble (50th Percentile), Nov Anomaly, NPL
-0.5681, 2060-2079, Ensemble (50th Percentile), Dec Anomaly, NPL
14.3559, 2060-2079, Ensemble (90th Percentile), Jan Anomaly, NPL
9.55448, 2060-2079, Ensemble (90th Percentile), Feb Anomaly, NPL
6.29126, 2060-2079, Ensemble (90th Percentile), Mar Anomaly, NPL
6.25145, 2060-2079, Ensemble (90th Percentile), Apr Anomaly, NPL
15.9247, 2060-2079, Ensemble (90th Percentile), May Anomaly, NPL
40.8457, 2060-2079, Ensemble (90th Percentile), Jun Anomaly, NPL
70.3385, 2060-2079, Ensemble (90th Percentile), Jul Anomaly, NPL
64.37, 2060-2079, Ensemble (90th Percentile), Aug Anomaly, NPL
54.9375, 2060-2079, Ensemble (90th Percentile), Sep Anomaly, NPL
21.1035, 2060-2079, Ensemble (90th Percentile), Oct Anomaly, NPL
7.72123, 2060-2079, Ensemble (90th Percentile), Nov Anomaly, NPL
10.5579, 2060-2079, Ensemble (90th Percentile), Dec Anomaly, NPL
13.2608, 2060-2079, access1_0, Annual Anomaly, NPL
20.6694, 2060-2079, access1_3, Annual Anomaly, NPL
16.1076, 2060-2079, bcc_csm1_1_m, Annual Anomaly, NPL
12.0446, 2060-2079, bcc_csm1_1, Annual Anomaly, NPL
13.2024, 2060-2079, bnu_esm, Annual Anomaly, NPL
22.8948, 2060-2079, canesm2, Annual Anomaly, NPL
22.4485, 2060-2079, ccsm4, Annual Anomaly, NPL
5.65054, 2060-2079, cesm1_bgc, Annual Anomaly, NPL
32.0059, 2060-2079, cesm1_cam5, Annual Anomaly, NPL
2.29565, 2060-2079, cmcc_cesm, Annual Anomaly, NPL
49.7047, 2060-2079, cmcc_cm, Annual Anomaly, NPL
9.25812, 2060-2079, cmcc_cms, Annual Anomaly, NPL
13.6042, 2060-2079, cnrm_cm5, Annual Anomaly, NPL
2.24825, 2060-2079, csiro_mk3_6_0, Annual Anomaly, NPL
9.22437, 2060-2079, gfdl_cm3, Annual Anomaly, NPL
17.557, 2060-2079, gfdl_esm2g, Annual Anomaly, NPL
16.6158, 2060-2079, gfdl_esm2m, Annual Anomaly, NPL
18.4684, 2060-2079, hadgem2_ao, Annual Anomaly, NPL
13.5889, 2060-2079, hadgem2_cc, Annual Anomaly, NPL
12.498, 2060-2079, hadgem2_es, Annual Anomaly, NPL
1.99265, 2060-2079, inmcm4, Annual Anomaly, NPL
10.4772, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, NPL
18.2312, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, NPL
0.14312, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, NPL
22.5738, 2060-2079, miroc5, Annual Anomaly, NPL
17.2035, 2060-2079, miroc_esm_chem, Annual Anomaly, NPL
13.2823, 2060-2079, miroc_esm, Annual Anomaly, NPL
9.68178, 2060-2079, mpi_esm_lr, Annual Anomaly, NPL
0.92135, 2060-2079, mpi_esm_mr, Annual Anomaly, NPL
19.0857, 2060-2079, mri_cgcm3, Annual Anomaly, NPL
17.7206, 2060-2079, mri_esm1, Annual Anomaly, NPL
20.958, 2060-2079, noresm1_m, Annual Anomaly, NPL
-24.53, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, NPL
15.1175, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, NPL
91.0228, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, NPL
