Largest Single Day Rainfall - (MM), Year, Model, Statistics, ISO3
15.9027, 2040-2059, cnrm_cm5, Aug Anomaly, NPL
2.70004, 2040-2059, cnrm_cm5, Sep Anomaly, NPL
4.537, 2040-2059, cnrm_cm5, Oct Anomaly, NPL
-0.454, 2040-2059, cnrm_cm5, Nov Anomaly, NPL
-0.9968, 2040-2059, cnrm_cm5, Dec Anomaly, NPL
-1.8702, 2040-2059, csiro_mk3_6_0, Jan Anomaly, NPL
-6.1884, 2040-2059, csiro_mk3_6_0, Feb Anomaly, NPL
-0.3244, 2040-2059, csiro_mk3_6_0, Mar Anomaly, NPL
-0.6085, 2040-2059, csiro_mk3_6_0, Apr Anomaly, NPL
1.21957, 2040-2059, csiro_mk3_6_0, May Anomaly, NPL
0.40542, 2040-2059, csiro_mk3_6_0, Jun Anomaly, NPL
0.21064, 2040-2059, csiro_mk3_6_0, Jul Anomaly, NPL
2.31766, 2040-2059, csiro_mk3_6_0, Aug Anomaly, NPL
2.70607, 2040-2059, csiro_mk3_6_0, Sep Anomaly, NPL
1.05631, 2040-2059, csiro_mk3_6_0, Oct Anomaly, NPL
2.51837, 2040-2059, csiro_mk3_6_0, Nov Anomaly, NPL
-4.3399, 2040-2059, csiro_mk3_6_0, Dec Anomaly, NPL
4.43901, 2040-2059, gfdl_cm3, Jan Anomaly, NPL
7.89462, 2040-2059, gfdl_cm3, Feb Anomaly, NPL
1.72299, 2040-2059, gfdl_cm3, Mar Anomaly, NPL
-0.8026, 2040-2059, gfdl_cm3, Apr Anomaly, NPL
-2.8282, 2040-2059, gfdl_cm3, May Anomaly, NPL
0.36376, 2040-2059, gfdl_cm3, Jun Anomaly, NPL
5.46319, 2040-2059, gfdl_cm3, Jul Anomaly, NPL
7.69239, 2040-2059, gfdl_cm3, Aug Anomaly, NPL
-5.8759, 2040-2059, gfdl_cm3, Sep Anomaly, NPL
1.30314, 2040-2059, gfdl_cm3, Oct Anomaly, NPL
7.14176, 2040-2059, gfdl_cm3, Nov Anomaly, NPL
-7.917, 2040-2059, gfdl_cm3, Dec Anomaly, NPL
-0.4829, 2040-2059, gfdl_esm2g, Jan Anomaly, NPL
-0.5356, 2040-2059, gfdl_esm2g, Feb Anomaly, NPL
2.64679, 2040-2059, gfdl_esm2g, Mar Anomaly, NPL
1.66089, 2040-2059, gfdl_esm2g, Apr Anomaly, NPL
3.48084, 2040-2059, gfdl_esm2g, May Anomaly, NPL
4.19288, 2040-2059, gfdl_esm2g, Jun Anomaly, NPL
-3.244, 2040-2059, gfdl_esm2g, Jul Anomaly, NPL
9.67955, 2040-2059, gfdl_esm2g, Aug Anomaly, NPL
-6.6145, 2040-2059, gfdl_esm2g, Sep Anomaly, NPL
-0.9512, 2040-2059, gfdl_esm2g, Oct Anomaly, NPL
6.01073, 2040-2059, gfdl_esm2g, Nov Anomaly, NPL
6.35654, 2040-2059, gfdl_esm2g, Dec Anomaly, NPL
-0.3238, 2040-2059, gfdl_esm2m, Jan Anomaly, NPL
-2.7983, 2040-2059, gfdl_esm2m, Feb Anomaly, NPL
3.10354, 2040-2059, gfdl_esm2m, Mar Anomaly, NPL
-2.0301, 2040-2059, gfdl_esm2m, Apr Anomaly, NPL
0.35774, 2040-2059, gfdl_esm2m, May Anomaly, NPL
-5.4723, 2040-2059, gfdl_esm2m, Jun Anomaly, NPL
0.37748, 2040-2059, gfdl_esm2m, Jul Anomaly, NPL
1.03183, 2040-2059, gfdl_esm2m, Aug Anomaly, NPL
16.7818, 2040-2059, gfdl_esm2m, Sep Anomaly, NPL
-4.0959, 2040-2059, gfdl_esm2m, Oct Anomaly, NPL
-2.7204, 2040-2059, gfdl_esm2m, Nov Anomaly, NPL
4.18282, 2040-2059, gfdl_esm2m, Dec Anomaly, NPL
1.65181, 2040-2059, hadgem2_ao, Jan Anomaly, NPL
0.61837, 2040-2059, hadgem2_ao, Feb Anomaly, NPL
3.69634, 2040-2059, hadgem2_ao, Mar Anomaly, NPL
2.34924, 2040-2059, hadgem2_ao, Apr Anomaly, NPL
3.59081, 2040-2059, hadgem2_ao, May Anomaly, NPL
9.87073, 2040-2059, hadgem2_ao, Jun Anomaly, NPL
6.60477, 2040-2059, hadgem2_ao, Jul Anomaly, NPL
7.99395, 2040-2059, hadgem2_ao, Aug Anomaly, NPL
7.44563, 2040-2059, hadgem2_ao, Sep Anomaly, NPL
-1.0969, 2040-2059, hadgem2_ao, Oct Anomaly, NPL
-3.6546, 2040-2059, hadgem2_ao, Nov Anomaly, NPL
0.48288, 2040-2059, hadgem2_ao, Dec Anomaly, NPL
4.06652, 2040-2059, hadgem2_es, Jan Anomaly, NPL
0.78475, 2040-2059, hadgem2_es, Feb Anomaly, NPL
-0.8092, 2040-2059, hadgem2_es, Mar Anomaly, NPL
0.28739, 2040-2059, hadgem2_es, Apr Anomaly, NPL
-0.6001, 2040-2059, hadgem2_es, May Anomaly, NPL
-0.4431, 2040-2059, hadgem2_es, Jun Anomaly, NPL
0.21618, 2040-2059, hadgem2_es, Jul Anomaly, NPL
1.84832, 2040-2059, hadgem2_es, Aug Anomaly, NPL
0.5361, 2040-2059, hadgem2_es, Sep Anomaly, NPL
-0.6435, 2040-2059, hadgem2_es, Oct Anomaly, NPL
0.62485, 2040-2059, hadgem2_es, Nov Anomaly, NPL
2.03448, 2040-2059, hadgem2_es, Dec Anomaly, NPL
-5.3201, 2040-2059, ipsl_cm5a_lr, Jan Anomaly, NPL
-4.2092, 2040-2059, ipsl_cm5a_lr, Feb Anomaly, NPL
-4.3504, 2040-2059, ipsl_cm5a_lr, Mar Anomaly, NPL
2.75748, 2040-2059, ipsl_cm5a_lr, Apr Anomaly, NPL
-0.3148, 2040-2059, ipsl_cm5a_lr, May Anomaly, NPL
-0.3007, 2040-2059, ipsl_cm5a_lr, Jun Anomaly, NPL
1.57827, 2040-2059, ipsl_cm5a_lr, Jul Anomaly, NPL
5.06517, 2040-2059, ipsl_cm5a_lr, Aug Anomaly, NPL
4.5701, 2040-2059, ipsl_cm5a_lr, Sep Anomaly, NPL
-1.032, 2040-2059, ipsl_cm5a_lr, Oct Anomaly, NPL
5.74229, 2040-2059, ipsl_cm5a_lr, Nov Anomaly, NPL
-0.6684, 2040-2059, ipsl_cm5a_lr, Dec Anomaly, NPL
-7.8975, 2040-2059, ipsl_cm5a_mr, Jan Anomaly, NPL
-4.0151, 2040-2059, ipsl_cm5a_mr, Feb Anomaly, NPL
-0.2438, 2040-2059, ipsl_cm5a_mr, Mar Anomaly, NPL
-0.7701, 2040-2059, ipsl_cm5a_mr, Apr Anomaly, NPL
1.26591, 2040-2059, ipsl_cm5a_mr, May Anomaly, NPL
5.60986, 2040-2059, ipsl_cm5a_mr, Jun Anomaly, NPL
3.82849, 2040-2059, ipsl_cm5a_mr, Jul Anomaly, NPL
11.401, 2040-2059, ipsl_cm5a_mr, Aug Anomaly, NPL
1.30764, 2040-2059, ipsl_cm5a_mr, Sep Anomaly, NPL
0.63116, 2040-2059, ipsl_cm5a_mr, Oct Anomaly, NPL
3.10719, 2040-2059, ipsl_cm5a_mr, Nov Anomaly, NPL
-0.6548, 2040-2059, ipsl_cm5a_mr, Dec Anomaly, NPL
-3.8329, 2040-2059, miroc5, Jan Anomaly, NPL
0.50731, 2040-2059, miroc5, Feb Anomaly, NPL
2.31793, 2040-2059, miroc5, Mar Anomaly, NPL
0.95575, 2040-2059, miroc5, Apr Anomaly, NPL
0.67639, 2040-2059, miroc5, May Anomaly, NPL
6.59804, 2040-2059, miroc5, Jun Anomaly, NPL
2.38075, 2040-2059, miroc5, Jul Anomaly, NPL
2.44762, 2040-2059, miroc5, Aug Anomaly, NPL
1.04602, 2040-2059, miroc5, Sep Anomaly, NPL
2.2996, 2040-2059, miroc5, Oct Anomaly, NPL
1.31723, 2040-2059, miroc5, Nov Anomaly, NPL
-0.2183, 2040-2059, miroc5, Dec Anomaly, NPL
0.36691, 2040-2059, miroc_esm_chem, Jan Anomaly, NPL
-3.1853, 2040-2059, miroc_esm_chem, Feb Anomaly, NPL
-0.4753, 2040-2059, miroc_esm_chem, Mar Anomaly, NPL
0.23884, 2040-2059, miroc_esm_chem, Apr Anomaly, NPL
0.25654, 2040-2059, miroc_esm_chem, May Anomaly, NPL
-2.171, 2040-2059, miroc_esm_chem, Jun Anomaly, NPL
6.30962, 2040-2059, miroc_esm_chem, Jul Anomaly, NPL
8.25352, 2040-2059, miroc_esm_chem, Aug Anomaly, NPL
-2.0463, 2040-2059, miroc_esm_chem, Sep Anomaly, NPL
2.80206, 2040-2059, miroc_esm_chem, Oct Anomaly, NPL
-9.1637, 2040-2059, miroc_esm_chem, Nov Anomaly, NPL
0.92328, 2040-2059, miroc_esm_chem, Dec Anomaly, NPL
6.54182, 2040-2059, miroc_esm, Jan Anomaly, NPL
-1.408, 2040-2059, miroc_esm, Feb Anomaly, NPL
-3.9567, 2040-2059, miroc_esm, Mar Anomaly, NPL
1.83559, 2040-2059, miroc_esm, Apr Anomaly, NPL
0.65499, 2040-2059, miroc_esm, May Anomaly, NPL
0.13187, 2040-2059, miroc_esm, Jun Anomaly, NPL
2.92322, 2040-2059, miroc_esm, Jul Anomaly, NPL
3.03445, 2040-2059, miroc_esm, Aug Anomaly, NPL
4.91907, 2040-2059, miroc_esm, Sep Anomaly, NPL
2.75752, 2040-2059, miroc_esm, Oct Anomaly, NPL
-3.0198, 2040-2059, miroc_esm, Nov Anomaly, NPL
8.06934, 2040-2059, miroc_esm, Dec Anomaly, NPL
1.04244, 2040-2059, mpi_esm_lr, Jan Anomaly, NPL
0.87347, 2040-2059, mpi_esm_lr, Feb Anomaly, NPL
7.41938, 2040-2059, mpi_esm_lr, Mar Anomaly, NPL
-3.257, 2040-2059, mpi_esm_lr, Apr Anomaly, NPL
0.61512, 2040-2059, mpi_esm_lr, May Anomaly, NPL
1.92789, 2040-2059, mpi_esm_lr, Jun Anomaly, NPL
2.65899, 2040-2059, mpi_esm_lr, Jul Anomaly, NPL
-7.5416, 2040-2059, mpi_esm_lr, Aug Anomaly, NPL
2.07821, 2040-2059, mpi_esm_lr, Sep Anomaly, NPL
2.60726, 2040-2059, mpi_esm_lr, Oct Anomaly, NPL
-10.755, 2040-2059, mpi_esm_lr, Nov Anomaly, NPL
0.11809, 2040-2059, mpi_esm_lr, Dec Anomaly, NPL
1.98383, 2040-2059, mpi_esm_mr, Jan Anomaly, NPL
2.08122, 2040-2059, mpi_esm_mr, Feb Anomaly, NPL
1.45143, 2040-2059, mpi_esm_mr, Mar Anomaly, NPL
-1.096, 2040-2059, mpi_esm_mr, Apr Anomaly, NPL
-1.6684, 2040-2059, mpi_esm_mr, May Anomaly, NPL
-3.5415, 2040-2059, mpi_esm_mr, Jun Anomaly, NPL
3.30614, 2040-2059, mpi_esm_mr, Jul Anomaly, NPL
-5.3406, 2040-2059, mpi_esm_mr, Aug Anomaly, NPL
2.92199, 2040-2059, mpi_esm_mr, Sep Anomaly, NPL
4.90823, 2040-2059, mpi_esm_mr, Oct Anomaly, NPL
4.77366, 2040-2059, mpi_esm_mr, Nov Anomaly, NPL
8.83684, 2040-2059, mpi_esm_mr, Dec Anomaly, NPL
5.7363, 2040-2059, mri_cgcm3, Jan Anomaly, NPL
3.16269, 2040-2059, mri_cgcm3, Feb Anomaly, NPL
2.88893, 2040-2059, mri_cgcm3, Mar Anomaly, NPL
-0.3134, 2040-2059, mri_cgcm3, Apr Anomaly, NPL
0.17112, 2040-2059, mri_cgcm3, May Anomaly, NPL
-1.0408, 2040-2059, mri_cgcm3, Jun Anomaly, NPL
5.75473, 2040-2059, mri_cgcm3, Jul Anomaly, NPL
4.7396, 2040-2059, mri_cgcm3, Aug Anomaly, NPL
0.70015, 2040-2059, mri_cgcm3, Sep Anomaly, NPL
2.05087, 2040-2059, mri_cgcm3, Oct Anomaly, NPL
-8.8968, 2040-2059, mri_cgcm3, Nov Anomaly, NPL
0.36317, 2040-2059, mri_cgcm3, Dec Anomaly, NPL
2.78827, 2040-2059, noresm1_m, Jan Anomaly, NPL
6.22057, 2040-2059, noresm1_m, Feb Anomaly, NPL
-0.771, 2040-2059, noresm1_m, Mar Anomaly, NPL
-0.2599, 2040-2059, noresm1_m, Apr Anomaly, NPL
2.19093, 2040-2059, noresm1_m, May Anomaly, NPL
2.75727, 2040-2059, noresm1_m, Jun Anomaly, NPL
7.9327, 2040-2059, noresm1_m, Jul Anomaly, NPL
3.91465, 2040-2059, noresm1_m, Aug Anomaly, NPL
3.78119, 2040-2059, noresm1_m, Sep Anomaly, NPL
1.51624, 2040-2059, noresm1_m, Oct Anomaly, NPL
-2.566, 2040-2059, noresm1_m, Nov Anomaly, NPL
-2.4134, 2040-2059, noresm1_m, Dec Anomaly, NPL
-5.9266, 2040-2059, Ensemble (10th Percentile), Jan Anomaly, NPL
-6.6524, 2040-2059, Ensemble (10th Percentile), Feb Anomaly, NPL
-5.8857, 2040-2059, Ensemble (10th Percentile), Mar Anomaly, NPL
-4.7245, 2040-2059, Ensemble (10th Percentile), Apr Anomaly, NPL
-6.8245, 2040-2059, Ensemble (10th Percentile), May Anomaly, NPL
-18.075, 2040-2059, Ensemble (10th Percentile), Jun Anomaly, NPL
-24.949, 2040-2059, Ensemble (10th Percentile), Jul Anomaly, NPL
-18.956, 2040-2059, Ensemble (10th Percentile), Aug Anomaly, NPL
-9.9952, 2040-2059, Ensemble (10th Percentile), Sep Anomaly, NPL
-13.24, 2040-2059, Ensemble (10th Percentile), Oct Anomaly, NPL
-10.891, 2040-2059, Ensemble (10th Percentile), Nov Anomaly, NPL
-6.1534, 2040-2059, Ensemble (10th Percentile), Dec Anomaly, NPL
0.08257, 2040-2059, Ensemble (50th Percentile), Jan Anomaly, NPL
-1.2598, 2040-2059, Ensemble (50th Percentile), Feb Anomaly, NPL
-0.8904, 2040-2059, Ensemble (50th Percentile), Mar Anomaly, NPL
-0.513, 2040-2059, Ensemble (50th Percentile), Apr Anomaly, NPL
0.1465, 2040-2059, Ensemble (50th Percentile), May Anomaly, NPL
2.26371, 2040-2059, Ensemble (50th Percentile), Jun Anomaly, NPL
6.35147, 2040-2059, Ensemble (50th Percentile), Jul Anomaly, NPL
7.22105, 2040-2059, Ensemble (50th Percentile), Aug Anomaly, NPL
4.56564, 2040-2059, Ensemble (50th Percentile), Sep Anomaly, NPL
3.59043, 2040-2059, Ensemble (50th Percentile), Oct Anomaly, NPL
-2.1587, 2040-2059, Ensemble (50th Percentile), Nov Anomaly, NPL
0.94669, 2040-2059, Ensemble (50th Percentile), Dec Anomaly, NPL
10.4405, 2040-2059, Ensemble (90th Percentile), Jan Anomaly, NPL
10.2116, 2040-2059, Ensemble (90th Percentile), Feb Anomaly, NPL
8.194, 2040-2059, Ensemble (90th Percentile), Mar Anomaly, NPL
7.61985, 2040-2059, Ensemble (90th Percentile), Apr Anomaly, NPL
18.0655, 2040-2059, Ensemble (90th Percentile), May Anomaly, NPL
43.4508, 2040-2059, Ensemble (90th Percentile), Jun Anomaly, NPL
58.619, 2040-2059, Ensemble (90th Percentile), Jul Anomaly, NPL
48.1696, 2040-2059, Ensemble (90th Percentile), Aug Anomaly, NPL
38.9827, 2040-2059, Ensemble (90th Percentile), Sep Anomaly, NPL
18.3247, 2040-2059, Ensemble (90th Percentile), Oct Anomaly, NPL
9.08529, 2040-2059, Ensemble (90th Percentile), Nov Anomaly, NPL
9.1734, 2040-2059, Ensemble (90th Percentile), Dec Anomaly, NPL
-3.6668, 2040-2059, bcc_csm1_1_m, Annual Anomaly, NPL
10.5058, 2040-2059, bcc_csm1_1, Annual Anomaly, NPL
5.22728, 2040-2059, bnu_esm, Annual Anomaly, NPL
18.204, 2040-2059, canesm2, Annual Anomaly, NPL
16.3535, 2040-2059, ccsm4, Annual Anomaly, NPL
17.0149, 2040-2059, cesm1_cam5, Annual Anomaly, NPL
6.02086, 2040-2059, cnrm_cm5, Annual Anomaly, NPL
0.09239, 2040-2059, csiro_mk3_6_0, Annual Anomaly, NPL
3.80226, 2040-2059, gfdl_cm3, Annual Anomaly, NPL
3.84583, 2040-2059, gfdl_esm2g, Annual Anomaly, NPL
5.67644, 2040-2059, gfdl_esm2m, Annual Anomaly, NPL
9.03702, 2040-2059, hadgem2_ao, Annual Anomaly, NPL
0.76029, 2040-2059, hadgem2_es, Annual Anomaly, NPL
-2.0009, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, NPL
9.64574, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, NPL
3.98392, 2040-2059, miroc5, Annual Anomaly, NPL
4.95321, 2040-2059, miroc_esm_chem, Annual Anomaly, NPL
4.29328, 2040-2059, miroc_esm, Annual Anomaly, NPL
0.71994, 2040-2059, mpi_esm_lr, Annual Anomaly, NPL
1.42322, 2040-2059, mpi_esm_mr, Annual Anomaly, NPL
6.60294, 2040-2059, mri_cgcm3, Annual Anomaly, NPL
6.56002, 2040-2059, noresm1_m, Annual Anomaly, NPL
-26.598, 2040-2059, Ensemble (10th Percentile), Annual Anomaly, NPL
9.31033, 2040-2059, Ensemble (50th Percentile), Annual Anomaly, NPL
67.9377, 2040-2059, Ensemble (90th Percentile), Annual Anomaly, NPL
