Largest Single Day Rainfall - (MM), Year, Model, Statistics, ISO3
5.52967, 2060-2079, ipsl_cm5a_mr, Oct Anomaly, NPL
-1.9631, 2060-2079, ipsl_cm5a_mr, Nov Anomaly, NPL
-4.1383, 2060-2079, ipsl_cm5a_mr, Dec Anomaly, NPL
-3.351, 2060-2079, miroc5, Jan Anomaly, NPL
-1.348, 2060-2079, miroc5, Feb Anomaly, NPL
1.75018, 2060-2079, miroc5, Mar Anomaly, NPL
3.27263, 2060-2079, miroc5, Apr Anomaly, NPL
2.04009, 2060-2079, miroc5, May Anomaly, NPL
12.29, 2060-2079, miroc5, Jun Anomaly, NPL
6.74146, 2060-2079, miroc5, Jul Anomaly, NPL
9.82834, 2060-2079, miroc5, Aug Anomaly, NPL
0.86456, 2060-2079, miroc5, Sep Anomaly, NPL
3.52852, 2060-2079, miroc5, Oct Anomaly, NPL
5.20781, 2060-2079, miroc5, Nov Anomaly, NPL
1.40285, 2060-2079, miroc5, Dec Anomaly, NPL
5.4911, 2060-2079, miroc_esm_chem, Jan Anomaly, NPL
-0.3531, 2060-2079, miroc_esm_chem, Feb Anomaly, NPL
0.12319, 2060-2079, miroc_esm_chem, Mar Anomaly, NPL
-0.6976, 2060-2079, miroc_esm_chem, Apr Anomaly, NPL
-5.5728, 2060-2079, miroc_esm_chem, May Anomaly, NPL
7.54114, 2060-2079, miroc_esm_chem, Jun Anomaly, NPL
14.0765, 2060-2079, miroc_esm_chem, Jul Anomaly, NPL
13.738, 2060-2079, miroc_esm_chem, Aug Anomaly, NPL
3.97904, 2060-2079, miroc_esm_chem, Sep Anomaly, NPL
1.8512, 2060-2079, miroc_esm_chem, Oct Anomaly, NPL
-1.8442, 2060-2079, miroc_esm_chem, Nov Anomaly, NPL
4.73561, 2060-2079, miroc_esm_chem, Dec Anomaly, NPL
6.92589, 2060-2079, miroc_esm, Jan Anomaly, NPL
-3.2956, 2060-2079, miroc_esm, Feb Anomaly, NPL
-2.9596, 2060-2079, miroc_esm, Mar Anomaly, NPL
2.61853, 2060-2079, miroc_esm, Apr Anomaly, NPL
-2.9061, 2060-2079, miroc_esm, May Anomaly, NPL
-0.5105, 2060-2079, miroc_esm, Jun Anomaly, NPL
1.6709, 2060-2079, miroc_esm, Jul Anomaly, NPL
2.07192, 2060-2079, miroc_esm, Aug Anomaly, NPL
4.24179, 2060-2079, miroc_esm, Sep Anomaly, NPL
2.77847, 2060-2079, miroc_esm, Oct Anomaly, NPL
3.10923, 2060-2079, miroc_esm, Nov Anomaly, NPL
6.27916, 2060-2079, miroc_esm, Dec Anomaly, NPL
-1.4907, 2060-2079, mri_cgcm3, Jan Anomaly, NPL
5.7316, 2060-2079, mri_cgcm3, Feb Anomaly, NPL
0.76494, 2060-2079, mri_cgcm3, Mar Anomaly, NPL
1.05755, 2060-2079, mri_cgcm3, Apr Anomaly, NPL
2.01604, 2060-2079, mri_cgcm3, May Anomaly, NPL
-0.34, 2060-2079, mri_cgcm3, Jun Anomaly, NPL
10.9451, 2060-2079, mri_cgcm3, Jul Anomaly, NPL
10.0841, 2060-2079, mri_cgcm3, Aug Anomaly, NPL
6.91405, 2060-2079, mri_cgcm3, Sep Anomaly, NPL
3.5442, 2060-2079, mri_cgcm3, Oct Anomaly, NPL
-3.0335, 2060-2079, mri_cgcm3, Nov Anomaly, NPL
-0.3225, 2060-2079, mri_cgcm3, Dec Anomaly, NPL
-2.8994, 2060-2079, noresm1_m, Jan Anomaly, NPL
-0.9878, 2060-2079, noresm1_m, Feb Anomaly, NPL
-1.9624, 2060-2079, noresm1_m, Mar Anomaly, NPL
-0.9958, 2060-2079, noresm1_m, Apr Anomaly, NPL
3.60364, 2060-2079, noresm1_m, May Anomaly, NPL
-0.3674, 2060-2079, noresm1_m, Jun Anomaly, NPL
7.65554, 2060-2079, noresm1_m, Jul Anomaly, NPL
8.97605, 2060-2079, noresm1_m, Aug Anomaly, NPL
3.13156, 2060-2079, noresm1_m, Sep Anomaly, NPL
-1.9777, 2060-2079, noresm1_m, Oct Anomaly, NPL
-0.262, 2060-2079, noresm1_m, Nov Anomaly, NPL
-0.4346, 2060-2079, noresm1_m, Dec Anomaly, NPL
-7.3064, 2060-2079, Ensemble (10th Percentile), Jan Anomaly, NPL
-8.3361, 2060-2079, Ensemble (10th Percentile), Feb Anomaly, NPL
-6.7917, 2060-2079, Ensemble (10th Percentile), Mar Anomaly, NPL
-4.7147, 2060-2079, Ensemble (10th Percentile), Apr Anomaly, NPL
-7.1076, 2060-2079, Ensemble (10th Percentile), May Anomaly, NPL
-19.393, 2060-2079, Ensemble (10th Percentile), Jun Anomaly, NPL
-23.384, 2060-2079, Ensemble (10th Percentile), Jul Anomaly, NPL
-18.091, 2060-2079, Ensemble (10th Percentile), Aug Anomaly, NPL
-7.2466, 2060-2079, Ensemble (10th Percentile), Sep Anomaly, NPL
-12.705, 2060-2079, Ensemble (10th Percentile), Oct Anomaly, NPL
-11.841, 2060-2079, Ensemble (10th Percentile), Nov Anomaly, NPL
-7.923, 2060-2079, Ensemble (10th Percentile), Dec Anomaly, NPL
0.57859, 2060-2079, Ensemble (50th Percentile), Jan Anomaly, NPL
-2.3348, 2060-2079, Ensemble (50th Percentile), Feb Anomaly, NPL
-2.0225, 2060-2079, Ensemble (50th Percentile), Mar Anomaly, NPL
-0.0483, 2060-2079, Ensemble (50th Percentile), Apr Anomaly, NPL
-0.3021, 2060-2079, Ensemble (50th Percentile), May Anomaly, NPL
6.25716, 2060-2079, Ensemble (50th Percentile), Jun Anomaly, NPL
8.80396, 2060-2079, Ensemble (50th Percentile), Jul Anomaly, NPL
10.9773, 2060-2079, Ensemble (50th Percentile), Aug Anomaly, NPL
7.36142, 2060-2079, Ensemble (50th Percentile), Sep Anomaly, NPL
4.67429, 2060-2079, Ensemble (50th Percentile), Oct Anomaly, NPL
0.42061, 2060-2079, Ensemble (50th Percentile), Nov Anomaly, NPL
2.20842, 2060-2079, Ensemble (50th Percentile), Dec Anomaly, NPL
10.6576, 2060-2079, Ensemble (90th Percentile), Jan Anomaly, NPL
7.26562, 2060-2079, Ensemble (90th Percentile), Feb Anomaly, NPL
4.3696, 2060-2079, Ensemble (90th Percentile), Mar Anomaly, NPL
8.82882, 2060-2079, Ensemble (90th Percentile), Apr Anomaly, NPL
17.8101, 2060-2079, Ensemble (90th Percentile), May Anomaly, NPL
51.6799, 2060-2079, Ensemble (90th Percentile), Jun Anomaly, NPL
81.0266, 2060-2079, Ensemble (90th Percentile), Jul Anomaly, NPL
70.6901, 2060-2079, Ensemble (90th Percentile), Aug Anomaly, NPL
50.6571, 2060-2079, Ensemble (90th Percentile), Sep Anomaly, NPL
22.1697, 2060-2079, Ensemble (90th Percentile), Oct Anomaly, NPL
11.9126, 2060-2079, Ensemble (90th Percentile), Nov Anomaly, NPL
11.2138, 2060-2079, Ensemble (90th Percentile), Dec Anomaly, NPL
6.774, 2060-2079, bcc_csm1_1_m, Annual Anomaly, NPL
12.5268, 2060-2079, bcc_csm1_1, Annual Anomaly, NPL
21.3764, 2060-2079, ccsm4, Annual Anomaly, NPL
30.8336, 2060-2079, cesm1_cam5, Annual Anomaly, NPL
0.11229, 2060-2079, csiro_mk3_6_0, Annual Anomaly, NPL
0.94089, 2060-2079, gfdl_cm3, Annual Anomaly, NPL
16.0613, 2060-2079, gfdl_esm2g, Annual Anomaly, NPL
2.66901, 2060-2079, gfdl_esm2m, Annual Anomaly, NPL
9.71364, 2060-2079, hadgem2_ao, Annual Anomaly, NPL
4.39455, 2060-2079, hadgem2_es, Annual Anomaly, NPL
0.33002, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, NPL
12.4315, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, NPL
15.8282, 2060-2079, miroc5, Annual Anomaly, NPL
16.5021, 2060-2079, miroc_esm_chem, Annual Anomaly, NPL
1.74217, 2060-2079, miroc_esm, Annual Anomaly, NPL
12.8385, 2060-2079, mri_cgcm3, Annual Anomaly, NPL
8.25927, 2060-2079, noresm1_m, Annual Anomaly, NPL
-20.938, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, NPL
9.83178, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, NPL
96.0229, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, NPL
