Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
9.524577, 2080-2099, bcc_csm1_1, Jan Anomaly, Nepal, NPL
4.2269597, 2080-2099, bcc_csm1_1, Feb Anomaly, Nepal, NPL
-2.418877, 2080-2099, bcc_csm1_1, Mar Anomaly, Nepal, NPL
3.590059, 2080-2099, bcc_csm1_1, Apr Anomaly, Nepal, NPL
9.110427, 2080-2099, bcc_csm1_1, May Anomaly, Nepal, NPL
4.5905375, 2080-2099, bcc_csm1_1, Jun Anomaly, Nepal, NPL
23.563128, 2080-2099, bcc_csm1_1, Jul Anomaly, Nepal, NPL
110.23197, 2080-2099, bcc_csm1_1, Aug Anomaly, Nepal, NPL
-0.31304917, 2080-2099, bcc_csm1_1, Sep Anomaly, Nepal, NPL
-6.24911, 2080-2099, bcc_csm1_1, Oct Anomaly, Nepal, NPL
-0.17127119, 2080-2099, bcc_csm1_1, Nov Anomaly, Nepal, NPL
18.60817, 2080-2099, bcc_csm1_1, Dec Anomaly, Nepal, NPL
-0.004223687, 2080-2099, bcc_csm1_1_m, Jan Anomaly, Nepal, NPL
-2.208796, 2080-2099, bcc_csm1_1_m, Feb Anomaly, Nepal, NPL
-5.7151117, 2080-2099, bcc_csm1_1_m, Mar Anomaly, Nepal, NPL
-7.5632715, 2080-2099, bcc_csm1_1_m, Apr Anomaly, Nepal, NPL
-5.8189683, 2080-2099, bcc_csm1_1_m, May Anomaly, Nepal, NPL
-36.69844, 2080-2099, bcc_csm1_1_m, Jun Anomaly, Nepal, NPL
4.7764792, 2080-2099, bcc_csm1_1_m, Jul Anomaly, Nepal, NPL
1.9905766, 2080-2099, bcc_csm1_1_m, Aug Anomaly, Nepal, NPL
18.699116, 2080-2099, bcc_csm1_1_m, Sep Anomaly, Nepal, NPL
3.8973553, 2080-2099, bcc_csm1_1_m, Oct Anomaly, Nepal, NPL
9.724979, 2080-2099, bcc_csm1_1_m, Nov Anomaly, Nepal, NPL
-30.668558, 2080-2099, bcc_csm1_1_m, Dec Anomaly, Nepal, NPL
