Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
62.523167, 2080-2099, bcc_csm1_1, Jan Average, Nepal, NPL
52.571774, 2080-2099, bcc_csm1_1, Feb Average, Nepal, NPL
29.959133, 2080-2099, bcc_csm1_1, Mar Average, Nepal, NPL
22.8506, 2080-2099, bcc_csm1_1, Apr Average, Nepal, NPL
23.577023, 2080-2099, bcc_csm1_1, May Average, Nepal, NPL
57.156406, 2080-2099, bcc_csm1_1, Jun Average, Nepal, NPL
347.10138, 2080-2099, bcc_csm1_1, Jul Average, Nepal, NPL
250.37732, 2080-2099, bcc_csm1_1, Aug Average, Nepal, NPL
82.66732, 2080-2099, bcc_csm1_1, Sep Average, Nepal, NPL
58.78401, 2080-2099, bcc_csm1_1, Oct Average, Nepal, NPL
73.32786, 2080-2099, bcc_csm1_1, Nov Average, Nepal, NPL
121.58665, 2080-2099, bcc_csm1_1, Dec Average, Nepal, NPL
82.31211, 2080-2099, bcc_csm1_1_m, Jan Average, Nepal, NPL
61.24744, 2080-2099, bcc_csm1_1_m, Feb Average, Nepal, NPL
34.729538, 2080-2099, bcc_csm1_1_m, Mar Average, Nepal, NPL
16.155903, 2080-2099, bcc_csm1_1_m, Apr Average, Nepal, NPL
57.397896, 2080-2099, bcc_csm1_1_m, May Average, Nepal, NPL
81.23795, 2080-2099, bcc_csm1_1_m, Jun Average, Nepal, NPL
238.84683, 2080-2099, bcc_csm1_1_m, Jul Average, Nepal, NPL
260.4201, 2080-2099, bcc_csm1_1_m, Aug Average, Nepal, NPL
168.0587, 2080-2099, bcc_csm1_1_m, Sep Average, Nepal, NPL
64.16313, 2080-2099, bcc_csm1_1_m, Oct Average, Nepal, NPL
58.23202, 2080-2099, bcc_csm1_1_m, Nov Average, Nepal, NPL
51.441383, 2080-2099, bcc_csm1_1_m, Dec Average, Nepal, NPL
50.416508, 2080-2099, ccsm4, Jan Average, Nepal, NPL
31.442461, 2080-2099, ccsm4, Feb Average, Nepal, NPL
32.913864, 2080-2099, ccsm4, Mar Average, Nepal, NPL
13.103869, 2080-2099, ccsm4, Apr Average, Nepal, NPL
58.293545, 2080-2099, ccsm4, May Average, Nepal, NPL
288.36127, 2080-2099, ccsm4, Jun Average, Nepal, NPL
737.0734, 2080-2099, ccsm4, Jul Average, Nepal, NPL
564.4009, 2080-2099, ccsm4, Aug Average, Nepal, NPL
355.38828, 2080-2099, ccsm4, Sep Average, Nepal, NPL
138.45288, 2080-2099, ccsm4, Oct Average, Nepal, NPL
40.130123, 2080-2099, ccsm4, Nov Average, Nepal, NPL
60.96425, 2080-2099, ccsm4, Dec Average, Nepal, NPL
16.014101, 2080-2099, cesm1_cam5, Jan Average, Nepal, NPL
11.395935, 2080-2099, cesm1_cam5, Feb Average, Nepal, NPL
19.185398, 2080-2099, cesm1_cam5, Mar Average, Nepal, NPL
41.505573, 2080-2099, cesm1_cam5, Apr Average, Nepal, NPL
122.08351, 2080-2099, cesm1_cam5, May Average, Nepal, NPL
394.86255, 2080-2099, cesm1_cam5, Jun Average, Nepal, NPL
786.4724, 2080-2099, cesm1_cam5, Jul Average, Nepal, NPL
694.92596, 2080-2099, cesm1_cam5, Aug Average, Nepal, NPL
437.9428, 2080-2099, cesm1_cam5, Sep Average, Nepal, NPL
114.29717, 2080-2099, cesm1_cam5, Oct Average, Nepal, NPL
21.514135, 2080-2099, cesm1_cam5, Nov Average, Nepal, NPL
