Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
-0.5228991, 2080-2099, bcc_csm1_1, Jan Anomaly, Nepal, NPL
15.563703, 2080-2099, bcc_csm1_1, Feb Anomaly, Nepal, NPL
-1.8073013, 2080-2099, bcc_csm1_1, Mar Anomaly, Nepal, NPL
2.5864434, 2080-2099, bcc_csm1_1, Apr Anomaly, Nepal, NPL
14.187395, 2080-2099, bcc_csm1_1, May Anomaly, Nepal, NPL
18.800213, 2080-2099, bcc_csm1_1, Jun Anomaly, Nepal, NPL
119.70609, 2080-2099, bcc_csm1_1, Jul Anomaly, Nepal, NPL
78.73689, 2080-2099, bcc_csm1_1, Aug Anomaly, Nepal, NPL
31.698257, 2080-2099, bcc_csm1_1, Sep Anomaly, Nepal, NPL
-4.921505, 2080-2099, bcc_csm1_1, Oct Anomaly, Nepal, NPL
7.5793986, 2080-2099, bcc_csm1_1, Nov Anomaly, Nepal, NPL
43.461266, 2080-2099, bcc_csm1_1, Dec Anomaly, Nepal, NPL
17.405256, 2080-2099, bcc_csm1_1_m, Jan Anomaly, Nepal, NPL
12.820055, 2080-2099, bcc_csm1_1_m, Feb Anomaly, Nepal, NPL
-7.372418, 2080-2099, bcc_csm1_1_m, Mar Anomaly, Nepal, NPL
-10.344095, 2080-2099, bcc_csm1_1_m, Apr Anomaly, Nepal, NPL
27.200308, 2080-2099, bcc_csm1_1_m, May Anomaly, Nepal, NPL
-21.76803, 2080-2099, bcc_csm1_1_m, Jun Anomaly, Nepal, NPL
-0.7127021, 2080-2099, bcc_csm1_1_m, Jul Anomaly, Nepal, NPL
34.611916, 2080-2099, bcc_csm1_1_m, Aug Anomaly, Nepal, NPL
46.6219, 2080-2099, bcc_csm1_1_m, Sep Anomaly, Nepal, NPL
4.7944474, 2080-2099, bcc_csm1_1_m, Oct Anomaly, Nepal, NPL
6.7064204, 2080-2099, bcc_csm1_1_m, Nov Anomaly, Nepal, NPL
-34.463005, 2080-2099, bcc_csm1_1_m, Dec Anomaly, Nepal, NPL
17.508959, 2080-2099, ccsm4, Jan Anomaly, Nepal, NPL
-6.457001, 2080-2099, ccsm4, Feb Anomaly, Nepal, NPL
-9.328136, 2080-2099, ccsm4, Mar Anomaly, Nepal, NPL
-2.4064028, 2080-2099, ccsm4, Apr Anomaly, Nepal, NPL
9.823622, 2080-2099, ccsm4, May Anomaly, Nepal, NPL
-28.068163, 2080-2099, ccsm4, Jun Anomaly, Nepal, NPL
157.47084, 2080-2099, ccsm4, Jul Anomaly, Nepal, NPL
132.78516, 2080-2099, ccsm4, Aug Anomaly, Nepal, NPL
55.392967, 2080-2099, ccsm4, Sep Anomaly, Nepal, NPL
27.085695, 2080-2099, ccsm4, Oct Anomaly, Nepal, NPL
-18.284994, 2080-2099, ccsm4, Nov Anomaly, Nepal, NPL
-29.214502, 2080-2099, ccsm4, Dec Anomaly, Nepal, NPL
-11.5902605, 2080-2099, cesm1_cam5, Jan Anomaly, Nepal, NPL
0.97189134, 2080-2099, cesm1_cam5, Feb Anomaly, Nepal, NPL
5.5099745, 2080-2099, cesm1_cam5, Mar Anomaly, Nepal, NPL
9.840202, 2080-2099, cesm1_cam5, Apr Anomaly, Nepal, NPL
-3.2013419, 2080-2099, cesm1_cam5, May Anomaly, Nepal, NPL
-15.925458, 2080-2099, cesm1_cam5, Jun Anomaly, Nepal, NPL
163.83383, 2080-2099, cesm1_cam5, Jul Anomaly, Nepal, NPL
198.25964, 2080-2099, cesm1_cam5, Aug Anomaly, Nepal, NPL
121.89896, 2080-2099, cesm1_cam5, Sep Anomaly, Nepal, NPL
29.032028, 2080-2099, cesm1_cam5, Oct Anomaly, Nepal, NPL
9.700122, 2080-2099, cesm1_cam5, Nov Anomaly, Nepal, NPL
-1.2902544, 2080-2099, cesm1_cam5, Dec Anomaly, Nepal, NPL
2.514148, 2080-2099, csiro_mk3_6_0, Jan Anomaly, Nepal, NPL
-14.771313, 2080-2099, csiro_mk3_6_0, Feb Anomaly, Nepal, NPL
2.4302495, 2080-2099, csiro_mk3_6_0, Mar Anomaly, Nepal, NPL
4.9772215, 2080-2099, csiro_mk3_6_0, Apr Anomaly, Nepal, NPL
3.7492359, 2080-2099, csiro_mk3_6_0, May Anomaly, Nepal, NPL
-16.908712, 2080-2099, csiro_mk3_6_0, Jun Anomaly, Nepal, NPL
24.07092, 2080-2099, csiro_mk3_6_0, Jul Anomaly, Nepal, NPL
70.97005, 2080-2099, csiro_mk3_6_0, Aug Anomaly, Nepal, NPL
61.678635, 2080-2099, csiro_mk3_6_0, Sep Anomaly, Nepal, NPL
21.898619, 2080-2099, csiro_mk3_6_0, Oct Anomaly, Nepal, NPL
10.176096, 2080-2099, csiro_mk3_6_0, Nov Anomaly, Nepal, NPL
-0.2163385, 2080-2099, csiro_mk3_6_0, Dec Anomaly, Nepal, NPL
-4.420484, 2080-2099, fio_esm, Jan Anomaly, Nepal, NPL
-11.160629, 2080-2099, fio_esm, Feb Anomaly, Nepal, NPL
-3.2080166, 2080-2099, fio_esm, Mar Anomaly, Nepal, NPL
-0.6792378, 2080-2099, fio_esm, Apr Anomaly, Nepal, NPL
-0.9439465, 2080-2099, fio_esm, May Anomaly, Nepal, NPL
-52.206184, 2080-2099, fio_esm, Jun Anomaly, Nepal, NPL
-109.5533, 2080-2099, fio_esm, Jul Anomaly, Nepal, NPL
-67.6664, 2080-2099, fio_esm, Aug Anomaly, Nepal, NPL
-1.5266615, 2080-2099, fio_esm, Sep Anomaly, Nepal, NPL
27.346083, 2080-2099, fio_esm, Oct Anomaly, Nepal, NPL
22.693792, 2080-2099, fio_esm, Nov Anomaly, Nepal, NPL
11.059132, 2080-2099, fio_esm, Dec Anomaly, Nepal, NPL
-2.6420724, 2080-2099, gfdl_cm3, Jan Anomaly, Nepal, NPL
-5.14582, 2080-2099, gfdl_cm3, Feb Anomaly, Nepal, NPL
1.0174422, 2080-2099, gfdl_cm3, Mar Anomaly, Nepal, NPL
-2.6407032, 2080-2099, gfdl_cm3, Apr Anomaly, Nepal, NPL
15.461848, 2080-2099, gfdl_cm3, May Anomaly, Nepal, NPL
