Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
66.57917, 2080-2099, bcc_csm1_1, Jan Average, Nepal, NPL
37.446144, 2080-2099, bcc_csm1_1, Feb Average, Nepal, NPL
29.408398, 2080-2099, bcc_csm1_1, Mar Average, Nepal, NPL
18.895842, 2080-2099, bcc_csm1_1, Apr Average, Nepal, NPL
18.83689, 2080-2099, bcc_csm1_1, May Average, Nepal, NPL
42.440567, 2080-2099, bcc_csm1_1, Jun Average, Nepal, NPL
281.8027, 2080-2099, bcc_csm1_1, Jul Average, Nepal, NPL
211.47653, 2080-2099, bcc_csm1_1, Aug Average, Nepal, NPL
64.969955, 2080-2099, bcc_csm1_1, Sep Average, Nepal, NPL
65.64699, 2080-2099, bcc_csm1_1, Oct Average, Nepal, NPL
74.299866, 2080-2099, bcc_csm1_1, Nov Average, Nepal, NPL
96.26524, 2080-2099, bcc_csm1_1, Dec Average, Nepal, NPL
84.589325, 2080-2099, bcc_csm1_1_m, Jan Average, Nepal, NPL
41.04769, 2080-2099, bcc_csm1_1_m, Feb Average, Nepal, NPL
41.111706, 2080-2099, bcc_csm1_1_m, Mar Average, Nepal, NPL
19.022728, 2080-2099, bcc_csm1_1_m, Apr Average, Nepal, NPL
41.244473, 2080-2099, bcc_csm1_1_m, May Average, Nepal, NPL
98.12232, 2080-2099, bcc_csm1_1_m, Jun Average, Nepal, NPL
243.04205, 2080-2099, bcc_csm1_1_m, Jul Average, Nepal, NPL
205.28279, 2080-2099, bcc_csm1_1_m, Aug Average, Nepal, NPL
141.06258, 2080-2099, bcc_csm1_1_m, Sep Average, Nepal, NPL
92.59759, 2080-2099, bcc_csm1_1_m, Oct Average, Nepal, NPL
36.25982, 2080-2099, bcc_csm1_1_m, Nov Average, Nepal, NPL
55.805016, 2080-2099, bcc_csm1_1_m, Dec Average, Nepal, NPL
52.26396, 2080-2099, ccsm4, Jan Average, Nepal, NPL
29.545708, 2080-2099, ccsm4, Feb Average, Nepal, NPL
34.20493, 2080-2099, ccsm4, Mar Average, Nepal, NPL
