Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
5.102683, 2060-2079, bcc_csm1_1, Jan Anomaly, Nepal, NPL
20.372501, 2060-2079, bcc_csm1_1, Feb Anomaly, Nepal, NPL
-0.9451061, 2060-2079, bcc_csm1_1, Mar Anomaly, Nepal, NPL
-0.57339245, 2060-2079, bcc_csm1_1, Apr Anomaly, Nepal, NPL
2.5509498, 2060-2079, bcc_csm1_1, May Anomaly, Nepal, NPL
14.248133, 2060-2079, bcc_csm1_1, Jun Anomaly, Nepal, NPL
-16.784441, 2060-2079, bcc_csm1_1, Jul Anomaly, Nepal, NPL
73.46807, 2060-2079, bcc_csm1_1, Aug Anomaly, Nepal, NPL
39.717117, 2060-2079, bcc_csm1_1, Sep Anomaly, Nepal, NPL
-19.10099, 2060-2079, bcc_csm1_1, Oct Anomaly, Nepal, NPL
-3.721153, 2060-2079, bcc_csm1_1, Nov Anomaly, Nepal, NPL
5.1910586, 2060-2079, bcc_csm1_1, Dec Anomaly, Nepal, NPL
-2.3720438, 2060-2079, bcc_csm1_1_m, Jan Anomaly, Nepal, NPL
-5.120729, 2060-2079, bcc_csm1_1_m, Feb Anomaly, Nepal, NPL
-28.624632, 2060-2079, bcc_csm1_1_m, Mar Anomaly, Nepal, NPL
-12.199154, 2060-2079, bcc_csm1_1_m, Apr Anomaly, Nepal, NPL
5.1703286, 2060-2079, bcc_csm1_1_m, May Anomaly, Nepal, NPL
-26.23942, 2060-2079, bcc_csm1_1_m, Jun Anomaly, Nepal, NPL
12.528613, 2060-2079, bcc_csm1_1_m, Jul Anomaly, Nepal, NPL
30.740536, 2060-2079, bcc_csm1_1_m, Aug Anomaly, Nepal, NPL
14.201573, 2060-2079, bcc_csm1_1_m, Sep Anomaly, Nepal, NPL
14.627837, 2060-2079, bcc_csm1_1_m, Oct Anomaly, Nepal, NPL
-0.73617417, 2060-2079, bcc_csm1_1_m, Nov Anomaly, Nepal, NPL
-37.01093, 2060-2079, bcc_csm1_1_m, Dec Anomaly, Nepal, NPL
19.226225, 2060-2079, ccsm4, Jan Anomaly, Nepal, NPL
6.9492373, 2060-2079, ccsm4, Feb Anomaly, Nepal, NPL
-15.395194, 2060-2079, ccsm4, Mar Anomaly, Nepal, NPL
5.226404, 2060-2079, ccsm4, Apr Anomaly, Nepal, NPL
-12.482257, 2060-2079, ccsm4, May Anomaly, Nepal, NPL
-62.062157, 2060-2079, ccsm4, Jun Anomaly, Nepal, NPL
56.00224, 2060-2079, ccsm4, Jul Anomaly, Nepal, NPL
61.961483, 2060-2079, ccsm4, Aug Anomaly, Nepal, NPL
12.408667, 2060-2079, ccsm4, Sep Anomaly, Nepal, NPL
-6.4986672, 2060-2079, ccsm4, Oct Anomaly, Nepal, NPL
-20.250677, 2060-2079, ccsm4, Nov Anomaly, Nepal, NPL
-54.344704, 2060-2079, ccsm4, Dec Anomaly, Nepal, NPL
-16.474808, 2060-2079, cesm1_cam5, Jan Anomaly, Nepal, NPL
0.23140685, 2060-2079, cesm1_cam5, Feb Anomaly, Nepal, NPL
4.7338185, 2060-2079, cesm1_cam5, Mar Anomaly, Nepal, NPL
-3.2368064, 2060-2079, cesm1_cam5, Apr Anomaly, Nepal, NPL
-1.0000134, 2060-2079, cesm1_cam5, May Anomaly, Nepal, NPL
-89.15177, 2060-2079, cesm1_cam5, Jun Anomaly, Nepal, NPL
122.46254, 2060-2079, cesm1_cam5, Jul Anomaly, Nepal, NPL
73.0772, 2060-2079, cesm1_cam5, Aug Anomaly, Nepal, NPL
33.105225, 2060-2079, cesm1_cam5, Sep Anomaly, Nepal, NPL
20.971642, 2060-2079, cesm1_cam5, Oct Anomaly, Nepal, NPL
4.5195966, 2060-2079, cesm1_cam5, Nov Anomaly, Nepal, NPL
-6.655916, 2060-2079, cesm1_cam5, Dec Anomaly, Nepal, NPL
-1.9274691, 2060-2079, csiro_mk3_6_0, Jan Anomaly, Nepal, NPL
-6.8209734, 2060-2079, csiro_mk3_6_0, Feb Anomaly, Nepal, NPL
6.60875, 2060-2079, csiro_mk3_6_0, Mar Anomaly, Nepal, NPL
-1.644026, 2060-2079, csiro_mk3_6_0, Apr Anomaly, Nepal, NPL
0.26790792, 2060-2079, csiro_mk3_6_0, May Anomaly, Nepal, NPL
-19.575516, 2060-2079, csiro_mk3_6_0, Jun Anomaly, Nepal, NPL
-20.518871, 2060-2079, csiro_mk3_6_0, Jul Anomaly, Nepal, NPL
