FID,id_punto,mes,mes_etiqueta,n_period,period,temp_min_normal,geom
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-435e,40665,7,7,30,1970,17.82,POINT (8933389.136160204 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-435d,40666,7,7,30,1970,13.59,POINT (8989048.88155684 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-435c,40667,7,7,30,1970,5.42,POINT (9044708.626953477 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-435b,40668,7,7,30,1970,7.5,POINT (9100368.372350115 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-435a,40669,7,7,30,1970,4.39,POINT (9156028.117746752 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4359,40670,7,7,30,1970,-1.11,POINT (9211687.863143386 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4358,40671,7,7,30,1970,1.13,POINT (9267347.608540025 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4357,40672,7,7,30,1970,1.72,POINT (9323007.353936663 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4356,40673,7,7,30,1970,1.9,POINT (9378667.099333297 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4355,40674,7,7,30,1970,0.14,POINT (9434326.844729934 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4354,40675,7,7,30,1970,0.47,POINT (9489986.590126572 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4353,40676,7,7,30,1970,0.54,POINT (9545646.335523209 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4352,40677,7,7,30,1970,3.67,POINT (9601306.080919845 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4351,40678,7,7,30,1970,2.9,POINT (9656965.826316481 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4350,40679,7,7,30,1970,-1.08,POINT (9712625.57171312 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-434f,40680,7,7,30,1970,-0.34,POINT (9768285.317109756 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-434e,41295,7,7,30,1970,25.45,POINT (8933389.136160204 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-434d,41296,7,7,30,1970,24.51,POINT (8989048.88155684 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-434c,41297,7,7,30,1970,23,POINT (9044708.626953477 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-434b,41298,7,7,30,1970,18.5,POINT (9100368.372350115 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-434a,41299,7,7,30,1970,15.99,POINT (9156028.117746752 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4349,41300,7,7,30,1970,10.7,POINT (9211687.863143386 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4348,41301,7,7,30,1970,1.41,POINT (9267347.608540025 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4347,41302,7,7,30,1970,1.85,POINT (9323007.353936663 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4346,41303,7,7,30,1970,-0.71,POINT (9378667.099333297 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4345,41304,7,7,30,1970,-3.6,POINT (9434326.844729934 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4344,41305,7,7,30,1970,-3.41,POINT (9489986.590126572 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4343,41306,7,7,30,1970,-0.2,POINT (9545646.335523209 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4342,41307,7,7,30,1970,-1.62,POINT (9601306.080919845 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4341,41308,7,7,30,1970,-1.09,POINT (9656965.826316481 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4340,41309,7,7,30,1970,-0.35,POINT (9712625.57171312 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-433f,41310,7,7,30,1970,2.5,POINT (9768285.317109756 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-433e,40335,7,7,30,1970,6.56,POINT (8933389.136160204 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-433d,40336,7,7,30,1970,2.27,POINT (8989048.88155684 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-433c,40337,7,7,30,1970,-0.66,POINT (9044708.626953477 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-433b,40338,7,7,30,1970,1.95,POINT (9100368.372350115 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-433a,40339,7,7,30,1970,0.57,POINT (9156028.117746752 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4339,40340,7,7,30,1970,1.95,POINT (9211687.863143386 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4338,40341,7,7,30,1970,2.25,POINT (9267347.608540025 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4337,40342,7,7,30,1970,0.42,POINT (9323007.353936663 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4336,40343,7,7,30,1970,-1.3,POINT (9378667.099333297 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4335,40344,7,7,30,1970,-1.22,POINT (9434326.844729934 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4334,40345,7,7,30,1970,-1.68,POINT (9489986.590126572 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4333,40346,7,7,30,1970,-0.7,POINT (9545646.335523209 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4332,40347,7,7,30,1970,0.91,POINT (9601306.080919845 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4331,40348,7,7,30,1970,1.19,POINT (9656965.826316481 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4330,40349,7,7,30,1970,0.43,POINT (9712625.57171312 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-432f,40350,7,7,30,1970,-0.8,POINT (9768285.317109756 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-432e,42530,7,7,30,1970,26.45,POINT (8933389.136160204 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-432d,42531,7,7,30,1970,26.04,POINT (8989048.88155684 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-432c,42532,7,7,30,1970,26.02,POINT (9044708.626953477 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-432b,42533,7,7,30,1970,26.22,POINT (9100368.372350115 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-432a,42534,7,7,30,1970,26.01,POINT (9156028.117746752 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4329,42535,7,7,30,1970,25.82,POINT (9211687.863143386 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4328,42536,7,7,30,1970,25.62,POINT (9267347.608540025 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4327,42537,7,7,30,1970,25.62,POINT (9323007.353936663 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4326,42538,7,7,30,1970,25.66,POINT (9378667.099333297 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4325,42539,7,7,30,1970,25.84,POINT (9434326.844729934 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4324,42540,7,7,30,1970,25.68,POINT (9489986.590126572 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4323,42541,7,7,30,1970,25.28,POINT (9545646.335523209 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4322,42542,7,7,30,1970,24.64,POINT (9601306.080919845 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4321,42543,7,7,30,1970,22.22,POINT (9656965.826316481 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4320,42544,7,7,30,1970,22.2,POINT (9712625.57171312 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-431f,42545,7,7,30,1970,21.38,POINT (9768285.317109756 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-431e,40981,7,7,30,1970,20.65,POINT (8933389.136160204 3407504.076175717)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-431d,40982,7,7,30,1970,17.54,POINT (8989048.88155684 3407504.076175717)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-431c,40983,7,7,30,1970,15.05,POINT (9044708.626953477 3407504.076175717)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-431b,40984,7,7,30,1970,12.43,POINT (9100368.372350115 3407504.076175717)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-431a,40985,7,7,30,1970,7.05,POINT (9156028.117746752 3407504.076175717)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4319,40986,7,7,30,1970,0.68,POINT (9211687.863143386 3407504.076175717)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4318,40987,7,7,30,1970,0.16,POINT (9267347.608540025 3407504.076175717)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4317,40988,7,7,30,1970,-0.65,POINT (9323007.353936663 3407504.076175717)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4316,40989,7,7,30,1970,0.89,POINT (9378667.099333297 3407504.076175717)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4315,40990,7,7,30,1970,0,POINT (9434326.844729934 3407504.076175717)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4314,40991,7,7,30,1970,0.71,POINT (9489986.590126572 3407504.076175717)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4313,40992,7,7,30,1970,2.13,POINT (9545646.335523209 3407504.076175717)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4312,40993,7,7,30,1970,1.2,POINT (9601306.080919845 3407504.076175717)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4311,40994,7,7,30,1970,3.16,POINT (9656965.826316481 3407504.076175717)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4310,40995,7,7,30,1970,2.19,POINT (9712625.57171312 3407504.076175717)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-430f,40996,7,7,30,1970,3.4,POINT (9768285.317109756 3407504.076175717)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-430e,41926,7,7,30,1970,26.06,POINT (8933389.136160204 3217490.9158222144)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-430d,41927,7,7,30,1970,25.99,POINT (8989048.88155684 3217490.9158222144)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-430c,41928,7,7,30,1970,26.15,POINT (9044708.626953477 3217490.9158222144)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-430b,41929,7,7,30,1970,26.1,POINT (9100368.372350115 3217490.9158222144)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-430a,41930,7,7,30,1970,25.39,POINT (9156028.117746752 3217490.9158222144)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4309,41931,7,7,30,1970,24.54,POINT (9211687.863143386 3217490.9158222144)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4308,41932,7,7,30,1970,23.14,POINT (9267347.608540025 3217490.9158222144)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4307,41933,7,7,30,1970,23.05,POINT (9323007.353936663 3217490.9158222144)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4306,41934,7,7,30,1970,23.69,POINT (9378667.099333297 3217490.9158222144)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4305,41935,7,7,30,1970,23.09,POINT (9434326.844729934 3217490.9158222144)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4304,41936,7,7,30,1970,19.7,POINT (9489986.590126572 3217490.9158222144)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4303,41937,7,7,30,1970,15.78,POINT (9545646.335523209 3217490.9158222144)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4302,41938,7,7,30,1970,11.33,POINT (9601306.080919845 3217490.9158222144)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4301,41939,7,7,30,1970,3.79,POINT (9656965.826316481 3217490.9158222144)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-4300,41940,7,7,30,1970,5.8,POINT (9712625.57171312 3217490.9158222144)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42ff,41941,7,7,30,1970,4.54,POINT (9768285.317109756 3217490.9158222144)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42fe,42228,7,7,30,1970,26.21,POINT (8933389.136160204 3154740.816666564)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42fd,42229,7,7,30,1970,26.05,POINT (8989048.88155684 3154740.816666564)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42fc,42230,7,7,30,1970,26.02,POINT (9044708.626953477 3154740.816666564)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42fb,42231,7,7,30,1970,26.02,POINT (9100368.372350115 3154740.816666564)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42fa,42232,7,7,30,1970,25.85,POINT (9156028.117746752 3154740.816666564)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42f9,42233,7,7,30,1970,25.62,POINT (9211687.863143386 3154740.816666564)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42f8,42234,7,7,30,1970,25.47,POINT (9267347.608540025 3154740.816666564)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42f7,42235,7,7,30,1970,25.37,POINT (9323007.353936663 3154740.816666564)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42f6,42236,7,7,30,1970,24.94,POINT (9378667.099333297 3154740.816666564)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42f5,42237,7,7,30,1970,25.02,POINT (9434326.844729934 3154740.816666564)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42f4,42238,7,7,30,1970,23.61,POINT (9489986.590126572 3154740.816666564)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42f3,42239,7,7,30,1970,21.78,POINT (9545646.335523209 3154740.816666564)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42f2,42240,7,7,30,1970,18.89,POINT (9601306.080919845 3154740.816666564)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42f1,42241,7,7,30,1970,15.31,POINT (9656965.826316481 3154740.816666564)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42f0,42242,7,7,30,1970,16,POINT (9712625.57171312 3154740.816666564)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42ef,42243,7,7,30,1970,14.44,POINT (9768285.317109756 3154740.816666564)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42ee,41614,7,7,30,1970,25.72,POINT (8933389.136160204 3280529.7896193247)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42ed,41615,7,7,30,1970,25.9,POINT (8989048.88155684 3280529.7896193247)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42ec,41616,7,7,30,1970,25.78,POINT (9044708.626953477 3280529.7896193247)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42eb,41617,7,7,30,1970,23.68,POINT (9100368.372350115 3280529.7896193247)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42ea,41618,7,7,30,1970,19.97,POINT (9156028.117746752 3280529.7896193247)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42e9,41619,7,7,30,1970,16.87,POINT (9211687.863143386 3280529.7896193247)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42e8,41620,7,7,30,1970,15.52,POINT (9267347.608540025 3280529.7896193247)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42e7,41621,7,7,30,1970,15.52,POINT (9323007.353936663 3280529.7896193247)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42e6,41622,7,7,30,1970,15.86,POINT (9378667.099333297 3280529.7896193247)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42e5,41623,7,7,30,1970,10.56,POINT (9434326.844729934 3280529.7896193247)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42e4,41624,7,7,30,1970,5.85,POINT (9489986.590126572 3280529.7896193247)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42e3,41625,7,7,30,1970,0.25,POINT (9545646.335523209 3280529.7896193247)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42e2,41626,7,7,30,1970,-1.21,POINT (9601306.080919845 3280529.7896193247)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42e1,41627,7,7,30,1970,-2.66,POINT (9656965.826316481 3280529.7896193247)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42e0,41628,7,7,30,1970,0.74,POINT (9712625.57171312 3280529.7896193247)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-42df,41629,7,7,30,1970,0.4,POINT (9768285.317109756 3280529.7896193247)
