FID,id_punto,mes,mes_etiqueta,n_period,period,etp_normal,geom
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-425e,40665,7,7,30,1970,99.3,POINT (8933389.136160204 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-425d,40666,7,7,30,1970,92.49,POINT (8989048.88155684 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-425c,40667,7,7,30,1970,101.6,POINT (9044708.626953477 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-425b,40668,7,7,30,1970,98.4,POINT (9100368.372350115 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-425a,40669,7,7,30,1970,105.09,POINT (9156028.117746752 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-4259,40670,7,7,30,1970,98.6,POINT (9211687.863143386 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-4258,40671,7,7,30,1970,106.2,POINT (9267347.608540025 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-4257,40672,7,7,30,1970,106.89,POINT (9323007.353936663 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-4256,40673,7,7,30,1970,107.7,POINT (9378667.099333297 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-4255,40674,7,7,30,1970,99.09,POINT (9434326.844729934 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-4254,40675,7,7,30,1970,100.7,POINT (9489986.590126572 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-4253,40676,7,7,30,1970,101,POINT (9545646.335523209 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-4252,40677,7,7,30,1970,105,POINT (9601306.080919845 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-4251,40678,7,7,30,1970,103.7,POINT (9656965.826316481 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-4250,40679,7,7,30,1970,92.49,POINT (9712625.57171312 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-424f,40680,7,7,30,1970,95.19,POINT (9768285.317109756 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-424e,41295,7,7,30,1970,129.69,POINT (8933389.136160204 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-424d,41296,7,7,30,1970,123.39,POINT (8989048.88155684 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-424c,41297,7,7,30,1970,115.59,POINT (9044708.626953477 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-424b,41298,7,7,30,1970,97.4,POINT (9100368.372350115 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-424a,41299,7,7,30,1970,91.5,POINT (9156028.117746752 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-4249,41300,7,7,30,1970,87.5,POINT (9211687.863143386 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-4248,41301,7,7,30,1970,103.89,POINT (9267347.608540025 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-4247,41302,7,7,30,1970,105.99,POINT (9323007.353936663 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-4246,41303,7,7,30,1970,94.89,POINT (9378667.099333297 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-4245,41304,7,7,30,1970,84.39,POINT (9434326.844729934 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-4244,41305,7,7,30,1970,85.1,POINT (9489986.590126572 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-4243,41306,7,7,30,1970,95.49,POINT (9545646.335523209 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-4242,41307,7,7,30,1970,91.7,POINT (9601306.080919845 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-4241,41308,7,7,30,1970,91.59,POINT (9656965.826316481 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-4240,41309,7,7,30,1970,93.9,POINT (9712625.57171312 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-423f,41310,7,7,30,1970,92.3,POINT (9768285.317109756 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-423e,40335,7,7,30,1970,101.79,POINT (8933389.136160204 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-423d,40336,7,7,30,1970,114,POINT (8989048.88155684 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-423c,40337,7,7,30,1970,102.9,POINT (9044708.626953477 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-423b,40338,7,7,30,1970,112.1,POINT (9100368.372350115 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3897f005_-423a,40339,7,7,30,1970,106.89,POINT (9156028.117746752 3535725.659799159)
