FID,id_punto,mes,mes_etiqueta,n_period,period,pre_normal,geom
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-445e,40665,7,7,30,1970,333.28,POINT (8933389.136160204 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-445d,40666,7,7,30,1970,253.4,POINT (8989048.88155684 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-445c,40667,7,7,30,1970,161.8,POINT (9044708.626953477 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-445b,40668,7,7,30,1970,174.53,POINT (9100368.372350115 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-445a,40669,7,7,30,1970,155.32,POINT (9156028.117746752 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4459,40670,7,7,30,1970,120.96,POINT (9211687.863143386 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4458,40671,7,7,30,1970,143.91,POINT (9267347.608540025 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4457,40672,7,7,30,1970,156.21,POINT (9323007.353936663 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4456,40673,7,7,30,1970,168.17,POINT (9378667.099333297 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4455,40674,7,7,30,1970,159.33,POINT (9434326.844729934 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4454,40675,7,7,30,1970,171.07,POINT (9489986.590126572 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4453,40676,7,7,30,1970,180.39,POINT (9545646.335523209 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4452,40677,7,7,30,1970,213.1,POINT (9601306.080919845 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4451,40678,7,7,30,1970,208.69,POINT (9656965.826316481 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4450,40679,7,7,30,1970,182.93,POINT (9712625.57171312 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-444f,40680,7,7,30,1970,191.78,POINT (9768285.317109756 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-444e,41295,7,7,30,1970,476.34,POINT (8933389.136160204 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-444d,41296,7,7,30,1970,512.17,POINT (8989048.88155684 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-444c,41297,7,7,30,1970,486.15,POINT (9044708.626953477 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-444b,41298,7,7,30,1970,394.55,POINT (9100368.372350115 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-444a,41299,7,7,30,1970,358.62,POINT (9156028.117746752 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4449,41300,7,7,30,1970,280.39,POINT (9211687.863143386 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4448,41301,7,7,30,1970,188.51,POINT (9267347.608540025 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4447,41302,7,7,30,1970,199.86,POINT (9323007.353936663 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4446,41303,7,7,30,1970,178.91,POINT (9378667.099333297 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4445,41304,7,7,30,1970,156.26,POINT (9434326.844729934 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4444,41305,7,7,30,1970,164.21,POINT (9489986.590126572 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4443,41306,7,7,30,1970,201.61,POINT (9545646.335523209 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4442,41307,7,7,30,1970,194.19,POINT (9601306.080919845 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4441,41308,7,7,30,1970,205.25,POINT (9656965.826316481 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4440,41309,7,7,30,1970,218.06,POINT (9712625.57171312 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-443f,41310,7,7,30,1970,255.89,POINT (9768285.317109756 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-443e,40335,7,7,30,1970,166.91,POINT (8933389.136160204 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-443d,40336,7,7,30,1970,120.42,POINT (8989048.88155684 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-443c,40337,7,7,30,1970,98.43,POINT (9044708.626953477 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-443b,40338,7,7,30,1970,117.05,POINT (9100368.372350115 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-443a,40339,7,7,30,1970,111.66,POINT (9156028.117746752 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4439,40340,7,7,30,1970,127.14,POINT (9211687.863143386 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4438,40341,7,7,30,1970,136.01,POINT (9267347.608540025 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4437,40342,7,7,30,1970,130.72,POINT (9323007.353936663 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4436,40343,7,7,30,1970,121.29,POINT (9378667.099333297 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4435,40344,7,7,30,1970,128.92,POINT (9434326.844729934 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4434,40345,7,7,30,1970,130.19,POINT (9489986.590126572 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4433,40346,7,7,30,1970,146.32,POINT (9545646.335523209 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4432,40347,7,7,30,1970,169.58,POINT (9601306.080919845 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4431,40348,7,7,30,1970,180.88,POINT (9656965.826316481 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4430,40349,7,7,30,1970,179.42,POINT (9712625.57171312 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-442f,40350,7,7,30,1970,174.45,POINT (9768285.317109756 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-442e,42530,7,7,30,1970,280.43,POINT (8933389.136160204 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-442d,42531,7,7,30,1970,302.03,POINT (8989048.88155684 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-442c,42532,7,7,30,1970,312.84,POINT (9044708.626953477 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-442b,42533,7,7,30,1970,346.05,POINT (9100368.372350115 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-442a,42534,7,7,30,1970,378.78,POINT (9156028.117746752 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4429,42535,7,7,30,1970,389.64,POINT (9211687.863143386 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4428,42536,7,7,30,1970,399.38,POINT (9267347.608540025 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4427,42537,7,7,30,1970,431.77,POINT (9323007.353936663 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4426,42538,7,7,30,1970,452.48,POINT (9378667.099333297 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4425,42539,7,7,30,1970,450.39,POINT (9434326.844729934 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4424,42540,7,7,30,1970,437.27,POINT (9489986.590126572 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4423,42541,7,7,30,1970,452.18,POINT (9545646.335523209 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4422,42542,7,7,30,1970,411.38,POINT (9601306.080919845 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4421,42543,7,7,30,1970,363.25,POINT (9656965.826316481 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4420,42544,7,7,30,1970,413.54,POINT (9712625.57171312 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-441f,42545,7,7,30,1970,496.91,POINT (9768285.317109756 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-441e,40981,7,7,30,1970,413.04,POINT (8933389.136160204 3407504.076175717)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-441d,40982,7,7,30,1970,363.9,POINT (8989048.88155684 3407504.076175717)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-441c,40983,7,7,30,1970,279.55,POINT (9044708.626953477 3407504.076175717)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-441b,40984,7,7,30,1970,234.63,POINT (9100368.372350115 3407504.076175717)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-441a,40985,7,7,30,1970,199.67,POINT (9156028.117746752 3407504.076175717)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4419,40986,7,7,30,1970,153.8,POINT (9211687.863143386 3407504.076175717)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4418,40987,7,7,30,1970,155.59,POINT (9267347.608540025 3407504.076175717)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4417,40988,7,7,30,1970,157.26,POINT (9323007.353936663 3407504.076175717)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4416,40989,7,7,30,1970,178.78,POINT (9378667.099333297 3407504.076175717)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4415,40990,7,7,30,1970,177.37,POINT (9434326.844729934 3407504.076175717)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4414,40991,7,7,30,1970,191.32,POINT (9489986.590126572 3407504.076175717)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4413,40992,7,7,30,1970,211.61,POINT (9545646.335523209 3407504.076175717)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4412,40993,7,7,30,1970,200.23,POINT (9601306.080919845 3407504.076175717)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4411,40994,7,7,30,1970,229.79,POINT (9656965.826316481 3407504.076175717)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-4410,40995,7,7,30,1970,222.5,POINT (9712625.57171312 3407504.076175717)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-440f,40996,7,7,30,1970,236.15,POINT (9768285.317109756 3407504.076175717)
