Largest 5-day Cumulative Rainfall - (MM), Year, Model, Statistics, ISO3
37.9228, 2080-2099, cesm1_cam5, Oct Anomaly, NPL
12.848, 2080-2099, cesm1_cam5, Nov Anomaly, NPL
0.80321, 2080-2099, cesm1_cam5, Dec Anomaly, NPL
7.34799, 2080-2099, cmcc_cesm, Jan Anomaly, NPL
-0.7658, 2080-2099, cmcc_cesm, Feb Anomaly, NPL
-5.6972, 2080-2099, cmcc_cesm, Mar Anomaly, NPL
-1.0732, 2080-2099, cmcc_cesm, Apr Anomaly, NPL
1.54427, 2080-2099, cmcc_cesm, May Anomaly, NPL
-13.963, 2080-2099, cmcc_cesm, Jun Anomaly, NPL
-6.5386, 2080-2099, cmcc_cesm, Jul Anomaly, NPL
-0.0475, 2080-2099, cmcc_cesm, Aug Anomaly, NPL
-2.1678, 2080-2099, cmcc_cesm, Sep Anomaly, NPL
10.0879, 2080-2099, cmcc_cesm, Oct Anomaly, NPL
-1.7791, 2080-2099, cmcc_cesm, Nov Anomaly, NPL
-3.5452, 2080-2099, cmcc_cesm, Dec Anomaly, NPL
1.11692, 2080-2099, cmcc_cm, Jan Anomaly, NPL
-18.839, 2080-2099, cmcc_cm, Feb Anomaly, NPL
-17.068, 2080-2099, cmcc_cm, Mar Anomaly, NPL
-14.611, 2080-2099, cmcc_cm, Apr Anomaly, NPL
-6.4333, 2080-2099, cmcc_cm, May Anomaly, NPL
16.4546, 2080-2099, cmcc_cm, Jun Anomaly, NPL
8.68718, 2080-2099, cmcc_cm, Jul Anomaly, NPL
52.2596, 2080-2099, cmcc_cm, Aug Anomaly, NPL
84.3595, 2080-2099, cmcc_cm, Sep Anomaly, NPL
38.424, 2080-2099, cmcc_cm, Oct Anomaly, NPL
-8.8404, 2080-2099, cmcc_cm, Nov Anomaly, NPL
-27.916, 2080-2099, cmcc_cm, Dec Anomaly, NPL
-22.506, 2080-2099, cmcc_cms, Jan Anomaly, NPL
-24.171, 2080-2099, cmcc_cms, Feb Anomaly, NPL
-31.556, 2080-2099, cmcc_cms, Mar Anomaly, NPL
-6.8507, 2080-2099, cmcc_cms, Apr Anomaly, NPL
-2.0354, 2080-2099, cmcc_cms, May Anomaly, NPL
-16.831, 2080-2099, cmcc_cms, Jun Anomaly, NPL
0.66913, 2080-2099, cmcc_cms, Jul Anomaly, NPL
17.7779, 2080-2099, cmcc_cms, Aug Anomaly, NPL
7.23237, 2080-2099, cmcc_cms, Sep Anomaly, NPL
12.8307, 2080-2099, cmcc_cms, Oct Anomaly, NPL
-7.3143, 2080-2099, cmcc_cms, Nov Anomaly, NPL
-22.052, 2080-2099, cmcc_cms, Dec Anomaly, NPL
-11.573, 2080-2099, cnrm_cm5, Jan Anomaly, NPL
-0.1921, 2080-2099, cnrm_cm5, Feb Anomaly, NPL
-3.7791, 2080-2099, cnrm_cm5, Mar Anomaly, NPL
3.66828, 2080-2099, cnrm_cm5, Apr Anomaly, NPL
10.4136, 2080-2099, cnrm_cm5, May Anomaly, NPL
20.7811, 2080-2099, cnrm_cm5, Jun Anomaly, NPL
22.6476, 2080-2099, cnrm_cm5, Jul Anomaly, NPL
-1.4412, 2080-2099, cnrm_cm5, Aug Anomaly, NPL
10.63, 2080-2099, cnrm_cm5, Sep Anomaly, NPL
10.5899, 2080-2099, cnrm_cm5, Oct Anomaly, NPL
-8.1979, 2080-2099, cnrm_cm5, Nov Anomaly, NPL
-6.0718, 2080-2099, cnrm_cm5, Dec Anomaly, NPL
1.09412, 2080-2099, csiro_mk3_6_0, Jan Anomaly, NPL
-10.732, 2080-2099, csiro_mk3_6_0, Feb Anomaly, NPL
-4.4257, 2080-2099, csiro_mk3_6_0, Mar Anomaly, NPL
4.03401, 2080-2099, csiro_mk3_6_0, Apr Anomaly, NPL
7.77943, 2080-2099, csiro_mk3_6_0, May Anomaly, NPL
-6.6896, 2080-2099, csiro_mk3_6_0, Jun Anomaly, NPL
5.86149, 2080-2099, csiro_mk3_6_0, Jul Anomaly, NPL
18.4916, 2080-2099, csiro_mk3_6_0, Aug Anomaly, NPL
22.5109, 2080-2099, csiro_mk3_6_0, Sep Anomaly, NPL
17.4516, 2080-2099, csiro_mk3_6_0, Oct Anomaly, NPL
5.43526, 2080-2099, csiro_mk3_6_0, Nov Anomaly, NPL
1.25499, 2080-2099, csiro_mk3_6_0, Dec Anomaly, NPL
-3.1206, 2080-2099, gfdl_cm3, Jan Anomaly, NPL
-1.5954, 2080-2099, gfdl_cm3, Feb Anomaly, NPL
2.63598, 2080-2099, gfdl_cm3, Mar Anomaly, NPL
0.42201, 2080-2099, gfdl_cm3, Apr Anomaly, NPL
5.32596, 2080-2099, gfdl_cm3, May Anomaly, NPL
28.9632, 2080-2099, gfdl_cm3, Jun Anomaly, NPL
62.9423, 2080-2099, gfdl_cm3, Jul Anomaly, NPL
82.0581, 2080-2099, gfdl_cm3, Aug Anomaly, NPL
3.31731, 2080-2099, gfdl_cm3, Sep Anomaly, NPL
14.5079, 2080-2099, gfdl_cm3, Oct Anomaly, NPL
-19.522, 2080-2099, gfdl_cm3, Nov Anomaly, NPL
-23.951, 2080-2099, gfdl_cm3, Dec Anomaly, NPL
-4.4833, 2080-2099, gfdl_esm2g, Jan Anomaly, NPL
1.50544, 2080-2099, gfdl_esm2g, Feb Anomaly, NPL
3.94821, 2080-2099, gfdl_esm2g, Mar Anomaly, NPL
0.59386, 2080-2099, gfdl_esm2g, Apr Anomaly, NPL
13.1228, 2080-2099, gfdl_esm2g, May Anomaly, NPL
47.6442, 2080-2099, gfdl_esm2g, Jun Anomaly, NPL
83.8671, 2080-2099, gfdl_esm2g, Jul Anomaly, NPL
126.687, 2080-2099, gfdl_esm2g, Aug Anomaly, NPL
33.5699, 2080-2099, gfdl_esm2g, Sep Anomaly, NPL
19.6688, 2080-2099, gfdl_esm2g, Oct Anomaly, NPL
38.8612, 2080-2099, gfdl_esm2g, Nov Anomaly, NPL
6.01524, 2080-2099, gfdl_esm2g, Dec Anomaly, NPL
0.70732, 2080-2099, gfdl_esm2m, Jan Anomaly, NPL
-2.4735, 2080-2099, gfdl_esm2m, Feb Anomaly, NPL
6.6194, 2080-2099, gfdl_esm2m, Mar Anomaly, NPL
-0.6944, 2080-2099, gfdl_esm2m, Apr Anomaly, NPL
-0.9955, 2080-2099, gfdl_esm2m, May Anomaly, NPL
18.0359, 2080-2099, gfdl_esm2m, Jun Anomaly, NPL
78.2204, 2080-2099, gfdl_esm2m, Jul Anomaly, NPL
40.7158, 2080-2099, gfdl_esm2m, Aug Anomaly, NPL
47.1341, 2080-2099, gfdl_esm2m, Sep Anomaly, NPL
-8.392, 2080-2099, gfdl_esm2m, Oct Anomaly, NPL
-3.7555, 2080-2099, gfdl_esm2m, Nov Anomaly, NPL
20.446, 2080-2099, gfdl_esm2m, Dec Anomaly, NPL
-6.241, 2080-2099, hadgem2_ao, Jan Anomaly, NPL
-3.3453, 2080-2099, hadgem2_ao, Feb Anomaly, NPL
-0.2425, 2080-2099, hadgem2_ao, Mar Anomaly, NPL
5.00606, 2080-2099, hadgem2_ao, Apr Anomaly, NPL
29.9321, 2080-2099, hadgem2_ao, May Anomaly, NPL
52.6792, 2080-2099, hadgem2_ao, Jun Anomaly, NPL
65.8574, 2080-2099, hadgem2_ao, Jul Anomaly, NPL
48.9726, 2080-2099, hadgem2_ao, Aug Anomaly, NPL
34.9699, 2080-2099, hadgem2_ao, Sep Anomaly, NPL
10.8507, 2080-2099, hadgem2_ao, Oct Anomaly, NPL
-7.6354, 2080-2099, hadgem2_ao, Nov Anomaly, NPL
-5.3128, 2080-2099, hadgem2_ao, Dec Anomaly, NPL
-10.275, 2080-2099, hadgem2_cc, Jan Anomaly, NPL
-11.118, 2080-2099, hadgem2_cc, Feb Anomaly, NPL
0.99431, 2080-2099, hadgem2_cc, Mar Anomaly, NPL
-2.3755, 2080-2099, hadgem2_cc, Apr Anomaly, NPL
8.34878, 2080-2099, hadgem2_cc, May Anomaly, NPL
31.1, 2080-2099, hadgem2_cc, Jun Anomaly, NPL
42.4662, 2080-2099, hadgem2_cc, Jul Anomaly, NPL
12.8959, 2080-2099, hadgem2_cc, Aug Anomaly, NPL
31.9393, 2080-2099, hadgem2_cc, Sep Anomaly, NPL
2.61295, 2080-2099, hadgem2_cc, Oct Anomaly, NPL
-10.007, 2080-2099, hadgem2_cc, Nov Anomaly, NPL
-8.1904, 2080-2099, hadgem2_cc, Dec Anomaly, NPL
2.25348, 2080-2099, hadgem2_es, Jan Anomaly, NPL
-6.456, 2080-2099, hadgem2_es, Feb Anomaly, NPL
2.9399, 2080-2099, hadgem2_es, Mar Anomaly, NPL
2.19897, 2080-2099, hadgem2_es, Apr Anomaly, NPL
21.4234, 2080-2099, hadgem2_es, May Anomaly, NPL
23.9314, 2080-2099, hadgem2_es, Jun Anomaly, NPL
37.3691, 2080-2099, hadgem2_es, Jul Anomaly, NPL
31.4193, 2080-2099, hadgem2_es, Aug Anomaly, NPL
22.2034, 2080-2099, hadgem2_es, Sep Anomaly, NPL
8.88384, 2080-2099, hadgem2_es, Oct Anomaly, NPL
-6.4769, 2080-2099, hadgem2_es, Nov Anomaly, NPL
0.96879, 2080-2099, hadgem2_es, Dec Anomaly, NPL
-2.3328, 2080-2099, inmcm4, Jan Anomaly, NPL
-3.6939, 2080-2099, inmcm4, Feb Anomaly, NPL
-4.0595, 2080-2099, inmcm4, Mar Anomaly, NPL
4.4721, 2080-2099, inmcm4, Apr Anomaly, NPL
6.31052, 2080-2099, inmcm4, May Anomaly, NPL
17.4003, 2080-2099, inmcm4, Jun Anomaly, NPL
17.2407, 2080-2099, inmcm4, Jul Anomaly, NPL
8.26071, 2080-2099, inmcm4, Aug Anomaly, NPL
11.4438, 2080-2099, inmcm4, Sep Anomaly, NPL
3.31642, 2080-2099, inmcm4, Oct Anomaly, NPL
-9.7571, 2080-2099, inmcm4, Nov Anomaly, NPL
-6.6376, 2080-2099, inmcm4, Dec Anomaly, NPL
-10.025, 2080-2099, ipsl_cm5a_lr, Jan Anomaly, NPL
-22.123, 2080-2099, ipsl_cm5a_lr, Feb Anomaly, NPL
-17.795, 2080-2099, ipsl_cm5a_lr, Mar Anomaly, NPL
-5.645, 2080-2099, ipsl_cm5a_lr, Apr Anomaly, NPL
-10.777, 2080-2099, ipsl_cm5a_lr, May Anomaly, NPL
19.4359, 2080-2099, ipsl_cm5a_lr, Jun Anomaly, NPL
12.8082, 2080-2099, ipsl_cm5a_lr, Jul Anomaly, NPL
41.2265, 2080-2099, ipsl_cm5a_lr, Aug Anomaly, NPL
40.1497, 2080-2099, ipsl_cm5a_lr, Sep Anomaly, NPL
0.7652, 2080-2099, ipsl_cm5a_lr, Oct Anomaly, NPL
-8.7093, 2080-2099, ipsl_cm5a_lr, Nov Anomaly, NPL
-11.359, 2080-2099, ipsl_cm5a_lr, Dec Anomaly, NPL
-14.044, 2080-2099, ipsl_cm5a_mr, Jan Anomaly, NPL
-0.623, 2080-2099, ipsl_cm5a_mr, Feb Anomaly, NPL
9.04648, 2080-2099, ipsl_cm5a_mr, Mar Anomaly, NPL
-5.5423, 2080-2099, ipsl_cm5a_mr, Apr Anomaly, NPL
31.2114, 2080-2099, ipsl_cm5a_mr, May Anomaly, NPL
45.8003, 2080-2099, ipsl_cm5a_mr, Jun Anomaly, NPL
44.5438, 2080-2099, ipsl_cm5a_mr, Jul Anomaly, NPL
62.2527, 2080-2099, ipsl_cm5a_mr, Aug Anomaly, NPL
47.5312, 2080-2099, ipsl_cm5a_mr, Sep Anomaly, NPL
36.0693, 2080-2099, ipsl_cm5a_mr, Oct Anomaly, NPL
-12.068, 2080-2099, ipsl_cm5a_mr, Nov Anomaly, NPL
-10.506, 2080-2099, ipsl_cm5a_mr, Dec Anomaly, NPL
-12.377, 2080-2099, ipsl_cm5b_lr, Jan Anomaly, NPL
15.3017, 2080-2099, ipsl_cm5b_lr, Feb Anomaly, NPL
-2.2487, 2080-2099, ipsl_cm5b_lr, Mar Anomaly, NPL
2.88584, 2080-2099, ipsl_cm5b_lr, Apr Anomaly, NPL
-3.7482, 2080-2099, ipsl_cm5b_lr, May Anomaly, NPL
5.97828, 2080-2099, ipsl_cm5b_lr, Jun Anomaly, NPL
34.7237, 2080-2099, ipsl_cm5b_lr, Jul Anomaly, NPL
47.0556, 2080-2099, ipsl_cm5b_lr, Aug Anomaly, NPL
30.4984, 2080-2099, ipsl_cm5b_lr, Sep Anomaly, NPL
37.9353, 2080-2099, ipsl_cm5b_lr, Oct Anomaly, NPL
-2.9892, 2080-2099, ipsl_cm5b_lr, Nov Anomaly, NPL
7.17548, 2080-2099, ipsl_cm5b_lr, Dec Anomaly, NPL
-3.0353, 2080-2099, miroc5, Jan Anomaly, NPL
3.00695, 2080-2099, miroc5, Feb Anomaly, NPL
5.51654, 2080-2099, miroc5, Mar Anomaly, NPL
5.35317, 2080-2099, miroc5, Apr Anomaly, NPL
27.1024, 2080-2099, miroc5, May Anomaly, NPL
68.4729, 2080-2099, miroc5, Jun Anomaly, NPL
51.9168, 2080-2099, miroc5, Jul Anomaly, NPL
19.7356, 2080-2099, miroc5, Aug Anomaly, NPL
13.4933, 2080-2099, miroc5, Sep Anomaly, NPL
23.2156, 2080-2099, miroc5, Oct Anomaly, NPL
9.99902, 2080-2099, miroc5, Nov Anomaly, NPL
4.02157, 2080-2099, miroc5, Dec Anomaly, NPL
-9.5305, 2080-2099, miroc_esm_chem, Jan Anomaly, NPL
-16.718, 2080-2099, miroc_esm_chem, Feb Anomaly, NPL
-13.745, 2080-2099, miroc_esm_chem, Mar Anomaly, NPL
-7.0572, 2080-2099, miroc_esm_chem, Apr Anomaly, NPL
2.76121, 2080-2099, miroc_esm_chem, May Anomaly, NPL
14.0517, 2080-2099, miroc_esm_chem, Jun Anomaly, NPL
39.3195, 2080-2099, miroc_esm_chem, Jul Anomaly, NPL
31.9821, 2080-2099, miroc_esm_chem, Aug Anomaly, NPL
9.82401, 2080-2099, miroc_esm_chem, Sep Anomaly, NPL
-4.862, 2080-2099, miroc_esm_chem, Oct Anomaly, NPL
-7.7625, 2080-2099, miroc_esm_chem, Nov Anomaly, NPL
-8.1267, 2080-2099, miroc_esm_chem, Dec Anomaly, NPL
-3.2966, 2080-2099, miroc_esm, Jan Anomaly, NPL
-17.436, 2080-2099, miroc_esm, Feb Anomaly, NPL
-5.4626, 2080-2099, miroc_esm, Mar Anomaly, NPL
10.0438, 2080-2099, miroc_esm, Apr Anomaly, NPL
-4.8379, 2080-2099, miroc_esm, May Anomaly, NPL
21.1933, 2080-2099, miroc_esm, Jun Anomaly, NPL
18.2, 2080-2099, miroc_esm, Jul Anomaly, NPL
4.24235, 2080-2099, miroc_esm, Aug Anomaly, NPL
9.24914, 2080-2099, miroc_esm, Sep Anomaly, NPL
-5.655, 2080-2099, miroc_esm, Oct Anomaly, NPL
-32.853, 2080-2099, miroc_esm, Nov Anomaly, NPL
-4.816, 2080-2099, miroc_esm, Dec Anomaly, NPL
-4.4204, 2080-2099, mpi_esm_lr, Jan Anomaly, NPL
-9.095, 2080-2099, mpi_esm_lr, Feb Anomaly, NPL
-4.447, 2080-2099, mpi_esm_lr, Mar Anomaly, NPL
-9.0864, 2080-2099, mpi_esm_lr, Apr Anomaly, NPL
3.11785, 2080-2099, mpi_esm_lr, May Anomaly, NPL
-12.961, 2080-2099, mpi_esm_lr, Jun Anomaly, NPL
0.81806, 2080-2099, mpi_esm_lr, Jul Anomaly, NPL
-4.0843, 2080-2099, mpi_esm_lr, Aug Anomaly, NPL
31.5461, 2080-2099, mpi_esm_lr, Sep Anomaly, NPL
28.9499, 2080-2099, mpi_esm_lr, Oct Anomaly, NPL
-11.954, 2080-2099, mpi_esm_lr, Nov Anomaly, NPL
-13.393, 2080-2099, mpi_esm_lr, Dec Anomaly, NPL
-6.795, 2080-2099, mpi_esm_mr, Jan Anomaly, NPL
-5.178, 2080-2099, mpi_esm_mr, Feb Anomaly, NPL
-12.437, 2080-2099, mpi_esm_mr, Mar Anomaly, NPL
0.03033, 2080-2099, mpi_esm_mr, Apr Anomaly, NPL
-10.726, 2080-2099, mpi_esm_mr, May Anomaly, NPL
-32.296, 2080-2099, mpi_esm_mr, Jun Anomaly, NPL
9.40202, 2080-2099, mpi_esm_mr, Jul Anomaly, NPL
13.2243, 2080-2099, mpi_esm_mr, Aug Anomaly, NPL
29.0182, 2080-2099, mpi_esm_mr, Sep Anomaly, NPL
-3.4118, 2080-2099, mpi_esm_mr, Oct Anomaly, NPL
27.1704, 2080-2099, mpi_esm_mr, Nov Anomaly, NPL
2.99932, 2080-2099, mpi_esm_mr, Dec Anomaly, NPL
7.41755, 2080-2099, mri_cgcm3, Jan Anomaly, NPL
2.82134, 2080-2099, mri_cgcm3, Feb Anomaly, NPL
0.23326, 2080-2099, mri_cgcm3, Mar Anomaly, NPL
1.73709, 2080-2099, mri_cgcm3, Apr Anomaly, NPL
3.48633, 2080-2099, mri_cgcm3, May Anomaly, NPL
2.49347, 2080-2099, mri_cgcm3, Jun Anomaly, NPL
24.4693, 2080-2099, mri_cgcm3, Jul Anomaly, NPL
20.3044, 2080-2099, mri_cgcm3, Aug Anomaly, NPL
17.5588, 2080-2099, mri_cgcm3, Sep Anomaly, NPL
5.28635, 2080-2099, mri_cgcm3, Oct Anomaly, NPL
-16.032, 2080-2099, mri_cgcm3, Nov Anomaly, NPL
-13.367, 2080-2099, mri_cgcm3, Dec Anomaly, NPL
15.278, 2080-2099, mri_esm1, Jan Anomaly, NPL
5.31825, 2080-2099, mri_esm1, Feb Anomaly, NPL
3.94587, 2080-2099, mri_esm1, Mar Anomaly, NPL
2.00867, 2080-2099, mri_esm1, Apr Anomaly, NPL
4.27684, 2080-2099, mri_esm1, May Anomaly, NPL
6.56839, 2080-2099, mri_esm1, Jun Anomaly, NPL
20.0169, 2080-2099, mri_esm1, Jul Anomaly, NPL
38.1024, 2080-2099, mri_esm1, Aug Anomaly, NPL
37.8613, 2080-2099, mri_esm1, Sep Anomaly, NPL
-0.7784, 2080-2099, mri_esm1, Oct Anomaly, NPL
-8.2304, 2080-2099, mri_esm1, Nov Anomaly, NPL
4.72085, 2080-2099, mri_esm1, Dec Anomaly, NPL
1.11054, 2080-2099, noresm1_m, Jan Anomaly, NPL
-2.8534, 2080-2099, noresm1_m, Feb Anomaly, NPL
-2.6865, 2080-2099, noresm1_m, Mar Anomaly, NPL
1.36978, 2080-2099, noresm1_m, Apr Anomaly, NPL
2.83973, 2080-2099, noresm1_m, May Anomaly, NPL
20.6097, 2080-2099, noresm1_m, Jun Anomaly, NPL
71.5322, 2080-2099, noresm1_m, Jul Anomaly, NPL
56.5747, 2080-2099, noresm1_m, Aug Anomaly, NPL
40.1464, 2080-2099, noresm1_m, Sep Anomaly, NPL
34.1038, 2080-2099, noresm1_m, Oct Anomaly, NPL
-4.9207, 2080-2099, noresm1_m, Nov Anomaly, NPL
10.9166, 2080-2099, noresm1_m, Dec Anomaly, NPL
-15.836, 2080-2099, Ensemble (10th Percentile), Jan Anomaly, NPL
-16.217, 2080-2099, Ensemble (10th Percentile), Feb Anomaly, NPL
-12.85, 2080-2099, Ensemble (10th Percentile), Mar Anomaly, NPL
-11.347, 2080-2099, Ensemble (10th Percentile), Apr Anomaly, NPL
-19.396, 2080-2099, Ensemble (10th Percentile), May Anomaly, NPL
-49.544, 2080-2099, Ensemble (10th Percentile), Jun Anomaly, NPL
-56.981, 2080-2099, Ensemble (10th Percentile), Jul Anomaly, NPL
-37.938, 2080-2099, Ensemble (10th Percentile), Aug Anomaly, NPL
-23.994, 2080-2099, Ensemble (10th Percentile), Sep Anomaly, NPL
-29.116, 2080-2099, Ensemble (10th Percentile), Oct Anomaly, NPL
-27.086, 2080-2099, Ensemble (10th Percentile), Nov Anomaly, NPL
-18.579, 2080-2099, Ensemble (10th Percentile), Dec Anomaly, NPL
-5.2358, 2080-2099, Ensemble (50th Percentile), Jan Anomaly, NPL
-4.8863, 2080-2099, Ensemble (50th Percentile), Feb Anomaly, NPL
-2.362, 2080-2099, Ensemble (50th Percentile), Mar Anomaly, NPL
-0.2768, 2080-2099, Ensemble (50th Percentile), Apr Anomaly, NPL
3.19278, 2080-2099, Ensemble (50th Percentile), May Anomaly, NPL
16.3617, 2080-2099, Ensemble (50th Percentile), Jun Anomaly, NPL
36.2637, 2080-2099, Ensemble (50th Percentile), Jul Anomaly, NPL
37.375, 2080-2099, Ensemble (50th Percentile), Aug Anomaly, NPL
28.3268, 2080-2099, Ensemble (50th Percentile), Sep Anomaly, NPL
7.78196, 2080-2099, Ensemble (50th Percentile), Oct Anomaly, NPL
-5.6796, 2080-2099, Ensemble (50th Percentile), Nov Anomaly, NPL
-6.427, 2080-2099, Ensemble (50th Percentile), Dec Anomaly, NPL
19.3462, 2080-2099, Ensemble (90th Percentile), Jan Anomaly, NPL
