FID,id_punto,mes,mes_etiqueta,n_period,period,temp_min_normal,geom
temp_min_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2a2b,40665,11,11,30,1950,6.57,POINT (8933389.136160204 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2a2c,40666,11,11,30,1950,1.4,POINT (8989048.88155684 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2a2d,40667,11,11,30,1950,-9.25,POINT (9044708.626953477 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2a2e,40668,11,11,30,1950,-7.34,POINT (9100368.372350115 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2a2f,40669,11,11,30,1950,-11.41,POINT (9156028.117746752 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2a30,40670,11,11,30,1950,-17.78,POINT (9211687.863143386 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2a31,40671,11,11,30,1950,-15.68,POINT (9267347.608540025 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2a32,40672,11,11,30,1950,-15.44,POINT (9323007.353936663 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2a33,40673,11,11,30,1950,-15.34,POINT (9378667.099333297 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2a34,40674,11,11,30,1950,-17.6,POINT (9434326.844729934 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2a35,40675,11,11,30,1950,-17.48,POINT (9489986.590126572 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2a36,40676,11,11,30,1950,-17.65,POINT (9545646.335523209 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2a37,40677,11,11,30,1950,-14.74,POINT (9601306.080919845 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2a38,40678,11,11,30,1950,-15.71,POINT (9656965.826316481 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2a39,40679,11,11,30,1950,-19.5,POINT (9712625.57171312 3471454.9819268296)
