FID,id_punto,mes,mes_etiqueta,n_period,period,etp_normal,geom
etp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2dab,40665,11,11,30,1960,62.49,POINT (8933389.136160204 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2dac,40666,11,11,30,1960,58.4,POINT (8989048.88155684 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2dad,40667,11,11,30,1960,46.2,POINT (9044708.626953477 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2dae,40668,11,11,30,1960,48.2,POINT (9100368.372350115 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2daf,40669,11,11,30,1960,43.59,POINT (9156028.117746752 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2db0,40670,11,11,30,1960,34.1,POINT (9211687.863143386 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2db1,40671,11,11,30,1960,36.8,POINT (9267347.608540025 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2db2,40672,11,11,30,1960,37.89,POINT (9323007.353936663 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2db3,40673,11,11,30,1960,38.3,POINT (9378667.099333297 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2db4,40674,11,11,30,1960,34.7,POINT (9434326.844729934 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2db5,40675,11,11,30,1960,35.1,POINT (9489986.590126572 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2db6,40676,11,11,30,1960,35.4,POINT (9545646.335523209 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2db7,40677,11,11,30,1960,41.19,POINT (9601306.080919845 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2db8,40678,11,11,30,1960,40.7,POINT (9656965.826316481 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2db9,40679,11,11,30,1960,35.49,POINT (9712625.57171312 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2dba,40680,11,11,30,1960,37.2,POINT (9768285.317109756 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2dbb,41295,11,11,30,1960,77.9,POINT (8933389.136160204 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2dbc,41296,11,11,30,1960,74.79,POINT (8989048.88155684 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2dbd,41297,11,11,30,1960,71.4,POINT (9044708.626953477 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2dbe,41298,11,11,30,1960,62.1,POINT (9100368.372350115 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2dbf,41299,11,11,30,1960,57.3,POINT (9156028.117746752 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2dc0,41300,11,11,30,1960,53.9,POINT (9211687.863143386 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2dc1,41301,11,11,30,1960,40.29,POINT (9267347.608540025 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2dc2,41302,11,11,30,1960,39.6,POINT (9323007.353936663 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_2dc3,41303,11,11,30,1960,36,POINT (9378667.099333297 3343864.953833735)
