Largest 5-day Cumulative Rainfall - (MM), Year, Model, Statistics, ISO3
-0.8548, 2060-2079, hadgem2_es, Nov Anomaly, NPL
-4.3968, 2060-2079, hadgem2_es, Dec Anomaly, NPL
-13.807, 2060-2079, ipsl_cm5a_lr, Jan Anomaly, NPL
-19.518, 2060-2079, ipsl_cm5a_lr, Feb Anomaly, NPL
-4.6516, 2060-2079, ipsl_cm5a_lr, Mar Anomaly, NPL
-4.8949, 2060-2079, ipsl_cm5a_lr, Apr Anomaly, NPL
-1.1208, 2060-2079, ipsl_cm5a_lr, May Anomaly, NPL
6.3178, 2060-2079, ipsl_cm5a_lr, Jun Anomaly, NPL
10.8816, 2060-2079, ipsl_cm5a_lr, Jul Anomaly, NPL
13.0322, 2060-2079, ipsl_cm5a_lr, Aug Anomaly, NPL
4.85155, 2060-2079, ipsl_cm5a_lr, Sep Anomaly, NPL
-12.776, 2060-2079, ipsl_cm5a_lr, Oct Anomaly, NPL
6.15783, 2060-2079, ipsl_cm5a_lr, Nov Anomaly, NPL
0.17338, 2060-2079, ipsl_cm5a_lr, Dec Anomaly, NPL
-11.925, 2060-2079, ipsl_cm5a_mr, Jan Anomaly, NPL
-18.359, 2060-2079, ipsl_cm5a_mr, Feb Anomaly, NPL
-8.1582, 2060-2079, ipsl_cm5a_mr, Mar Anomaly, NPL
-3.8429, 2060-2079, ipsl_cm5a_mr, Apr Anomaly, NPL
8.45408, 2060-2079, ipsl_cm5a_mr, May Anomaly, NPL
3.60691, 2060-2079, ipsl_cm5a_mr, Jun Anomaly, NPL
5.52008, 2060-2079, ipsl_cm5a_mr, Jul Anomaly, NPL
11.4193, 2060-2079, ipsl_cm5a_mr, Aug Anomaly, NPL
11.1745, 2060-2079, ipsl_cm5a_mr, Sep Anomaly, NPL
28.6376, 2060-2079, ipsl_cm5a_mr, Oct Anomaly, NPL
14.0839, 2060-2079, ipsl_cm5a_mr, Nov Anomaly, NPL
-5.3998, 2060-2079, ipsl_cm5a_mr, Dec Anomaly, NPL
-7.9277, 2060-2079, miroc5, Jan Anomaly, NPL
4.70976, 2060-2079, miroc5, Feb Anomaly, NPL
6.26641, 2060-2079, miroc5, Mar Anomaly, NPL
3.99011, 2060-2079, miroc5, Apr Anomaly, NPL
2.41838, 2060-2079, miroc5, May Anomaly, NPL
31.9966, 2060-2079, miroc5, Jun Anomaly, NPL
-9.4671, 2060-2079, miroc5, Jul Anomaly, NPL
2.02187, 2060-2079, miroc5, Aug Anomaly, NPL
23.1643, 2060-2079, miroc5, Sep Anomaly, NPL
15.953, 2060-2079, miroc5, Oct Anomaly, NPL
1.72183, 2060-2079, miroc5, Nov Anomaly, NPL
2.83025, 2060-2079, miroc5, Dec Anomaly, NPL
6.77891, 2060-2079, miroc_esm_chem, Jan Anomaly, NPL
-0.3312, 2060-2079, miroc_esm_chem, Feb Anomaly, NPL
-2.4954, 2060-2079, miroc_esm_chem, Mar Anomaly, NPL
-2.6065, 2060-2079, miroc_esm_chem, Apr Anomaly, NPL
7.23553, 2060-2079, miroc_esm_chem, May Anomaly, NPL
14.087, 2060-2079, miroc_esm_chem, Jun Anomaly, NPL
9.66704, 2060-2079, miroc_esm_chem, Jul Anomaly, NPL
18.0764, 2060-2079, miroc_esm_chem, Aug Anomaly, NPL
9.33305, 2060-2079, miroc_esm_chem, Sep Anomaly, NPL
-0.6951, 2060-2079, miroc_esm_chem, Oct Anomaly, NPL
-4.0865, 2060-2079, miroc_esm_chem, Nov Anomaly, NPL
-9.3934, 2060-2079, miroc_esm_chem, Dec Anomaly, NPL
17.3297, 2060-2079, miroc_esm, Jan Anomaly, NPL
-6.7212, 2060-2079, miroc_esm, Feb Anomaly, NPL
-2.2453, 2060-2079, miroc_esm, Mar Anomaly, NPL
10.2844, 2060-2079, miroc_esm, Apr Anomaly, NPL
-3.8554, 2060-2079, miroc_esm, May Anomaly, NPL
-6.2621, 2060-2079, miroc_esm, Jun Anomaly, NPL
44.7765, 2060-2079, miroc_esm, Jul Anomaly, NPL
17.0969, 2060-2079, miroc_esm, Aug Anomaly, NPL
13.0219, 2060-2079, miroc_esm, Sep Anomaly, NPL
1.99098, 2060-2079, miroc_esm, Oct Anomaly, NPL
-16.533, 2060-2079, miroc_esm, Nov Anomaly, NPL
15.0839, 2060-2079, miroc_esm, Dec Anomaly, NPL
16.3294, 2060-2079, mpi_esm_lr, Jan Anomaly, NPL
-7.1757, 2060-2079, mpi_esm_lr, Feb Anomaly, NPL
-5.1264, 2060-2079, mpi_esm_lr, Mar Anomaly, NPL
4.68354, 2060-2079, mpi_esm_lr, Apr Anomaly, NPL
5.27566, 2060-2079, mpi_esm_lr, May Anomaly, NPL
-26.565, 2060-2079, mpi_esm_lr, Jun Anomaly, NPL
6.12483, 2060-2079, mpi_esm_lr, Jul Anomaly, NPL
-20.606, 2060-2079, mpi_esm_lr, Aug Anomaly, NPL
7.76493, 2060-2079, mpi_esm_lr, Sep Anomaly, NPL
-4.4282, 2060-2079, mpi_esm_lr, Oct Anomaly, NPL
-4.9584, 2060-2079, mpi_esm_lr, Nov Anomaly, NPL
-8.146, 2060-2079, mpi_esm_lr, Dec Anomaly, NPL
-5.5371, 2060-2079, mpi_esm_mr, Jan Anomaly, NPL
-12.446, 2060-2079, mpi_esm_mr, Feb Anomaly, NPL
2.69327, 2060-2079, mpi_esm_mr, Mar Anomaly, NPL
11.6728, 2060-2079, mpi_esm_mr, Apr Anomaly, NPL
-0.6926, 2060-2079, mpi_esm_mr, May Anomaly, NPL
-33.641, 2060-2079, mpi_esm_mr, Jun Anomaly, NPL
-14.606, 2060-2079, mpi_esm_mr, Jul Anomaly, NPL
-9.2369, 2060-2079, mpi_esm_mr, Aug Anomaly, NPL
10.6357, 2060-2079, mpi_esm_mr, Sep Anomaly, NPL
-5.9779, 2060-2079, mpi_esm_mr, Oct Anomaly, NPL
20.7537, 2060-2079, mpi_esm_mr, Nov Anomaly, NPL
12.6907, 2060-2079, mpi_esm_mr, Dec Anomaly, NPL
4.93627, 2060-2079, mri_cgcm3, Jan Anomaly, NPL
-1.3168, 2060-2079, mri_cgcm3, Feb Anomaly, NPL
5.60125, 2060-2079, mri_cgcm3, Mar Anomaly, NPL
1.4541, 2060-2079, mri_cgcm3, Apr Anomaly, NPL
3.83963, 2060-2079, mri_cgcm3, May Anomaly, NPL
-0.3563, 2060-2079, mri_cgcm3, Jun Anomaly, NPL
3.48675, 2060-2079, mri_cgcm3, Jul Anomaly, NPL
15.8125, 2060-2079, mri_cgcm3, Aug Anomaly, NPL
18.605, 2060-2079, mri_cgcm3, Sep Anomaly, NPL
-0.9303, 2060-2079, mri_cgcm3, Oct Anomaly, NPL
-6.7652, 2060-2079, mri_cgcm3, Nov Anomaly, NPL
-1.3467, 2060-2079, mri_cgcm3, Dec Anomaly, NPL
11.0339, 2060-2079, noresm1_m, Jan Anomaly, NPL
-1.3091, 2060-2079, noresm1_m, Feb Anomaly, NPL
-2.2641, 2060-2079, noresm1_m, Mar Anomaly, NPL
-1.1225, 2060-2079, noresm1_m, Apr Anomaly, NPL
5.57364, 2060-2079, noresm1_m, May Anomaly, NPL
24.8117, 2060-2079, noresm1_m, Jun Anomaly, NPL
31.146, 2060-2079, noresm1_m, Jul Anomaly, NPL
22.8818, 2060-2079, noresm1_m, Aug Anomaly, NPL
21.6727, 2060-2079, noresm1_m, Sep Anomaly, NPL
2.14441, 2060-2079, noresm1_m, Oct Anomaly, NPL
-17.318, 2060-2079, noresm1_m, Nov Anomaly, NPL
-14.12, 2060-2079, noresm1_m, Dec Anomaly, NPL
-12.937, 2060-2079, Ensemble (10th Percentile), Jan Anomaly, NPL
-16.051, 2060-2079, Ensemble (10th Percentile), Feb Anomaly, NPL
-14.17, 2060-2079, Ensemble (10th Percentile), Mar Anomaly, NPL
-12.542, 2060-2079, Ensemble (10th Percentile), Apr Anomaly, NPL
-23.027, 2060-2079, Ensemble (10th Percentile), May Anomaly, NPL
-53.221, 2060-2079, Ensemble (10th Percentile), Jun Anomaly, NPL
-71.054, 2060-2079, Ensemble (10th Percentile), Jul Anomaly, NPL
-56.188, 2060-2079, Ensemble (10th Percentile), Aug Anomaly, NPL
-35.175, 2060-2079, Ensemble (10th Percentile), Sep Anomaly, NPL
-32.192, 2060-2079, Ensemble (10th Percentile), Oct Anomaly, NPL
-22.974, 2060-2079, Ensemble (10th Percentile), Nov Anomaly, NPL
-17.812, 2060-2079, Ensemble (10th Percentile), Dec Anomaly, NPL
-1.1994, 2060-2079, Ensemble (50th Percentile), Jan Anomaly, NPL
-3.995, 2060-2079, Ensemble (50th Percentile), Feb Anomaly, NPL
-2.9686, 2060-2079, Ensemble (50th Percentile), Mar Anomaly, NPL
-0.9549, 2060-2079, Ensemble (50th Percentile), Apr Anomaly, NPL
-4.583, 2060-2079, Ensemble (50th Percentile), May Anomaly, NPL
-0.1884, 2060-2079, Ensemble (50th Percentile), Jun Anomaly, NPL
14.3119, 2060-2079, Ensemble (50th Percentile), Jul Anomaly, NPL
18.498, 2060-2079, Ensemble (50th Percentile), Aug Anomaly, NPL
15.1956, 2060-2079, Ensemble (50th Percentile), Sep Anomaly, NPL
8.48158, 2060-2079, Ensemble (50th Percentile), Oct Anomaly, NPL
1.02557, 2060-2079, Ensemble (50th Percentile), Nov Anomaly, NPL
-2.632, 2060-2079, Ensemble (50th Percentile), Dec Anomaly, NPL
23.9777, 2060-2079, Ensemble (90th Percentile), Jan Anomaly, NPL
15.6059, 2060-2079, Ensemble (90th Percentile), Feb Anomaly, NPL
14.4489, 2060-2079, Ensemble (90th Percentile), Mar Anomaly, NPL
18.1296, 2060-2079, Ensemble (90th Percentile), Apr Anomaly, NPL
46.0276, 2060-2079, Ensemble (90th Percentile), May Anomaly, NPL
101.103, 2060-2079, Ensemble (90th Percentile), Jun Anomaly, NPL
179.891, 2060-2079, Ensemble (90th Percentile), Jul Anomaly, NPL
130.835, 2060-2079, Ensemble (90th Percentile), Aug Anomaly, NPL
114.646, 2060-2079, Ensemble (90th Percentile), Sep Anomaly, NPL
50.5316, 2060-2079, Ensemble (90th Percentile), Oct Anomaly, NPL
25.4254, 2060-2079, Ensemble (90th Percentile), Nov Anomaly, NPL
18.7126, 2060-2079, Ensemble (90th Percentile), Dec Anomaly, NPL
11.1211, 2060-2079, bcc_csm1_1_m, Annual Anomaly, NPL
23.9762, 2060-2079, bcc_csm1_1, Annual Anomaly, NPL
20.5411, 2060-2079, bnu_esm, Annual Anomaly, NPL
39.5493, 2060-2079, canesm2, Annual Anomaly, NPL
33.2551, 2060-2079, ccsm4, Annual Anomaly, NPL
81.4995, 2060-2079, cesm1_cam5, Annual Anomaly, NPL
-11.391, 2060-2079, cnrm_cm5, Annual Anomaly, NPL
-5.4245, 2060-2079, csiro_mk3_6_0, Annual Anomaly, NPL
-1.8359, 2060-2079, gfdl_cm3, Annual Anomaly, NPL
25.7521, 2060-2079, gfdl_esm2g, Annual Anomaly, NPL
-15.249, 2060-2079, gfdl_esm2m, Annual Anomaly, NPL
23.5007, 2060-2079, hadgem2_ao, Annual Anomaly, NPL
18.5865, 2060-2079, hadgem2_es, Annual Anomaly, NPL
3.70517, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, NPL
15.1587, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, NPL
23.7642, 2060-2079, miroc5, Annual Anomaly, NPL
31.1595, 2060-2079, miroc_esm_chem, Annual Anomaly, NPL
34.6023, 2060-2079, miroc_esm, Annual Anomaly, NPL
3.11846, 2060-2079, mpi_esm_lr, Annual Anomaly, NPL
1.12987, 2060-2079, mpi_esm_mr, Annual Anomaly, NPL
21.8629, 2060-2079, mri_cgcm3, Annual Anomaly, NPL
37.9898, 2060-2079, noresm1_m, Annual Anomaly, NPL
-70.95, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, NPL
19.505, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, NPL
189.998, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, NPL
