Largest 5-day Cumulative Rainfall - (MM), Year, Model, Statistics, ISO3
1.91617, 2040-2059, inmcm4, Jan Anomaly, NPL
-3.8837, 2040-2059, inmcm4, Feb Anomaly, NPL
-3.762, 2040-2059, inmcm4, Mar Anomaly, NPL
1.2401, 2040-2059, inmcm4, Apr Anomaly, NPL
4.12236, 2040-2059, inmcm4, May Anomaly, NPL
11.1579, 2040-2059, inmcm4, Jun Anomaly, NPL
10.9992, 2040-2059, inmcm4, Jul Anomaly, NPL
0.15208, 2040-2059, inmcm4, Aug Anomaly, NPL
4.80975, 2040-2059, inmcm4, Sep Anomaly, NPL
-7.7351, 2040-2059, inmcm4, Oct Anomaly, NPL
-5.5227, 2040-2059, inmcm4, Nov Anomaly, NPL
8.3273, 2040-2059, inmcm4, Dec Anomaly, NPL
-10.244, 2040-2059, ipsl_cm5a_lr, Jan Anomaly, NPL
1.14327, 2040-2059, ipsl_cm5a_lr, Feb Anomaly, NPL
-10.93, 2040-2059, ipsl_cm5a_lr, Mar Anomaly, NPL
-5.31, 2040-2059, ipsl_cm5a_lr, Apr Anomaly, NPL
2.42696, 2040-2059, ipsl_cm5a_lr, May Anomaly, NPL
6.13928, 2040-2059, ipsl_cm5a_lr, Jun Anomaly, NPL
19.3236, 2040-2059, ipsl_cm5a_lr, Jul Anomaly, NPL
23.423, 2040-2059, ipsl_cm5a_lr, Aug Anomaly, NPL
24.4582, 2040-2059, ipsl_cm5a_lr, Sep Anomaly, NPL
-8.6835, 2040-2059, ipsl_cm5a_lr, Oct Anomaly, NPL
-17.695, 2040-2059, ipsl_cm5a_lr, Nov Anomaly, NPL
8.29189, 2040-2059, ipsl_cm5a_lr, Dec Anomaly, NPL
-21.943, 2040-2059, ipsl_cm5a_mr, Jan Anomaly, NPL
-17.717, 2040-2059, ipsl_cm5a_mr, Feb Anomaly, NPL
4.51887, 2040-2059, ipsl_cm5a_mr, Mar Anomaly, NPL
-6.7898, 2040-2059, ipsl_cm5a_mr, Apr Anomaly, NPL
15.3266, 2040-2059, ipsl_cm5a_mr, May Anomaly, NPL
18.6171, 2040-2059, ipsl_cm5a_mr, Jun Anomaly, NPL
15.28, 2040-2059, ipsl_cm5a_mr, Jul Anomaly, NPL
30.865, 2040-2059, ipsl_cm5a_mr, Aug Anomaly, NPL
25.8238, 2040-2059, ipsl_cm5a_mr, Sep Anomaly, NPL
11.8382, 2040-2059, ipsl_cm5a_mr, Oct Anomaly, NPL
0.46374, 2040-2059, ipsl_cm5a_mr, Nov Anomaly, NPL
-2.934, 2040-2059, ipsl_cm5a_mr, Dec Anomaly, NPL
-16.548, 2040-2059, ipsl_cm5b_lr, Jan Anomaly, NPL
-11.819, 2040-2059, ipsl_cm5b_lr, Feb Anomaly, NPL
6.4532, 2040-2059, ipsl_cm5b_lr, Mar Anomaly, NPL
-12.049, 2040-2059, ipsl_cm5b_lr, Apr Anomaly, NPL
-6.3433, 2040-2059, ipsl_cm5b_lr, May Anomaly, NPL
-8.6417, 2040-2059, ipsl_cm5b_lr, Jun Anomaly, NPL
2.49235, 2040-2059, ipsl_cm5b_lr, Jul Anomaly, NPL
25.7327, 2040-2059, ipsl_cm5b_lr, Aug Anomaly, NPL
21.6461, 2040-2059, ipsl_cm5b_lr, Sep Anomaly, NPL
-4.0282, 2040-2059, ipsl_cm5b_lr, Oct Anomaly, NPL
-5.7752, 2040-2059, ipsl_cm5b_lr, Nov Anomaly, NPL
18.1145, 2040-2059, ipsl_cm5b_lr, Dec Anomaly, NPL
-7.7164, 2040-2059, miroc5, Jan Anomaly, NPL
-5.3339, 2040-2059, miroc5, Feb Anomaly, NPL
-0.8807, 2040-2059, miroc5, Mar Anomaly, NPL
1.05313, 2040-2059, miroc5, Apr Anomaly, NPL
18.0266, 2040-2059, miroc5, May Anomaly, NPL
15.9018, 2040-2059, miroc5, Jun Anomaly, NPL
0.49512, 2040-2059, miroc5, Jul Anomaly, NPL
-1.1546, 2040-2059, miroc5, Aug Anomaly, NPL
15.7694, 2040-2059, miroc5, Sep Anomaly, NPL
14.1523, 2040-2059, miroc5, Oct Anomaly, NPL
-1.1055, 2040-2059, miroc5, Nov Anomaly, NPL
2.81049, 2040-2059, miroc5, Dec Anomaly, NPL
-9.4192, 2040-2059, miroc_esm_chem, Jan Anomaly, NPL
-6.7295, 2040-2059, miroc_esm_chem, Feb Anomaly, NPL
-7.7652, 2040-2059, miroc_esm_chem, Mar Anomaly, NPL
-12.271, 2040-2059, miroc_esm_chem, Apr Anomaly, NPL
-4.5817, 2040-2059, miroc_esm_chem, May Anomaly, NPL
14.5123, 2040-2059, miroc_esm_chem, Jun Anomaly, NPL
28.2865, 2040-2059, miroc_esm_chem, Jul Anomaly, NPL
23.9333, 2040-2059, miroc_esm_chem, Aug Anomaly, NPL
0.51199, 2040-2059, miroc_esm_chem, Sep Anomaly, NPL
-13.301, 2040-2059, miroc_esm_chem, Oct Anomaly, NPL
-13.931, 2040-2059, miroc_esm_chem, Nov Anomaly, NPL
1.82814, 2040-2059, miroc_esm_chem, Dec Anomaly, NPL
12.3565, 2040-2059, miroc_esm, Jan Anomaly, NPL
7.68146, 2040-2059, miroc_esm, Feb Anomaly, NPL
-0.5089, 2040-2059, miroc_esm, Mar Anomaly, NPL
12.6822, 2040-2059, miroc_esm, Apr Anomaly, NPL
-1.9432, 2040-2059, miroc_esm, May Anomaly, NPL
15.6723, 2040-2059, miroc_esm, Jun Anomaly, NPL
17.9353, 2040-2059, miroc_esm, Jul Anomaly, NPL
-4.704, 2040-2059, miroc_esm, Aug Anomaly, NPL
7.38409, 2040-2059, miroc_esm, Sep Anomaly, NPL
-0.328, 2040-2059, miroc_esm, Oct Anomaly, NPL
-30.34, 2040-2059, miroc_esm, Nov Anomaly, NPL
-5.8515, 2040-2059, miroc_esm, Dec Anomaly, NPL
-5.4139, 2040-2059, mpi_esm_lr, Jan Anomaly, NPL
1.8819, 2040-2059, mpi_esm_lr, Feb Anomaly, NPL
2.21554, 2040-2059, mpi_esm_lr, Mar Anomaly, NPL
3.25139, 2040-2059, mpi_esm_lr, Apr Anomaly, NPL
5.97881, 2040-2059, mpi_esm_lr, May Anomaly, NPL
9.88578, 2040-2059, mpi_esm_lr, Jun Anomaly, NPL
-5.9204, 2040-2059, mpi_esm_lr, Jul Anomaly, NPL
-12.402, 2040-2059, mpi_esm_lr, Aug Anomaly, NPL
1.75667, 2040-2059, mpi_esm_lr, Sep Anomaly, NPL
-3.57, 2040-2059, mpi_esm_lr, Oct Anomaly, NPL
-12.133, 2040-2059, mpi_esm_lr, Nov Anomaly, NPL
-14.648, 2040-2059, mpi_esm_lr, Dec Anomaly, NPL
-7.3093, 2040-2059, mpi_esm_mr, Jan Anomaly, NPL
-10.976, 2040-2059, mpi_esm_mr, Feb Anomaly, NPL
-2.2058, 2040-2059, mpi_esm_mr, Mar Anomaly, NPL
-6.9838, 2040-2059, mpi_esm_mr, Apr Anomaly, NPL
-2.4349, 2040-2059, mpi_esm_mr, May Anomaly, NPL
-30.718, 2040-2059, mpi_esm_mr, Jun Anomaly, NPL
-16.695, 2040-2059, mpi_esm_mr, Jul Anomaly, NPL
4.91059, 2040-2059, mpi_esm_mr, Aug Anomaly, NPL
6.39733, 2040-2059, mpi_esm_mr, Sep Anomaly, NPL
-7.4459, 2040-2059, mpi_esm_mr, Oct Anomaly, NPL
11.4012, 2040-2059, mpi_esm_mr, Nov Anomaly, NPL
9.57474, 2040-2059, mpi_esm_mr, Dec Anomaly, NPL
3.97482, 2040-2059, mri_cgcm3, Jan Anomaly, NPL
0.90799, 2040-2059, mri_cgcm3, Feb Anomaly, NPL
-0.8669, 2040-2059, mri_cgcm3, Mar Anomaly, NPL
4.19379, 2040-2059, mri_cgcm3, Apr Anomaly, NPL
-2.2341, 2040-2059, mri_cgcm3, May Anomaly, NPL
9.45626, 2040-2059, mri_cgcm3, Jun Anomaly, NPL
2.85441, 2040-2059, mri_cgcm3, Jul Anomaly, NPL
14.1461, 2040-2059, mri_cgcm3, Aug Anomaly, NPL
-4.3655, 2040-2059, mri_cgcm3, Sep Anomaly, NPL
11.9587, 2040-2059, mri_cgcm3, Oct Anomaly, NPL
-7.0784, 2040-2059, mri_cgcm3, Nov Anomaly, NPL
-8.5503, 2040-2059, mri_cgcm3, Dec Anomaly, NPL
3.90188, 2040-2059, mri_esm1, Jan Anomaly, NPL
-3.0991, 2040-2059, mri_esm1, Feb Anomaly, NPL
1.22145, 2040-2059, mri_esm1, Mar Anomaly, NPL
5.23781, 2040-2059, mri_esm1, Apr Anomaly, NPL
2.73862, 2040-2059, mri_esm1, May Anomaly, NPL
6.32597, 2040-2059, mri_esm1, Jun Anomaly, NPL
-10.394, 2040-2059, mri_esm1, Jul Anomaly, NPL
18.075, 2040-2059, mri_esm1, Aug Anomaly, NPL
10.1602, 2040-2059, mri_esm1, Sep Anomaly, NPL
6.9117, 2040-2059, mri_esm1, Oct Anomaly, NPL
4.4869, 2040-2059, mri_esm1, Nov Anomaly, NPL
-5.6961, 2040-2059, mri_esm1, Dec Anomaly, NPL
15.2441, 2040-2059, noresm1_m, Jan Anomaly, NPL
-5.2016, 2040-2059, noresm1_m, Feb Anomaly, NPL
-3.384, 2040-2059, noresm1_m, Mar Anomaly, NPL
-2.0872, 2040-2059, noresm1_m, Apr Anomaly, NPL
4.59281, 2040-2059, noresm1_m, May Anomaly, NPL
40.1359, 2040-2059, noresm1_m, Jun Anomaly, NPL
24.2657, 2040-2059, noresm1_m, Jul Anomaly, NPL
22.9451, 2040-2059, noresm1_m, Aug Anomaly, NPL
15.0343, 2040-2059, noresm1_m, Sep Anomaly, NPL
2.46548, 2040-2059, noresm1_m, Oct Anomaly, NPL
-13.38, 2040-2059, noresm1_m, Nov Anomaly, NPL
9.44785, 2040-2059, noresm1_m, Dec Anomaly, NPL
-15.523, 2040-2059, Ensemble (10th Percentile), Jan Anomaly, NPL
-14.746, 2040-2059, Ensemble (10th Percentile), Feb Anomaly, NPL
-14.169, 2040-2059, Ensemble (10th Percentile), Mar Anomaly, NPL
-10.925, 2040-2059, Ensemble (10th Percentile), Apr Anomaly, NPL
-20.922, 2040-2059, Ensemble (10th Percentile), May Anomaly, NPL
-49.915, 2040-2059, Ensemble (10th Percentile), Jun Anomaly, NPL
-69.151, 2040-2059, Ensemble (10th Percentile), Jul Anomaly, NPL
-48.009, 2040-2059, Ensemble (10th Percentile), Aug Anomaly, NPL
-34.971, 2040-2059, Ensemble (10th Percentile), Sep Anomaly, NPL
-32.727, 2040-2059, Ensemble (10th Percentile), Oct Anomaly, NPL
-25.462, 2040-2059, Ensemble (10th Percentile), Nov Anomaly, NPL
-16.916, 2040-2059, Ensemble (10th Percentile), Dec Anomaly, NPL
-2.0506, 2040-2059, Ensemble (50th Percentile), Jan Anomaly, NPL
-2.8756, 2040-2059, Ensemble (50th Percentile), Feb Anomaly, NPL
-1.5831, 2040-2059, Ensemble (50th Percentile), Mar Anomaly, NPL
0.17682, 2040-2059, Ensemble (50th Percentile), Apr Anomaly, NPL
-1.0798, 2040-2059, Ensemble (50th Percentile), May Anomaly, NPL
9.26631, 2040-2059, Ensemble (50th Percentile), Jun Anomaly, NPL
19.0099, 2040-2059, Ensemble (50th Percentile), Jul Anomaly, NPL
15.4199, 2040-2059, Ensemble (50th Percentile), Aug Anomaly, NPL
11.7615, 2040-2059, Ensemble (50th Percentile), Sep Anomaly, NPL
2.31766, 2040-2059, Ensemble (50th Percentile), Oct Anomaly, NPL
-1.6185, 2040-2059, Ensemble (50th Percentile), Nov Anomaly, NPL
-2.908, 2040-2059, Ensemble (50th Percentile), Dec Anomaly, NPL
