DATE,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
198101,11.87,82.19,4.43,60.16,6.69,-1.42,12.72,2.65,10.07,5.03,1.8,4.21,0.34,3.87,1.79,3.57,0.42,3.15
198102,6.41,82.05,4.14,45.47,9.81,-2.16,17.12,4.83,12.29,8.25,2.23,5.6,0.28,5.32,2.25,5.04,0.37,4.68
198103,25.31,82.07,5.07,44.47,12.96,0.41,19.82,7.7,12.12,12.95,2.52,5.77,0.44,5.33,2.6,5.22,0.56,4.66
198104,59.64,81.93,7.04,49.72,16.26,4.66,22.79,10.53,12.27,16.73,2.57,5.65,0.47,5.18,2.52,4.85,0.58,4.27
198105,167.53,81.8,11.25,69.3,18.41,11.96,23.36,13.88,9.48,19.4,2.35,4.88,0.45,4.42,2.31,4.16,0.6,3.56
198106,206.3,81.52,13.68,73.95,20.47,14.83,24.95,16.38,8.57,21.54,2.49,5.08,0.47,4.61,2.52,4.48,0.71,3.77
198107,313.49,81.54,16.08,89.19,20.01,17.67,23.33,17.16,6.17,20.88,2.56,5.08,0.65,4.43,2.69,4.65,1.01,3.64
198108,259.63,81.55,16.01,90.76,19.65,17.6,22.86,16.97,5.89,20.26,2.2,4.54,0.54,4.0,2.31,4.09,0.77,3.31
198109,95.93,81.99,14.1,89.44,17.94,15.54,21.34,15.33,6.01,18.19,1.94,4.07,0.52,3.55,2.08,3.64,0.74,2.9
198110,4.09,82.09,10.04,75.73,15.2,10.09,20.27,11.63,8.64,14.51,1.83,4.32,0.3,4.02,1.82,3.7,0.36,3.34
198111,5.67,82.16,6.47,63.37,11.15,3.34,16.98,7.18,9.8,9.49,1.73,3.86,0.31,3.55,1.74,3.26,0.39,2.88
198112,9.44,82.34,4.4,53.51,7.97,-1.82,14.56,3.81,10.74,5.45,1.68,4.12,0.33,3.79,1.67,3.51,0.42,3.09
198113,1165.31,81.93,9.43,67.24,14.73,7.62,20.02,10.7,9.32,14.42,2.16,4.76,0.43,4.33,2.19,4.17,0.58,3.6
198201,21.24,82.24,3.98,47.77,8.3,-2.65,15.03,3.84,11.2,6.0,1.84,4.45,0.35,4.1,1.85,3.84,0.41,3.43
198202,36.22,81.94,4.26,53.8,7.69,-1.95,14.52,2.56,11.96,6.49,2.16,5.25,0.37,4.88,2.21,4.83,0.51,4.32
198203,43.59,81.98,5.5,51.35,12.07,1.48,18.85,6.84,12.01,11.92,2.43,5.8,0.34,5.47,2.44,5.23,0.46,4.77
198204,78.38,81.84,6.77,47.87,16.42,4.53,22.83,10.61,12.22,16.68,2.72,6.01,0.51,5.5,2.84,5.56,0.67,4.89
198205,26.2,81.9,8.16,46.19,19.79,7.25,25.97,13.87,12.1,20.62,2.68,5.81,0.43,5.38,2.71,5.2,0.51,4.69
