DATE,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
198101,17.78,95.65,5.51,50.45,14.83,4.26,21.45,10.34,11.1,13.51,1.92,3.47,0.65,2.82,2.49,3.86,0.79,3.06
198102,5.82,95.36,5.08,38.47,17.91,3.08,25.94,12.05,13.89,16.78,2.6,5.54,0.69,4.85,3.39,6.14,0.85,5.28
198103,27.78,95.22,6.09,33.81,22.6,5.36,29.93,16.6,13.33,22.65,2.98,5.45,0.95,4.51,3.97,6.08,1.39,4.69
198104,60.02,94.89,8.37,37.85,25.95,9.6,33.09,19.36,13.74,26.54,2.84,4.75,1.13,3.62,3.66,5.42,1.63,3.78
198105,164.81,94.63,13.63,54.54,27.97,17.67,33.54,22.55,10.99,29.08,2.55,3.94,1.12,2.82,3.3,4.67,1.74,2.93
198106,192.94,94.21,16.28,61.17,29.17,20.28,34.19,24.46,9.73,30.07,2.87,4.56,1.36,3.2,3.76,5.28,2.17,3.11
198107,373.51,94.27,20.07,85.56,26.74,24.02,29.84,24.11,5.73,27.11,3.05,5.03,1.4,3.63,4.13,5.8,2.42,3.39
198108,241.22,94.29,19.99,87.53,26.29,23.96,29.18,23.89,5.29,26.44,2.49,4.21,1.17,3.05,3.45,4.97,1.96,3.01
198109,100.28,94.86,18.1,86.67,24.89,22.39,28.0,22.4,5.59,24.81,2.21,3.63,0.99,2.63,3.13,4.44,1.65,2.79
198110,1.77,95.14,12.31,67.75,22.58,16.1,27.9,18.7,9.2,21.63,1.97,3.66,0.63,3.03,2.67,4.19,0.85,3.34
198111,10.2,95.38,8.23,55.34,19.32,9.77,25.77,14.72,11.05,17.97,1.77,2.98,0.75,2.23,2.34,3.41,0.91,2.5
198112,11.64,95.76,5.64,47.33,15.76,4.31,22.8,11.24,11.57,14.03,1.9,3.68,0.58,3.1,2.5,4.07,0.71,3.36
198113,1207.78,94.97,11.65,59.03,22.85,13.46,28.47,18.4,10.07,22.58,2.43,4.24,0.95,3.28,3.23,4.85,1.43,3.43
198201,27.62,95.62,4.9,41.02,16.06,2.63,23.45,11.24,12.21,14.32,2.1,4.14,0.72,3.42,2.78,4.58,0.83,3.75
