DATE,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
198101,13.49,83.11,4.21,55.74,7.2,-2.15,13.41,3.21,10.2,5.28,1.89,4.37,0.49,3.87,1.96,3.86,0.55,3.32
198102,3.26,82.96,3.88,41.18,10.52,-2.97,18.01,5.36,12.64,8.78,2.59,6.11,0.7,5.41,2.76,5.8,0.79,5.01
198103,25.42,82.95,4.95,41.72,13.73,0.15,20.55,8.51,12.03,13.62,2.74,5.95,0.72,5.23,2.94,5.54,0.92,4.63
198104,53.29,82.78,6.7,45.16,17.19,4.05,23.8,11.5,12.29,17.54,2.64,5.7,0.54,5.16,2.68,5.04,0.63,4.4
198105,138.05,82.64,10.85,63.69,19.35,11.46,24.57,14.59,9.99,20.34,2.35,4.88,0.44,4.43,2.41,4.26,0.66,3.6
198106,207.74,82.35,13.35,69.91,21.2,14.4,25.81,17.02,8.79,22.27,2.49,4.99,0.62,4.37,2.61,4.52,0.93,3.58
198107,272.23,82.38,16.23,88.89,20.38,17.87,23.65,17.6,6.06,21.19,2.55,4.92,0.77,4.16,2.79,4.61,1.19,3.42
198108,208.09,82.39,16.16,90.81,19.96,17.8,23.09,17.42,5.67,20.51,2.17,4.43,0.61,3.82,2.41,4.13,0.93,3.2
198109,74.81,82.83,14.28,89.3,18.34,15.78,21.75,15.77,5.98,18.53,1.94,4.02,0.56,3.46,2.17,3.69,0.82,2.87
198110,2.16,82.97,9.58,71.34,15.58,9.25,20.75,12.18,8.57,14.3,2.0,4.45,0.54,3.92,2.13,4.07,0.66,3.41
198111,8.94,83.07,6.25,59.45,11.71,2.6,17.61,7.76,9.85,9.65,1.83,4.0,0.55,3.45,1.93,3.57,0.64,2.94
198112,8.33,83.27,4.09,48.5,8.51,-2.88,15.24,4.31,10.93,5.6,1.9,4.45,0.58,3.87,2.01,4.01,0.69,3.33
198113,1015.82,82.81,9.24,63.97,15.33,7.17,20.69,11.3,9.39,14.83,2.26,4.85,0.59,4.25,2.4,4.42,0.78,3.63
198201,35.87,83.16,3.76,44.24,8.78,-3.39,15.6,4.31,11.3,6.22,2.04,4.67,0.65,4.02,2.17,4.3,0.71,3.59
198202,28.24,82.86,4.11,50.67,8.21,-2.47,15.16,3.09,12.08,6.72,2.5,5.69,0.79,4.9,2.72,5.45,0.96,4.48
198203,34.04,82.88,5.27,47.57,12.79,0.91,19.62,7.48,12.14,12.44,2.74,6.1,0.77,5.33,2.9,5.72,0.93,4.79
198204,55.91,82.7,6.4,42.77,17.45,3.86,24.01,11.68,12.32,17.75,2.95,6.25,0.73,5.52,3.19,5.95,0.95,5.0
