DATE,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
198101,70.94,98.43,5.92,55.12,14.89,5.79,21.32,10.06,11.26,13.16,1.87,3.14,0.68,2.46,2.59,4.29,0.96,3.33
198102,8.12,98.14,5.91,44.68,18.27,5.78,26.14,12.16,13.98,16.86,2.31,3.61,1.02,2.59,3.32,4.89,1.3,3.59
198103,31.32,97.95,6.55,36.51,23.05,7.07,30.72,16.24,14.48,22.69,2.44,3.83,1.0,2.83,3.53,5.83,1.36,4.47
198104,26.31,97.44,6.49,25.64,28.79,6.71,37.23,20.67,16.57,28.71,2.7,4.29,0.87,3.42,3.84,6.14,1.23,4.91
198105,103.73,97.08,9.71,30.83,32.67,12.75,40.12,25.13,14.99,33.36,2.68,4.28,0.92,3.36,3.72,5.77,1.32,4.45
198106,161.18,96.62,11.71,35.94,33.88,14.39,40.73,27.12,13.61,34.38,3.32,5.37,1.57,3.79,4.6,6.84,2.32,4.53
198107,465.62,96.73,20.77,79.48,29.09,25.09,32.64,25.94,6.7,29.25,2.81,4.52,1.27,3.25,4.15,5.99,2.19,3.8
198108,281.5,96.8,21.03,85.48,28.0,25.3,31.1,25.21,5.89,27.96,2.46,4.01,1.12,2.9,3.69,5.25,2.02,3.22
198109,182.21,97.4,18.37,79.5,27.06,23.15,30.73,23.54,7.19,26.84,1.91,3.0,0.76,2.24,2.84,4.36,1.17,3.19
198110,6.98,97.84,10.2,55.31,23.31,13.64,29.23,18.09,11.15,21.44,1.8,3.03,0.59,2.44,2.46,4.0,0.78,3.21
198111,47.07,98.14,7.84,54.63,19.14,9.53,25.5,14.41,11.08,17.27,1.69,2.65,0.55,2.09,2.31,3.71,0.68,3.03
198112,3.31,98.56,4.92,44.12,15.37,3.01,22.89,10.44,12.45,13.1,1.87,3.0,0.79,2.21,2.58,4.01,1.02,2.99
198113,1388.31,97.59,10.82,52.37,24.48,12.73,30.7,19.11,11.59,23.78,2.32,3.73,0.93,2.8,3.3,5.09,1.36,3.73
198201,67.94,98.43,5.4,48.17,15.65,4.28,22.9,10.58,12.32,14.14,2.13,3.42,0.87,2.55,3.04,4.7,1.16,3.54
198202,52.0,98.15,5.9,50.84,16.04,5.52,23.36,10.6,12.76,15.09,2.33,3.66,1.09,2.56,3.38,5.07,1.47,3.59
198203,54.52,97.91,7.49,47.56,21.13,9.05,28.44,14.97,13.47,20.87,2.75,4.48,1.1,3.37,4.01,6.18,1.48,4.7
198204,24.23,97.4,7.91,31.55,28.54,9.78,36.49,21.28,15.2,28.62,3.14,5.32,1.42,3.9,4.47,6.85,1.96,4.89
198205,39.4,97.34,9.8,33.34,31.45,12.99,38.8,24.45,14.35,32.5,3.31,5.92,1.24,4.68,4.6,7.18,1.71,5.47
198206,181.56,96.7,13.18,39.78,33.4,17.28,39.67,27.17,12.5,34.19,2.62,4.52,0.94,3.59,3.62,5.79,1.27,4.51
198207,276.6,96.66,16.65,53.72,32.65,21.13,37.76,27.96,9.81,33.52,2.93,4.9,1.22,3.68,4.18,6.29,2.0,4.3
198208,279.4,96.85,20.65,79.24,29.01,25.0,32.17,26.02,6.15,29.09,1.98,3.27,0.83,2.44,2.93,4.47,1.31,3.16
198209,154.71,97.32,16.93,76.04,26.3,21.6,30.46,22.58,7.88,25.75,1.97,3.43,0.71,2.72,2.78,4.51,1.03,3.49
198210,4.79,98.01,11.29,56.79,24.58,15.24,30.72,19.82,10.89,23.72,1.87,2.91,0.74,2.17,2.56,3.88,0.91,2.96
198211,10.53,98.21,6.96,47.04,19.69,7.81,26.98,14.76,12.22,18.41,1.95,3.3,0.67,2.63,2.7,4.35,0.87,3.49
198212,19.39,98.37,4.68,41.27,15.86,2.44,23.96,10.59,13.37,14.2,2.39,4.16,1.06,3.1,3.54,5.54,1.46,4.07
198213,1165.07,97.61,10.6,50.46,24.57,12.72,31.01,19.28,11.73,24.22,2.45,4.11,0.99,3.12,3.49,5.4,1.39,4.02
198301,11.73,98.5,4.16,39.43,14.67,0.67,22.18,9.5,12.68,12.93,2.17,3.41,0.85,2.56,2.96,4.33,1.14,3.18
198302,6.06,98.2,4.08,32.71,16.9,0.36,25.14,10.58,14.56,15.8,2.52,4.15,1.12,3.03,3.6,5.41,1.46,3.95
198303,4.0,97.79,4.13,22.42,23.38,0.27,32.33,15.78,16.55,23.24,3.33,5.73,1.6,4.13,4.87,7.3,2.32,4.98
198304,20.3,97.51,5.96,25.87,27.79,5.28,35.74,20.55,15.19,28.52,3.32,5.6,1.49,4.11,4.7,7.02,1.98,5.04
198305,33.12,97.17,8.17,25.37,33.16,10.02,40.47,25.85,14.62,34.5,2.86,5.03,0.91,4.12,3.9,6.17,1.15,5.03
198306,84.95,96.81,9.84,29.27,34.52,12.13,41.4,27.38,14.02,35.53,3.19,5.45,1.23,4.23,4.39,6.51,1.77,4.74
198307,164.61,96.81,16.97,53.5,32.92,21.58,37.96,28.21,9.76,34.14,2.5,4.13,1.09,3.04,3.46,5.03,1.75,3.28
198308,228.04,96.99,19.6,72.34,29.77,24.18,33.6,26.17,7.43,30.11,2.4,3.94,1.03,2.9,3.59,5.1,1.81,3.29
198309,398.08,97.25,19.09,80.76,27.44,23.78,30.85,24.42,6.43,27.31,2.28,3.56,1.06,2.5,3.4,5.02,1.69,3.32
198310,94.99,97.76,13.39,70.94,23.41,17.71,28.03,19.49,8.54,22.33,1.76,2.65,0.69,1.95,2.46,3.69,0.94,2.74
198311,0.0,98.37,7.5,53.88,18.79,9.14,25.43,14.05,11.38,16.68,1.76,2.49,0.67,1.82,2.41,3.59,0.82,2.77
