DATE,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
198101,15.86,93.61,5.77,55.57,13.7,4.62,20.01,9.34,10.67,12.17,1.75,3.15,0.56,2.59,2.24,3.52,0.72,2.8
198102,14.89,93.34,5.35,43.49,16.42,3.5,24.14,10.8,13.34,15.07,2.31,4.74,0.63,4.11,2.96,5.15,0.73,4.42
198103,26.67,93.24,6.19,37.38,20.91,5.25,28.2,14.98,13.22,20.76,2.68,5.01,0.77,4.24,3.49,5.45,1.08,4.37
198104,81.6,92.97,9.04,45.75,23.71,10.53,30.47,17.44,13.02,24.06,2.58,4.37,0.98,3.39,3.27,4.84,1.4,3.44
198105,264.39,92.73,14.43,65.65,25.43,18.26,30.21,20.76,9.44,25.9,2.14,3.71,0.69,3.02,2.73,4.18,1.09,3.09
198106,213.56,92.34,16.95,70.37,26.97,20.74,31.47,22.78,8.69,27.5,2.42,4.13,0.94,3.19,3.17,4.52,1.55,2.97
198107,525.41,92.38,19.55,88.98,25.29,23.22,28.22,22.76,5.46,25.5,2.68,4.57,1.16,3.4,3.61,5.24,2.03,3.21
198108,411.73,92.38,19.52,89.93,25.09,23.19,27.83,22.72,5.11,25.11,2.14,3.88,0.8,3.08,2.91,4.4,1.35,3.05
198109,171.49,92.93,17.49,88.05,23.71,21.44,26.73,21.23,5.5,23.5,1.92,3.32,0.73,2.59,2.68,3.99,1.23,2.76
198110,6.75,93.16,12.77,73.46,21.52,16.39,26.35,17.86,8.49,20.67,1.79,3.32,0.66,2.66,2.37,3.66,0.85,2.81
198111,3.01,93.37,8.33,58.84,18.26,9.71,24.33,13.82,10.51,16.65,1.67,2.76,0.58,2.17,2.14,3.07,0.7,2.37
198112,14.12,93.71,5.94,51.96,14.8,4.72,21.49,10.39,11.1,12.75,1.71,3.25,0.57,2.68,2.19,3.43,0.62,2.81
198113,1749.47,93.01,11.82,64.27,21.34,13.52,26.62,17.11,9.52,20.83,2.15,3.84,0.76,3.09,2.81,4.28,1.11,3.17
198201,8.38,93.59,5.07,44.33,15.07,2.82,22.27,10.27,12.0,13.03,1.9,3.53,0.67,2.86,2.42,3.8,0.77,3.03
198202,48.57,93.29,5.33,46.49,15.19,3.41,22.32,10.02,12.3,14.26,2.38,4.69,0.77,3.92,3.12,5.15,1.01,4.14
198203,70.9,93.18,6.89,45.37,19.6,6.94,26.6,13.86,12.74,19.24,2.45,4.87,0.59,4.29,3.12,5.19,0.79,4.4
198204,139.13,92.85,8.76,43.86,24.06,10.32,30.81,17.7,13.1,23.89,2.62,4.71,0.78,3.93,3.44,5.49,1.01,4.48
198205,42.29,92.8,10.85,43.86,27.47,13.65,33.78,21.19,12.6,27.77,2.37,4.24,0.72,3.52,2.99,4.71,0.96,3.75
198206,241.59,92.36,16.78,70.29,26.81,20.69,31.4,22.8,8.6,27.75,2.46,4.22,1.01,3.21,3.13,4.61,1.67,2.95
198207,470.13,92.35,18.94,84.45,25.69,22.68,28.76,22.89,5.87,25.88,2.17,3.75,0.86,2.9,2.9,4.21,1.49,2.73
198208,145.88,92.42,18.93,87.34,25.07,22.67,28.27,22.42,5.84,25.15,2.73,4.64,1.23,3.4,3.78,5.4,2.21,3.19
198209,191.18,92.79,17.16,84.02,24.15,21.1,27.79,21.25,6.54,24.0,2.02,3.73,0.67,3.06,2.72,4.1,1.07,3.03
198210,42.93,93.37,11.55,66.19,21.74,14.9,26.58,17.77,8.81,20.7,1.72,2.74,0.53,2.22,2.23,3.3,0.7,2.6
198211,8.21,93.47,8.34,60.94,17.67,9.75,23.55,13.5,10.05,16.28,1.74,3.08,0.52,2.55,2.28,3.58,0.69,2.89
198212,0.18,93.57,5.25,47.99,14.35,3.26,21.32,9.71,11.61,12.2,1.85,3.34,0.53,2.81,2.4,3.74,0.6,3.14
198213,1409.37,93.0,11.19,60.49,21.44,12.73,26.98,16.99,9.99,20.88,2.2,3.96,0.74,3.22,2.88,4.43,1.08,3.35
198301,0.32,93.65,3.72,37.23,13.06,-1.48,20.38,8.13,12.25,10.91,2.06,3.58,0.69,2.89,2.6,3.84,0.86,2.98
198302,1.28,93.36,2.92,24.01,15.66,-4.59,23.71,9.48,14.23,14.35,2.55,4.84,0.81,4.03,3.28,5.36,0.91,4.45
198303,3.71,93.06,3.39,19.74,21.39,-3.25,29.7,14.43,15.27,21.0,3.14,5.81,1.12,4.69,4.14,6.58,1.38,5.19
198304,67.67,92.87,6.11,30.5,24.46,4.01,31.84,17.86,13.98,24.94,3.07,5.94,0.98,4.96,4.04,6.93,1.12,5.81
198305,111.59,92.79,11.85,52.85,25.94,15.13,31.8,20.13,11.67,26.66,2.25,3.61,0.79,2.83,2.85,4.24,1.11,3.13
198306,130.99,92.45,14.69,54.78,28.96,18.4,34.45,23.7,10.75,30.08,2.42,4.24,0.78,3.47,3.08,4.73,1.22,3.51
198307,473.07,92.46,19.18,82.11,26.41,22.94,29.68,23.46,6.22,26.77,2.13,3.9,0.58,3.33,2.73,4.23,0.98,3.25
