DATE,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
198309,52.68,77.95,12.77,83.42,16.7,13.21,20.91,13.52,7.39,17.54,1.93,4.39,0.33,4.07,1.88,3.7,0.43,3.27
198310,42.02,78.1,8.47,66.42,13.39,5.86,18.73,9.78,8.96,13.02,1.79,4.2,0.26,3.94,1.71,3.42,0.34,3.08
198311,0.0,78.33,4.18,44.75,9.18,-3.39,15.83,4.98,10.86,6.96,1.87,4.5,0.36,4.14,1.8,3.72,0.44,3.28
198312,5.18,78.17,2.56,35.88,5.64,-9.13,12.72,1.45,11.28,2.54,1.86,4.72,0.49,4.22,1.93,4.23,0.62,3.61
198313,465.02,77.97,7.06,52.44,12.56,1.62,18.59,7.99,10.61,12.42,2.3,5.2,0.42,4.78,2.27,4.53,0.55,3.98
198401,5.3,77.95,2.16,33.76,3.86,-11.01,11.15,-0.61,11.76,1.2,2.06,5.18,0.57,4.61,2.18,4.8,0.67,4.12
198402,13.68,77.99,2.3,30.69,6.06,-10.51,13.83,0.75,13.08,4.12,2.36,5.63,0.64,4.99,2.5,5.2,0.85,4.35
198403,5.74,77.98,2.89,25.08,12.14,-7.31,20.07,6.25,13.82,11.28,2.69,6.06,0.64,5.42,2.64,5.25,0.78,4.47
198404,14.73,77.9,4.06,28.5,15.54,-3.16,22.78,8.96,13.83,16.26,3.01,6.37,0.64,5.72,3.1,5.87,0.83,5.04
198405,37.07,77.7,7.58,46.41,17.97,4.36,24.38,12.17,12.2,19.31,2.72,5.91,0.38,5.53,2.53,4.93,0.47,4.46
198406,141.8,77.48,13.06,75.91,18.55,13.46,23.04,14.86,8.18,20.25,2.3,4.79,0.37,4.42,2.12,3.91,0.51,3.4
198407,181.79,77.61,13.93,87.35,17.28,14.56,20.84,14.28,6.56,18.46,2.23,4.59,0.4,4.19,2.15,3.92,0.59,3.34
198408,205.98,77.66,14.03,86.74,17.51,14.65,21.36,14.34,7.02,18.22,2.04,4.33,0.3,4.03,2.0,3.61,0.45,3.15
198409,140.3,77.92,11.84,86.38,14.9,11.62,18.82,11.99,6.83,14.95,2.02,4.3,0.49,3.81,2.06,3.74,0.72,3.02
198410,13.38,78.14,8.66,70.51,13.06,6.6,18.18,9.49,8.7,11.88,1.79,4.06,0.37,3.69,1.77,3.4,0.45,2.95
198411,0.0,78.27,4.22,48.73,8.09,-2.92,14.25,4.2,10.04,5.41,1.79,4.2,0.36,3.84,1.76,3.5,0.49,3.02
198412,1.73,78.0,3.14,40.83,6.39,-6.56,13.27,2.23,11.04,3.43,1.83,4.7,0.51,4.19,1.92,4.25,0.64,3.62
198413,761.51,77.88,7.34,55.15,12.63,2.02,18.51,8.26,10.24,12.08,2.24,5.01,0.47,4.54,2.23,4.36,0.62,3.74
198501,14.99,78.08,2.98,46.08,3.95,-7.4,10.76,-0.66,11.41,1.55,1.95,4.47,0.59,3.89,2.04,4.04,0.73,3.3
198502,0.94,77.63,2.23,30.16,6.14,-10.24,13.8,0.81,12.99,3.81,2.3,5.5,0.49,5.01,2.3,4.8,0.66,4.14
198503,1.46,77.93,2.78,23.97,12.38,-7.8,20.28,6.02,14.26,11.41,2.77,6.12,0.6,5.52,2.83,5.52,0.75,4.77
198504,1.57,77.8,4.2,29.2,15.95,-2.77,23.27,9.51,13.76,16.75,3.03,6.55,0.53,6.02,3.07,5.96,0.66,5.29
198505,32.34,77.77,6.44,40.57,17.39,2.66,23.85,11.14,12.71,18.86,2.78,5.86,0.52,5.34,2.71,5.02,0.65,4.37
198506,41.47,77.48,10.46,56.43,19.67,9.93,25.43,14.46,10.97,22.04,2.82,5.91,0.44,5.48,2.63,5.02,0.52,4.5
198507,265.21,77.68,13.48,84.6,17.3,14.11,21.14,14.23,6.91,18.69,2.3,4.8,0.34,4.46,2.17,3.99,0.5,3.49
198508,153.2,77.68,14.44,87.94,17.75,15.11,21.62,14.66,6.96,18.7,2.1,4.6,0.28,4.33,2.0,3.88,0.39,3.49
198509,150.0,77.92,12.92,90.15,15.63,13.32,19.14,12.89,6.25,16.15,1.88,4.07,0.34,3.73,1.85,3.44,0.46,2.97
198510,69.03,78.16,9.87,84.89,12.41,8.88,16.52,9.46,7.07,11.98,1.59,3.71,0.29,3.41,1.56,3.04,0.38,2.66
198511,0.0,78.15,5.94,68.8,8.0,1.07,13.47,4.54,8.93,5.93,1.69,4.05,0.34,3.72,1.69,3.46,0.45,3.0
198512,5.34,78.16,4.4,57.36,6.46,-2.67,12.45,2.68,9.77,3.67,1.7,4.09,0.48,3.61,1.76,3.6,0.62,2.98
198513,735.53,77.87,7.55,58.55,12.79,2.93,18.49,8.35,10.14,12.5,2.24,4.97,0.43,4.54,2.21,4.31,0.56,3.74
198601,0.29,78.11,2.9,41.37,5.06,-7.88,11.84,0.88,10.95,2.0,1.92,4.73,0.59,4.14,2.0,4.25,0.75,3.51
198602,12.49,78.03,3.35,43.96,6.38,-5.93,13.17,1.71,11.46,4.78,2.29,5.25,0.61,4.64,2.34,4.68,0.78,3.9
198603,3.04,77.96,3.57,36.0,10.23,-4.83,17.58,4.41,13.18,9.79,2.82,6.01,0.78,5.22,2.95,5.5,1.0,4.5
198604,13.96,77.91,4.53,34.46,14.35,-1.69,21.36,7.84,13.52,15.13,2.85,6.11,0.49,5.62,2.84,5.42,0.62,4.8
198605,33.99,77.83,6.03,41.36,16.09,1.81,22.62,9.87,12.75,17.59,2.73,5.83,0.43,5.4,2.61,4.93,0.54,4.39
198606,135.59,77.57,10.63,59.16,19.1,9.58,24.78,14.06,10.72,21.11,2.66,5.5,0.34,5.16,2.44,4.55,0.45,4.09
198607,213.56,77.67,14.06,87.49,17.41,14.73,21.07,14.39,6.67,18.45,2.12,4.6,0.33,4.26,2.03,3.85,0.5,3.35
198608,98.92,77.75,13.83,86.14,17.42,14.43,21.49,14.11,7.39,18.3,2.08,4.48,0.3,4.18,1.98,3.7,0.45,3.25
198609,41.56,78.01,12.0,83.96,15.61,12.25,20.01,12.35,7.65,16.47,1.94,4.27,0.37,3.9,1.88,3.51,0.53,2.98
198610,33.85,78.21,7.26,63.34,11.97,3.87,17.62,8.15,9.47,11.24,1.92,4.54,0.3,4.25,1.86,3.79,0.38,3.41
198611,0.37,78.24,3.78,40.25,9.3,-4.23,16.0,5.27,10.72,6.86,1.86,4.6,0.31,4.29,1.82,3.91,0.39,3.52
198612,30.48,78.29,2.96,41.73,5.36,-7.55,12.12,1.11,11.01,2.38,1.84,4.19,0.46,3.73,1.89,3.68,0.59,3.1
198613,618.12,77.96,7.1,55.03,12.38,2.09,18.32,7.87,10.45,12.04,2.25,5.01,0.44,4.56,2.22,4.31,0.58,3.73
198701,3.28,78.26,2.53,36.04,5.13,-9.16,12.32,0.44,11.87,2.03,1.94,4.5,0.5,4.0,1.96,3.93,0.63,3.31
198702,3.62,78.23,2.9,35.61,7.29,-7.32,14.45,2.19,12.26,5.81,2.29,5.15,0.54,4.61,2.32,4.52,0.69,3.83
198703,13.54,78.0,3.68,36.99,10.25,-4.19,17.35,4.81,12.55,9.89,2.54,5.72,0.48,5.24,2.49,4.91,0.63,4.28
198704,12.33,78.0,3.87,29.25,14.66,-4.28,22.02,8.07,13.95,15.32,2.94,6.21,0.61,5.61,2.92,5.52,0.73,4.79
198705,9.89,78.02,5.35,35.85,17.05,0.6,23.78,10.95,12.83,18.45,2.88,5.98,0.45,5.54,2.81,5.2,0.6,4.59
198706,35.28,77.65,9.39,50.04,20.12,8.29,26.24,14.54,11.7,22.45,2.72,5.64,0.37,5.28,2.49,4.59,0.5,4.09
198707,187.64,77.6,14.01,81.29,18.56,14.64,22.77,15.33,7.44,20.19,2.29,4.93,0.33,4.6,2.12,4.08,0.47,3.61
198708,220.17,77.72,14.12,89.2,17.18,14.78,20.7,14.28,6.42,17.93,2.26,4.55,0.56,3.99,2.27,4.0,0.74,3.26
198709,140.87,77.98,13.0,88.26,16.06,13.34,19.7,13.31,6.39,16.29,1.71,3.88,0.26,3.61,1.64,3.23,0.35,2.88
198710,82.84,78.22,8.89,78.86,12.01,6.89,16.83,8.58,8.25,10.82,1.71,3.85,0.35,3.5,1.68,3.28,0.48,2.8
198711,0.1,78.25,5.07,52.39,9.75,-1.2,15.83,5.74,10.09,6.17,1.63,3.64,0.44,3.19,1.64,3.15,0.52,2.62
198712,1.58,78.38,3.64,43.97,7.51,-5.09,14.26,3.23,11.03,4.06,1.71,3.89,0.52,3.38,1.73,3.34,0.64,2.7
198713,711.14,78.02,7.23,54.97,12.99,2.33,18.87,8.49,10.38,12.48,2.22,4.83,0.45,4.38,2.17,4.14,0.58,3.56
198801,0.79,78.13,3.09,41.52,6.0,-6.9,12.77,1.82,10.95,3.23,1.89,4.65,0.5,4.15,1.94,4.08,0.63,3.45
198802,2.2,78.06,3.15,37.21,7.95,-6.48,15.07,2.9,12.18,6.35,2.19,5.13,0.52,4.61,2.21,4.57,0.67,3.9
198803,36.43,77.88,3.96,39.78,10.32,-3.6,17.62,4.62,13.01,9.76,2.66,5.87,0.6,5.27,2.73,5.29,0.81,4.48
198804,28.26,78.05,4.6,32.8,15.5,-1.76,22.71,9.05,13.66,15.77,2.8,5.87,0.64,5.23,2.77,5.08,0.73,4.35
198805,73.04,77.79,7.81,48.67,17.57,5.5,23.94,11.68,12.26,18.91,2.65,5.55,0.39,5.16,2.5,4.62,0.5,4.11
198806,93.09,77.7,11.48,65.43,18.81,11.21,24.34,13.95,10.39,20.62,2.48,5.23,0.3,4.93,2.24,4.28,0.41,3.87
198807,279.19,77.71,14.66,88.53,17.89,15.42,21.4,15.1,6.3,18.88,2.19,4.4,0.37,4.03,2.15,3.78,0.52,3.26
198808,171.85,77.73,14.41,90.26,17.31,15.13,20.5,14.65,5.85,18.04,2.09,4.29,0.45,3.83,2.11,3.71,0.6,3.11
198809,48.35,77.96,13.24,87.78,16.44,13.6,20.3,13.39,6.91,16.88,1.9,4.05,0.4,3.65,1.91,3.37,0.58,2.79
198810,11.94,78.09,7.97,65.17,13.11,5.12,18.63,9.26,9.37,11.92,1.86,4.17,0.37,3.81,1.81,3.45,0.47,2.98
198811,0.01,78.35,4.49,47.22,9.46,-2.48,15.88,5.31,10.58,7.3,1.81,4.04,0.43,3.61,1.78,3.31,0.53,2.78
198812,22.83,78.33,3.53,44.18,7.18,-5.03,13.55,3.26,10.29,4.55,1.75,4.26,0.41,3.85,1.78,3.66,0.53,3.13
198813,767.98,77.98,7.72,57.48,13.14,3.34,18.89,8.76,10.13,12.69,2.19,4.79,0.45,4.34,2.16,4.1,0.58,3.52
198901,21.5,77.92,2.63,41.28,3.84,-8.92,11.18,-0.77,11.95,0.79,2.08,4.75,0.65,4.1,2.24,4.38,0.88,3.5
198902,9.51,77.91,2.71,37.61,5.61,-8.28,12.94,0.41,12.53,4.04,2.54,5.71,0.78,4.93,2.79,5.41,1.01,4.39
198903,7.39,77.94,3.35,33.06,10.37,-5.77,17.76,4.94,12.82,9.78,2.63,5.85,0.73,5.12,2.69,5.3,0.9,4.4
198904,2.51,77.81,2.7,19.94,14.91,-7.98,22.78,7.68,15.1,15.01,3.19,6.66,0.78,5.89,3.31,6.24,0.95,5.29
198905,58.2,77.81,7.18,43.65,18.12,2.71,24.55,12.34,12.2,19.49,2.69,5.8,0.46,5.34,2.6,5.01,0.55,4.46
198906,62.47,77.69,11.78,67.59,18.73,11.95,24.0,14.1,9.9,20.94,2.6,5.46,0.39,5.07,2.39,4.56,0.45,4.11
198907,160.68,77.7,13.83,82.05,18.19,14.53,22.36,14.88,7.49,19.81,2.51,5.16,0.37,4.79,2.37,4.41,0.53,3.88
198908,104.46,77.78,13.8,86.49,17.31,14.45,21.09,14.17,6.91,18.27,2.11,4.52,0.37,4.15,2.01,3.78,0.5,3.28
198909,68.81,77.93,12.74,83.43,16.66,13.16,21.06,13.4,7.65,17.54,1.98,4.49,0.29,4.2,1.92,3.74,0.41,3.33
198910,9.49,78.18,7.62,59.03,13.66,4.47,19.58,9.54,10.04,13.15,1.98,4.46,0.28,4.18,1.9,3.62,0.35,3.28
198911,1.77,78.32,3.55,40.0,8.64,-4.8,15.26,4.54,10.72,6.67,1.98,4.71,0.43,4.28,1.98,4.08,0.54,3.54
198912,2.1,78.29,2.49,35.18,5.55,-9.13,12.47,1.27,11.19,2.63,1.85,4.46,0.46,4.01,1.85,3.82,0.58,3.24
198913,508.9,77.94,7.06,52.56,12.67,1.43,18.78,8.08,10.69,12.38,2.34,5.16,0.5,4.67,2.33,4.52,0.63,3.89
199001,0.0,78.1,2.34,28.06,7.46,-9.69,15.08,2.8,12.28,4.4,1.99,5.04,0.51,4.53,2.0,4.39,0.66,3.73
199002,18.35,78.01,3.63,48.22,6.22,-5.13,12.71,1.76,10.95,5.69,2.14,5.26,0.41,4.85,2.13,4.54,0.52,4.02
199003,11.3,78.06,3.57,38.86,8.99,-4.86,15.9,3.54,12.36,8.9,2.54,5.62,0.48,5.13,2.52,4.93,0.62,4.3
199004,5.53,77.81,3.64,28.4,14.34,-4.41,21.66,7.63,14.03,14.99,2.97,6.41,0.58,5.83,2.95,5.66,0.68,4.99
199005,12.56,77.82,8.27,49.37,18.13,6.48,24.13,12.55,11.58,20.22,2.75,5.94,0.34,5.6,2.6,5.04,0.46,4.57
199006,80.75,77.57,11.68,62.65,19.87,11.49,25.35,14.97,10.38,22.0,2.59,5.48,0.32,5.16,2.34,4.48,0.45,4.03
199007,285.21,77.57,14.25,84.92,18.09,14.96,21.94,15.02,6.93,19.48,2.32,4.9,0.34,4.56,2.18,4.14,0.5,3.64
199008,138.73,77.87,14.18,89.23,17.27,14.84,20.81,14.38,6.44,18.0,2.04,4.39,0.38,4.01,2.0,3.7,0.51,3.19
199009,106.88,77.96,13.22,89.36,16.15,13.71,19.87,13.27,6.6,16.68,1.85,4.19,0.26,3.93,1.8,3.53,0.37,3.15
199010,21.64,78.22,8.42,71.63,12.26,5.9,17.26,8.82,8.45,11.34,1.78,3.95,0.34,3.61,1.76,3.29,0.47,2.82
199011,0.0,78.32,4.69,46.58,10.31,-1.73,16.62,6.21,10.41,7.66,1.79,4.07,0.41,3.66,1.79,3.48,0.54,2.93
199012,0.12,78.33,3.22,40.61,6.92,-6.21,13.35,3.08,10.28,3.99,1.69,4.14,0.44,3.7,1.7,3.56,0.55,3.01
199013,681.08,77.97,7.62,56.56,13.03,2.99,18.75,8.7,10.05,12.81,2.2,4.95,0.4,4.54,2.15,4.22,0.53,3.7
199101,4.12,78.05,2.74,42.13,4.14,-8.34,10.98,-0.19,11.17,1.99,1.95,4.81,0.45,4.36,1.95,4.19,0.58,3.61
199102,0.2,78.17,2.76,32.83,7.8,-7.92,15.13,2.73,12.39,6.36,2.43,5.49,0.72,4.77,2.53,5.01,0.9,4.11
199103,6.94,78.08,3.21,31.16,11.24,-5.98,18.63,5.48,13.15,10.88,2.6,5.7,0.6,5.1,2.62,5.05,0.74,4.31
199104,2.36,77.99,3.22,23.72,14.83,-6.25,22.48,7.78,14.69,15.52,2.92,6.26,0.49,5.77,2.92,5.6,0.59,5.01
199105,23.41,77.9,5.96,34.66,18.62,1.48,25.52,12.0,13.52,20.24,2.92,6.25,0.49,5.76,2.83,5.38,0.6,4.77
199106,37.92,77.65,11.63,66.47,18.84,11.75,23.76,14.65,9.12,21.0,2.53,5.4,0.34,5.06,2.32,4.49,0.39,4.1
199107,133.05,77.58,14.2,80.0,18.99,14.94,23.62,15.48,8.14,20.71,2.45,5.17,0.41,4.76,2.28,4.36,0.55,3.81
199108,112.14,77.72,14.09,84.73,17.96,14.83,21.95,14.93,7.02,19.13,2.27,4.79,0.43,4.36,2.22,4.08,0.63,3.45
199109,81.35,77.97,12.72,85.26,16.3,13.04,20.52,13.24,7.28,16.98,2.0,4.53,0.26,4.27,1.91,3.79,0.35,3.44
199110,2.29,78.13,7.09,56.57,13.38,3.69,19.56,9.25,10.31,12.68,1.96,4.67,0.32,4.35,1.89,3.85,0.38,3.46
199111,0.13,78.31,3.36,37.5,8.61,-5.63,15.27,4.52,10.75,6.17,1.85,4.65,0.34,4.31,1.83,3.98,0.44,3.55
199112,18.31,78.22,2.89,40.46,5.76,-7.67,12.65,1.5,11.15,2.83,1.74,4.4,0.4,4.0,1.75,3.76,0.47,3.29
199113,422.22,77.98,7.02,51.42,13.06,1.55,19.19,8.48,10.71,12.91,2.3,5.17,0.44,4.74,2.25,4.46,0.55,3.91
199201,0.91,78.22,2.75,39.04,5.0,-8.14,12.2,0.24,11.96,2.33,1.93,4.63,0.52,4.11,1.97,4.04,0.69,3.36
199202,3.31,77.89,2.47,36.53,4.63,-9.27,12.06,-0.53,12.58,3.2,2.36,5.53,0.55,4.99,2.43,4.91,0.69,4.21
199203,0.42,77.97,2.84,24.91,11.99,-7.49,19.94,5.99,13.95,11.47,3.12,6.9,0.9,6.01,3.41,6.69,1.15,5.54
199204,1.74,78.01,3.26,22.55,15.87,-6.1,23.58,8.98,14.6,16.42,3.2,6.64,0.82,5.83,3.34,6.16,0.99,5.17
199205,20.59,77.86,5.99,40.33,16.61,1.77,23.03,10.75,12.28,18.18,2.78,5.99,0.34,5.65,2.68,5.18,0.47,4.71
199206,46.3,77.65,10.07,56.82,18.96,9.0,24.71,13.76,10.95,21.19,2.72,5.64,0.34,5.3,2.52,4.7,0.46,4.24
199207,120.75,77.7,12.34,72.96,18.35,12.68,23.19,14.42,8.77,20.17,2.47,5.32,0.33,4.99,2.31,4.45,0.5,3.95
199208,111.92,77.81,13.6,82.76,17.79,14.28,22.06,14.48,7.58,19.0,2.14,4.63,0.26,4.37,2.01,3.88,0.41,3.47
199209,77.74,77.94,12.25,80.43,16.58,12.47,21.42,13.06,8.36,17.46,2.14,4.76,0.3,4.46,2.05,3.94,0.43,3.51
199210,38.52,78.16,7.96,65.02,13.04,5.68,18.63,9.07,9.56,12.76,1.94,4.42,0.29,4.13,1.89,3.61,0.39,3.22
199211,6.88,78.35,4.62,49.54,9.24,-1.84,15.9,4.94,10.96,7.26,1.85,4.37,0.34,4.03,1.82,3.7,0.42,3.28
199212,5.7,78.3,2.95,40.84,5.68,-7.39,12.45,1.57,10.88,2.62,1.79,4.39,0.45,3.94,1.79,3.75,0.56,3.19
199213,434.78,77.99,6.77,51.04,12.83,1.34,19.11,8.08,11.03,12.69,2.37,5.27,0.45,4.81,2.35,4.58,0.6,3.99
199301,6.85,78.02,2.87,43.25,4.44,-7.76,11.49,0.16,11.33,2.25,2.04,4.92,0.53,4.39,2.18,4.46,0.73,3.73
199302,1.72,78.11,2.78,32.49,7.73,-8.14,15.01,2.52,12.49,5.79,2.25,5.37,0.41,4.96,2.22,4.6,0.52,4.08
199303,29.39,78.03,3.05,33.34,9.04,-7.06,16.4,3.42,12.98,8.5,2.76,6.02,0.76,5.26,2.91,5.56,0.99,4.57
199304,21.51,78.06,4.93,38.11,14.06,-0.97,21.08,7.93,13.15,14.56,2.84,5.97,0.57,5.41,2.84,5.25,0.7,4.55
199305,56.8,77.85,7.12,45.54,17.19,4.22,23.57,11.15,12.42,18.36,2.7,5.76,0.41,5.35,2.57,4.85,0.51,4.35
199306,78.65,77.68,11.07,62.7,18.93,10.93,24.41,13.97,10.44,20.87,2.61,5.48,0.36,5.12,2.4,4.6,0.39,4.21
199307,141.0,77.61,13.98,79.33,18.89,14.66,23.42,15.26,8.16,20.67,2.65,5.46,0.47,4.99,2.51,4.67,0.66,4.01
199308,70.45,77.7,14.07,84.86,17.9,14.78,21.91,14.84,7.07,19.15,2.11,4.53,0.23,4.3,1.95,3.75,0.31,3.44
199309,81.45,77.98,12.36,84.53,16.01,12.77,20.27,12.9,7.37,16.84,1.88,4.31,0.32,4.0,1.82,3.6,0.47,3.13
199310,5.35,78.27,7.0,54.44,13.51,3.1,19.66,9.34,10.32,12.79,2.03,4.78,0.34,4.44,1.96,4.0,0.43,3.57
199311,2.62,78.26,4.38,44.0,10.11,-2.55,16.74,6.1,10.64,7.94,1.88,4.76,0.3,4.45,1.81,3.94,0.39,3.55
199312,0.0,78.3,2.27,27.36,7.53,-10.02,14.53,3.61,10.92,3.97,1.74,4.47,0.41,4.06,1.73,3.81,0.49,3.32
199313,495.79,77.99,7.18,52.61,12.97,2.05,19.06,8.46,10.59,12.67,2.29,5.15,0.43,4.72,2.24,4.42,0.55,3.87
199401,14.71,78.09,2.75,37.18,6.21,-8.35,13.4,1.8,11.6,3.64,2.05,5.01,0.59,4.43,2.16,4.58,0.75,3.83
199402,2.07,77.93,2.75,37.88,5.72,-8.32,13.13,0.57,12.56,4.71,2.43,5.76,0.66,5.1,2.52,5.24,0.84,4.4
199403,3.53,78.0,2.77,24.51,11.8,-7.77,19.69,5.78,13.91,11.18,2.72,6.25,0.51,5.73,2.7,5.51,0.66,4.85
199404,1.97,78.01,3.55,26.87,14.49,-4.84,22.1,7.66,14.44,15.59,3.02,6.52,0.47,6.06,3.05,5.95,0.6,5.36
199405,22.66,77.9,6.93,41.6,18.09,3.57,24.69,11.87,12.82,19.84,2.8,5.93,0.39,5.54,2.69,5.09,0.53,4.56
199406,87.12,77.53,11.48,62.29,19.77,11.05,25.22,15.03,10.19,21.91,2.63,5.59,0.3,5.29,2.37,4.63,0.36,4.27
199407,89.53,77.56,14.11,78.56,19.17,14.8,23.83,15.52,8.32,20.99,2.53,5.3,0.31,4.99,2.31,4.44,0.42,4.03
199408,64.03,77.76,13.86,80.05,18.63,14.57,23.2,15.19,8.02,20.06,2.3,5.02,0.25,4.77,2.15,4.25,0.37,3.88
199409,84.64,77.97,12.21,79.05,16.8,12.45,21.57,13.43,8.13,17.69,2.07,4.65,0.34,4.31,1.98,3.83,0.48,3.35
199410,2.37,78.25,6.26,51.36,13.09,2.12,19.53,8.59,10.94,12.34,2.08,4.85,0.32,4.54,2.0,4.04,0.42,3.63
199411,1.29,78.39,3.93,43.26,8.93,-3.55,15.6,4.65,10.95,7.22,2.03,4.68,0.37,4.31,1.99,3.88,0.46,3.41
199412,0.03,78.26,2.3,30.69,6.0,-10.17,13.34,1.66,11.67,2.93,1.98,4.81,0.54,4.27,2.04,4.21,0.69,3.52
199413,373.97,77.97,6.93,49.5,13.27,1.35,19.64,8.53,11.12,13.22,2.39,5.36,0.42,4.94,2.33,4.63,0.55,4.09
