DATE,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
198101,11.52,80.19,4.4,64.1,5.3,-1.92,11.26,1.36,9.9,3.53,1.72,3.99,0.31,3.68,1.7,3.39,0.34,3.05
198102,10.02,80.07,4.16,49.29,8.29,-2.51,15.45,3.51,11.94,6.5,2.08,5.14,0.28,4.86,2.1,4.6,0.37,4.24
198103,26.26,80.1,5.01,48.26,11.17,-0.15,18.04,5.96,12.08,10.89,2.39,5.43,0.39,5.05,2.46,4.95,0.51,4.44
198104,66.04,79.99,7.08,54.72,14.46,4.34,20.85,8.91,11.93,14.75,2.4,5.33,0.44,4.89,2.35,4.58,0.57,4.01
198105,196.74,79.88,11.15,74.41,16.76,11.39,21.51,12.49,9.03,17.54,2.24,4.69,0.42,4.27,2.22,4.08,0.55,3.53
198106,201.9,79.62,13.51,78.05,18.98,14.28,23.32,15.1,8.22,19.86,2.4,4.87,0.45,4.42,2.45,4.38,0.68,3.69
198107,375.58,79.64,15.58,91.0,18.8,16.73,22.08,15.95,6.13,19.51,2.53,4.89,0.71,4.19,2.7,4.61,1.07,3.54
198108,320.11,79.65,15.52,92.07,18.55,16.67,21.73,15.78,5.94,19.04,2.21,4.42,0.53,3.89,2.34,4.03,0.73,3.3
198109,127.21,80.07,13.54,90.28,16.79,14.47,20.17,14.11,6.07,16.94,1.87,3.9,0.45,3.45,2.0,3.56,0.64,2.92
198110,6.41,80.15,10.05,79.34,14.12,9.76,19.08,10.62,8.46,13.56,1.72,4.1,0.25,3.85,1.71,3.49,0.32,3.17
198111,3.72,80.19,6.31,65.71,9.86,2.61,15.71,5.94,9.76,8.13,1.65,3.72,0.27,3.45,1.66,3.17,0.35,2.81
198112,10.68,80.35,4.36,56.29,6.76,-2.33,13.25,2.8,10.44,4.07,1.57,3.82,0.27,3.55,1.56,3.27,0.32,2.95
198113,1356.18,79.99,9.25,70.45,13.34,7.0,18.55,9.41,9.14,12.89,2.06,4.52,0.4,4.12,2.1,4.01,0.54,3.47
198201,11.71,80.25,3.94,50.31,7.07,-3.17,13.73,2.76,10.97,4.62,1.74,4.2,0.27,3.93,1.74,3.63,0.31,3.32
198202,41.4,79.95,4.16,56.54,6.25,-2.65,12.97,1.28,11.69,4.84,2.01,4.89,0.35,4.54,2.07,4.51,0.46,4.04
198203,52.62,80.01,5.41,54.58,10.49,0.86,17.2,5.39,11.81,10.13,2.28,5.48,0.27,5.2,2.31,4.96,0.41,4.54
198204,94.71,79.91,6.86,53.22,14.58,4.29,20.78,9.02,11.77,14.72,2.53,5.61,0.4,5.22,2.63,5.2,0.59,4.61
198205,29.82,79.99,8.45,52.45,17.91,7.33,23.88,12.33,11.55,18.56,2.47,5.43,0.33,5.09,2.49,4.87,0.4,4.48
198206,171.31,79.62,13.36,77.03,19.04,14.25,23.7,15.16,8.54,20.49,2.53,5.03,0.52,4.51,2.5,4.39,0.69,3.7
198207,333.28,79.62,14.99,87.62,18.81,16.11,22.29,15.88,6.42,19.66,2.35,4.66,0.55,4.12,2.41,4.14,0.79,3.35
198208,128.04,79.68,14.9,88.07,18.62,16.0,22.37,15.57,6.81,19.24,2.28,4.54,0.58,3.96,2.43,4.16,0.9,3.26
198209,134.65,79.95,13.41,87.12,17.14,14.25,21.19,14.0,7.19,17.5,2.05,4.4,0.48,3.92,2.15,3.9,0.64,3.26
198210,33.27,80.32,8.88,73.31,13.56,8.01,18.59,9.95,8.64,12.92,1.79,3.93,0.27,3.65,1.79,3.28,0.38,2.9
198211,5.84,80.24,6.41,67.96,9.6,3.01,15.46,5.93,9.52,8.05,1.69,4.08,0.25,3.83,1.69,3.49,0.31,3.17
198212,0.18,80.21,4.06,53.15,6.7,-2.91,13.44,2.59,10.85,4.23,1.68,4.21,0.3,3.91,1.69,3.63,0.37,3.25
198213,1036.82,79.98,8.76,66.81,13.35,6.33,18.83,9.2,9.63,12.95,2.12,4.7,0.38,4.32,2.16,4.18,0.52,3.65
198301,0.54,80.2,2.87,43.74,4.61,-7.12,11.67,0.2,11.47,2.37,1.82,4.44,0.3,4.14,1.83,3.83,0.37,3.46
198302,1.55,80.01,2.47,32.99,6.06,-8.76,13.47,0.66,12.82,4.59,2.28,5.42,0.33,5.09,2.34,4.95,0.43,4.52
198303,4.83,79.95,3.07,29.19,11.38,-6.37,19.2,5.34,13.86,10.76,2.73,6.21,0.47,5.74,2.9,5.88,0.62,5.26
198304,57.0,79.91,5.07,39.78,14.39,-0.52,21.39,8.36,13.03,14.8,2.69,6.11,0.47,5.64,2.84,5.85,0.57,5.28
198305,86.08,79.92,9.23,61.81,16.85,8.58,22.59,11.62,10.98,17.84,2.35,5.16,0.34,4.83,2.28,4.44,0.43,4.01
198306,97.71,79.75,11.61,63.53,19.96,11.94,25.36,14.89,10.47,21.48,2.53,5.25,0.39,4.86,2.51,4.66,0.52,4.15
198307,371.66,79.73,15.44,87.17,19.39,16.59,23.04,16.33,6.71,20.4,2.47,4.82,0.45,4.37,2.48,4.33,0.65,3.67
198308,134.91,79.83,15.03,88.91,18.64,16.18,22.34,15.56,6.78,19.35,2.33,4.68,0.54,4.14,2.46,4.24,0.82,3.42
198309,110.93,79.98,14.11,90.27,17.43,15.15,21.03,14.65,6.38,17.88,2.14,4.3,0.55,3.74,2.36,3.97,0.89,3.08
