DATE,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
198101,77.59,71.2,3.05,65.74,-1.89,-8.23,3.91,-6.16,10.07,-4.66,1.81,3.66,0.4,3.26,1.81,3.27,0.5,2.77
198102,7.94,71.27,3.2,56.72,0.81,-7.74,7.91,-4.68,12.59,-2.38,2.17,4.01,0.87,3.14,2.26,3.82,1.04,2.78
198103,39.13,71.33,4.3,59.36,4.12,-3.55,10.4,-0.98,11.38,3.87,2.27,4.86,0.51,4.35,2.27,4.32,0.64,3.68
198104,32.93,71.33,4.84,49.08,8.72,-1.81,15.77,2.61,13.17,8.66,2.66,5.27,0.85,4.42,2.71,4.72,1.02,3.7
198105,98.06,71.29,7.06,58.32,11.82,3.47,18.21,6.2,12.01,12.68,2.6,5.27,0.65,4.61,2.56,4.57,0.83,3.74
198106,115.42,71.09,8.33,57.45,14.33,4.96,20.67,8.46,12.21,15.27,2.69,5.43,0.72,4.71,2.65,4.77,0.89,3.87
198107,435.71,71.06,12.73,86.51,14.65,12.02,18.81,11.22,7.59,15.71,2.3,4.74,0.44,4.3,2.24,4.11,0.6,3.51
198108,226.38,71.06,12.92,90.09,14.24,12.25,18.1,11.17,6.93,15.06,2.18,4.59,0.61,3.97,2.23,4.0,0.83,3.17
198109,134.69,71.4,10.6,85.6,12.06,9.14,16.54,8.5,8.05,12.51,1.98,4.3,0.4,3.9,1.98,3.64,0.56,3.08
198110,11.24,71.46,5.51,58.65,7.99,-1.02,13.89,3.9,9.99,5.96,1.85,3.97,0.47,3.5,1.81,3.31,0.57,2.74
198111,32.84,71.38,3.99,57.42,3.27,-5.39,9.21,-0.74,9.95,0.93,1.82,3.71,0.46,3.26,1.84,3.23,0.58,2.66
198112,2.81,71.44,2.53,45.36,0.62,-10.31,7.1,-3.57,10.67,-2.74,1.83,3.84,0.66,3.18,1.88,3.42,0.78,2.64
198113,1214.74,71.28,6.61,64.27,7.6,0.37,13.4,3.04,10.36,6.79,2.18,4.47,0.58,3.89,2.18,3.93,0.73,3.2
198201,63.98,71.35,2.87,53.71,0.23,-8.8,6.26,-3.93,10.19,-2.36,1.84,3.76,0.59,3.17,1.91,3.41,0.66,2.75
198202,32.21,71.07,3.1,63.5,-1.33,-8.17,5.36,-6.64,12.0,-3.74,2.05,4.16,0.58,3.58,2.15,3.93,0.74,3.19
198203,37.63,71.22,4.22,63.88,2.83,-4.12,9.46,-2.94,12.4,1.84,2.39,4.79,0.67,4.12,2.44,4.44,0.76,3.68
198204,11.75,71.27,5.26,54.91,8.31,-0.66,14.73,2.87,11.86,8.77,2.65,5.44,0.72,4.72,2.7,4.95,0.9,4.05
198205,20.58,71.4,6.24,53.28,11.21,1.57,17.77,5.25,12.52,12.43,2.64,5.58,0.53,5.06,2.59,4.96,0.63,4.34
198206,104.66,71.09,8.96,63.14,14.07,6.57,20.15,8.29,11.87,15.83,2.61,5.41,0.55,4.86,2.48,4.51,0.71,3.8
198207,195.09,71.07,11.32,74.25,15.28,10.13,20.53,10.95,9.58,16.92,2.57,5.29,0.57,4.72,2.46,4.5,0.76,3.74
198208,193.8,71.12,12.18,85.74,14.12,11.36,18.32,10.8,7.52,15.03,2.12,4.5,0.37,4.14,2.05,3.81,0.47,3.35
198209,121.39,71.32,9.55,78.45,11.51,7.13,16.55,7.61,8.95,11.44,2.04,4.32,0.48,3.84,2.05,3.7,0.66,3.04
198210,2.6,71.59,6.43,70.93,7.42,1.66,13.26,3.26,10.0,6.7,1.93,4.12,0.46,3.66,1.87,3.31,0.58,2.74
198211,7.25,71.43,3.91,53.62,4.15,-5.13,10.29,0.17,10.12,1.78,1.78,3.96,0.55,3.41,1.78,3.37,0.68,2.7
