DATE,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
198101,78.51,78.37,3.92,63.74,3.36,-3.5,9.0,-0.66,9.66,1.17,1.8,3.36,0.55,2.81,1.92,3.07,0.69,2.38
198102,9.3,78.35,4.08,53.04,6.55,-2.96,13.48,1.37,12.11,4.42,2.2,3.93,0.87,3.06,2.39,3.77,1.06,2.71
198103,38.32,78.37,5.12,53.8,9.5,0.26,16.0,4.08,11.92,8.97,2.27,4.41,0.59,3.82,2.43,4.02,0.7,3.32
198104,28.14,78.27,5.43,41.78,14.31,1.13,21.66,7.48,14.19,13.91,2.66,4.97,0.78,4.19,2.82,4.54,0.98,3.56
198105,114.74,78.15,7.95,50.15,17.47,6.62,23.92,11.33,12.59,18.0,2.56,4.93,0.74,4.19,2.7,4.46,0.91,3.55
198106,142.26,77.88,9.35,51.18,19.67,7.94,25.84,13.71,12.13,20.2,2.65,5.15,0.74,4.41,2.8,4.78,0.96,3.82
198107,423.65,77.84,14.88,85.53,18.71,15.99,22.48,15.65,6.83,19.4,2.15,4.41,0.45,3.97,2.24,4.08,0.65,3.43
198108,226.93,77.86,15.05,89.53,18.14,16.17,21.62,15.35,6.28,18.66,2.08,4.28,0.58,3.7,2.28,3.95,0.85,3.1
198109,137.42,78.27,12.67,85.16,16.3,13.46,20.35,13.15,7.2,16.43,1.84,3.75,0.45,3.3,1.99,3.38,0.65,2.73
198110,10.48,78.42,7.01,61.92,12.1,4.17,17.88,7.87,10.02,9.97,1.91,3.53,0.72,2.81,2.02,3.05,0.89,2.16
198111,38.36,78.43,5.11,58.48,8.03,-0.44,13.88,4.07,9.82,5.6,1.83,3.26,0.45,2.81,1.96,2.97,0.51,2.47
198112,3.49,78.56,3.25,46.03,5.27,-5.84,11.59,1.34,10.25,1.94,1.83,3.43,0.68,2.75,1.96,3.09,0.78,2.31
198113,1251.6,78.23,7.85,61.79,12.48,4.47,18.16,7.93,10.23,11.59,2.15,4.12,0.63,3.49,2.29,3.76,0.8,2.96
198201,65.54,78.47,3.64,52.86,5.1,-4.42,11.17,1.04,10.12,2.64,1.85,3.44,0.54,2.89,2.02,3.21,0.65,2.56
198202,40.64,78.2,3.91,58.47,4.52,-3.58,11.07,-0.4,11.47,3.08,2.03,3.9,0.66,3.24,2.21,3.7,0.83,2.87
198203,44.3,78.27,5.16,58.49,8.48,0.16,15.19,2.84,12.35,7.94,2.4,4.5,0.71,3.78,2.59,4.32,0.84,3.48
198204,14.19,78.21,6.05,47.76,13.89,2.69,20.72,7.74,12.99,13.91,2.69,5.21,0.76,4.44,2.93,4.96,1.02,3.95
198205,31.75,78.29,7.29,47.4,16.9,5.22,23.54,10.54,13.0,17.75,2.69,5.41,0.66,4.76,2.83,5.08,0.81,4.26
198206,121.34,77.9,10.19,56.92,19.25,9.97,25.08,13.6,11.48,20.5,2.5,5.02,0.46,4.57,2.55,4.45,0.59,3.85
198207,184.76,77.86,12.81,68.68,20.02,13.51,25.11,15.82,9.29,21.45,2.52,5.13,0.57,4.56,2.57,4.62,0.8,3.82
198208,234.41,77.92,14.33,84.8,18.25,15.4,21.97,15.26,6.71,18.85,2.01,4.2,0.36,3.84,2.09,3.85,0.49,3.35
198209,117.59,78.19,11.44,77.93,15.84,11.51,20.51,12.24,8.27,15.44,1.96,3.87,0.62,3.24,2.12,3.5,0.84,2.66
198210,3.45,78.58,7.79,68.73,12.1,5.98,17.84,7.75,10.09,10.95,1.97,3.74,0.59,3.15,2.06,3.16,0.76,2.4
198211,6.94,78.48,4.78,53.25,8.55,-1.0,14.81,4.51,10.3,6.05,1.86,3.61,0.62,3.0,1.98,3.16,0.74,2.42
198212,19.18,78.45,3.13,42.03,6.22,-6.11,12.9,2.27,10.63,3.04,2.02,3.93,0.87,3.06,2.27,3.8,1.07,2.73
198213,884.1,78.23,7.57,59.8,12.47,4.15,18.36,7.81,10.55,11.85,2.21,4.33,0.62,3.71,2.35,3.99,0.79,3.2
198301,8.41,78.4,2.9,45.27,3.99,-7.08,10.63,-0.25,10.88,1.88,1.91,4.08,0.56,3.52,2.03,3.63,0.68,2.95
198302,6.9,78.25,2.76,39.68,4.79,-7.69,11.74,-0.16,11.9,3.46,2.17,4.48,0.58,3.9,2.29,4.07,0.68,3.39
198303,8.5,78.25,3.45,35.23,9.96,-5.12,17.76,3.82,13.94,9.38,2.82,5.73,0.87,4.86,3.13,5.57,1.11,4.46
198304,26.25,78.21,4.84,39.92,13.43,-0.56,20.86,7.09,13.76,14.01,2.87,5.89,0.9,4.98,3.07,5.55,1.15,4.41
198305,26.28,78.2,6.83,42.77,17.61,4.36,24.6,10.7,13.91,19.08,2.8,5.71,0.65,5.05,2.9,5.23,0.79,4.44
198306,79.07,78.02,7.8,42.59,20.01,5.65,26.7,13.32,13.37,21.37,2.7,5.54,0.61,4.93,2.79,5.1,0.75,4.34
198307,132.09,77.98,13.21,69.85,20.16,14.09,25.47,15.93,9.54,21.9,2.39,5.14,0.46,4.68,2.35,4.48,0.69,3.8
198308,204.55,78.05,14.51,84.19,18.59,15.66,22.54,15.63,6.91,19.37,2.07,4.41,0.39,4.02,2.16,3.93,0.57,3.36
198309,365.01,78.18,13.46,87.87,16.74,14.42,20.43,13.88,6.55,16.94,1.82,3.77,0.42,3.35,1.99,3.52,0.6,2.92
198310,93.22,78.37,9.05,76.07,12.54,7.78,17.34,8.9,8.44,11.56,1.85,3.47,0.44,3.03,1.98,3.03,0.56,2.48
198311,0.0,78.61,5.05,58.11,8.23,-0.37,14.11,4.34,9.77,5.29,1.8,3.2,0.48,2.71,1.88,2.66,0.56,2.11
198312,23.59,78.45,3.49,50.13,5.23,-5.01,11.18,1.48,9.7,1.89,1.74,3.05,0.68,2.37,1.89,2.79,0.82,1.97
198313,973.88,78.25,7.31,56.1,12.65,3.08,18.65,7.94,10.71,12.23,2.24,4.54,0.59,3.95,2.37,4.13,0.75,3.39
198401,8.79,78.22,2.98,48.21,3.38,-6.88,9.68,-0.68,10.36,0.7,1.89,3.64,0.63,3.01,2.07,3.42,0.75,2.67
198402,52.5,78.26,3.31,47.1,5.17,-5.72,12.16,0.16,12.0,3.18,2.19,4.28,0.76,3.52,2.38,4.01,0.97,3.04
198403,4.6,78.29,4.39,40.25,11.43,-1.84,19.32,4.96,14.36,9.91,2.6,4.91,0.84,4.07,2.79,4.55,1.03,3.52
198404,11.42,78.22,5.12,37.67,14.94,0.34,22.35,7.94,14.41,15.02,2.71,5.15,0.92,4.23,2.97,4.89,1.15,3.74
198405,22.7,78.01,6.13,33.72,19.49,1.92,27.26,11.66,15.6,20.24,2.98,5.76,0.9,4.86,3.08,5.22,1.09,4.14
198406,220.28,77.75,13.02,71.59,19.5,13.87,24.42,15.23,9.18,20.97,2.37,4.92,0.43,4.48,2.34,4.22,0.62,3.6
198407,178.03,77.84,13.94,82.0,18.35,14.98,22.64,14.88,7.76,19.53,2.3,4.75,0.54,4.21,2.37,4.26,0.78,3.47
198408,196.9,77.92,14.19,83.47,18.36,15.27,22.34,15.37,6.97,19.02,1.99,4.29,0.35,3.93,2.03,3.77,0.45,3.32
198409,95.27,78.17,11.83,82.26,15.64,12.19,20.06,12.41,7.66,15.77,2.0,4.16,0.52,3.64,2.13,3.69,0.74,2.95
198410,17.81,78.43,7.1,58.56,12.97,4.25,18.99,8.24,10.75,11.27,1.96,3.65,0.53,3.12,2.04,3.08,0.65,2.44
198411,1.3,78.56,3.83,44.58,8.11,-3.5,14.9,3.72,11.17,5.47,1.98,3.88,0.56,3.32,2.07,3.3,0.65,2.65
198412,8.23,78.3,2.96,38.9,6.44,-6.98,13.5,2.28,11.21,3.52,2.06,4.02,0.87,3.15,2.3,3.87,1.08,2.79
198413,817.84,78.16,7.41,55.7,12.84,3.18,18.99,8.04,10.95,12.07,2.25,4.45,0.66,3.8,2.38,4.02,0.83,3.19
198501,31.85,78.36,3.07,49.2,3.56,-6.67,10.17,-1.31,11.48,1.59,1.9,3.38,0.58,2.81,2.06,3.25,0.72,2.54
198502,0.99,77.93,2.21,29.54,6.36,-10.13,14.84,0.53,14.31,4.13,2.54,4.93,0.9,4.03,2.7,4.61,1.1,3.52
198503,0.49,78.24,2.92,24.46,12.81,-7.16,21.54,5.74,15.8,11.72,2.99,6.13,1.07,5.06,3.26,5.97,1.31,4.66
198504,22.21,78.12,4.5,31.22,16.16,-1.41,24.17,8.87,15.29,16.6,3.03,6.23,0.93,5.29,3.25,5.9,1.2,4.7
198505,49.74,78.07,5.42,31.81,18.55,0.69,26.06,10.88,15.17,19.51,2.99,5.96,0.84,5.11,3.14,5.56,1.08,4.49
198506,159.42,77.76,9.73,51.99,19.99,9.2,26.18,14.1,12.08,21.52,2.63,5.41,0.65,4.76,2.66,4.79,0.83,3.96
198507,184.13,77.91,13.54,79.47,18.46,14.56,22.81,15.02,7.79,19.74,2.29,4.64,0.49,4.14,2.32,4.13,0.73,3.41
198508,149.32,77.93,14.51,84.82,18.46,15.63,22.42,15.4,7.02,19.29,2.09,4.39,0.43,3.96,2.17,3.89,0.64,3.26
198509,202.81,78.15,12.64,85.39,16.21,13.46,20.07,13.31,6.76,16.58,1.86,3.92,0.46,3.45,2.02,3.58,0.68,2.91
198510,110.57,78.43,9.24,79.39,12.4,8.4,16.97,8.99,7.98,11.5,1.76,3.56,0.45,3.12,1.85,3.09,0.58,2.51
198511,0.0,78.43,5.44,62.31,8.23,0.65,14.21,4.22,9.98,5.77,1.84,3.56,0.59,2.96,1.94,3.08,0.7,2.38
198512,25.63,78.45,4.27,54.63,6.8,-2.47,12.95,2.95,10.0,3.86,1.91,3.68,0.74,2.94,2.12,3.38,0.95,2.44
198513,937.15,78.15,7.32,55.54,13.2,2.98,19.38,8.27,11.11,12.69,2.32,4.64,0.68,3.97,2.46,4.27,0.87,3.39
198601,2.74,78.4,2.96,42.5,5.14,-6.89,11.52,0.92,10.6,2.14,1.84,3.56,0.61,2.95,1.95,3.16,0.73,2.44
198602,20.81,78.32,3.69,49.0,6.28,-4.24,12.93,1.51,11.42,4.74,2.13,4.27,0.69,3.59,2.25,3.88,0.82,3.06
198603,11.5,78.27,4.12,42.27,9.97,-2.61,17.47,3.73,13.74,9.36,2.66,5.2,0.87,4.32,2.87,4.93,1.06,3.87
198604,18.58,78.22,4.81,36.5,14.53,-0.55,21.87,7.65,14.23,14.82,2.76,5.32,0.76,4.56,2.99,5.03,1.02,4.02
198605,26.83,78.12,5.08,32.62,17.11,-0.11,24.55,9.6,14.95,18.05,2.92,5.86,0.71,5.15,3.02,5.38,0.89,4.49
198606,141.37,77.84,9.63,50.89,20.13,7.85,26.5,13.98,12.52,21.74,2.6,5.37,0.49,4.88,2.58,4.68,0.65,4.03
198607,297.34,77.9,13.9,81.79,18.37,14.95,22.32,15.2,7.12,19.28,2.15,4.5,0.35,4.16,2.21,4.07,0.52,3.54
198608,214.1,78.01,13.93,84.65,17.85,14.97,21.84,14.66,7.18,18.4,2.01,4.15,0.43,3.72,2.05,3.66,0.57,3.09
198609,113.64,78.27,11.45,79.52,15.81,11.91,20.41,12.1,8.31,15.88,1.81,3.66,0.41,3.25,1.82,3.08,0.55,2.53
198610,19.1,78.5,7.42,66.3,11.66,4.94,17.3,7.2,10.1,10.41,1.94,3.67,0.59,3.08,2.03,3.14,0.75,2.39
198611,0.52,78.53,4.0,44.12,8.89,-2.92,15.6,4.39,11.21,5.95,1.95,3.61,0.66,2.96,2.1,3.17,0.81,2.37
198612,30.48,78.56,3.3,47.2,5.16,-5.57,11.68,0.73,10.95,2.63,1.89,3.38,0.57,2.81,2.04,3.1,0.67,2.43
198613,897.02,78.24,7.05,54.85,12.6,2.69,18.69,7.67,11.02,11.98,2.22,4.38,0.59,3.79,2.33,3.94,0.75,3.19
198701,12.55,78.54,2.89,41.32,5.2,-7.07,12.06,0.65,11.41,2.55,1.96,3.62,0.55,3.07,2.07,3.29,0.66,2.63
198702,8.54,78.53,3.42,42.86,7.09,-4.93,13.91,2.21,11.7,5.61,2.13,4.2,0.68,3.52,2.27,3.82,0.8,3.02
198703,2.81,78.31,4.06,40.31,10.56,-2.6,18.18,4.36,13.82,10.13,2.62,5.29,0.85,4.44,2.8,4.88,1.06,3.82
198704,7.13,78.3,4.13,30.14,15.11,-2.78,23.01,7.79,15.22,15.51,2.9,5.91,0.78,5.12,3.06,5.48,0.99,4.49
198705,65.94,78.32,6.24,42.24,16.73,3.14,23.64,10.1,13.54,17.67,2.75,5.45,0.86,4.58,2.9,4.98,1.07,3.92
198706,24.82,77.94,7.07,34.81,21.4,4.74,28.61,14.14,14.48,22.97,2.83,5.68,0.54,5.14,2.85,4.99,0.71,4.28
198707,142.68,77.87,12.65,66.44,20.37,13.32,25.66,15.86,9.8,22.14,2.64,5.29,0.54,4.75,2.59,4.63,0.74,3.89
198708,178.37,77.97,13.69,76.62,19.19,14.72,24.08,15.41,8.66,20.55,2.35,4.99,0.44,4.55,2.36,4.45,0.63,3.82
198709,61.46,78.25,11.9,75.19,17.15,12.21,22.14,13.43,8.71,17.43,2.02,4.3,0.43,3.87,2.05,3.72,0.57,3.15
198710,49.61,78.51,6.33,53.52,12.89,3.03,19.55,8.04,11.51,11.7,2.22,4.42,0.64,3.78,2.35,3.87,0.82,3.05
198711,0.0,78.52,2.82,27.53,10.63,-7.41,18.37,5.66,12.71,6.82,1.99,3.96,0.57,3.39,2.06,3.37,0.66,2.71
