,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
199501,14.28,84.32,2.93,38.82,7.33,-6.19,14.42,3.03,11.39,5.29,2.41,4.71,0.93,3.78,2.87,4.73,1.19,3.53
199502,15.94,84.15,3.41,37.12,10.09,-4.36,17.6,4.75,12.85,8.91,2.68,5.38,0.9,4.48,3.17,5.41,1.12,4.3
199503,3.82,84.13,3.66,28.45,15.01,-3.43,23.02,8.64,14.37,14.89,3.19,6.23,1.29,4.94,3.82,6.34,1.74,4.6
199504,3.29,83.99,3.7,20.56,20.1,-3.27,28.19,13.03,15.16,20.51,3.56,6.84,1.44,5.4,4.23,7.03,1.9,5.12
199505,5.05,83.74,5.71,24.93,24.43,1.82,31.96,17.04,14.92,25.86,3.37,6.4,1.08,5.32,3.84,6.23,1.41,4.82
199506,139.9,83.44,11.1,48.53,24.94,12.01,30.91,19.3,11.61,26.73,2.63,5.3,0.5,4.8,2.8,4.83,0.67,4.17
199507,161.22,83.43,15.42,75.53,22.47,17.65,26.91,18.78,8.13,23.71,2.6,5.05,0.69,4.37,2.99,4.95,1.14,3.81
199508,204.63,83.57,15.72,82.88,21.24,17.97,25.09,18.28,6.82,21.91,2.58,4.76,0.9,3.86,3.11,4.85,1.46,3.38
199509,50.52,83.84,14.31,80.69,20.21,16.51,24.64,16.91,7.73,20.8,2.42,4.86,0.64,4.22,2.89,4.87,1.05,3.82
199510,3.43,84.21,8.34,53.53,17.87,7.58,24.12,13.33,10.79,17.24,2.07,4.21,0.57,3.65,2.28,3.79,0.71,3.09
199511,26.58,84.24,4.59,39.73,13.34,-0.75,20.57,8.71,11.85,11.06,2.22,4.29,0.85,3.44,2.57,4.06,1.07,2.98
199512,3.13,84.44,3.39,37.86,9.88,-4.16,17.13,5.67,11.46,7.36,2.3,4.82,0.9,3.92,2.68,4.73,1.15,3.57
199513,631.78,83.96,7.72,47.47,17.28,4.33,23.74,12.33,11.41,17.06,2.67,5.24,0.89,4.34,3.1,5.15,1.22,3.93
199601,39.78,84.18,3.11,38.6,8.37,-5.57,15.69,3.96,11.74,5.89,2.55,5.17,1.1,4.07,3.05,5.28,1.44,3.84
199602,36.84,84.18,3.8,40.74,10.65,-3.03,17.95,5.69,12.26,9.09,2.75,5.32,1.15,4.17,3.31,5.58,1.46,4.12
199603,4.15,83.93,4.95,36.37,16.12,0.78,23.91,10.05,13.86,15.76,3.32,6.57,1.37,5.19,4.05,6.81,1.82,4.99
199604,25.23,83.95,4.44,25.68,19.56,-1.3,27.47,12.29,15.18,19.6,3.08,5.86,1.11,4.75,3.55,5.76,1.45,4.31
199605,15.24,83.72,5.37,24.27,23.84,1.78,31.6,15.95,15.65,24.95,3.47,6.58,1.17,5.41,4.07,6.65,1.46,5.19
199606,87.11,83.61,12.36,56.97,23.54,13.8,28.93,18.74,10.19,25.46,2.75,5.41,0.8,4.61,3.0,5.09,1.13,3.96
199607,148.05,83.42,15.12,74.38,22.45,17.29,26.92,18.75,8.18,23.81,2.69,5.19,0.68,4.52,3.06,5.05,1.14,3.92
199608,194.59,83.66,15.42,82.36,21.07,17.68,24.98,18.13,6.84,21.88,2.38,4.65,0.72,3.93,2.82,4.56,1.16,3.4
199609,49.22,83.78,14.27,81.17,20.05,16.43,24.26,16.91,7.35,20.47,2.02,4.2,0.51,3.69,2.31,4.04,0.74,3.31
199610,46.46,84.15,9.55,66.58,16.84,10.09,22.05,13.18,8.87,16.4,2.07,4.1,0.63,3.46,2.38,3.93,0.86,3.07
199611,0.0,84.23,4.13,35.81,13.31,-1.87,20.67,8.86,11.81,10.59,2.22,4.44,0.8,3.63,2.53,4.21,1.04,3.16
199612,0.0,84.36,2.58,27.72,10.39,-7.47,18.15,6.29,11.86,6.5,2.05,4.36,0.62,3.73,2.3,4.02,0.81,3.22
199613,646.67,83.93,7.94,49.26,17.2,4.91,23.56,12.42,11.14,16.72,2.61,5.15,0.89,4.27,3.03,5.08,1.21,3.87
199701,6.63,84.23,2.61,33.69,7.98,-7.42,15.34,3.66,11.68,5.49,2.32,4.69,0.71,3.98,2.66,4.57,0.89,3.68
199702,0.04,83.99,2.44,28.38,9.35,-8.13,17.65,3.66,13.99,8.0,2.89,5.79,1.02,4.78,3.38,5.71,1.3,4.41
199703,1.53,84.12,3.32,25.56,15.23,-4.84,23.13,9.1,14.03,14.85,3.18,6.29,1.13,5.16,3.76,6.31,1.48,4.82
199704,21.52,84.08,5.06,33.77,17.99,1.01,25.21,11.55,13.65,18.71,2.91,5.81,0.78,5.04,3.31,5.67,0.95,4.73
199705,7.69,83.8,4.94,24.56,22.45,0.38,30.01,15.04,14.96,23.79,3.44,6.57,1.23,5.34,4.01,6.6,1.5,5.11
199706,47.69,83.55,10.59,47.12,24.09,11.67,30.17,18.12,12.05,26.23,3.01,5.79,0.78,5.01,3.32,5.54,1.08,4.46
199707,112.13,83.41,15.27,71.61,23.18,17.49,27.98,19.3,8.69,24.95,2.68,5.31,0.55,4.76,2.86,5.04,0.85,4.19
199708,83.14,83.62,14.72,72.91,22.32,16.94,27.19,18.41,8.77,23.68,2.56,5.05,0.64,4.41,2.88,4.91,1.02,3.9
199709,45.56,83.94,12.65,68.59,20.78,14.39,26.32,16.62,9.7,21.76,2.47,5.06,0.59,4.48,2.74,4.74,0.87,3.86
199710,10.04,84.43,7.06,51.53,16.25,5.88,22.45,11.84,10.61,16.15,2.19,4.37,0.68,3.69,2.49,4.12,0.85,3.27
199711,3.97,84.43,4.74,41.96,13.31,0.01,20.19,8.95,11.24,11.96,2.14,4.37,0.7,3.67,2.45,4.1,0.81,3.3
199712,42.12,84.38,3.73,44.26,8.87,-3.59,15.54,4.87,10.67,6.48,2.04,4.17,0.61,3.56,2.35,4.08,0.77,3.3
199713,382.07,84.0,7.29,45.44,16.85,3.71,23.46,11.8,11.65,16.88,2.65,5.27,0.78,4.49,3.02,5.11,1.03,4.08
199801,4.99,84.26,2.87,35.03,8.34,-6.63,15.69,4.11,11.59,5.93,2.29,4.87,0.74,4.13,2.64,4.72,0.92,3.79
199802,5.02,84.27,3.67,39.08,10.37,-3.73,17.88,5.28,12.6,9.3,2.56,5.27,0.92,4.35,2.94,5.06,1.14,3.93
199803,42.76,84.12,4.34,38.54,13.3,-1.27,20.73,7.43,13.29,12.96,3.07,6.06,1.07,4.99,3.63,6.03,1.42,4.6
199804,9.45,84.1,4.84,28.51,19.76,0.4,27.63,12.79,14.83,20.17,3.07,5.84,0.98,4.86,3.49,5.69,1.19,4.5
199805,11.02,83.85,6.95,31.41,24.19,5.23,31.5,16.97,14.53,25.68,2.97,5.75,0.77,4.98,3.26,5.33,0.91,4.42
199806,49.16,83.54,10.91,45.59,25.45,10.95,31.78,19.4,12.38,27.59,2.96,5.74,0.68,5.06,3.18,5.37,0.97,4.41
199807,223.6,83.46,16.15,77.77,22.72,18.4,27.25,19.14,8.11,24.2,2.78,5.24,0.78,4.47,3.14,5.13,1.23,3.9
199808,222.88,83.68,16.49,86.48,21.34,18.76,25.26,18.48,6.78,22.19,2.49,4.74,0.82,3.92,2.95,4.7,1.42,3.28
199809,72.62,83.96,14.75,80.95,20.67,16.96,25.23,17.24,7.99,21.19,2.14,4.28,0.51,3.77,2.46,4.06,0.83,3.23
199810,46.47,84.13,10.5,65.52,18.48,11.21,24.1,14.59,9.51,17.85,1.97,3.96,0.49,3.47,2.19,3.66,0.68,2.98
199811,2.03,84.31,5.75,46.15,14.7,2.3,21.33,10.46,10.87,12.57,2.01,3.91,0.71,3.2,2.26,3.6,0.86,2.73
199812,0.0,84.39,2.93,30.35,10.94,-6.03,18.29,6.76,11.53,7.29,1.99,4.18,0.61,3.57,2.18,3.74,0.75,2.99
199813,690.0,84.0,8.38,50.54,17.55,5.6,23.91,12.76,11.15,17.27,2.53,4.99,0.76,4.23,2.86,4.76,1.03,3.73
199901,15.69,84.18,3.02,36.45,8.81,-5.88,16.27,4.44,11.83,6.17,2.27,4.6,0.79,3.81,2.59,4.38,1.01,3.37
199902,1.26,84.39,3.47,31.06,13.16,-4.1,21.13,7.85,13.28,11.53,2.59,5.22,0.93,4.29,3.02,5.09,1.16,3.92
199903,0.49,83.84,2.43,17.53,16.34,-8.15,25.42,9.28,16.14,15.42,3.61,6.97,1.44,5.53,4.36,7.16,1.95,5.21
199904,3.42,83.83,2.12,11.15,21.58,-9.41,30.68,13.84,16.85,21.06,3.45,6.4,1.06,5.34,4.05,6.43,1.37,5.06
199905,42.98,83.63,7.16,33.78,23.3,5.36,30.42,16.31,14.11,24.48,2.98,5.82,0.81,5.02,3.3,5.56,1.03,4.54
199906,63.15,83.5,11.0,48.81,24.1,11.65,30.32,18.34,11.98,26.06,2.93,5.61,0.69,4.92,3.2,5.39,0.97,4.42
199907,100.24,83.37,14.66,68.27,23.29,16.87,28.25,19.24,9.01,25.15,2.8,5.58,0.58,5.0,3.06,5.37,0.86,4.5
199908,108.53,83.57,14.93,74.93,22.11,17.17,26.82,18.52,8.3,23.4,2.4,4.91,0.44,4.47,2.64,4.71,0.72,3.99
199909,50.46,83.88,14.45,79.47,20.62,16.7,24.97,17.48,7.49,21.49,2.08,4.31,0.52,3.79,2.36,4.09,0.82,3.27
199910,47.64,84.14,8.27,54.66,17.62,7.44,24.05,13.08,10.98,16.88,2.17,4.24,0.72,3.52,2.44,3.89,0.97,2.92
199911,0.0,84.3,3.81,31.85,13.85,-3.0,21.31,9.27,12.04,11.25,2.21,4.44,0.91,3.53,2.5,4.12,1.09,3.03
199912,2.14,84.38,2.8,30.34,10.35,-6.58,17.86,6.12,11.75,7.1,2.14,4.43,0.65,3.79,2.4,4.04,0.77,3.27
199913,436.0,83.91,7.37,43.3,17.94,3.22,24.8,12.83,11.97,17.52,2.64,5.21,0.79,4.42,2.99,5.02,1.06,3.96
200001,7.47,84.18,2.67,30.63,9.31,-7.25,17.0,4.78,12.22,6.82,2.38,4.9,0.85,4.05,2.73,4.75,1.07,3.67
200002,9.21,84.04,2.64,31.72,8.78,-7.62,16.53,3.58,12.95,7.72,2.83,5.49,1.17,4.32,3.33,5.48,1.42,4.05
200003,1.66,83.98,2.46,20.63,14.35,-7.94,22.74,7.49,15.25,13.91,3.08,5.9,1.06,4.84,3.58,5.9,1.32,4.58
200004,0.92,83.78,3.03,15.93,21.14,-5.9,29.62,13.53,16.09,21.31,3.54,6.82,1.2,5.62,4.15,6.89,1.59,5.3
200005,70.02,83.71,9.19,42.14,23.82,8.97,30.06,17.95,12.11,25.41,2.72,5.66,0.54,5.12,2.97,5.33,0.74,4.59
200006,179.74,83.49,13.84,67.89,22.52,15.85,27.19,18.49,8.7,23.87,2.88,5.34,0.84,4.51,3.3,5.31,1.26,4.05
200007,179.59,83.45,15.96,81.43,21.77,18.19,25.63,18.62,7.01,22.65,2.53,4.81,0.82,3.99,2.96,4.75,1.31,3.44
200008,343.21,83.57,15.68,81.5,21.49,17.93,25.69,18.16,7.53,22.29,2.51,4.88,0.79,4.09,2.97,4.84,1.26,3.59
200009,114.69,83.83,14.07,83.96,19.19,16.04,23.03,16.13,6.9,19.09,1.92,3.68,0.52,3.16,2.19,3.53,0.75,2.78
200010,0.19,84.11,8.79,59.65,17.21,8.74,23.02,12.98,10.04,15.51,2.03,3.71,0.71,3.0,2.28,3.45,0.83,2.62
200011,2.87,84.28,5.52,48.8,13.17,2.21,19.73,9.05,10.68,10.83,2.1,4.0,0.81,3.2,2.44,3.88,1.01,2.87
200012,0.21,84.27,3.1,33.51,10.28,-5.26,17.59,6.36,11.23,6.49,2.0,4.08,0.75,3.34,2.3,3.96,0.93,3.04
200013,909.77,83.89,8.1,49.87,16.94,4.54,23.17,12.29,10.88,16.34,2.54,4.94,0.84,4.1,2.93,4.84,1.12,3.71
200101,0.02,84.09,2.76,32.81,8.93,-6.87,16.61,4.55,12.06,5.93,2.32,4.78,0.85,3.93,2.7,4.7,1.14,3.55
200102,0.78,84.05,2.86,27.74,11.64,-6.62,19.7,6.2,13.5,9.49,2.65,5.26,1.0,4.26,3.09,5.21,1.29,3.92
200103,5.74,84.09,2.96,22.84,14.96,-6.06,23.29,8.52,14.77,14.3,2.95,5.64,1.18,4.46,3.47,5.63,1.4,4.23
200104,5.71,84.0,4.38,25.81,20.0,-1.03,27.71,12.93,14.78,20.54,3.24,6.23,1.03,5.2,3.79,6.3,1.32,4.98
200105,46.88,83.67,8.75,41.73,23.08,8.74,29.64,16.94,12.7,24.58,2.76,5.61,0.61,5.0,3.04,5.31,0.75,4.56
200106,144.84,83.44,13.76,65.27,23.05,15.76,28.05,18.76,9.29,24.74,2.41,4.77,0.56,4.21,2.57,4.39,0.89,3.5
200107,174.92,83.49,15.67,75.97,22.66,17.92,26.93,19.2,7.73,23.82,2.46,4.75,0.69,4.06,2.79,4.6,1.12,3.48
200108,193.53,83.64,15.91,80.18,22.0,18.18,26.35,18.6,7.75,22.85,2.33,4.67,0.58,4.09,2.63,4.53,0.89,3.64
200109,131.16,83.91,13.62,78.26,19.9,15.62,24.31,16.43,7.88,19.88,1.9,3.8,0.37,3.44,2.11,3.52,0.54,2.98
200110,34.0,84.18,8.93,60.08,17.3,8.82,23.08,13.14,9.94,16.07,2.12,4.06,0.81,3.24,2.47,3.94,1.04,2.9
200111,2.57,84.41,4.86,41.55,13.69,0.37,20.56,9.47,11.08,10.87,2.07,4.21,0.76,3.45,2.33,3.96,0.92,3.03
200112,0.0,84.47,3.12,34.14,10.14,-5.16,17.42,6.02,11.39,6.81,2.09,4.39,0.69,3.69,2.36,4.13,0.89,3.24
200113,740.16,83.95,8.16,49.0,17.31,5.04,23.65,12.59,11.06,16.69,2.44,4.84,0.76,4.08,2.78,4.68,1.01,3.67
200201,15.32,84.28,3.47,42.4,8.59,-4.33,15.42,4.61,10.82,6.25,2.06,4.12,0.63,3.48,2.39,4.07,0.79,3.29
200202,26.27,84.39,3.59,36.33,11.24,-3.78,19.1,5.82,13.28,9.54,2.66,5.18,0.94,4.24,3.11,5.23,1.13,4.1
200203,2.36,84.14,3.97,30.37,15.76,-2.03,23.58,9.57,14.01,15.18,2.84,5.52,0.96,4.56,3.28,5.39,1.2,4.19
200204,0.21,83.95,4.06,22.31,20.75,-1.94,28.66,13.47,15.19,20.99,3.17,6.26,0.95,5.31,3.66,6.21,1.31,4.91
200205,27.97,83.66,7.48,35.05,23.64,5.42,30.54,17.01,13.53,25.05,2.9,6.05,0.64,5.42,3.19,5.79,0.87,4.92
200206,76.77,83.56,11.76,52.31,24.12,13.21,29.91,18.74,11.17,25.8,2.77,5.48,0.56,4.93,2.99,5.14,0.81,4.34
200207,101.13,83.41,13.0,56.25,24.67,14.79,30.12,20.06,10.06,26.18,2.78,5.49,0.58,4.92,3.1,5.35,0.86,4.48
200208,75.33,83.64,14.84,73.43,22.32,17.1,27.05,18.75,8.31,23.61,2.55,5.18,0.58,4.6,2.88,5.06,0.91,4.16
200209,94.09,83.98,12.64,71.95,20.11,14.55,25.04,16.45,8.59,20.66,2.35,4.67,0.64,4.02,2.73,4.6,0.98,3.62
200210,7.46,84.23,8.03,52.95,17.53,7.19,24.03,12.73,11.3,17.03,2.27,4.56,0.69,3.87,2.55,4.22,0.87,3.35
200211,2.6,84.34,4.51,38.36,13.89,-0.65,21.22,9.09,12.13,11.86,2.25,4.49,0.71,3.77,2.56,4.15,0.89,3.26
200212,28.6,84.31,3.05,33.39,10.26,-5.63,17.61,6.11,11.51,7.25,2.16,4.49,0.72,3.77,2.47,4.31,0.93,3.38
200213,458.12,83.99,7.56,45.49,17.77,4.54,24.38,12.74,11.64,17.49,2.56,5.12,0.71,4.41,2.91,4.96,0.96,4.0
200301,16.11,84.36,2.81,33.53,9.06,-7.04,16.83,4.5,12.34,5.94,2.3,4.64,0.92,3.72,2.65,4.55,1.16,3.39
200302,26.01,84.24,3.98,43.11,10.32,-2.47,17.65,5.29,12.36,9.13,2.6,5.09,0.86,4.23,3.02,5.02,1.09,3.93
200303,0.68,84.13,4.3,34.38,14.5,-1.28,22.16,8.41,13.75,14.21,2.84,5.63,0.93,4.71,3.24,5.44,1.2,4.24
200304,8.37,84.02,4.47,24.52,20.89,-0.61,28.76,13.86,14.9,21.38,3.12,6.03,0.89,5.14,3.57,5.91,1.15,4.75
200305,6.13,83.76,4.88,24.22,22.55,0.08,29.98,15.21,14.77,23.62,3.26,6.27,0.89,5.39,3.72,6.19,1.16,5.03
200306,64.31,83.41,10.48,46.77,24.4,10.72,30.28,19.11,11.18,25.93,2.9,5.56,0.75,4.81,3.17,5.31,1.04,4.27
200307,204.14,83.61,15.66,77.01,22.41,17.95,26.88,18.87,8.01,23.73,2.68,5.3,0.71,4.59,3.06,5.25,1.13,4.12
200308,143.8,83.66,15.87,79.69,22.07,18.16,26.16,18.86,7.3,22.99,2.4,4.81,0.59,4.22,2.75,4.76,0.94,3.82
200309,105.88,83.86,14.9,82.6,20.45,17.11,24.53,17.47,7.06,20.93,2.07,4.24,0.54,3.69,2.42,4.14,0.83,3.31
200310,21.4,84.25,8.33,55.48,17.58,7.8,23.89,13.09,10.8,16.48,2.06,4.04,0.64,3.4,2.3,3.7,0.84,2.86
200311,0.01,84.36,4.83,41.67,13.4,-0.07,20.58,8.99,11.59,11.02,2.16,4.3,0.78,3.53,2.48,4.04,0.98,3.06
200312,4.35,84.42,3.72,41.43,9.86,-3.31,16.97,5.77,11.21,7.2,2.01,4.11,0.7,3.41,2.29,3.83,0.86,2.97
200313,601.18,84.0,7.88,48.74,17.32,4.79,23.75,12.48,11.26,16.91,2.53,5.0,0.77,4.24,2.89,4.84,1.03,3.81
200401,36.19,84.24,3.74,45.57,8.44,-3.37,15.31,4.24,11.06,6.38,2.06,4.34,0.71,3.63,2.36,4.16,0.88,3.28
200402,0.0,84.2,3.49,36.21,11.11,-3.85,18.86,6.02,12.84,9.26,2.6,5.19,1.03,4.16,2.94,4.91,1.25,3.66
200403,1.5,84.08,3.61,24.43,17.45,-3.47,26.05,10.84,15.21,16.55,3.38,6.33,1.45,4.87,4.06,6.34,1.99,4.35
200404,28.83,83.92,5.57,30.74,20.92,1.76,28.2,14.49,13.72,21.61,3.14,6.06,1.0,5.06,3.75,6.15,1.4,4.75
200405,91.38,83.69,7.7,37.34,22.84,6.6,29.61,16.48,13.14,23.62,2.99,5.89,0.89,4.99,3.39,5.78,1.17,4.61
200406,256.07,83.55,13.07,65.15,22.29,14.87,27.2,17.85,9.35,23.07,3.08,5.6,1.03,4.57,3.79,5.83,1.67,4.16
200407,395.72,83.49,15.85,85.69,20.82,18.05,24.4,17.81,6.6,21.39,2.42,4.53,0.84,3.69,2.89,4.54,1.3,3.24
200408,147.69,83.57,16.2,85.81,21.15,18.43,24.78,18.2,6.59,21.53,2.22,4.32,0.64,3.67,2.66,4.28,1.02,3.26
200409,142.27,83.99,14.41,83.38,19.79,16.6,23.66,16.78,6.89,19.95,1.95,3.92,0.43,3.49,2.26,3.87,0.65,3.22
200410,44.06,84.37,9.18,68.35,15.57,9.26,20.69,11.51,9.18,14.57,1.91,3.6,0.56,3.04,2.19,3.38,0.71,2.68
200411,3.44,84.43,5.63,53.63,12.22,2.57,18.3,8.09,10.22,9.84,1.91,3.57,0.62,2.95,2.17,3.3,0.72,2.58
200412,0.37,84.36,4.47,47.29,10.44,-0.84,16.85,6.77,10.08,7.43,1.86,3.76,0.63,3.13,2.1,3.52,0.81,2.71
200413,1147.51,83.99,8.59,55.37,16.93,6.41,22.83,12.44,10.4,16.28,2.46,4.76,0.82,3.94,2.88,4.67,1.13,3.54
200501,49.6,84.25,4.1,51.76,8.13,-1.95,14.46,4.21,10.25,6.09,2.03,3.89,0.71,3.17,2.43,3.97,0.94,3.03
200502,10.15,84.22,4.47,47.29,10.59,-0.72,17.76,5.46,12.3,9.54,2.8,5.15,1.16,4.0,3.47,5.43,1.58,3.84
200503,22.06,84.16,5.66,43.15,15.55,2.56,22.83,9.68,13.15,15.19,2.91,5.48,1.15,4.33,3.49,5.52,1.57,3.95
200504,13.2,84.14,4.64,28.16,19.25,-0.24,26.82,12.53,14.29,19.29,2.89,5.2,1.01,4.18,3.34,5.13,1.29,3.84
200505,46.1,83.79,6.75,36.65,21.47,4.99,28.33,14.85,13.47,22.26,2.95,5.51,0.97,4.54,3.41,5.49,1.28,4.22
200506,116.75,83.43,9.71,41.95,25.04,9.31,31.23,19.18,12.06,26.26,2.81,5.5,0.7,4.79,3.12,5.36,0.94,4.41
200507,495.42,83.54,16.22,84.28,21.48,18.45,25.03,18.49,6.55,22.18,2.9,5.24,1.07,4.16,3.52,5.41,1.76,3.65
200508,324.11,83.54,16.49,88.36,20.94,18.7,24.41,18.14,6.27,21.28,2.21,4.38,0.55,3.83,2.57,4.31,0.85,3.46
200509,119.44,83.94,14.98,86.5,19.81,17.18,23.31,17.06,6.25,19.75,2.12,3.9,0.8,3.09,2.69,3.98,1.31,2.67
200510,136.73,84.29,10.56,76.05,16.28,11.33,20.92,12.66,8.26,15.21,1.77,3.28,0.57,2.72,2.0,3.04,0.69,2.35
200511,0.0,84.3,5.45,52.35,11.95,1.65,18.15,7.94,10.21,8.72,1.95,3.35,0.87,2.48,2.29,3.28,1.15,2.14
200512,4.14,84.3,3.82,42.56,9.89,-2.89,16.5,6.02,10.48,6.08,1.9,3.3,0.68,2.62,2.23,3.21,0.83,2.37
200513,1337.7,83.99,8.6,56.71,16.72,6.59,22.49,12.22,10.27,16.01,2.43,4.51,0.85,3.66,2.87,4.5,1.18,3.32
200601,0.0,84.27,3.44,37.54,10.06,-4.09,17.58,5.63,11.95,6.75,2.41,4.45,1.11,3.34,2.97,4.63,1.5,3.13
200602,0.0,84.23,4.58,39.82,13.64,-0.2,21.16,8.68,12.48,11.42,2.61,5.03,1.14,3.89,3.13,5.13,1.44,3.69
200603,54.95,84.12,4.8,40.11,14.31,0.1,21.81,8.1,13.71,13.61,2.76,5.07,1.04,4.03,3.24,5.04,1.32,3.72
200604,18.12,83.96,5.72,35.64,18.77,2.57,26.07,12.21,13.85,18.99,2.79,5.11,0.94,4.17,3.24,5.07,1.17,3.9
200605,128.24,83.82,10.69,54.1,22.1,11.65,27.8,16.73,11.07,23.43,2.35,4.62,0.56,4.07,2.6,4.34,0.71,3.63
200606,298.85,83.64,13.48,70.71,21.44,15.32,25.91,17.22,8.69,21.98,2.47,4.54,0.77,3.77,2.85,4.49,1.18,3.31
200607,374.96,83.47,16.91,86.22,21.75,19.11,25.32,18.75,6.57,22.35,2.43,4.62,0.67,3.95,2.91,4.71,1.12,3.59
200608,217.33,83.67,16.01,86.07,20.94,18.26,24.44,18.03,6.42,21.25,2.32,4.31,0.74,3.57,2.89,4.49,1.28,3.21
200609,120.35,83.94,14.67,85.52,19.68,16.82,23.6,16.37,7.23,19.75,2.11,3.94,0.66,3.28,2.5,3.8,1.02,2.78
200610,34.76,84.35,9.74,68.8,16.6,10.35,21.82,12.5,9.32,15.48,1.94,3.44,0.58,2.86,2.23,3.3,0.76,2.54
200611,1.39,84.34,6.29,56.43,12.68,3.63,18.93,8.56,10.37,10.66,2.13,3.92,0.84,3.08,2.52,3.85,1.09,2.76
200612,16.7,84.39,4.42,47.45,10.4,-1.0,17.17,6.35,10.81,7.31,2.09,4.05,0.87,3.18,2.49,4.08,1.11,2.97
200613,1265.66,84.01,9.26,59.16,16.88,7.75,22.64,12.45,10.19,16.1,2.37,4.42,0.82,3.6,2.79,4.41,1.14,3.27
200701,0.0,84.35,3.06,35.25,9.28,-5.44,16.77,5.02,11.75,6.07,2.36,4.58,0.96,3.62,2.83,4.63,1.3,3.33
200702,136.84,84.18,4.95,58.38,9.03,0.58,15.33,4.38,10.95,7.53,2.38,4.34,1.07,3.27,2.84,4.53,1.29,3.24
200703,68.41,84.13,5.84,51.03,13.43,2.66,20.45,7.68,12.77,12.23,2.76,4.72,1.3,3.42,3.34,4.93,1.7,3.23
200704,22.18,84.05,7.17,41.02,20.04,5.94,26.99,13.81,13.18,19.86,2.89,5.29,1.07,4.23,3.42,5.32,1.42,3.89
200705,88.17,83.83,9.79,50.41,21.88,10.46,27.83,16.15,11.68,22.76,2.59,4.69,0.85,3.84,3.01,4.67,1.16,3.51
200706,144.43,83.57,13.0,60.95,23.37,14.73,28.57,18.65,9.93,24.62,2.64,5.09,0.64,4.45,3.01,4.95,0.96,3.99
200707,505.96,83.45,16.11,82.36,21.77,18.36,25.52,18.6,6.93,22.69,2.48,4.76,0.69,4.07,2.88,4.7,1.08,3.63
200708,362.17,83.6,16.44,89.41,20.72,18.65,23.88,18.01,5.87,21.01,2.24,4.36,0.65,3.71,2.68,4.37,1.03,3.33
200709,236.49,83.76,15.05,87.82,19.59,17.23,23.0,16.74,6.26,19.63,2.11,3.96,0.7,3.26,2.61,4.17,1.09,3.08
200710,26.29,84.14,10.64,75.2,16.54,11.38,21.31,12.96,8.36,15.19,1.84,3.34,0.59,2.75,2.1,3.17,0.75,2.43
200711,0.24,84.34,6.94,63.64,12.56,5.08,18.07,8.96,9.11,9.96,1.78,3.24,0.68,2.56,2.01,2.97,0.82,2.16
200712,0.57,84.27,3.96,44.72,9.59,-2.55,16.49,5.59,10.9,6.04,2.07,3.72,1.0,2.72,2.52,3.88,1.3,2.58
200713,1591.75,83.97,9.44,61.69,16.52,8.12,22.05,12.25,9.8,15.67,2.35,4.34,0.85,3.49,2.77,4.36,1.16,3.2
200801,1.37,84.16,3.84,46.52,8.43,-2.89,14.86,4.43,10.43,6.25,2.17,4.13,1.0,3.13,2.65,4.27,1.27,3.0
200802,7.09,84.13,3.65,41.86,9.3,-3.45,16.44,4.45,11.99,7.44,2.33,4.52,0.9,3.62,2.64,4.28,1.12,3.16
200803,1.34,84.04,4.11,31.94,15.37,-1.56,23.18,9.18,13.99,14.38,2.95,5.51,1.18,4.33,3.52,5.63,1.45,4.18
200804,33.07,83.97,5.19,32.0,19.54,1.35,27.15,12.68,14.47,19.62,2.96,5.4,1.02,4.38,3.46,5.45,1.28,4.17
200805,80.02,83.7,8.29,42.4,22.12,7.8,28.42,16.15,12.28,23.26,2.87,5.57,0.9,4.67,3.3,5.56,1.12,4.44
200806,519.05,83.5,15.27,80.08,21.38,17.41,24.97,18.29,6.68,22.14,2.19,4.46,0.49,3.97,2.49,4.35,0.75,3.6
200807,544.75,83.46,16.68,89.91,20.85,18.88,23.77,18.3,5.47,21.21,2.27,4.22,0.71,3.51,2.73,4.23,1.19,3.03
200808,405.72,83.6,16.34,90.39,20.45,18.56,23.5,17.9,5.6,20.7,2.24,4.32,0.63,3.68,2.76,4.42,1.06,3.35
200809,198.32,83.89,14.33,85.82,19.23,16.38,22.88,16.32,6.56,19.01,1.92,3.65,0.53,3.12,2.28,3.64,0.8,2.85
200810,25.63,84.24,11.08,79.06,16.39,12.03,21.03,12.93,8.1,15.26,1.85,3.48,0.64,2.84,2.1,3.3,0.79,2.51
200811,2.2,84.36,7.49,64.96,13.42,5.95,18.97,9.88,9.1,10.75,1.72,3.3,0.66,2.64,1.94,3.06,0.81,2.24
200812,3.04,84.33,5.59,56.48,11.14,2.02,17.27,7.6,9.67,8.07,1.87,3.65,0.69,2.95,2.18,3.56,0.92,2.64
200813,1821.62,83.95,9.34,61.85,16.49,7.74,21.88,12.36,9.52,15.69,2.28,4.35,0.78,3.57,2.67,4.31,1.05,3.27
200901,0.0,84.36,4.19,43.82,10.74,-1.59,17.66,6.63,11.03,7.8,2.18,4.02,0.93,3.09,2.6,4.06,1.26,2.81
200902,9.98,84.11,3.75,35.91,12.05,-3.0,19.76,6.68,13.08,9.91,2.87,5.41,1.26,4.15,3.47,5.53,1.6,3.93
