DATE,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
198101,47.31,57.39,1.44,68.88,-14.93,-18.46,-8.15,-20.73,12.58,-17.67,2.82,5.78,0.83,4.95,3.29,6.16,1.1,5.06
198102,6.35,57.59,1.72,75.29,-14.02,-17.12,-6.22,-21.47,15.25,-18.38,2.87,5.88,0.79,5.09,3.41,6.36,1.15,5.21
198103,39.48,57.69,2.37,73.13,-9.61,-13.29,-2.97,-15.76,12.78,-10.36,3.15,6.34,0.74,5.59,3.62,6.64,1.0,5.64
198104,24.95,57.93,2.86,58.38,-3.97,-10.94,3.42,-10.87,14.29,-3.43,3.38,6.42,1.05,5.37,3.89,6.74,1.37,5.37
198105,68.14,58.03,4.39,61.46,1.2,-5.57,7.5,-3.99,11.49,3.28,2.87,5.42,0.93,4.49,3.17,5.38,1.22,4.16
198106,38.89,57.97,5.34,56.97,4.3,-3.77,11.67,-1.89,13.56,6.83,3.1,6.53,0.7,5.83,3.31,6.32,0.89,5.43
198107,119.17,57.98,8.49,76.21,7.44,3.24,13.59,2.31,11.28,9.86,3.14,6.38,0.62,5.76,3.28,6.14,0.82,5.32
198108,109.95,57.98,8.61,80.73,6.77,3.45,12.5,2.32,10.17,8.56,2.82,5.78,0.62,5.16,3.02,5.58,0.86,4.71
198109,36.56,58.15,6.22,75.4,3.15,-1.13,9.4,-1.63,11.03,4.77,2.84,6.2,0.5,5.69,3.13,6.06,0.76,5.3
198110,0.58,58.03,2.73,49.44,-2.41,-11.39,5.13,-7.89,13.02,-2.23,2.48,6.08,0.46,5.62,2.73,6.1,0.61,5.49
198111,18.65,57.75,1.85,54.69,-9.44,-15.98,-2.26,-15.31,13.05,-10.95,2.66,5.72,0.66,5.06,3.09,6.11,0.88,5.23
198112,9.13,57.71,1.09,43.43,-12.67,-20.5,-4.91,-18.67,13.76,-15.62,2.52,5.81,0.62,5.19,2.92,6.18,0.84,5.34
198113,519.17,57.85,3.94,64.45,-3.62,-9.24,3.28,-9.39,12.66,-3.69,2.89,6.03,0.71,5.32,3.23,6.14,0.96,5.19
198201,34.54,57.58,1.39,58.85,-13.16,-18.59,-6.35,-18.83,12.48,-16.03,3.04,6.03,1.05,4.98,3.61,6.49,1.42,5.06
198202,15.31,57.27,1.56,77.93,-15.82,-18.26,-8.26,-23.0,14.74,-19.02,3.29,6.71,1.09,5.62,3.96,7.28,1.47,5.81
198203,17.67,57.54,2.22,69.39,-9.72,-13.98,-3.03,-15.69,12.65,-10.13,3.89,7.61,1.18,6.44,4.56,8.0,1.66,6.35
198204,5.13,57.79,3.29,62.45,-3.0,-9.17,2.94,-7.75,10.69,-0.62,3.83,7.27,1.14,6.12,4.16,7.35,1.44,5.9
198205,12.22,57.99,4.21,63.3,0.06,-6.29,5.97,-4.72,10.69,3.02,4.07,7.64,1.31,6.33,4.31,7.58,1.6,5.98
198206,7.75,57.9,5.48,59.94,4.44,-3.03,11.83,-1.72,13.55,7.92,3.35,6.97,0.74,6.23,3.51,6.65,0.94,5.71
198207,18.99,57.99,7.22,64.14,7.48,0.72,14.57,1.54,13.03,10.73,3.35,6.81,0.68,6.14,3.43,6.39,0.82,5.57
198208,90.44,58.02,8.05,74.58,7.03,2.5,13.26,2.12,11.14,9.29,2.99,5.91,0.66,5.25,3.13,5.64,0.9,4.73
198209,14.98,58.06,5.52,66.61,2.74,-3.2,9.82,-2.64,12.46,4.52,2.94,6.59,0.48,6.11,3.11,6.37,0.63,5.74
198210,1.34,58.09,3.3,59.71,-2.48,-9.26,4.25,-7.28,11.54,-1.2,2.35,5.64,0.41,5.23,2.5,5.38,0.55,4.83
198211,0.66,57.84,1.67,41.77,-6.89,-16.68,0.73,-12.08,12.81,-7.77,2.52,5.97,0.71,5.26,3.0,6.28,0.98,5.3
