DATE,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
198409,121.3,61.59,7.58,82.64,5.32,1.83,10.58,1.43,9.15,6.33,2.41,5.37,0.4,4.97,2.28,4.6,0.55,4.05
198410,14.96,61.7,4.82,66.54,1.89,-4.69,8.4,-2.71,11.12,1.68,2.25,5.65,0.32,5.33,2.24,5.08,0.46,4.62
198411,0.04,61.52,2.38,53.39,-4.48,-12.76,2.66,-9.74,12.4,-5.91,2.03,4.71,0.44,4.27,2.1,4.4,0.6,3.79
198412,2.89,61.24,1.93,47.91,-5.72,-14.93,1.32,-10.09,11.42,-7.84,2.92,6.38,1.18,5.21,3.64,6.59,1.84,4.75
198413,585.11,61.42,4.7,58.88,0.93,-6.71,7.55,-4.1,11.66,1.38,2.73,6.01,0.63,5.38,2.79,5.47,0.91,4.56
198501,34.4,61.14,1.8,67.78,-11.36,-16.13,-4.15,-17.5,13.35,-14.68,2.41,5.02,0.68,4.34,2.6,4.95,0.91,4.04
198502,0.17,60.91,1.53,44.96,-7.58,-17.14,0.79,-14.04,14.84,-9.95,3.03,5.95,1.34,4.61,3.53,6.04,1.84,4.19
198503,0.17,61.42,2.31,40.67,-1.21,-12.58,6.65,-7.43,14.08,-1.09,3.21,7.16,0.76,6.4,3.51,6.91,1.2,5.71
198504,2.52,61.45,3.28,46.89,1.79,-8.5,8.68,-3.73,12.4,3.59,3.11,6.86,0.66,6.2,3.09,6.22,0.9,5.33
198505,21.71,61.5,4.29,51.71,3.87,-5.58,10.93,-1.96,12.89,6.4,2.96,6.67,0.55,6.12,2.81,5.81,0.72,5.09
198506,24.05,61.36,7.0,65.19,7.56,0.87,14.07,1.96,12.11,10.83,3.13,6.72,0.44,6.28,2.82,5.63,0.52,5.1
198507,151.17,61.49,9.08,80.11,8.56,4.82,13.71,4.64,9.07,10.8,2.64,5.34,0.49,4.85,2.33,4.35,0.62,3.73
198508,108.04,61.54,9.53,82.4,8.85,5.51,14.05,4.85,9.2,10.74,2.64,5.49,0.42,5.07,2.38,4.52,0.52,4.0
198509,102.73,61.63,8.12,84.55,6.11,3.12,11.05,2.41,8.64,7.33,2.51,5.46,0.42,5.04,2.41,4.71,0.58,4.13
198510,50.07,61.66,5.49,75.98,1.96,-2.85,7.3,-2.1,9.4,2.13,2.27,5.07,0.53,4.54,2.35,4.64,0.72,3.92
198511,0.0,61.44,2.87,59.35,-3.46,-11.18,3.39,-8.54,11.93,-4.64,2.34,5.36,0.72,4.64,2.56,5.12,0.99,4.12
198512,4.68,61.4,2.12,50.17,-4.96,-14.04,1.88,-9.92,11.8,-7.28,2.47,5.25,0.94,4.31,2.83,5.35,1.26,4.09
198513,499.7,61.42,4.81,62.61,0.89,-6.07,7.4,-4.22,11.62,1.24,2.72,5.86,0.66,5.2,2.76,5.35,0.89,4.46
198601,0.18,61.25,1.44,41.83,-7.73,-17.62,-0.69,-12.76,12.07,-9.96,2.49,5.92,0.73,5.19,2.76,5.74,0.96,4.77
198602,10.73,61.19,1.89,53.07,-7.41,-15.17,-0.41,-12.72,12.31,-8.42,2.57,6.09,0.61,5.49,2.67,5.72,0.78,4.94
198603,3.62,61.3,2.34,51.46,-4.25,-12.63,3.15,-10.49,13.64,-3.79,3.25,7.24,0.65,6.59,3.43,6.87,1.04,5.83
198604,9.4,61.45,3.3,52.73,0.07,-8.57,6.81,-5.62,12.44,1.83,3.11,6.75,0.59,6.16,3.06,6.14,0.8,5.33
198605,15.49,61.47,3.86,50.73,2.75,-6.9,9.29,-2.66,11.96,5.32,2.99,6.49,0.57,5.92,2.87,5.79,0.69,5.1
198606,79.34,61.44,6.92,62.02,7.75,0.13,14.61,1.71,12.9,10.72,3.19,6.63,0.58,6.05,2.89,5.53,0.75,4.78
198607,150.91,61.52,9.26,80.89,8.72,5.08,13.81,4.53,9.29,10.7,2.49,5.18,0.41,4.77,2.21,4.21,0.51,3.69
198608,52.37,61.58,8.92,80.11,8.31,4.49,13.73,4.0,9.74,10.12,2.49,5.26,0.41,4.85,2.22,4.29,0.51,3.78
198609,30.16,61.68,7.23,76.1,5.98,1.29,11.93,1.4,10.54,7.56,2.47,5.55,0.43,5.12,2.28,4.56,0.54,4.03
198610,19.62,61.64,4.19,63.33,0.4,-6.5,7.02,-4.63,11.66,0.79,2.3,5.39,0.44,4.95,2.26,4.73,0.57,4.16
198611,0.21,61.56,2.03,40.68,-2.84,-13.95,4.83,-8.18,13.01,-4.42,2.23,5.34,0.55,4.79,2.37,5.07,0.75,4.32
198612,27.33,61.4,1.63,50.54,-8.46,-16.55,-1.23,-14.25,13.01,-11.37,2.38,4.89,0.68,4.22,2.6,4.81,0.97,3.84
198613,399.37,61.46,4.43,58.68,0.31,-7.2,6.94,-4.94,11.87,0.8,2.66,5.89,0.55,5.34,2.63,5.28,0.74,4.54
198701,3.77,61.38,1.44,45.09,-8.76,-17.67,-1.11,-14.48,13.37,-12.29,2.28,4.98,0.63,4.35,2.39,4.77,0.81,3.96
198702,3.06,61.4,1.87,49.97,-6.64,-14.9,0.7,-12.22,12.92,-7.05,2.61,6.16,0.41,5.75,2.66,5.81,0.6,5.2
198703,6.5,61.34,2.5,51.85,-3.42,-11.78,4.13,-9.59,13.72,-2.61,2.57,5.88,0.55,5.32,2.49,5.17,0.73,4.43
198704,3.82,61.54,2.85,43.35,0.69,-10.41,7.91,-5.28,13.19,2.58,3.16,6.95,0.58,6.37,3.13,6.4,0.77,5.63
198705,14.21,61.65,4.06,52.1,3.29,-6.07,10.0,-2.33,12.33,5.86,3.11,6.76,0.5,6.26,2.93,5.89,0.66,5.23
198706,15.7,61.54,5.8,53.63,7.84,-1.7,15.78,0.62,15.16,11.03,3.21,6.94,0.54,6.4,2.91,5.74,0.79,4.95
198707,137.46,61.49,9.21,75.23,9.66,4.86,15.58,4.77,10.8,12.4,3.11,6.41,0.51,5.89,2.77,5.35,0.59,4.76
198708,132.45,61.55,9.49,81.43,8.95,5.42,14.22,4.86,9.35,10.92,2.55,5.34,0.46,4.88,2.32,4.43,0.59,3.84
198709,88.76,61.71,8.15,80.6,6.81,2.94,12.25,2.53,9.72,8.09,2.4,5.24,0.5,4.75,2.26,4.39,0.64,3.76
198710,76.11,61.71,4.25,69.7,-0.26,-6.44,6.69,-6.2,12.89,-1.64,2.24,5.1,0.42,4.68,2.2,4.68,0.53,4.15
198711,0.01,61.68,2.27,44.16,-2.32,-13.47,5.58,-8.59,14.16,-5.77,2.14,4.56,0.59,3.97,2.26,4.38,0.77,3.61
198712,4.47,61.67,1.8,38.68,-4.01,-15.62,3.85,-9.92,13.77,-7.06,2.4,4.59,1.02,3.56,2.71,4.63,1.3,3.34
198713,486.33,61.56,4.49,57.23,1.02,-7.02,8.0,-4.61,12.61,1.24,2.65,5.74,0.56,5.18,2.58,5.13,0.73,4.4
198801,7.86,61.33,1.72,45.36,-6.66,-16.04,0.72,-12.0,12.73,-8.96,2.62,5.4,1.12,4.28,2.99,5.4,1.48,3.92
198802,2.37,61.32,2.04,48.88,-5.06,-14.17,2.22,-10.51,12.73,-5.72,3.09,6.8,0.91,5.9,3.34,6.56,1.32,5.24
198803,24.8,61.26,2.58,54.08,-3.63,-11.68,3.98,-10.12,14.09,-3.6,3.51,7.57,0.87,6.69,3.79,7.27,1.34,5.94
198804,16.27,61.66,3.13,44.32,1.84,-9.16,8.93,-3.89,12.82,3.47,2.85,6.31,0.65,5.66,2.79,5.64,0.82,4.82
198805,37.88,61.55,4.49,52.2,4.64,-5.03,11.93,-1.49,13.43,6.98,2.99,6.46,0.67,5.79,2.89,5.65,0.89,4.76
198806,57.85,61.55,7.29,66.41,7.88,1.2,14.55,1.82,12.73,10.71,2.89,6.13,0.44,5.69,2.58,5.13,0.58,4.54
198807,232.26,61.57,9.87,85.38,8.83,6.03,13.67,5.03,8.64,10.57,2.51,5.0,0.56,4.44,2.28,4.15,0.65,3.5
198808,157.85,61.56,9.73,85.5,8.61,5.84,13.38,4.92,8.46,10.16,2.51,5.19,0.38,4.82,2.29,4.34,0.46,3.88
198809,33.05,61.71,8.19,81.05,6.87,2.96,12.24,2.27,9.97,8.1,2.43,5.07,0.49,4.58,2.32,4.31,0.64,3.67
198810,8.55,61.64,4.61,65.64,1.5,-5.4,8.03,-3.62,11.65,1.68,2.28,5.49,0.31,5.18,2.22,4.78,0.45,4.33
198811,0.0,61.65,2.52,52.19,-3.59,-12.25,3.4,-9.05,12.45,-4.46,1.94,4.47,0.35,4.12,1.94,4.02,0.43,3.6
198812,16.19,61.54,2.08,49.49,-4.85,-13.98,1.75,-9.77,11.52,-6.99,2.15,4.65,0.54,4.11,2.3,4.47,0.75,3.72
198813,594.92,61.53,4.86,60.94,1.38,-5.95,7.91,-3.85,11.76,1.84,2.65,5.71,0.61,5.1,2.64,5.14,0.82,4.32
198901,20.79,61.05,1.52,51.55,-9.7,-17.87,-1.61,-15.39,13.79,-13.55,3.35,6.21,1.75,4.46,4.21,6.55,2.5,4.05
198902,7.2,61.06,1.69,49.94,-8.03,-16.27,-0.52,-13.71,13.2,-9.06,3.62,7.54,1.4,6.14,4.27,7.62,2.14,5.48
198903,5.68,61.31,2.29,47.65,-3.67,-12.97,3.78,-9.7,13.48,-3.32,2.99,6.79,0.63,6.15,3.13,6.38,0.97,5.41
198904,6.59,61.4,2.42,37.7,0.43,-12.05,7.79,-5.93,13.72,1.47,3.58,8.05,0.59,7.46,3.74,7.7,0.88,6.82
198905,39.57,61.58,4.57,50.6,5.02,-5.43,11.99,-0.98,12.97,7.15,3.15,6.8,0.56,6.24,3.05,6.04,0.68,5.37
198906,62.52,61.51,7.86,72.66,7.77,2.58,13.83,2.45,11.37,10.66,3.28,6.77,0.52,6.25,2.99,5.76,0.69,5.08
198907,112.11,61.55,9.42,79.22,9.26,5.3,14.48,4.98,9.5,11.65,2.86,5.67,0.52,5.15,2.55,4.64,0.67,3.98
198908,94.29,61.59,9.29,84.43,8.13,5.19,12.91,4.32,8.6,9.91,2.75,5.53,0.53,4.99,2.51,4.67,0.65,4.01
198909,38.23,61.67,8.52,82.67,7.17,3.84,12.54,3.21,9.33,8.82,2.64,5.7,0.5,5.2,2.47,4.8,0.66,4.14
198910,6.42,61.69,4.52,62.98,1.52,-5.47,8.2,-3.3,11.5,2.2,2.29,5.51,0.26,5.25,2.19,4.78,0.37,4.41
198911,2.12,61.56,2.17,47.6,-3.96,-13.52,3.35,-9.06,12.41,-4.84,2.24,5.34,0.53,4.82,2.39,4.99,0.77,4.22
198912,3.74,61.42,1.51,41.09,-6.75,-17.03,0.43,-11.74,12.18,-8.73,2.2,5.2,0.55,4.65,2.33,4.94,0.7,4.23
198913,399.26,61.45,4.67,59.07,0.64,-6.92,7.31,-4.52,11.83,1.08,2.91,6.25,0.69,5.56,2.98,5.72,0.96,4.76
199001,0.14,61.4,1.48,33.06,-4.47,-16.95,3.55,-9.63,13.18,-6.89,2.85,5.99,1.28,4.71,3.39,6.22,1.71,4.5
199002,17.18,61.13,2.24,60.89,-7.0,-13.44,-0.23,-12.14,11.91,-7.2,2.86,6.48,0.74,5.74,3.05,6.08,1.03,5.04
199003,8.02,61.28,2.37,55.83,-5.2,-12.59,1.64,-11.14,12.78,-4.51,3.14,6.74,0.68,6.05,3.18,6.29,0.91,5.37
199004,5.46,61.37,2.82,44.97,0.37,-10.37,7.54,-5.63,13.18,2.11,3.23,7.18,0.62,6.57,3.23,6.56,0.83,5.73
199005,13.02,61.55,5.57,60.46,5.48,-2.26,12.22,-0.34,12.56,8.55,2.88,6.28,0.5,5.79,2.64,5.33,0.62,4.71
199006,67.08,61.49,7.41,62.78,8.92,1.33,16.06,2.58,13.48,11.99,2.85,6.17,0.46,5.71,2.56,5.16,0.62,4.54
199007,209.97,61.45,9.71,81.82,9.23,5.77,14.35,5.27,9.08,11.42,2.75,5.58,0.46,5.13,2.43,4.65,0.52,4.13
199008,108.82,61.68,9.32,83.17,8.43,5.17,13.52,4.36,9.16,10.1,2.52,5.25,0.52,4.73,2.3,4.37,0.66,3.71
199009,75.45,61.69,8.54,83.66,7.01,3.84,12.2,3.15,9.05,8.43,2.43,5.35,0.41,4.94,2.27,4.5,0.52,3.97
199010,8.38,61.68,5.06,71.81,1.21,-4.24,7.25,-3.41,10.66,1.8,2.4,5.68,0.28,5.4,2.35,4.94,0.37,4.58
199011,0.03,61.69,2.65,50.99,-2.31,-11.54,4.89,-7.7,12.59,-3.71,2.17,5.21,0.43,4.77,2.26,4.83,0.59,4.24
199012,0.97,61.51,1.84,45.71,-5.63,-15.24,1.12,-10.03,11.14,-7.62,2.33,5.34,0.67,4.67,2.51,5.11,0.91,4.21
199013,514.52,61.5,4.93,61.27,1.38,-5.83,7.88,-3.67,11.56,2.09,2.7,5.93,0.59,5.35,2.68,5.33,0.77,4.56
199101,3.83,61.1,1.6,50.53,-8.88,-16.89,-1.87,-13.63,11.76,-10.13,2.73,6.03,0.88,5.14,3.08,5.98,1.19,4.79
199102,0.95,61.36,1.96,51.12,-6.41,-14.45,0.73,-11.68,12.41,-6.71,2.9,7.07,0.5,6.57,3.11,6.75,0.75,6.0
199103,8.68,61.46,2.42,48.79,-2.9,-12.05,4.56,-9.26,13.82,-2.38,2.98,6.95,0.43,6.53,3.02,6.41,0.62,5.78
199104,1.49,61.53,2.68,42.09,0.41,-10.89,7.59,-5.52,13.11,2.22,3.3,7.5,0.47,7.03,3.29,6.83,0.75,6.08
199105,20.77,61.66,3.9,44.95,4.69,-6.57,12.55,-1.88,14.42,7.26,3.22,7.24,0.52,6.73,3.15,6.44,0.75,5.7
199106,21.77,61.5,7.72,68.23,8.46,2.2,14.95,2.94,12.0,11.55,3.0,6.22,0.54,5.68,2.66,5.1,0.69,4.41
199107,101.37,61.49,9.53,77.54,9.74,5.44,15.52,5.37,10.15,12.35,2.85,5.89,0.46,5.43,2.51,4.83,0.59,4.24
199108,84.43,61.57,9.59,82.58,8.91,5.65,14.15,5.16,9.0,10.88,2.75,5.77,0.53,5.24,2.47,4.81,0.65,4.15
199109,58.93,61.7,8.0,79.99,6.69,2.59,12.26,2.45,9.81,8.02,2.39,5.21,0.39,4.83,2.24,4.42,0.48,3.94
199110,2.47,61.65,4.13,59.69,1.28,-6.71,8.65,-4.04,12.69,1.52,2.29,5.8,0.25,5.55,2.19,5.03,0.34,4.68
199111,0.3,61.56,2.03,43.92,-4.01,-14.32,3.49,-9.03,12.52,-5.45,2.23,5.53,0.52,5.01,2.37,5.18,0.73,4.45
199112,22.14,61.36,1.74,48.47,-6.76,-15.9,0.34,-11.88,12.22,-9.16,2.24,4.79,0.66,4.13,2.41,4.66,0.86,3.8
199113,327.13,61.49,4.62,58.21,0.97,-6.78,7.78,-4.21,11.99,1.71,2.74,6.16,0.51,5.65,2.71,5.53,0.7,4.83
199201,0.67,61.36,1.7,48.92,-7.95,-16.21,-0.2,-13.7,13.5,-10.72,2.66,5.14,1.16,3.99,3.0,5.26,1.41,3.85
199202,2.08,60.98,1.54,46.6,-8.5,-17.32,-0.76,-14.04,13.29,-9.14,3.25,6.72,1.21,5.51,3.89,6.68,1.86,4.82
199203,1.38,61.4,2.2,40.42,-2.0,-13.39,5.82,-7.92,13.74,-1.6,3.8,8.22,1.01,7.21,4.39,8.13,1.74,6.38
199204,0.49,61.61,2.59,37.19,1.54,-11.32,8.98,-4.55,13.52,3.3,3.1,7.06,0.42,6.64,3.08,6.42,0.62,5.81
199205,13.64,61.52,4.04,51.02,3.36,-6.3,10.3,-2.28,12.58,6.06,3.01,6.75,0.46,6.29,2.85,5.89,0.64,5.25
199206,44.07,61.47,6.65,62.96,7.19,-0.17,14.01,1.35,12.66,10.4,3.14,6.72,0.48,6.24,2.83,5.64,0.62,5.01
199207,97.24,61.52,8.59,76.63,8.35,3.9,14.08,3.84,10.24,10.87,2.73,5.59,0.49,5.1,2.4,4.5,0.62,3.88
199208,97.04,61.62,9.39,83.07,8.52,5.35,13.87,4.72,9.15,10.42,2.53,5.34,0.48,4.86,2.25,4.35,0.56,3.79
199209,64.47,61.66,7.97,79.46,6.69,2.6,12.65,2.14,10.52,8.22,2.62,5.7,0.38,5.32,2.41,4.69,0.46,4.23
199210,44.49,61.65,4.88,69.61,1.42,-4.46,7.86,-3.32,11.18,1.83,2.09,5.19,0.29,4.9,2.02,4.44,0.4,4.04
199211,5.33,61.65,2.67,53.21,-2.97,-11.65,4.31,-8.52,12.83,-4.2,2.13,4.86,0.56,4.3,2.28,4.62,0.82,3.8
199212,1.3,61.45,1.64,43.74,-6.62,-16.44,0.75,-11.84,12.59,-8.93,2.2,4.72,0.79,3.93,2.4,4.61,1.02,3.59
199213,372.22,61.49,4.5,57.79,0.78,-7.08,7.66,-4.48,12.14,1.4,2.77,6.0,0.64,5.35,2.81,5.43,0.9,4.53
199301,5.15,61.12,1.71,49.68,-7.74,-16.25,-0.31,-12.63,12.32,-9.19,3.53,6.91,1.61,5.3,4.44,7.15,2.44,4.71
199302,1.11,61.35,1.8,42.12,-5.02,-15.45,2.49,-11.0,13.49,-5.84,2.66,5.66,0.68,4.97,2.81,5.4,0.96,4.44
199303,26.05,61.28,2.07,49.56,-5.42,-14.15,2.1,-11.75,13.86,-5.31,3.46,7.63,0.7,6.93,3.72,7.29,1.1,6.18
199304,10.23,61.57,3.36,52.32,0.15,-8.53,7.23,-5.66,12.89,1.63,2.9,6.56,0.59,5.97,2.81,5.79,0.8,5.0
199305,28.51,61.57,4.44,51.65,4.41,-5.23,11.84,-1.72,13.55,6.8,2.96,6.61,0.53,6.08,2.84,5.74,0.7,5.04
199306,57.46,61.52,7.4,68.11,7.81,1.66,14.29,2.08,12.21,10.8,3.08,6.33,0.54,5.79,2.77,5.27,0.68,4.59
199307,102.34,61.5,9.38,76.05,9.81,5.13,15.69,4.99,10.7,12.52,3.08,6.08,0.58,5.5,2.74,5.05,0.67,4.38
199308,59.62,61.55,9.5,79.59,9.29,5.39,15.02,4.87,10.15,11.57,2.97,6.2,0.57,5.63,2.67,5.21,0.68,4.52
199309,62.12,61.68,7.99,82.71,6.24,2.92,11.38,2.38,9.0,7.58,2.39,5.31,0.39,4.92,2.23,4.47,0.5,3.97
199310,3.69,61.76,4.12,56.69,1.67,-6.86,8.87,-3.58,12.45,2.0,2.22,5.6,0.26,5.34,2.15,4.82,0.4,4.42
199311,0.68,61.62,2.29,41.92,-1.75,-13.11,6.05,-7.32,13.36,-3.22,2.03,4.8,0.53,4.27,2.08,4.32,0.73,3.59
199312,0.0,61.54,1.25,28.7,-4.52,-18.39,2.94,-9.53,12.47,-7.2,2.2,5.13,0.7,4.44,2.44,4.93,0.94,4.0
199313,356.96,61.51,4.62,56.66,1.28,-6.86,8.16,-4.04,12.2,1.88,2.79,6.08,0.64,5.43,2.81,5.46,0.89,4.57
199401,11.93,61.27,1.69,46.98,-7.16,-16.24,-0.12,-11.85,11.73,-8.87,2.84,6.55,0.93,5.62,3.21,6.43,1.38,5.04
199402,2.14,61.05,1.62,48.31,-8.18,-16.69,-0.86,-13.57,12.71,-8.73,3.33,7.53,0.99,6.54,3.7,7.36,1.47,5.89
199403,5.07,61.44,2.12,39.22,-2.11,-13.61,6.21,-8.57,14.78,-1.73,2.99,6.9,0.71,6.19,3.13,6.57,1.04,5.54
199404,1.02,61.51,2.77,44.79,-0.11,-10.6,6.99,-6.04,13.03,2.14,3.28,7.59,0.38,7.21,3.21,6.91,0.56,6.35
199405,9.2,61.63,4.46,50.98,4.72,-5.09,12.13,-1.6,13.73,7.63,2.99,6.74,0.49,6.25,2.8,5.79,0.66,5.13
199406,58.99,61.46,7.43,62.24,8.97,1.11,15.84,3.06,12.78,12.1,2.97,6.24,0.51,5.73,2.65,5.11,0.64,4.48
199407,84.66,61.48,9.5,76.33,9.95,5.35,15.64,5.69,9.95,12.58,2.64,5.32,0.56,4.77,2.27,4.22,0.63,3.59
199408,51.86,61.61,9.46,81.01,9.01,5.46,14.34,5.2,9.14,11.08,2.71,5.58,0.59,4.99,2.4,4.56,0.72,3.84
