,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
198311,0.0,79.66,4.74,49.96,9.66,-1.22,16.0,5.6,10.4,7.17,1.88,4.16,0.43,3.73,1.79,3.37,0.51,2.86
198312,6.49,79.5,3.01,40.53,6.4,-6.77,13.06,2.62,10.44,3.25,1.76,4.08,0.37,3.71,1.74,3.47,0.45,3.02
198313,596.86,79.28,7.35,53.26,13.49,2.85,19.45,8.95,10.5,13.18,2.27,4.93,0.4,4.53,2.27,4.31,0.53,3.78
198401,3.95,79.27,2.49,37.02,4.8,-8.99,11.81,0.68,11.13,2.34,1.96,4.76,0.34,4.42,1.97,4.2,0.44,3.76
198402,19.35,79.31,2.61,33.91,6.78,-8.59,14.48,1.6,12.88,4.97,2.24,5.17,0.43,4.74,2.24,4.59,0.55,4.04
198403,2.64,79.29,3.2,25.85,13.48,-5.78,21.58,6.91,14.67,12.51,2.69,5.93,0.37,5.56,2.64,5.2,0.49,4.71
198404,4.8,79.18,4.15,27.35,16.83,-2.48,24.34,9.97,14.38,17.57,2.95,6.26,0.56,5.7,3.08,5.84,0.68,5.16
198405,17.79,78.99,6.38,35.08,20.07,1.81,27.14,13.44,13.7,21.32,2.89,6.03,0.37,5.66,2.72,5.06,0.5,4.56
198406,146.77,78.76,13.25,72.43,19.83,14.09,24.49,15.92,8.57,21.55,2.52,5.16,0.42,4.74,2.39,4.32,0.62,3.71
198407,261.8,78.88,14.42,86.65,18.22,15.49,21.79,15.31,6.48,19.22,2.38,4.68,0.49,4.19,2.41,4.14,0.75,3.39
198408,198.35,78.96,14.47,86.35,18.34,15.51,21.87,15.5,6.37,18.85,2.03,4.26,0.34,3.92,2.08,3.66,0.54,3.12
198409,219.29,79.2,12.54,87.36,15.89,13.13,19.6,13.08,6.52,15.94,2.06,4.24,0.49,3.74,2.15,3.75,0.71,3.04
198410,23.48,79.46,8.45,66.67,13.84,6.83,18.82,10.27,8.54,12.26,1.81,3.73,0.42,3.31,1.8,3.1,0.47,2.63
198411,0.28,79.61,4.26,47.49,8.9,-2.26,15.02,5.05,9.97,6.02,1.84,4.01,0.47,3.54,1.8,3.32,0.48,2.84
198412,4.61,79.32,3.31,42.0,7.08,-5.63,13.74,3.25,10.48,3.75,1.73,4.17,0.37,3.8,1.78,3.7,0.43,3.27
198413,903.12,79.18,7.47,54.07,13.69,2.79,19.57,9.27,10.3,13.05,2.26,4.86,0.42,4.44,2.25,4.24,0.55,3.68
198501,40.25,79.42,3.32,51.52,4.21,-5.75,10.71,-0.2,10.91,1.39,1.81,3.6,0.37,3.23,1.85,3.26,0.45,2.81
198502,0.18,78.96,2.43,31.6,6.97,-9.13,14.79,1.67,13.12,4.15,2.23,5.05,0.47,4.58,2.18,4.42,0.49,3.93
198503,0.08,79.22,2.89,23.21,13.75,-7.18,21.99,7.06,14.93,12.49,2.75,6.09,0.47,5.62,2.85,5.68,0.62,5.06
198504,2.47,79.09,4.21,27.39,17.32,-2.27,24.87,10.72,14.15,17.88,2.9,6.24,0.55,5.7,2.96,5.78,0.74,5.03
198505,27.93,79.06,5.77,33.43,19.07,1.42,26.09,12.29,13.8,20.26,2.87,5.87,0.52,5.35,2.83,5.14,0.65,4.5
198506,36.79,78.75,9.67,48.82,21.15,9.11,26.93,15.7,11.22,23.28,2.71,5.57,0.39,5.18,2.58,4.7,0.5,4.21
198507,233.25,78.96,13.84,82.5,18.41,14.88,22.31,15.37,6.94,19.76,2.49,4.96,0.55,4.41,2.45,4.31,0.81,3.5
198508,154.25,78.97,14.7,86.55,18.55,15.79,22.22,15.64,6.57,19.34,2.12,4.32,0.38,3.93,2.12,3.69,0.61,3.08
198509,187.74,79.21,13.17,89.12,16.36,14.0,19.79,13.74,6.05,16.7,1.97,3.92,0.54,3.38,2.11,3.46,0.8,2.65
198510,80.75,79.48,9.99,83.0,13.16,9.5,17.21,10.32,6.89,12.53,1.67,3.68,0.38,3.3,1.68,3.01,0.49,2.52
198511,0.0,79.48,5.87,64.27,9.06,1.47,14.7,5.44,9.26,6.88,1.77,4.01,0.34,3.67,1.72,3.28,0.42,2.86
198512,6.89,79.49,4.27,53.07,7.43,-2.5,13.65,3.75,9.9,4.5,1.69,3.97,0.31,3.65,1.7,3.41,0.37,3.04
198513,770.58,79.18,7.54,56.4,13.82,3.36,19.62,9.33,10.29,13.31,2.25,4.77,0.44,4.33,2.25,4.17,0.58,3.6
198601,0.38,79.44,2.92,39.96,5.99,-7.07,12.67,1.98,10.68,2.99,1.88,4.34,0.44,3.89,1.86,3.71,0.52,3.18
198602,12.65,79.36,3.42,43.27,7.25,-5.24,14.2,2.32,11.88,5.6,2.27,5.01,0.45,4.55,2.26,4.4,0.57,3.83
198603,3.5,79.26,3.5,33.25,11.44,-4.68,19.2,5.13,14.08,10.97,2.79,6.04,0.5,5.54,2.87,5.55,0.67,4.88
198604,9.95,79.2,4.26,29.86,15.9,-2.1,23.15,9.45,13.7,16.52,2.83,5.96,0.44,5.53,2.86,5.37,0.55,4.82
198605,20.78,79.13,5.43,34.32,17.66,0.6,24.44,11.25,13.19,18.91,2.76,5.69,0.44,5.26,2.68,4.89,0.56,4.33
198606,121.38,78.85,10.09,52.76,20.55,8.65,26.51,14.97,11.54,22.49,2.76,5.57,0.34,5.23,2.58,4.66,0.45,4.21
198607,230.7,78.96,14.3,85.77,18.26,15.35,21.77,15.43,6.34,19.1,2.22,4.57,0.47,4.1,2.25,3.99,0.71,3.28
198608,74.49,79.05,13.87,82.69,18.38,14.9,22.41,15.25,7.16,19.15,2.15,4.51,0.34,4.18,2.13,3.86,0.51,3.36
198609,60.62,79.3,11.69,77.81,16.7,12.21,21.17,13.35,7.81,17.37,2.07,4.44,0.39,4.05,2.08,3.79,0.56,3.23
198610,25.05,79.52,7.36,60.47,13.13,4.67,18.94,8.97,9.98,12.39,1.99,4.46,0.31,4.16,1.94,3.7,0.38,3.32
198611,0.37,79.57,3.5,35.69,10.29,-4.59,17.23,5.98,11.25,7.38,1.94,4.62,0.33,4.29,1.87,3.85,0.36,3.5
198612,29.81,79.62,3.02,41.49,6.12,-6.73,12.74,2.0,10.74,3.2,1.83,3.91,0.43,3.48,1.81,3.3,0.51,2.8
198613,589.68,79.27,6.97,51.54,13.5,2.21,19.55,8.87,10.68,13.03,2.29,4.92,0.41,4.52,2.27,4.25,0.53,3.72
198701,9.45,79.6,2.65,36.28,5.97,-8.25,13.0,1.76,11.24,2.83,1.94,4.23,0.47,3.76,1.87,3.56,0.49,3.07
198702,3.39,79.57,3.01,35.22,8.28,-6.48,15.7,3.18,12.52,6.88,2.28,5.11,0.43,4.69,2.24,4.41,0.52,3.89
198703,5.73,79.32,3.62,33.9,11.64,-4.06,19.2,5.7,13.49,11.35,2.62,5.79,0.38,5.41,2.57,5.04,0.46,4.58
198704,3.18,79.3,3.81,26.25,16.29,-4.03,23.82,9.67,14.15,16.99,2.87,6.1,0.45,5.65,2.86,5.47,0.56,4.91
198705,25.38,79.31,5.78,36.68,18.16,2.11,24.98,11.97,13.0,19.46,2.77,5.78,0.4,5.38,2.72,5.08,0.53,4.54
198706,14.83,78.93,7.75,37.63,21.94,5.78,28.71,15.5,13.21,24.01,2.86,5.89,0.33,5.56,2.67,4.84,0.43,4.41
198707,246.37,78.88,14.19,77.62,19.88,15.1,24.27,16.32,7.95,21.39,2.43,5.02,0.39,4.63,2.27,4.11,0.56,3.54
198708,186.58,79.0,14.77,87.77,18.4,15.86,22.09,15.55,6.54,19.14,2.24,4.7,0.38,4.32,2.29,4.09,0.58,3.5
198709,158.16,79.28,13.35,86.46,17.03,14.1,20.75,14.17,6.59,17.14,1.86,3.96,0.28,3.68,1.83,3.3,0.37,2.94
198710,101.03,79.54,8.36,70.98,12.93,6.53,18.08,9.16,8.92,11.48,1.83,3.91,0.39,3.53,1.78,3.26,0.46,2.8
198711,0.0,79.56,4.38,42.64,10.86,-2.36,17.33,6.75,10.58,7.01,1.72,3.78,0.43,3.35,1.65,3.13,0.44,2.69
198712,6.17,79.71,3.3,38.35,8.42,-5.79,15.32,4.46,10.86,4.35,1.68,3.87,0.39,3.47,1.6,3.2,0.41,2.79
198713,760.28,79.33,7.11,50.97,14.17,2.44,20.28,9.55,10.74,13.53,2.26,4.84,0.39,4.45,2.2,4.12,0.48,3.64
198801,13.57,79.46,3.04,39.6,6.75,-6.66,13.71,2.53,11.18,3.54,1.86,4.31,0.41,3.9,1.82,3.68,0.41,3.27
198802,3.57,79.38,3.16,35.59,8.96,-6.03,16.32,3.7,12.61,7.25,2.21,4.96,0.39,4.57,2.19,4.29,0.45,3.83
198803,28.19,79.19,3.98,37.5,11.57,-3.27,19.21,5.35,13.86,10.96,2.67,5.93,0.53,5.4,2.71,5.36,0.68,4.68
198804,18.26,79.35,4.16,26.91,17.28,-2.69,24.83,10.53,14.3,17.51,2.86,5.85,0.46,5.39,2.85,5.17,0.58,4.59
198805,35.07,79.07,6.45,36.54,19.52,2.86,26.54,12.79,13.76,20.61,2.81,5.85,0.38,5.47,2.71,4.97,0.55,4.42
198806,77.12,78.99,11.28,60.07,20.16,11.32,25.81,14.97,10.84,21.96,2.61,5.29,0.37,4.93,2.39,4.3,0.48,3.82
198807,372.31,78.99,15.1,88.14,18.69,16.22,22.06,16.03,6.03,19.53,2.23,4.35,0.5,3.85,2.28,3.82,0.79,3.02
198808,282.92,79.0,15.0,90.55,18.15,16.11,21.24,15.62,5.62,18.71,2.11,4.15,0.54,3.62,2.23,3.59,0.8,2.78
198809,65.96,79.25,13.88,88.3,17.35,14.72,21.07,14.36,6.71,17.57,1.96,3.94,0.42,3.52,2.06,3.41,0.6,2.81
198810,12.97,79.4,8.85,70.31,13.83,7.43,18.73,10.2,8.53,12.68,1.82,3.86,0.39,3.47,1.78,3.13,0.45,2.68
198811,0.0,79.69,4.86,49.87,10.02,-0.78,16.13,5.89,10.24,7.67,1.85,3.81,0.52,3.3,1.84,3.15,0.63,2.53
198812,17.38,79.67,3.81,46.61,7.8,-3.67,13.84,4.14,9.69,4.92,1.68,3.82,0.41,3.41,1.68,3.17,0.47,2.7
198813,927.32,79.29,7.81,55.94,14.18,3.83,19.95,9.69,10.27,13.58,2.22,4.68,0.44,4.23,2.21,4.0,0.58,3.43
198901,27.61,79.25,2.84,43.07,4.65,-7.65,11.65,0.54,11.11,1.4,1.81,4.3,0.42,3.88,1.86,3.87,0.52,3.34
198902,9.87,79.21,2.9,37.63,6.79,-7.15,14.38,1.82,12.57,4.97,2.42,5.72,0.54,5.18,2.57,5.41,0.7,4.71
198903,7.09,79.25,3.34,31.12,11.58,-5.39,19.23,5.52,13.71,10.92,2.6,5.73,0.47,5.26,2.63,5.21,0.61,4.6
198904,6.61,79.08,2.94,20.0,16.35,-6.8,24.59,8.89,15.7,16.28,3.17,6.72,0.67,6.05,3.35,6.52,0.87,5.65
198905,40.97,79.09,6.41,35.51,19.76,1.83,26.73,13.36,13.38,20.87,2.76,5.83,0.41,5.42,2.67,5.07,0.53,4.54
198906,129.19,78.97,11.9,65.14,19.78,12.34,25.08,14.95,10.14,21.63,2.56,5.18,0.35,4.83,2.43,4.31,0.49,3.82
198907,213.48,78.98,14.61,84.49,18.85,15.69,22.67,15.64,7.03,19.98,2.45,4.82,0.53,4.29,2.48,4.22,0.77,3.45
198908,152.01,79.07,14.4,88.1,17.96,15.49,21.43,15.07,6.36,18.7,2.04,4.08,0.47,3.61,2.07,3.44,0.74,2.7
198909,61.0,79.22,13.43,84.63,17.51,14.42,21.63,14.5,7.14,18.21,1.98,4.22,0.37,3.85,2.01,3.61,0.55,3.06
198910,7.09,79.49,7.54,56.75,14.42,5.13,20.45,10.04,10.42,13.72,2.04,4.24,0.37,3.87,2.01,3.46,0.47,2.99
198911,2.62,79.65,3.55,38.47,9.46,-4.47,16.39,5.06,11.33,7.21,2.06,4.62,0.4,4.22,2.04,3.92,0.49,3.44
198912,6.91,79.64,2.57,34.34,6.67,-8.42,13.42,2.83,10.59,3.68,1.85,4.37,0.38,3.99,1.79,3.6,0.43,3.16
198913,664.46,79.24,7.23,51.71,13.68,2.14,19.83,9.06,10.77,13.17,2.31,4.98,0.45,4.53,2.32,4.38,0.6,3.78
199001,0.12,79.43,2.39,26.89,8.67,-9.09,16.54,4.06,12.48,5.43,2.0,5.09,0.34,4.74,1.97,4.44,0.36,4.08
199002,25.49,79.34,3.81,49.76,6.87,-4.13,13.34,2.52,10.82,6.12,2.1,4.8,0.45,4.36,2.09,4.14,0.55,3.59
199003,6.17,79.38,3.78,39.57,9.92,-3.76,16.97,4.18,12.79,9.84,2.55,5.39,0.46,4.94,2.54,4.7,0.54,4.16
199004,6.39,79.1,3.64,26.28,15.9,-4.1,23.49,9.1,14.39,16.39,2.93,6.13,0.55,5.58,2.97,5.53,0.67,4.86
199005,20.61,79.11,7.93,44.01,19.66,6.25,25.82,13.62,12.2,21.44,2.73,5.82,0.33,5.5,2.62,5.02,0.41,4.62
199006,129.8,78.85,11.17,57.02,21.15,10.7,26.8,15.99,10.8,22.9,2.72,5.59,0.38,5.21,2.57,4.65,0.51,4.14
199007,435.98,78.85,15.01,87.9,18.61,16.1,21.91,16.02,5.89,19.49,2.29,4.62,0.44,4.18,2.28,3.97,0.66,3.31
199008,146.61,79.16,14.66,89.62,17.98,15.74,21.26,15.28,5.98,18.49,2.03,4.21,0.41,3.8,2.05,3.57,0.63,2.95
199009,108.02,79.25,13.69,89.55,16.91,14.64,20.45,14.22,6.23,17.3,1.84,3.93,0.36,3.57,1.87,3.32,0.53,2.79
199010,8.91,79.54,9.14,74.87,13.09,7.79,17.7,9.67,8.04,12.33,1.85,3.83,0.4,3.42,1.85,3.17,0.49,2.67
199011,0.04,79.64,5.19,50.68,10.82,0.09,16.83,6.72,10.11,8.06,1.83,3.71,0.5,3.2,1.84,3.07,0.6,2.48
199012,1.9,79.66,3.48,43.25,7.45,-4.88,13.67,3.82,9.86,4.31,1.7,3.71,0.38,3.33,1.71,3.13,0.44,2.69
199013,890.02,79.28,7.85,56.68,13.95,3.83,19.59,9.64,9.95,13.54,2.21,4.73,0.42,4.32,2.2,4.06,0.53,3.53
199101,5.72,79.38,3.04,44.94,5.02,-6.67,11.49,1.16,10.34,2.74,1.85,4.36,0.43,3.94,1.83,3.69,0.51,3.19
199102,1.14,79.49,2.98,34.23,8.63,-6.68,16.0,3.41,12.6,7.23,2.34,5.06,0.47,4.59,2.4,4.53,0.62,3.91
199103,9.98,79.39,3.36,30.73,12.33,-5.12,19.92,6.17,13.75,11.81,2.62,5.55,0.49,5.06,2.66,4.93,0.59,4.34
199104,1.15,79.28,3.32,22.96,16.21,-5.35,23.86,9.39,14.47,16.7,2.88,5.97,0.54,5.43,2.92,5.4,0.67,4.73
199105,29.38,79.18,5.0,26.58,20.34,-0.23,27.85,13.14,14.7,21.57,3.08,6.52,0.47,6.05,3.05,5.84,0.59,5.25
199106,25.53,78.93,11.47,60.91,20.38,11.79,25.74,15.61,10.14,22.39,2.7,5.57,0.38,5.18,2.53,4.65,0.52,4.13
199107,133.92,78.86,14.49,77.88,20.01,15.55,24.57,16.44,8.13,21.55,2.42,4.93,0.48,4.45,2.36,4.16,0.73,3.43
199108,143.64,79.0,14.6,85.21,18.69,15.73,22.5,15.83,6.67,19.69,2.27,4.7,0.52,4.18,2.34,4.07,0.84,3.23
199109,121.81,79.27,13.35,86.72,17.04,14.15,20.92,14.16,6.76,17.46,2.09,4.38,0.41,3.97,2.12,3.7,0.61,3.09
199110,2.95,79.44,7.34,56.98,14.12,4.87,20.17,9.94,10.23,13.13,1.98,4.41,0.36,4.05,1.9,3.59,0.42,3.17
199111,0.6,79.64,3.58,38.78,9.33,-4.54,16.01,5.25,10.76,6.76,1.92,4.45,0.41,4.04,1.88,3.68,0.47,3.22
199112,31.48,79.55,3.17,42.52,6.72,-6.21,13.18,2.93,10.25,3.66,1.73,4.16,0.41,3.75,1.71,3.47,0.51,2.97
199113,507.32,79.28,7.17,50.82,14.09,2.33,20.2,9.48,10.72,13.75,2.32,5.0,0.45,4.56,2.31,4.31,0.59,3.72
199201,0.99,79.57,3.03,40.61,6.12,-6.71,13.12,1.85,11.27,3.21,1.82,4.48,0.37,4.11,1.76,3.82,0.37,3.45
199202,1.96,79.22,2.66,36.23,6.02,-8.22,13.44,1.25,12.19,4.5,2.23,5.46,0.35,5.11,2.21,4.76,0.39,4.37
199203,1.17,79.25,2.96,24.1,13.43,-6.86,21.83,7.19,14.63,12.84,3.01,7.1,0.5,6.6,3.29,7.0,0.71,6.3
199204,0.13,79.29,3.2,20.45,17.37,-5.88,25.42,10.43,14.99,17.89,3.13,6.62,0.62,5.99,3.27,6.21,0.86,5.35
199205,16.97,79.15,5.58,34.82,18.23,1.04,24.89,11.85,13.05,19.61,2.87,5.99,0.43,5.56,2.82,5.24,0.5,4.74
199206,84.22,78.93,9.77,52.07,20.28,8.66,25.98,14.91,11.07,22.08,2.71,5.54,0.35,5.19,2.54,4.62,0.44,4.19
199207,162.47,78.98,13.13,75.84,19.01,13.98,23.36,15.39,7.96,20.27,2.48,5.11,0.43,4.68,2.45,4.37,0.57,3.8
199208,151.83,79.1,14.35,86.28,18.24,15.47,21.89,15.5,6.39,19.01,2.18,4.45,0.55,3.9,2.22,3.79,0.82,2.97
199209,104.41,79.24,12.82,82.3,17.21,13.61,21.6,13.93,7.67,17.78,2.09,4.51,0.34,4.17,2.05,3.75,0.46,3.3
199210,73.4,79.47,8.44,67.35,13.69,6.99,18.85,10.02,8.83,13.0,1.87,4.03,0.38,3.65,1.85,3.26,0.5,2.77
199211,4.46,79.69,5.01,51.12,10.14,-0.34,16.48,6.06,10.42,7.85,1.84,4.2,0.38,3.81,1.78,3.47,0.46,3.01
199212,0.49,79.64,3.07,39.85,6.82,-6.46,13.42,3.1,10.32,3.57,1.8,4.2,0.47,3.73,1.74,3.46,0.49,2.96
199213,602.49,79.29,7.02,50.99,13.9,2.14,20.03,9.31,10.72,13.48,2.33,5.14,0.43,4.71,2.33,4.48,0.55,3.93
199301,5.67,79.34,2.95,41.99,5.53,-7.14,12.68,1.29,11.39,3.28,1.92,4.87,0.37,4.5,1.97,4.34,0.4,3.94
199302,2.19,79.44,2.73,30.27,8.92,-7.91,16.21,3.94,12.27,6.99,2.25,5.32,0.41,4.91,2.2,4.54,0.47,4.07
199303,32.49,79.34,3.23,34.15,9.93,-5.99,17.56,4.13,13.44,9.25,2.68,5.97,0.56,5.41,2.76,5.49,0.76,4.73
199304,12.65,79.36,4.59,33.4,15.4,-1.39,22.7,9.05,13.64,15.72,2.83,5.86,0.49,5.37,2.84,5.17,0.69,4.48
199305,26.48,79.14,6.11,35.64,19.03,2.19,25.97,12.57,13.4,20.14,2.85,6.11,0.33,5.78,2.74,5.3,0.42,4.88
199306,103.67,78.97,10.89,57.92,20.28,10.95,25.8,15.2,10.6,22.07,2.63,5.53,0.27,5.26,2.47,4.65,0.35,4.3
199307,155.82,78.89,14.32,77.64,19.89,15.4,24.41,16.14,8.28,21.49,2.68,5.27,0.44,4.83,2.63,4.51,0.64,3.86
199308,95.76,78.98,14.42,82.35,19.04,15.52,23.33,15.76,7.57,20.23,2.42,4.87,0.45,4.42,2.35,4.09,0.66,3.43
199309,111.31,79.28,12.89,86.61,16.53,13.76,20.21,13.9,6.31,17.0,1.81,3.85,0.41,3.45,1.89,3.3,0.6,2.7
199310,3.36,79.58,6.92,52.25,14.22,3.52,20.35,9.88,10.48,13.05,2.01,4.46,0.33,4.12,1.94,3.65,0.39,3.26
199311,0.51,79.59,3.91,37.81,10.93,-3.51,17.71,6.78,10.92,8.19,1.95,4.66,0.38,4.28,1.86,3.77,0.43,3.33
199312,0.0,79.63,2.04,23.55,8.39,-10.68,15.39,4.33,11.06,4.38,1.77,4.31,0.39,3.92,1.7,3.53,0.42,3.11
199313,549.89,79.29,7.11,49.57,14.03,2.11,20.21,9.44,10.77,13.51,2.32,5.09,0.4,4.69,2.28,4.36,0.52,3.84
199401,16.84,79.41,2.87,36.93,7.17,-7.51,14.3,2.85,11.45,4.7,1.97,4.68,0.41,4.27,1.99,4.11,0.45,3.66
199402,3.89,79.26,2.82,37.38,6.65,-7.61,14.1,1.59,12.51,5.45,2.33,5.59,0.43,5.17,2.35,5.0,0.55,4.46
199403,4.62,79.32,2.89,23.77,13.23,-6.96,21.5,6.83,14.66,12.37,2.76,6.25,0.36,5.88,2.77,5.62,0.48,5.14
199404,1.74,79.3,3.6,25.48,15.81,-4.45,23.44,9.26,14.18,16.79,2.94,6.46,0.43,6.03,3.02,5.96,0.56,5.4
199405,6.96,79.19,5.95,32.75,19.77,2.0,26.85,13.01,13.83,21.41,2.94,6.06,0.44,5.63,2.86,5.23,0.54,4.68
199406,96.38,78.82,11.15,57.57,21.07,10.42,26.58,16.09,10.49,22.97,2.76,5.61,0.38,5.24,2.57,4.68,0.47,4.21
199407,173.43,78.85,14.64,80.25,19.7,15.74,23.75,16.38,7.37,21.02,2.4,4.81,0.44,4.37,2.34,4.02,0.65,3.37
199408,78.88,79.06,14.51,83.48,18.94,15.62,22.8,16.04,6.77,19.8,2.05,4.36,0.37,3.99,2.04,3.64,0.58,3.06
199409,126.55,79.27,12.59,79.5,17.42,13.18,21.92,14.13,7.78,17.83,2.01,4.4,0.36,4.04,1.97,3.64,0.51,3.13
199410,3.06,79.57,6.85,54.45,13.79,3.94,19.81,9.56,10.25,12.76,2.01,4.39,0.33,4.06,1.93,3.58,0.42,3.15
199411,0.1,79.73,4.14,43.54,9.84,-2.42,16.51,5.56,10.95,7.84,2.08,4.63,0.5,4.12,2.04,3.81,0.59,3.22
199412,0.0,79.59,2.38,29.88,7.13,-9.34,14.34,2.96,11.38,3.92,1.94,4.73,0.42,4.31,1.91,4.03,0.49,3.54
199413,512.45,79.28,7.06,48.81,14.25,1.94,20.53,9.57,10.96,13.95,2.35,5.16,0.4,4.76,2.32,4.44,0.52,3.91
199501,7.93,79.47,2.42,37.31,4.38,-9.32,10.97,0.41,10.56,2.29,1.94,4.39,0.47,3.92,1.97,3.86,0.56,3.3
