DATE,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
198101,5.8,55.67,1.3,53.58,-13.44,-19.33,-6.55,-18.94,12.39,-14.74,3.21,6.59,1.19,5.41,3.82,6.99,1.53,5.46
198102,0.97,55.86,1.43,46.94,-10.64,-18.23,-2.27,-17.34,15.07,-11.52,4.02,8.09,1.6,6.49,4.8,8.74,1.95,6.79
198103,12.25,55.93,2.07,54.83,-7.98,-14.7,-1.25,-13.9,12.65,-6.82,3.7,7.23,1.34,5.89,4.18,7.38,1.79,5.59
198104,24.29,56.12,2.8,52.19,-3.31,-11.46,3.5,-8.98,12.49,-1.68,3.62,6.83,1.4,5.43,4.12,7.0,1.77,5.23
198105,57.41,56.22,4.42,62.15,0.61,-6.02,6.58,-4.93,11.51,3.03,2.69,5.32,0.81,4.51,2.94,5.33,1.1,4.23
198106,150.12,56.21,6.17,65.28,4.28,-2.05,10.83,-1.57,12.39,7.18,2.82,5.55,0.8,4.75,2.9,5.31,1.0,4.31
198107,148.05,56.29,8.23,80.7,5.73,2.51,10.86,1.41,9.46,7.66,2.56,4.79,0.73,4.06,2.66,4.59,0.93,3.66
198108,146.73,56.28,8.18,82.78,5.28,2.45,10.38,1.11,9.27,6.88,2.49,4.78,0.74,4.03,2.64,4.59,0.97,3.62
198109,33.77,56.45,6.4,77.06,2.77,-1.09,8.49,-1.93,10.42,4.03,2.61,5.29,0.82,4.47,2.9,5.26,1.12,4.15
198110,2.09,56.33,3.11,51.35,-1.58,-10.32,5.69,-6.64,12.33,-2.23,2.83,6.33,0.95,5.38,3.29,6.61,1.27,5.34
198111,7.84,56.05,1.85,46.86,-8.43,-16.71,-0.99,-13.6,12.62,-9.91,3.56,7.5,1.46,6.04,4.36,8.13,1.99,6.13
198112,3.17,56.0,1.05,38.19,-11.9,-20.94,-3.7,-17.51,13.81,-14.69,3.49,7.17,1.63,5.53,4.3,7.94,2.08,5.86
198113,592.5,56.12,3.93,59.42,-3.18,-9.61,3.49,-8.52,12.01,-2.69,3.12,6.27,1.12,5.16,3.57,6.47,1.45,5.02
198201,39.04,55.91,1.33,52.76,-12.82,-19.29,-4.95,-19.03,14.09,-15.61,3.44,6.84,1.7,5.14,4.17,7.45,2.18,5.27
