,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
198401,8.93,92.33,3.89,42.91,11.37,-1.13,18.61,6.42,12.19,8.65,2.02,3.29,0.79,2.5,2.56,3.69,1.04,2.65
198402,53.39,92.27,4.24,39.85,13.65,-0.36,21.44,7.44,14.0,11.72,2.32,3.84,0.9,2.94,2.97,4.3,1.23,3.07
198403,4.53,91.98,5.01,28.94,21.23,2.25,29.94,13.28,16.66,19.87,2.6,4.59,0.88,3.71,3.29,5.15,1.12,4.04
198404,11.91,91.7,5.53,23.43,26.5,3.62,34.65,18.16,16.48,26.49,2.8,4.91,0.92,4.0,3.59,5.6,1.24,4.37
198405,22.94,91.28,6.53,21.74,30.69,4.61,38.74,22.07,16.67,31.23,2.89,5.09,0.97,4.13,3.56,5.4,1.33,4.08
198406,221.39,91.03,15.79,58.18,28.86,19.44,33.75,24.12,9.63,29.78,2.05,3.84,0.53,3.31,2.56,4.0,0.78,3.21
198407,174.17,91.2,17.22,71.55,26.75,20.95,31.08,22.93,8.16,27.42,2.18,4.03,0.67,3.36,2.79,4.33,1.17,3.16
198408,210.58,91.29,17.56,73.17,26.68,21.32,30.75,23.12,7.63,27.13,1.83,3.54,0.43,3.11,2.3,3.79,0.66,3.13
198409,83.96,91.71,15.43,77.98,23.38,19.08,27.58,20.04,7.54,23.2,1.9,3.52,0.57,2.96,2.49,3.91,0.89,3.02
198410,16.68,92.07,8.77,47.79,22.15,10.14,28.86,16.8,12.07,21.05,2.1,3.54,0.71,2.83,2.62,3.69,0.91,2.78
198411,1.64,92.49,4.53,34.73,16.94,1.13,24.79,11.31,13.48,14.88,2.17,3.55,0.65,2.9,2.67,3.66,0.77,2.89
198412,7.47,92.25,3.54,32.26,14.28,-2.61,22.35,9.01,13.35,11.65,2.14,3.76,0.81,2.94,2.73,4.23,1.04,3.19
198413,817.58,91.8,9.02,46.05,21.9,8.22,28.57,16.25,12.32,21.11,2.25,3.96,0.73,3.22,2.84,4.31,1.01,3.3
198501,26.37,92.46,3.97,41.23,12.35,-1.22,19.67,6.88,12.79,10.4,2.03,3.34,0.67,2.67,2.59,3.96,0.85,3.11
198502,0.99,91.83,2.38,20.47,15.39,-7.32,24.68,7.91,16.77,13.18,2.56,4.66,0.69,3.97,3.13,4.94,0.9,4.04
198503,0.48,91.87,2.75,14.06,22.91,-5.93,32.21,14.28,17.93,21.86,2.96,5.63,0.96,4.67,3.76,6.33,1.36,4.97
198504,23.65,91.59,5.26,22.36,26.84,2.87,35.04,18.81,16.22,26.92,3.01,5.64,1.08,4.56,3.81,6.19,1.47,4.71
198505,49.51,91.4,6.26,22.22,29.68,4.87,37.37,21.25,16.12,29.94,2.79,5.03,0.86,4.17,3.46,5.48,1.11,4.37
198506,174.26,91.01,11.65,40.06,30.3,14.31,36.49,24.04,12.45,30.99,2.5,4.74,0.66,4.09,3.09,5.08,0.96,4.11
198507,189.41,91.3,16.76,70.06,26.8,20.51,31.05,23.08,7.97,27.56,2.19,3.97,0.69,3.28,2.85,4.35,1.2,3.15
198508,158.15,91.31,18.23,77.68,26.24,21.93,30.3,22.86,7.44,26.69,1.91,3.78,0.45,3.33,2.46,4.09,0.7,3.39
198509,211.87,91.65,16.18,79.83,23.9,20.04,27.81,20.81,7.01,23.95,1.87,3.43,0.62,2.81,2.54,4.03,0.92,3.11
198510,118.04,92.14,12.16,75.14,20.03,15.3,24.42,16.69,7.73,18.99,1.7,2.9,0.49,2.41,2.16,3.24,0.65,2.59
198511,0.0,92.35,7.4,59.41,15.97,7.73,22.18,11.78,10.4,13.82,1.89,3.26,0.55,2.71,2.33,3.42,0.72,2.7
198512,26.57,92.43,5.55,50.72,14.23,3.66,20.99,9.81,11.18,11.83,1.92,3.53,0.74,2.79,2.46,3.87,1.03,2.84
198513,979.32,91.78,9.09,47.97,22.08,8.15,28.53,16.56,11.97,21.38,2.28,4.15,0.7,3.45,2.88,4.58,0.99,3.59
198601,3.23,92.46,3.97,39.82,12.74,-0.9,20.21,7.71,12.5,10.17,1.96,3.43,0.68,2.75,2.42,3.7,0.87,2.83
198602,22.39,92.32,4.83,41.95,15.15,1.67,22.51,9.6,12.91,13.84,2.21,4.16,0.72,3.44,2.74,4.5,0.95,3.55
198603,11.74,92.03,5.08,31.75,20.16,2.53,28.54,12.75,15.79,19.61,2.72,4.91,1.03,3.87,3.46,5.53,1.39,4.14
198604,18.94,91.75,5.18,23.2,25.75,2.64,33.75,17.68,16.07,25.8,2.86,5.08,0.82,4.26,3.65,5.87,1.07,4.79
198605,27.35,91.54,5.68,21.64,28.39,3.52,36.0,20.12,15.88,28.93,2.77,4.95,0.83,4.12,3.39,5.24,1.11,4.12
198606,140.65,91.11,11.32,39.39,30.24,12.22,36.46,23.68,12.78,31.3,2.45,4.43,0.79,3.64,2.97,4.55,1.07,3.48
198607,299.26,91.28,17.32,74.62,26.22,21.06,30.19,22.78,7.41,26.66,2.05,3.82,0.57,3.25,2.69,4.23,0.95,3.29
198608,225.22,91.43,17.63,78.85,25.43,21.34,29.16,22.05,7.11,25.38,1.83,3.35,0.51,2.84,2.32,3.7,0.73,2.98
198609,112.27,91.8,13.79,66.11,24.46,17.47,29.21,20.2,9.01,24.03,1.78,3.06,0.39,2.67,2.24,3.45,0.49,2.96
198610,19.07,92.22,9.16,53.85,20.75,10.65,26.93,15.26,11.67,19.49,2.01,3.1,0.54,2.56,2.58,3.75,0.71,3.04
198611,0.6,92.39,4.52,33.28,17.56,1.1,25.41,11.59,13.82,15.21,2.15,3.27,0.56,2.71,2.7,3.77,0.7,3.07
198612,30.46,92.62,4.12,39.61,13.51,-0.57,20.62,8.67,11.95,11.22,1.99,3.2,0.66,2.54,2.52,3.69,0.87,2.81
198613,911.19,91.91,8.58,45.42,21.72,7.77,28.26,16.04,12.23,20.99,2.23,3.89,0.67,3.22,2.81,4.33,0.91,3.42
198701,12.67,92.62,3.65,35.18,13.45,-2.07,21.17,8.08,13.09,10.95,2.02,3.59,0.57,3.02,2.47,3.91,0.71,3.21
198702,8.92,92.5,4.15,32.69,16.45,-0.25,24.35,10.27,14.08,14.95,2.28,3.99,0.68,3.31,2.88,4.56,0.87,3.69
198703,2.68,92.08,4.47,26.68,21.05,0.93,29.3,13.51,15.79,20.61,2.7,5.06,0.87,4.19,3.41,5.57,1.13,4.44
198704,7.76,91.84,4.22,18.33,26.14,-0.35,34.34,17.87,16.48,26.44,2.96,5.27,0.98,4.29,3.74,6.03,1.3,4.73
198705,66.04,91.82,7.79,33.15,27.13,8.69,34.16,19.99,14.17,27.48,2.74,4.9,1.0,3.9,3.48,5.64,1.43,4.22
198706,25.21,91.16,8.01,24.43,32.28,8.82,39.5,24.73,14.76,33.29,2.69,4.77,0.86,3.92,3.29,5.13,1.11,4.02
198707,131.6,91.15,14.9,52.28,29.96,18.39,35.46,24.94,10.51,31.11,2.25,4.28,0.6,3.68,2.74,4.43,0.9,3.53
198708,175.04,91.32,16.41,62.64,28.28,20.19,33.34,23.81,9.53,29.13,2.0,3.87,0.46,3.4,2.47,4.06,0.67,3.39
198709,52.84,91.72,14.5,62.84,26.03,17.81,31.33,21.6,9.73,26.13,1.86,3.72,0.41,3.31,2.25,3.85,0.54,3.31
198710,45.74,92.19,7.86,43.27,22.28,8.66,29.27,16.57,12.7,21.37,2.15,3.77,0.59,3.18,2.65,3.88,0.69,3.19
198711,0.0,92.34,3.58,25.09,18.12,-2.42,26.41,12.39,14.02,14.93,2.06,3.56,0.58,2.98,2.48,3.6,0.71,2.89
198712,15.31,92.64,3.11,27.6,14.92,-4.27,22.87,9.77,13.1,11.49,1.88,3.53,0.51,3.02,2.25,3.55,0.64,2.91
198713,543.8,91.95,7.75,37.1,23.03,6.23,30.14,16.99,13.15,22.35,2.3,4.19,0.68,3.52,2.84,4.52,0.89,3.62
198801,96.44,92.44,3.9,37.57,13.54,-1.23,21.05,8.4,12.66,10.87,1.99,3.39,0.71,2.68,2.46,3.64,0.89,2.75
198802,14.47,92.24,4.32,34.07,16.42,0.12,24.41,10.12,14.29,14.7,2.31,3.89,0.64,3.25,2.97,4.59,0.88,3.71
198803,34.52,91.91,5.12,32.52,20.02,2.35,28.36,12.72,15.64,19.37,2.78,4.92,1.09,3.83,3.62,5.79,1.37,4.42
198804,22.62,91.83,4.88,19.88,27.15,1.68,35.63,18.31,17.31,26.74,2.74,4.73,0.71,4.01,3.43,5.29,0.94,4.35
198805,37.28,91.37,6.09,20.74,30.5,4.56,38.59,21.62,16.97,30.65,2.85,5.01,0.78,4.23,3.52,5.42,1.03,4.39
198806,104.84,91.28,12.16,41.06,30.45,14.75,36.53,24.29,12.24,31.56,2.33,4.33,0.66,3.67,2.81,4.43,0.89,3.54
198807,487.66,91.29,19.11,82.2,26.08,22.69,29.6,23.05,6.55,26.5,2.03,3.71,0.71,3.01,2.67,4.08,1.26,2.82
198808,331.5,91.35,18.84,85.08,25.25,22.44,28.62,22.47,6.16,25.4,1.88,3.38,0.7,2.67,2.53,3.8,1.17,2.63
198809,30.3,91.69,17.4,81.73,24.64,21.19,28.36,21.57,6.79,24.46,1.77,3.1,0.6,2.5,2.34,3.54,0.89,2.65
198810,3.04,92.02,10.82,61.22,21.54,13.43,27.12,16.69,10.43,20.31,1.92,3.11,0.59,2.53,2.38,3.37,0.72,2.65
198811,0.0,92.52,5.94,42.94,17.7,4.72,24.86,12.25,12.61,15.63,2.01,2.93,0.71,2.23,2.53,3.5,0.86,2.63
198812,9.92,92.61,4.57,40.74,14.79,1.11,21.64,10.37,11.27,12.37,1.9,3.18,0.6,2.58,2.45,3.69,0.79,2.9
198813,1172.6,91.88,9.45,48.41,22.34,9.02,28.73,16.83,11.89,21.55,2.21,3.81,0.71,3.1,2.81,4.26,0.98,3.28
198901,35.17,92.28,3.56,38.26,11.76,-2.55,19.45,6.62,12.82,9.35,2.06,3.63,0.75,2.88,2.59,3.99,0.98,3.01
198902,9.19,92.21,3.6,32.09,14.61,-2.29,23.0,8.07,14.93,13.15,2.48,4.49,0.91,3.58,3.19,5.07,1.2,3.86
198903,13.83,92.04,4.37,27.38,20.09,0.15,28.41,12.69,15.72,19.23,2.58,4.93,0.9,4.03,3.27,5.53,1.26,4.27
198904,0.95,91.64,3.28,14.61,25.72,-3.51,34.77,16.92,17.85,25.55,3.33,6.34,1.28,5.07,4.3,7.25,1.68,5.57
198905,15.14,91.45,5.5,18.55,30.19,2.4,38.11,22.03,16.08,30.73,2.94,5.25,1.02,4.23,3.66,5.65,1.42,4.23
198906,114.71,91.27,12.61,43.66,30.15,15.64,35.96,24.23,11.73,31.36,2.32,4.51,0.56,3.95,2.78,4.62,0.73,3.89
198907,208.01,91.3,16.89,68.48,27.32,20.61,31.65,23.37,8.29,28.17,2.1,3.93,0.53,3.4,2.58,4.12,0.83,3.29
198908,139.57,91.43,17.59,76.17,26.01,21.36,30.07,22.57,7.5,26.49,1.89,3.55,0.53,3.02,2.41,3.76,0.88,2.88
198909,66.97,91.66,15.76,69.83,25.68,19.56,30.66,21.61,9.05,26.03,1.88,3.8,0.47,3.33,2.34,4.05,0.65,3.4
198910,2.52,92.09,7.31,37.17,23.07,7.22,30.57,16.89,13.67,22.01,2.26,3.87,0.49,3.38,2.77,4.02,0.59,3.43
198911,3.81,92.52,4.08,30.21,17.52,-0.47,25.68,11.44,14.24,15.64,2.3,3.87,0.63,3.24,2.91,4.29,0.73,3.55
198912,10.32,92.64,3.33,31.34,14.11,-3.37,21.46,9.25,12.21,11.62,1.95,3.35,0.57,2.78,2.38,3.55,0.68,2.87
198913,620.18,91.88,8.19,40.73,22.22,6.28,29.17,16.35,12.82,21.65,2.34,4.29,0.72,3.57,2.93,4.65,0.97,3.68
199001,0.99,92.34,3.06,25.01,15.86,-4.16,24.47,10.06,14.41,13.43,2.24,4.32,0.73,3.59,2.78,4.7,0.97,3.73
199002,68.37,92.29,4.98,44.02,15.19,1.67,21.83,9.86,11.97,14.46,2.23,3.95,0.68,3.26,2.88,4.53,0.91,3.62
199003,9.51,92.2,5.22,35.71,18.78,2.88,26.36,11.83,14.53,18.39,2.56,4.27,0.84,3.42,3.23,4.82,1.09,3.73
199004,13.76,91.64,4.74,21.74,25.63,1.48,33.99,17.45,16.54,25.51,3.03,5.7,1.04,4.66,3.88,6.44,1.34,5.11
199005,49.16,91.47,8.99,31.85,29.72,10.35,36.49,22.41,14.08,30.46,2.45,4.4,0.54,3.85,2.98,4.76,0.74,4.02
199006,83.51,91.08,11.58,37.8,31.6,13.14,37.98,25.31,12.67,32.87,2.49,4.86,0.55,4.31,2.97,5.03,0.8,4.23
199007,334.88,91.15,18.37,78.53,26.22,22.03,29.96,23.13,6.83,26.84,2.17,3.97,0.64,3.33,2.77,4.39,1.05,3.33
199008,173.67,91.54,18.54,83.47,25.34,22.23,28.78,22.46,6.33,25.52,1.82,3.41,0.6,2.81,2.37,3.71,1.02,2.7
199009,118.33,91.69,17.31,83.05,24.27,21.1,27.9,21.35,6.55,24.27,1.72,3.31,0.45,2.86,2.23,3.65,0.72,2.93
199010,4.4,92.21,10.03,56.32,21.37,11.83,27.29,16.43,10.86,20.37,1.95,3.25,0.54,2.71,2.41,3.43,0.7,2.73
199011,0.2,92.42,5.55,37.81,18.72,3.78,26.44,13.28,13.16,16.74,2.09,3.34,0.68,2.66,2.6,3.57,0.79,2.78
199012,13.36,92.59,4.03,36.08,14.7,-0.71,22.0,10.16,11.84,12.09,2.02,3.47,0.65,2.82,2.59,3.89,0.86,3.03
199013,870.14,91.88,9.4,47.67,22.31,8.85,28.65,17.01,11.64,21.77,2.23,4.02,0.66,3.36,2.81,4.41,0.92,3.49
199101,2.21,92.42,3.46,34.7,12.86,-2.67,20.65,7.41,13.23,10.68,2.14,3.72,0.68,3.04,2.62,3.91,0.83,3.08
199102,5.48,92.39,3.85,29.21,17.03,-1.57,25.12,10.61,14.51,15.84,2.42,4.22,0.83,3.39,3.11,4.86,1.09,3.77
199103,30.09,92.1,4.42,26.46,21.18,0.59,29.69,13.54,16.15,20.68,2.71,4.59,0.94,3.65,3.51,5.36,1.23,4.13
199104,2.43,91.81,3.69,16.34,25.98,-1.91,34.33,17.74,16.59,26.11,2.89,5.09,0.99,4.1,3.64,5.64,1.25,4.39
199105,16.18,91.51,5.13,16.38,31.35,2.49,39.24,23.07,16.17,31.98,2.99,5.62,0.71,4.91,3.74,6.26,0.93,5.34
199106,58.96,91.2,11.98,40.5,30.48,14.85,36.77,24.44,12.33,31.75,2.52,4.63,0.81,3.82,3.08,4.83,1.18,3.66
199107,84.04,91.1,15.73,54.08,30.03,19.43,35.37,25.23,10.13,31.3,2.16,4.19,0.58,3.62,2.69,4.38,0.92,3.45
199108,204.98,91.31,17.74,74.58,26.54,21.44,30.81,23.25,7.56,27.14,2.0,3.9,0.58,3.32,2.58,4.22,0.96,3.26
199109,89.84,91.75,15.7,73.66,24.69,19.4,29.39,21.15,8.25,24.79,1.93,3.88,0.53,3.36,2.38,4.06,0.74,3.33
199110,0.13,92.08,7.9,43.0,22.15,8.67,29.5,16.6,12.91,21.24,2.2,3.99,0.6,3.39,2.69,4.11,0.78,3.33
199111,4.05,92.53,4.43,33.96,16.93,0.54,24.57,11.78,12.79,14.87,2.1,3.71,0.58,3.13,2.6,3.92,0.7,3.22
199112,42.61,92.53,4.27,40.59,13.92,-0.03,20.89,9.5,11.39,11.65,1.98,3.5,0.72,2.78,2.49,3.81,0.94,2.86
199113,541.01,91.89,8.22,40.37,22.79,6.82,29.71,17.06,12.65,22.37,2.33,4.25,0.71,3.54,2.93,4.61,0.96,3.65
199201,3.87,92.59,4.02,37.81,13.54,-0.81,20.87,8.69,12.18,11.26,1.98,3.71,0.72,3.0,2.5,4.15,0.92,3.23
199202,2.17,92.22,3.71,33.77,14.24,-1.91,22.27,8.03,14.25,12.86,2.35,4.29,0.7,3.58,2.9,4.59,0.87,3.71
199203,2.66,92.06,3.9,22.4,21.32,-1.33,29.97,14.13,15.84,20.99,3.02,5.76,1.26,4.51,4.04,6.72,1.84,4.88
199204,0.58,91.87,3.86,16.18,26.64,-1.25,35.25,18.54,16.71,26.87,3.13,5.93,1.16,4.77,4.0,6.54,1.63,4.91
199205,23.92,91.57,5.79,22.09,28.84,3.56,36.43,21.14,15.29,29.51,2.88,5.24,1.01,4.23,3.6,5.73,1.34,4.39
199206,156.98,91.2,10.53,35.48,30.49,12.19,36.91,23.7,13.21,31.2,2.43,4.32,0.61,3.71,2.98,4.57,0.86,3.7
199207,157.96,91.3,16.05,64.51,27.55,19.71,32.39,23.15,9.24,28.17,2.18,4.17,0.6,3.57,2.84,4.55,0.98,3.57
199208,190.47,91.45,17.83,76.99,26.07,21.6,30.06,22.67,7.38,26.5,2.07,3.98,0.64,3.34,2.68,4.33,1.12,3.21
199209,124.6,91.71,15.57,73.63,24.5,19.29,28.9,20.83,8.07,24.3,1.84,3.49,0.46,3.03,2.29,3.68,0.66,3.02
199210,45.63,92.11,8.89,50.32,21.54,10.33,28.06,16.04,12.02,20.4,2.15,3.38,0.57,2.81,2.75,3.79,0.76,3.03
199211,1.35,92.53,5.76,41.39,17.87,4.29,25.32,12.53,12.79,16.1,2.07,3.47,0.6,2.87,2.58,3.71,0.71,3.0
199212,0.0,92.63,3.73,33.86,14.31,-1.6,21.97,9.26,12.72,11.59,2.0,3.46,0.58,2.88,2.46,3.64,0.68,2.96
199213,710.18,91.94,8.32,42.42,22.26,7.04,29.04,16.58,12.46,21.66,2.34,4.27,0.74,3.52,2.97,4.67,1.03,3.63
199301,12.1,92.38,3.88,38.12,12.99,-1.68,20.9,7.54,13.36,11.05,2.22,4.19,0.83,3.36,2.88,4.8,1.14,3.66
199302,9.04,92.31,3.41,26.01,17.04,-3.28,25.3,10.68,14.62,15.36,2.37,4.35,0.58,3.77,2.94,4.66,0.75,3.91
199303,37.79,92.2,4.42,31.97,18.24,0.21,25.93,11.53,14.4,17.63,2.69,4.88,0.9,3.98,3.46,5.51,1.18,4.33
199304,3.5,91.93,4.72,21.78,25.29,1.37,33.6,17.21,16.39,25.34,2.77,4.85,0.91,3.93,3.46,5.29,1.08,4.21
199305,33.89,91.5,6.06,21.31,30.0,3.97,37.78,21.56,16.22,30.83,2.84,5.02,0.89,4.13,3.49,5.4,1.22,4.18
199306,166.86,91.26,12.28,43.79,29.76,15.08,35.84,23.65,12.19,30.68,2.3,4.21,0.68,3.53,2.79,4.37,0.86,3.52
199307,98.84,91.2,16.96,64.4,28.23,20.74,33.17,23.89,9.28,29.39,2.36,4.45,0.55,3.9,2.89,4.71,0.95,3.75
199308,56.43,91.31,16.0,60.85,28.24,19.77,33.8,23.58,10.23,29.39,2.24,4.34,0.61,3.73,2.78,4.58,0.98,3.61
199309,66.45,91.72,15.26,70.27,25.05,19.12,29.83,21.51,8.32,25.65,1.93,3.91,0.45,3.45,2.5,4.27,0.73,3.54
199310,0.09,92.21,6.36,32.22,22.98,5.03,30.8,16.54,14.26,21.9,2.3,4.0,0.43,3.57,2.81,4.09,0.5,3.59
199311,0.01,92.38,3.65,24.35,18.89,-1.97,27.04,12.9,14.14,16.81,2.22,3.97,0.51,3.45,2.72,4.12,0.62,3.5
199312,0.04,92.56,1.93,16.44,15.21,-9.09,23.42,9.78,13.64,11.81,2.0,3.55,0.58,2.97,2.41,3.57,0.69,2.87
199313,485.05,91.91,7.94,37.69,22.68,5.82,29.8,16.72,13.08,22.18,2.35,4.31,0.66,3.65,2.93,4.61,0.89,3.72
199401,21.17,92.38,3.84,34.26,14.79,-1.66,22.64,9.49,13.15,12.72,2.15,3.89,0.75,3.14,2.7,4.24,0.99,3.25
199402,22.68,92.22,3.98,35.21,14.9,-0.95,22.96,8.35,14.6,13.64,2.45,4.55,0.71,3.83,3.05,4.84,0.94,3.9
199403,0.48,92.01,3.72,20.15,22.35,-1.73,31.29,14.31,16.98,21.65,2.83,5.25,0.92,4.33,3.55,5.78,1.17,4.62
199404,5.81,91.89,4.4,19.92,25.49,0.25,33.48,17.72,15.77,25.84,2.86,5.38,0.82,4.56,3.57,6.02,1.08,4.94
199405,14.87,91.54,6.12,20.56,30.58,5.0,38.15,22.52,15.63,31.34,2.86,5.18,1.04,4.15,3.51,5.54,1.35,4.19
199406,58.1,91.05,11.44,36.67,31.69,13.02,38.11,25.4,12.71,33.24,2.6,4.73,0.77,3.97,3.09,4.85,1.12,3.74
199407,143.27,91.12,17.23,65.1,28.33,20.98,33.2,24.4,8.79,29.57,2.28,4.38,0.53,3.85,2.81,4.61,0.89,3.72
199408,164.5,91.38,18.18,75.68,26.68,21.89,30.64,23.54,7.1,27.21,1.91,3.68,0.5,3.18,2.43,4.01,0.8,3.21
199409,76.04,91.73,15.19,68.91,25.11,18.78,30.4,21.01,9.39,25.37,2.0,3.91,0.54,3.37,2.5,4.1,0.82,3.28
199410,0.88,92.23,7.84,42.24,22.33,8.55,29.61,16.42,13.19,21.52,2.24,4.07,0.67,3.4,2.76,4.2,0.84,3.36
199411,0.0,92.59,4.91,34.6,18.29,2.32,26.04,12.5,13.54,16.52,2.23,3.81,0.62,3.2,2.75,3.93,0.74,3.2
199412,0.0,92.57,3.0,26.03,14.73,-4.51,22.98,9.19,13.79,12.14,2.19,3.77,0.68,3.09,2.69,3.95,0.84,3.11
199413,507.81,91.89,8.35,39.98,22.98,6.87,29.99,17.12,12.87,22.61,2.38,4.38,0.71,3.67,2.95,4.67,0.96,3.71
