Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
19.507118, 2020-2039, giss_e2_h, Jan Average, Nepal, NPL
21.70949, 2020-2039, giss_e2_h, Feb Average, Nepal, NPL
25.542095, 2020-2039, giss_e2_h, Mar Average, Nepal, NPL
29.65794, 2020-2039, giss_e2_h, Apr Average, Nepal, NPL
32.61892, 2020-2039, giss_e2_h, May Average, Nepal, NPL
34.64884, 2020-2039, giss_e2_h, Jun Average, Nepal, NPL
34.852005, 2020-2039, giss_e2_h, Jul Average, Nepal, NPL
33.30812, 2020-2039, giss_e2_h, Aug Average, Nepal, NPL
32.19623, 2020-2039, giss_e2_h, Sep Average, Nepal, NPL
28.724033, 2020-2039, giss_e2_h, Oct Average, Nepal, NPL
23.915451, 2020-2039, giss_e2_h, Nov Average, Nepal, NPL
20.57183, 2020-2039, giss_e2_h, Dec Average, Nepal, NPL
20.09393, 2020-2039, giss_e2_r, Jan Average, Nepal, NPL
21.736015, 2020-2039, giss_e2_r, Feb Average, Nepal, NPL
25.968052, 2020-2039, giss_e2_r, Mar Average, Nepal, NPL
30.243847, 2020-2039, giss_e2_r, Apr Average, Nepal, NPL
33.904053, 2020-2039, giss_e2_r, May Average, Nepal, NPL
35.4565, 2020-2039, giss_e2_r, Jun Average, Nepal, NPL
36.070034, 2020-2039, giss_e2_r, Jul Average, Nepal, NPL
34.001892, 2020-2039, giss_e2_r, Aug Average, Nepal, NPL
32.34716, 2020-2039, giss_e2_r, Sep Average, Nepal, NPL
29.185179, 2020-2039, giss_e2_r, Oct Average, Nepal, NPL
24.49831, 2020-2039, giss_e2_r, Nov Average, Nepal, NPL
21.066425, 2020-2039, giss_e2_r, Dec Average, Nepal, NPL
12.675026, 2020-2039, ipsl_cm5a_mr, Jan Average, Nepal, NPL
15.281151, 2020-2039, ipsl_cm5a_mr, Feb Average, Nepal, NPL
19.827795, 2020-2039, ipsl_cm5a_mr, Mar Average, Nepal, NPL
23.761026, 2020-2039, ipsl_cm5a_mr, Apr Average, Nepal, NPL
27.265963, 2020-2039, ipsl_cm5a_mr, May Average, Nepal, NPL
28.581837, 2020-2039, ipsl_cm5a_mr, Jun Average, Nepal, NPL
28.307629, 2020-2039, ipsl_cm5a_mr, Jul Average, Nepal, NPL
26.778126, 2020-2039, ipsl_cm5a_mr, Aug Average, Nepal, NPL
25.837267, 2020-2039, ipsl_cm5a_mr, Sep Average, Nepal, NPL
22.243336, 2020-2039, ipsl_cm5a_mr, Oct Average, Nepal, NPL
17.3686, 2020-2039, ipsl_cm5a_mr, Nov Average, Nepal, NPL
13.709546, 2020-2039, ipsl_cm5a_mr, Dec Average, Nepal, NPL
4.8560514, 2020-2039, miroc_esm, Jan Average, Nepal, NPL
6.662608, 2020-2039, miroc_esm, Feb Average, Nepal, NPL
10.829259, 2020-2039, miroc_esm, Mar Average, Nepal, NPL
15.778942, 2020-2039, miroc_esm, Apr Average, Nepal, NPL
20.189796, 2020-2039, miroc_esm, May Average, Nepal, NPL
20.030378, 2020-2039, miroc_esm, Jun Average, Nepal, NPL
19.188486, 2020-2039, miroc_esm, Jul Average, Nepal, NPL
18.162394, 2020-2039, miroc_esm, Aug Average, Nepal, NPL
17.995277, 2020-2039, miroc_esm, Sep Average, Nepal, NPL
15.405297, 2020-2039, miroc_esm, Oct Average, Nepal, NPL
11.269354, 2020-2039, miroc_esm, Nov Average, Nepal, NPL
6.583657, 2020-2039, miroc_esm, Dec Average, Nepal, NPL
6.2797966, 2020-2039, miroc_esm_chem, Jan Average, Nepal, NPL
7.283271, 2020-2039, miroc_esm_chem, Feb Average, Nepal, NPL
11.005492, 2020-2039, miroc_esm_chem, Mar Average, Nepal, NPL
15.85028, 2020-2039, miroc_esm_chem, Apr Average, Nepal, NPL
20.502296, 2020-2039, miroc_esm_chem, May Average, Nepal, NPL
20.159813, 2020-2039, miroc_esm_chem, Jun Average, Nepal, NPL
19.296724, 2020-2039, miroc_esm_chem, Jul Average, Nepal, NPL
18.433186, 2020-2039, miroc_esm_chem, Aug Average, Nepal, NPL
18.259762, 2020-2039, miroc_esm_chem, Sep Average, Nepal, NPL
15.803725, 2020-2039, miroc_esm_chem, Oct Average, Nepal, NPL
11.177702, 2020-2039, miroc_esm_chem, Nov Average, Nepal, NPL
7.1979795, 2020-2039, miroc_esm_chem, Dec Average, Nepal, NPL
10.697972, 2020-2039, miroc5, Jan Average, Nepal, NPL
13.308012, 2020-2039, miroc5, Feb Average, Nepal, NPL
18.253832, 2020-2039, miroc5, Mar Average, Nepal, NPL
23.759747, 2020-2039, miroc5, Apr Average, Nepal, NPL
27.105154, 2020-2039, miroc5, May Average, Nepal, NPL
26.748333, 2020-2039, miroc5, Jun Average, Nepal, NPL
23.676073, 2020-2039, miroc5, Jul Average, Nepal, NPL
22.979136, 2020-2039, miroc5, Aug Average, Nepal, NPL
22.319956, 2020-2039, miroc5, Sep Average, Nepal, NPL
20.172838, 2020-2039, miroc5, Oct Average, Nepal, NPL
16.054482, 2020-2039, miroc5, Nov Average, Nepal, NPL
11.8694315, 2020-2039, miroc5, Dec Average, Nepal, NPL
9.114158, 2020-2039, mri_cgcm3, Jan Average, Nepal, NPL
12.909437, 2020-2039, mri_cgcm3, Feb Average, Nepal, NPL
18.214235, 2020-2039, mri_cgcm3, Mar Average, Nepal, NPL
24.001892, 2020-2039, mri_cgcm3, Apr Average, Nepal, NPL
29.369827, 2020-2039, mri_cgcm3, May Average, Nepal, NPL
32.747902, 2020-2039, mri_cgcm3, Jun Average, Nepal, NPL
30.430563, 2020-2039, mri_cgcm3, Jul Average, Nepal, NPL
26.909468, 2020-2039, mri_cgcm3, Aug Average, Nepal, NPL
24.340775, 2020-2039, mri_cgcm3, Sep Average, Nepal, NPL
20.331785, 2020-2039, mri_cgcm3, Oct Average, Nepal, NPL
14.642998, 2020-2039, mri_cgcm3, Nov Average, Nepal, NPL
9.5352745, 2020-2039, mri_cgcm3, Dec Average, Nepal, NPL
7.1431713, 2020-2039, noresm1_m, Jan Average, Nepal, NPL
8.648849, 2020-2039, noresm1_m, Feb Average, Nepal, NPL
12.643546, 2020-2039, noresm1_m, Mar Average, Nepal, NPL
18.594234, 2020-2039, noresm1_m, Apr Average, Nepal, NPL
24.1902, 2020-2039, noresm1_m, May Average, Nepal, NPL
25.50572, 2020-2039, noresm1_m, Jun Average, Nepal, NPL
21.885702, 2020-2039, noresm1_m, Jul Average, Nepal, NPL
21.207712, 2020-2039, noresm1_m, Aug Average, Nepal, NPL
20.291412, 2020-2039, noresm1_m, Sep Average, Nepal, NPL
16.209616, 2020-2039, noresm1_m, Oct Average, Nepal, NPL
11.268752, 2020-2039, noresm1_m, Nov Average, Nepal, NPL
8.596155, 2020-2039, noresm1_m, Dec Average, Nepal, NPL
0.4036091, 2020-2039, Ensemble (10th Percentile), Jan Average, Nepal, NPL
0.13070959, 2020-2039, Ensemble (10th Percentile), Feb Average, Nepal, NPL
0.3980141, 2020-2039, Ensemble (10th Percentile), Mar Average, Nepal, NPL
0.2886657, 2020-2039, Ensemble (10th Percentile), Apr Average, Nepal, NPL
0.46735257, 2020-2039, Ensemble (10th Percentile), May Average, Nepal, NPL
0.16951719, 2020-2039, Ensemble (10th Percentile), Jun Average, Nepal, NPL
0.040262245, 2020-2039, Ensemble (10th Percentile), Jul Average, Nepal, NPL
0.2570188, 2020-2039, Ensemble (10th Percentile), Aug Average, Nepal, NPL
0.07813953, 2020-2039, Ensemble (10th Percentile), Sep Average, Nepal, NPL
0.4041752, 2020-2039, Ensemble (10th Percentile), Oct Average, Nepal, NPL
0.28518322, 2020-2039, Ensemble (10th Percentile), Nov Average, Nepal, NPL
0.1745253, 2020-2039, Ensemble (10th Percentile), Dec Average, Nepal, NPL
0.9856562, 2020-2039, Ensemble (50th Percentile), Jan Average, Nepal, NPL
0.8404075, 2020-2039, Ensemble (50th Percentile), Feb Average, Nepal, NPL
1.0583748, 2020-2039, Ensemble (50th Percentile), Mar Average, Nepal, NPL
1.2637026, 2020-2039, Ensemble (50th Percentile), Apr Average, Nepal, NPL
1.1130674, 2020-2039, Ensemble (50th Percentile), May Average, Nepal, NPL
0.7618018, 2020-2039, Ensemble (50th Percentile), Jun Average, Nepal, NPL
0.69149876, 2020-2039, Ensemble (50th Percentile), Jul Average, Nepal, NPL
0.7365399, 2020-2039, Ensemble (50th Percentile), Aug Average, Nepal, NPL
0.75543326, 2020-2039, Ensemble (50th Percentile), Sep Average, Nepal, NPL
0.84966403, 2020-2039, Ensemble (50th Percentile), Oct Average, Nepal, NPL
0.84742314, 2020-2039, Ensemble (50th Percentile), Nov Average, Nepal, NPL
0.73676246, 2020-2039, Ensemble (50th Percentile), Dec Average, Nepal, NPL
2.6420453, 2020-2039, Ensemble (90th Percentile), Jan Average, Nepal, NPL
2.1848638, 2020-2039, Ensemble (90th Percentile), Feb Average, Nepal, NPL
1.6937813, 2020-2039, Ensemble (90th Percentile), Mar Average, Nepal, NPL
1.7510604, 2020-2039, Ensemble (90th Percentile), Apr Average, Nepal, NPL
2.1449857, 2020-2039, Ensemble (90th Percentile), May Average, Nepal, NPL
1.7342268, 2020-2039, Ensemble (90th Percentile), Jun Average, Nepal, NPL
1.4740995, 2020-2039, Ensemble (90th Percentile), Jul Average, Nepal, NPL
1.3411195, 2020-2039, Ensemble (90th Percentile), Aug Average, Nepal, NPL
1.2993184, 2020-2039, Ensemble (90th Percentile), Sep Average, Nepal, NPL
1.3074346, 2020-2039, Ensemble (90th Percentile), Oct Average, Nepal, NPL
1.355225, 2020-2039, Ensemble (90th Percentile), Nov Average, Nepal, NPL
1.6951734, 2020-2039, Ensemble (90th Percentile), Dec Average, Nepal, NPL
