Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
2.501296, 2080-2099, ccsm4, Dec Anomaly, Nepal, NPL
4.220336, 2080-2099, cesm1_cam5, Jan Anomaly, Nepal, NPL
4.7550597, 2080-2099, cesm1_cam5, Feb Anomaly, Nepal, NPL
3.7421257, 2080-2099, cesm1_cam5, Mar Anomaly, Nepal, NPL
3.5283382, 2080-2099, cesm1_cam5, Apr Anomaly, Nepal, NPL
2.883637, 2080-2099, cesm1_cam5, May Anomaly, Nepal, NPL
3.6559663, 2080-2099, cesm1_cam5, Jun Anomaly, Nepal, NPL
3.2296007, 2080-2099, cesm1_cam5, Jul Anomaly, Nepal, NPL
2.8256767, 2080-2099, cesm1_cam5, Aug Anomaly, Nepal, NPL
3.329872, 2080-2099, cesm1_cam5, Sep Anomaly, Nepal, NPL
3.8596013, 2080-2099, cesm1_cam5, Oct Anomaly, Nepal, NPL
4.469055, 2080-2099, cesm1_cam5, Nov Anomaly, Nepal, NPL
4.0480595, 2080-2099, cesm1_cam5, Dec Anomaly, Nepal, NPL
3.417248, 2080-2099, csiro_mk3_6_0, Jan Anomaly, Nepal, NPL
3.684461, 2080-2099, csiro_mk3_6_0, Feb Anomaly, Nepal, NPL
3.0611656, 2080-2099, csiro_mk3_6_0, Mar Anomaly, Nepal, NPL
3.2902124, 2080-2099, csiro_mk3_6_0, Apr Anomaly, Nepal, NPL
3.2304804, 2080-2099, csiro_mk3_6_0, May Anomaly, Nepal, NPL
3.9137528, 2080-2099, csiro_mk3_6_0, Jun Anomaly, Nepal, NPL
3.4321687, 2080-2099, csiro_mk3_6_0, Jul Anomaly, Nepal, NPL
2.8379, 2080-2099, csiro_mk3_6_0, Aug Anomaly, Nepal, NPL
2.508066, 2080-2099, csiro_mk3_6_0, Sep Anomaly, Nepal, NPL
2.539446, 2080-2099, csiro_mk3_6_0, Oct Anomaly, Nepal, NPL
3.3675551, 2080-2099, csiro_mk3_6_0, Nov Anomaly, Nepal, NPL
3.700567, 2080-2099, csiro_mk3_6_0, Dec Anomaly, Nepal, NPL
2.499056, 2080-2099, fio_esm, Jan Anomaly, Nepal, NPL
2.1770523, 2080-2099, fio_esm, Feb Anomaly, Nepal, NPL
1.7649755, 2080-2099, fio_esm, Mar Anomaly, Nepal, NPL
1.503833, 2080-2099, fio_esm, Apr Anomaly, Nepal, NPL
1.4110625, 2080-2099, fio_esm, May Anomaly, Nepal, NPL
2.039941, 2080-2099, fio_esm, Jun Anomaly, Nepal, NPL
2.439884, 2080-2099, fio_esm, Jul Anomaly, Nepal, NPL
1.9084013, 2080-2099, fio_esm, Aug Anomaly, Nepal, NPL
2.1285703, 2080-2099, fio_esm, Sep Anomaly, Nepal, NPL
1.7408942, 2080-2099, fio_esm, Oct Anomaly, Nepal, NPL
1.3949778, 2080-2099, fio_esm, Nov Anomaly, Nepal, NPL
1.6380559, 2080-2099, fio_esm, Dec Anomaly, Nepal, NPL
4.6325245, 2080-2099, gfdl_cm3, Jan Anomaly, Nepal, NPL
4.3933206, 2080-2099, gfdl_cm3, Feb Anomaly, Nepal, NPL
3.857548, 2080-2099, gfdl_cm3, Mar Anomaly, Nepal, NPL
4.227988, 2080-2099, gfdl_cm3, Apr Anomaly, Nepal, NPL
4.7656517, 2080-2099, gfdl_cm3, May Anomaly, Nepal, NPL
3.8423655, 2080-2099, gfdl_cm3, Jun Anomaly, Nepal, NPL
3.2388065, 2080-2099, gfdl_cm3, Jul Anomaly, Nepal, NPL
3.9857354, 2080-2099, gfdl_cm3, Aug Anomaly, Nepal, NPL
4.121363, 2080-2099, gfdl_cm3, Sep Anomaly, Nepal, NPL
4.123074, 2080-2099, gfdl_cm3, Oct Anomaly, Nepal, NPL
4.1452427, 2080-2099, gfdl_cm3, Nov Anomaly, Nepal, NPL
4.163608, 2080-2099, gfdl_cm3, Dec Anomaly, Nepal, NPL
2.1283073, 2080-2099, gfdl_esm2m, Jan Anomaly, Nepal, NPL
1.5591334, 2080-2099, gfdl_esm2m, Feb Anomaly, Nepal, NPL
2.6870356, 2080-2099, gfdl_esm2m, Mar Anomaly, Nepal, NPL
2.7251313, 2080-2099, gfdl_esm2m, Apr Anomaly, Nepal, NPL
3.4837706, 2080-2099, gfdl_esm2m, May Anomaly, Nepal, NPL
3.1311836, 2080-2099, gfdl_esm2m, Jun Anomaly, Nepal, NPL
2.3496578, 2080-2099, gfdl_esm2m, Jul Anomaly, Nepal, NPL
2.3800905, 2080-2099, gfdl_esm2m, Aug Anomaly, Nepal, NPL
2.1886008, 2080-2099, gfdl_esm2m, Sep Anomaly, Nepal, NPL
2.7335148, 2080-2099, gfdl_esm2m, Oct Anomaly, Nepal, NPL
2.6075764, 2080-2099, gfdl_esm2m, Nov Anomaly, Nepal, NPL
1.912362, 2080-2099, gfdl_esm2m, Dec Anomaly, Nepal, NPL
2.1835227, 2080-2099, giss_e2_h, Jan Anomaly, Nepal, NPL
2.6784806, 2080-2099, giss_e2_h, Feb Anomaly, Nepal, NPL
2.5998578, 2080-2099, giss_e2_h, Mar Anomaly, Nepal, NPL
2.4330842, 2080-2099, giss_e2_h, Apr Anomaly, Nepal, NPL
2.7313838, 2080-2099, giss_e2_h, May Anomaly, Nepal, NPL
2.4019628, 2080-2099, giss_e2_h, Jun Anomaly, Nepal, NPL
2.1640177, 2080-2099, giss_e2_h, Jul Anomaly, Nepal, NPL
1.4337345, 2080-2099, giss_e2_h, Aug Anomaly, Nepal, NPL
2.7499387, 2080-2099, giss_e2_h, Sep Anomaly, Nepal, NPL
2.7180445, 2080-2099, giss_e2_h, Oct Anomaly, Nepal, NPL
2.1943047, 2080-2099, giss_e2_h, Nov Anomaly, Nepal, NPL
2.6399555, 2080-2099, giss_e2_h, Dec Anomaly, Nepal, NPL
2.846951, 2080-2099, giss_e2_r, Jan Anomaly, Nepal, NPL
3.4643366, 2080-2099, giss_e2_r, Feb Anomaly, Nepal, NPL
3.0698292, 2080-2099, giss_e2_r, Mar Anomaly, Nepal, NPL
3.1713154, 2080-2099, giss_e2_r, Apr Anomaly, Nepal, NPL
2.4270732, 2080-2099, giss_e2_r, May Anomaly, Nepal, NPL
1.833187, 2080-2099, giss_e2_r, Jun Anomaly, Nepal, NPL
1.7180598, 2080-2099, giss_e2_r, Jul Anomaly, Nepal, NPL
1.3606802, 2080-2099, giss_e2_r, Aug Anomaly, Nepal, NPL
1.8869047, 2080-2099, giss_e2_r, Sep Anomaly, Nepal, NPL
2.2164733, 2080-2099, giss_e2_r, Oct Anomaly, Nepal, NPL
2.1192486, 2080-2099, giss_e2_r, Nov Anomaly, Nepal, NPL
2.527074, 2080-2099, giss_e2_r, Dec Anomaly, Nepal, NPL
3.3874621, 2080-2099, ipsl_cm5a_mr, Jan Anomaly, Nepal, NPL
3.6177166, 2080-2099, ipsl_cm5a_mr, Feb Anomaly, Nepal, NPL
3.3495123, 2080-2099, ipsl_cm5a_mr, Mar Anomaly, Nepal, NPL
3.4832273, 2080-2099, ipsl_cm5a_mr, Apr Anomaly, Nepal, NPL
3.151527, 2080-2099, ipsl_cm5a_mr, May Anomaly, Nepal, NPL
2.7066462, 2080-2099, ipsl_cm5a_mr, Jun Anomaly, Nepal, NPL
2.8353465, 2080-2099, ipsl_cm5a_mr, Jul Anomaly, Nepal, NPL
2.8506763, 2080-2099, ipsl_cm5a_mr, Aug Anomaly, Nepal, NPL
2.8723423, 2080-2099, ipsl_cm5a_mr, Sep Anomaly, Nepal, NPL
3.211561, 2080-2099, ipsl_cm5a_mr, Oct Anomaly, Nepal, NPL
3.4180074, 2080-2099, ipsl_cm5a_mr, Nov Anomaly, Nepal, NPL
2.9585676, 2080-2099, ipsl_cm5a_mr, Dec Anomaly, Nepal, NPL
4.338592, 2080-2099, miroc_esm, Jan Anomaly, Nepal, NPL
3.7047396, 2080-2099, miroc_esm, Feb Anomaly, Nepal, NPL
3.602906, 2080-2099, miroc_esm, Mar Anomaly, Nepal, NPL
4.1822605, 2080-2099, miroc_esm, Apr Anomaly, Nepal, NPL
3.1225073, 2080-2099, miroc_esm, May Anomaly, Nepal, NPL
2.8169513, 2080-2099, miroc_esm, Jun Anomaly, Nepal, NPL
1.5999647, 2080-2099, miroc_esm, Jul Anomaly, Nepal, NPL
2.229811, 2080-2099, miroc_esm, Aug Anomaly, Nepal, NPL
2.4991288, 2080-2099, miroc_esm, Sep Anomaly, Nepal, NPL
3.0431762, 2080-2099, miroc_esm, Oct Anomaly, Nepal, NPL
2.9082663, 2080-2099, miroc_esm, Nov Anomaly, Nepal, NPL
3.5992446, 2080-2099, miroc_esm, Dec Anomaly, Nepal, NPL
5.434447, 2080-2099, miroc_esm_chem, Jan Anomaly, Nepal, NPL
4.4443116, 2080-2099, miroc_esm_chem, Feb Anomaly, Nepal, NPL
3.979501, 2080-2099, miroc_esm_chem, Mar Anomaly, Nepal, NPL
4.2676105, 2080-2099, miroc_esm_chem, Apr Anomaly, Nepal, NPL
3.9477565, 2080-2099, miroc_esm_chem, May Anomaly, Nepal, NPL
3.611448, 2080-2099, miroc_esm_chem, Jun Anomaly, Nepal, NPL
1.8313897, 2080-2099, miroc_esm_chem, Jul Anomaly, Nepal, NPL
2.244453, 2080-2099, miroc_esm_chem, Aug Anomaly, Nepal, NPL
2.8999307, 2080-2099, miroc_esm_chem, Sep Anomaly, Nepal, NPL
2.8594067, 2080-2099, miroc_esm_chem, Oct Anomaly, Nepal, NPL
2.8228443, 2080-2099, miroc_esm_chem, Nov Anomaly, Nepal, NPL
4.150361, 2080-2099, miroc_esm_chem, Dec Anomaly, Nepal, NPL
2.9851003, 2080-2099, miroc5, Jan Anomaly, Nepal, NPL
2.957244, 2080-2099, miroc5, Feb Anomaly, Nepal, NPL
2.9237914, 2080-2099, miroc5, Mar Anomaly, Nepal, NPL
2.9257982, 2080-2099, miroc5, Apr Anomaly, Nepal, NPL
2.4252603, 2080-2099, miroc5, May Anomaly, Nepal, NPL
1.1390594, 2080-2099, miroc5, Jun Anomaly, Nepal, NPL
1.2587215, 2080-2099, miroc5, Jul Anomaly, Nepal, NPL
1.7490456, 2080-2099, miroc5, Aug Anomaly, Nepal, NPL
1.76602, 2080-2099, miroc5, Sep Anomaly, Nepal, NPL
2.2352903, 2080-2099, miroc5, Oct Anomaly, Nepal, NPL
2.5623722, 2080-2099, miroc5, Nov Anomaly, Nepal, NPL
2.5350242, 2080-2099, miroc5, Dec Anomaly, Nepal, NPL
2.2270281, 2080-2099, mri_cgcm3, Jan Anomaly, Nepal, NPL
2.142579, 2080-2099, mri_cgcm3, Feb Anomaly, Nepal, NPL
2.665077, 2080-2099, mri_cgcm3, Mar Anomaly, Nepal, NPL
2.7477207, 2080-2099, mri_cgcm3, Apr Anomaly, Nepal, NPL
1.893886, 2080-2099, mri_cgcm3, May Anomaly, Nepal, NPL
2.0120497, 2080-2099, mri_cgcm3, Jun Anomaly, Nepal, NPL
1.853049, 2080-2099, mri_cgcm3, Jul Anomaly, Nepal, NPL
2.4270172, 2080-2099, mri_cgcm3, Aug Anomaly, Nepal, NPL
1.5289751, 2080-2099, mri_cgcm3, Sep Anomaly, Nepal, NPL
1.7205647, 2080-2099, mri_cgcm3, Oct Anomaly, Nepal, NPL
2.2739823, 2080-2099, mri_cgcm3, Nov Anomaly, Nepal, NPL
2.7179751, 2080-2099, mri_cgcm3, Dec Anomaly, Nepal, NPL
2.954811, 2080-2099, noresm1_m, Jan Anomaly, Nepal, NPL
2.2263422, 2080-2099, noresm1_m, Feb Anomaly, Nepal, NPL
2.6585622, 2080-2099, noresm1_m, Mar Anomaly, Nepal, NPL
3.1950936, 2080-2099, noresm1_m, Apr Anomaly, Nepal, NPL
2.5487866, 2080-2099, noresm1_m, May Anomaly, Nepal, NPL
1.7816944, 2080-2099, noresm1_m, Jun Anomaly, Nepal, NPL
1.4591328, 2080-2099, noresm1_m, Jul Anomaly, Nepal, NPL
1.8794549, 2080-2099, noresm1_m, Aug Anomaly, Nepal, NPL
2.155416, 2080-2099, noresm1_m, Sep Anomaly, Nepal, NPL
2.8770235, 2080-2099, noresm1_m, Oct Anomaly, Nepal, NPL
3.0182023, 2080-2099, noresm1_m, Nov Anomaly, Nepal, NPL
2.5545533, 2080-2099, noresm1_m, Dec Anomaly, Nepal, NPL
2.1303532, 2080-2099, Ensemble (10th Percentile), Jan Anomaly, Nepal, NPL
1.6692191, 2080-2099, Ensemble (10th Percentile), Feb Anomaly, Nepal, NPL
2.2020617, 2080-2099, Ensemble (10th Percentile), Mar Anomaly, Nepal, NPL
2.1067502, 2080-2099, Ensemble (10th Percentile), Apr Anomaly, Nepal, NPL
1.6763133, 2080-2099, Ensemble (10th Percentile), May Anomaly, Nepal, NPL
1.374682, 2080-2099, Ensemble (10th Percentile), Jun Anomaly, Nepal, NPL
1.3024325, 2080-2099, Ensemble (10th Percentile), Jul Anomaly, Nepal, NPL
1.1962651, 2080-2099, Ensemble (10th Percentile), Aug Anomaly, Nepal, NPL
1.6038839, 2080-2099, Ensemble (10th Percentile), Sep Anomaly, Nepal, NPL
1.7416933, 2080-2099, Ensemble (10th Percentile), Oct Anomaly, Nepal, NPL
1.8468066, 2080-2099, Ensemble (10th Percentile), Nov Anomaly, Nepal, NPL
1.7968296, 2080-2099, Ensemble (10th Percentile), Dec Anomaly, Nepal, NPL
2.9874961, 2080-2099, Ensemble (50th Percentile), Jan Anomaly, Nepal, NPL
3.0083082, 2080-2099, Ensemble (50th Percentile), Feb Anomaly, Nepal, NPL
3.0571404, 2080-2099, Ensemble (50th Percentile), Mar Anomaly, Nepal, NPL
3.233581, 2080-2099, Ensemble (50th Percentile), Apr Anomaly, Nepal, NPL
2.9583795, 2080-2099, Ensemble (50th Percentile), May Anomaly, Nepal, NPL
2.5146585, 2080-2099, Ensemble (50th Percentile), Jun Anomaly, Nepal, NPL
2.1372004, 2080-2099, Ensemble (50th Percentile), Jul Anomaly, Nepal, NPL
2.2053075, 2080-2099, Ensemble (50th Percentile), Aug Anomaly, Nepal, NPL
2.3687227, 2080-2099, Ensemble (50th Percentile), Sep Anomaly, Nepal, NPL
2.7306764, 2080-2099, Ensemble (50th Percentile), Oct Anomaly, Nepal, NPL
2.7261648, 2080-2099, Ensemble (50th Percentile), Nov Anomaly, Nepal, NPL
2.73912, 2080-2099, Ensemble (50th Percentile), Dec Anomaly, Nepal, NPL
4.9997787, 2080-2099, Ensemble (90th Percentile), Jan Anomaly, Nepal, NPL
4.617391, 2080-2099, Ensemble (90th Percentile), Feb Anomaly, Nepal, NPL
4.039421, 2080-2099, Ensemble (90th Percentile), Mar Anomaly, Nepal, NPL
4.324505, 2080-2099, Ensemble (90th Percentile), Apr Anomaly, Nepal, NPL
4.2887425, 2080-2099, Ensemble (90th Percentile), May Anomaly, Nepal, NPL
4.0309057, 2080-2099, Ensemble (90th Percentile), Jun Anomaly, Nepal, NPL
3.3679268, 2080-2099, Ensemble (90th Percentile), Jul Anomaly, Nepal, NPL
3.3251343, 2080-2099, Ensemble (90th Percentile), Aug Anomaly, Nepal, NPL
3.5703056, 2080-2099, Ensemble (90th Percentile), Sep Anomaly, Nepal, NPL
3.9159062, 2080-2099, Ensemble (90th Percentile), Oct Anomaly, Nepal, NPL
4.2555833, 2080-2099, Ensemble (90th Percentile), Nov Anomaly, Nepal, NPL
4.2206, 2080-2099, Ensemble (90th Percentile), Dec Anomaly, Nepal, NPL
