Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
2.502981, 2040-2059, gfdl_cm3, Dec Anomaly, Nepal, NPL
1.0656464, 2040-2059, gfdl_esm2m, Jan Anomaly, Nepal, NPL
1.0227836, 2040-2059, gfdl_esm2m, Feb Anomaly, Nepal, NPL
1.0057274, 2040-2059, gfdl_esm2m, Mar Anomaly, Nepal, NPL
0.68708277, 2040-2059, gfdl_esm2m, Apr Anomaly, Nepal, NPL
1.8335236, 2040-2059, gfdl_esm2m, May Anomaly, Nepal, NPL
1.4728485, 2040-2059, gfdl_esm2m, Jun Anomaly, Nepal, NPL
1.8345591, 2040-2059, gfdl_esm2m, Jul Anomaly, Nepal, NPL
1.4053173, 2040-2059, gfdl_esm2m, Aug Anomaly, Nepal, NPL
1.4110476, 2040-2059, gfdl_esm2m, Sep Anomaly, Nepal, NPL
1.325228, 2040-2059, gfdl_esm2m, Oct Anomaly, Nepal, NPL
1.4402162, 2040-2059, gfdl_esm2m, Nov Anomaly, Nepal, NPL
0.84730786, 2040-2059, gfdl_esm2m, Dec Anomaly, Nepal, NPL
1.3522041, 2040-2059, giss_e2_h, Jan Anomaly, Nepal, NPL
1.7505422, 2040-2059, giss_e2_h, Feb Anomaly, Nepal, NPL
1.5223787, 2040-2059, giss_e2_h, Mar Anomaly, Nepal, NPL
0.9025551, 2040-2059, giss_e2_h, Apr Anomaly, Nepal, NPL
1.8032757, 2040-2059, giss_e2_h, May Anomaly, Nepal, NPL
1.7320262, 2040-2059, giss_e2_h, Jun Anomaly, Nepal, NPL
1.6087476, 2040-2059, giss_e2_h, Jul Anomaly, Nepal, NPL
1.2707808, 2040-2059, giss_e2_h, Aug Anomaly, Nepal, NPL
1.6893498, 2040-2059, giss_e2_h, Sep Anomaly, Nepal, NPL
2.1265929, 2040-2059, giss_e2_h, Oct Anomaly, Nepal, NPL
1.5245062, 2040-2059, giss_e2_h, Nov Anomaly, Nepal, NPL
1.4665724, 2040-2059, giss_e2_h, Dec Anomaly, Nepal, NPL
1.7897415, 2040-2059, giss_e2_r, Jan Anomaly, Nepal, NPL
1.7276185, 2040-2059, giss_e2_r, Feb Anomaly, Nepal, NPL
2.300134, 2040-2059, giss_e2_r, Mar Anomaly, Nepal, NPL
1.8578459, 2040-2059, giss_e2_r, Apr Anomaly, Nepal, NPL
1.1384687, 2040-2059, giss_e2_r, May Anomaly, Nepal, NPL
1.1218466, 2040-2059, giss_e2_r, Jun Anomaly, Nepal, NPL
1.2248405, 2040-2059, giss_e2_r, Jul Anomaly, Nepal, NPL
0.9807509, 2040-2059, giss_e2_r, Aug Anomaly, Nepal, NPL
1.1159679, 2040-2059, giss_e2_r, Sep Anomaly, Nepal, NPL
1.375824, 2040-2059, giss_e2_r, Oct Anomaly, Nepal, NPL
1.306235, 2040-2059, giss_e2_r, Nov Anomaly, Nepal, NPL
1.3288342, 2040-2059, giss_e2_r, Dec Anomaly, Nepal, NPL
1.7870317, 2040-2059, ipsl_cm5a_mr, Jan Anomaly, Nepal, NPL
2.4239676, 2040-2059, ipsl_cm5a_mr, Feb Anomaly, Nepal, NPL
2.4654489, 2040-2059, ipsl_cm5a_mr, Mar Anomaly, Nepal, NPL
2.379056, 2040-2059, ipsl_cm5a_mr, Apr Anomaly, Nepal, NPL
1.6672314, 2040-2059, ipsl_cm5a_mr, May Anomaly, Nepal, NPL
1.6551721, 2040-2059, ipsl_cm5a_mr, Jun Anomaly, Nepal, NPL
1.4368795, 2040-2059, ipsl_cm5a_mr, Jul Anomaly, Nepal, NPL
1.2618233, 2040-2059, ipsl_cm5a_mr, Aug Anomaly, Nepal, NPL
1.8829602, 2040-2059, ipsl_cm5a_mr, Sep Anomaly, Nepal, NPL
2.1643724, 2040-2059, ipsl_cm5a_mr, Oct Anomaly, Nepal, NPL
2.4316306, 2040-2059, ipsl_cm5a_mr, Nov Anomaly, Nepal, NPL
1.9176185, 2040-2059, ipsl_cm5a_mr, Dec Anomaly, Nepal, NPL
1.8088167, 2040-2059, miroc_esm, Jan Anomaly, Nepal, NPL
1.8116138, 2040-2059, miroc_esm, Feb Anomaly, Nepal, NPL
1.8858305, 2040-2059, miroc_esm, Mar Anomaly, Nepal, NPL
2.2836385, 2040-2059, miroc_esm, Apr Anomaly, Nepal, NPL
1.6412048, 2040-2059, miroc_esm, May Anomaly, Nepal, NPL
1.0908533, 2040-2059, miroc_esm, Jun Anomaly, Nepal, NPL
0.50188774, 2040-2059, miroc_esm, Jul Anomaly, Nepal, NPL
0.6905562, 2040-2059, miroc_esm, Aug Anomaly, Nepal, NPL
1.234738, 2040-2059, miroc_esm, Sep Anomaly, Nepal, NPL
1.4305896, 2040-2059, miroc_esm, Oct Anomaly, Nepal, NPL
1.2115312, 2040-2059, miroc_esm, Nov Anomaly, Nepal, NPL
2.1012232, 2040-2059, miroc_esm, Dec Anomaly, Nepal, NPL
3.4180574, 2040-2059, miroc_esm_chem, Jan Anomaly, Nepal, NPL
2.5060804, 2040-2059, miroc_esm_chem, Feb Anomaly, Nepal, NPL
2.2129855, 2040-2059, miroc_esm_chem, Mar Anomaly, Nepal, NPL
2.7135212, 2040-2059, miroc_esm_chem, Apr Anomaly, Nepal, NPL
2.4079776, 2040-2059, miroc_esm_chem, May Anomaly, Nepal, NPL
1.877274, 2040-2059, miroc_esm_chem, Jun Anomaly, Nepal, NPL
1.095461, 2040-2059, miroc_esm_chem, Jul Anomaly, Nepal, NPL
1.1314584, 2040-2059, miroc_esm_chem, Aug Anomaly, Nepal, NPL
1.4333547, 2040-2059, miroc_esm_chem, Sep Anomaly, Nepal, NPL
1.2618788, 2040-2059, miroc_esm_chem, Oct Anomaly, Nepal, NPL
1.736767, 2040-2059, miroc_esm_chem, Nov Anomaly, Nepal, NPL
2.3518429, 2040-2059, miroc_esm_chem, Dec Anomaly, Nepal, NPL
2.1729417, 2040-2059, miroc5, Jan Anomaly, Nepal, NPL
1.6969122, 2040-2059, miroc5, Feb Anomaly, Nepal, NPL
2.4171731, 2040-2059, miroc5, Mar Anomaly, Nepal, NPL
2.3062224, 2040-2059, miroc5, Apr Anomaly, Nepal, NPL
1.6032904, 2040-2059, miroc5, May Anomaly, Nepal, NPL
0.83074325, 2040-2059, miroc5, Jun Anomaly, Nepal, NPL
0.4471453, 2040-2059, miroc5, Jul Anomaly, Nepal, NPL
1.0092448, 2040-2059, miroc5, Aug Anomaly, Nepal, NPL
1.0004379, 2040-2059, miroc5, Sep Anomaly, Nepal, NPL
1.0819094, 2040-2059, miroc5, Oct Anomaly, Nepal, NPL
1.4138514, 2040-2059, miroc5, Nov Anomaly, Nepal, NPL
1.2528253, 2040-2059, miroc5, Dec Anomaly, Nepal, NPL
1.096847, 2040-2059, mri_cgcm3, Jan Anomaly, Nepal, NPL
1.1710304, 2040-2059, mri_cgcm3, Feb Anomaly, Nepal, NPL
2.312367, 2040-2059, mri_cgcm3, Mar Anomaly, Nepal, NPL
1.821893, 2040-2059, mri_cgcm3, Apr Anomaly, Nepal, NPL
1.4175736, 2040-2059, mri_cgcm3, May Anomaly, Nepal, NPL
1.1046172, 2040-2059, mri_cgcm3, Jun Anomaly, Nepal, NPL
1.0055238, 2040-2059, mri_cgcm3, Jul Anomaly, Nepal, NPL
0.24099186, 2040-2059, mri_cgcm3, Aug Anomaly, Nepal, NPL
0.5813689, 2040-2059, mri_cgcm3, Sep Anomaly, Nepal, NPL
0.13507612, 2040-2059, mri_cgcm3, Oct Anomaly, Nepal, NPL
0.8993601, 2040-2059, mri_cgcm3, Nov Anomaly, Nepal, NPL
1.7704306, 2040-2059, mri_cgcm3, Dec Anomaly, Nepal, NPL
1.624112, 2040-2059, noresm1_m, Jan Anomaly, Nepal, NPL
2.229667, 2040-2059, noresm1_m, Feb Anomaly, Nepal, NPL
2.2992709, 2040-2059, noresm1_m, Mar Anomaly, Nepal, NPL
2.0754597, 2040-2059, noresm1_m, Apr Anomaly, Nepal, NPL
1.1960089, 2040-2059, noresm1_m, May Anomaly, Nepal, NPL
0.7387927, 2040-2059, noresm1_m, Jun Anomaly, Nepal, NPL
0.893784, 2040-2059, noresm1_m, Jul Anomaly, Nepal, NPL
1.0641431, 2040-2059, noresm1_m, Aug Anomaly, Nepal, NPL
1.4452502, 2040-2059, noresm1_m, Sep Anomaly, Nepal, NPL
1.4407816, 2040-2059, noresm1_m, Oct Anomaly, Nepal, NPL
1.5310296, 2040-2059, noresm1_m, Nov Anomaly, Nepal, NPL
1.6937267, 2040-2059, noresm1_m, Dec Anomaly, Nepal, NPL
1.0697377, 2040-2059, Ensemble (10th Percentile), Jan Anomaly, Nepal, NPL
0.91405004, 2040-2059, Ensemble (10th Percentile), Feb Anomaly, Nepal, NPL
0.88333637, 2040-2059, Ensemble (10th Percentile), Mar Anomaly, Nepal, NPL
0.76750946, 2040-2059, Ensemble (10th Percentile), Apr Anomaly, Nepal, NPL
0.8353139, 2040-2059, Ensemble (10th Percentile), May Anomaly, Nepal, NPL
0.67009884, 2040-2059, Ensemble (10th Percentile), Jun Anomaly, Nepal, NPL
0.4993662, 2040-2059, Ensemble (10th Percentile), Jul Anomaly, Nepal, NPL
0.41475916, 2040-2059, Ensemble (10th Percentile), Aug Anomaly, Nepal, NPL
0.7075467, 2040-2059, Ensemble (10th Percentile), Sep Anomaly, Nepal, NPL
0.67549425, 2040-2059, Ensemble (10th Percentile), Oct Anomaly, Nepal, NPL
0.89543056, 2040-2059, Ensemble (10th Percentile), Nov Anomaly, Nepal, NPL
0.7459169, 2040-2059, Ensemble (10th Percentile), Dec Anomaly, Nepal, NPL
1.759833, 2040-2059, Ensemble (50th Percentile), Jan Anomaly, Nepal, NPL
1.6645759, 2040-2059, Ensemble (50th Percentile), Feb Anomaly, Nepal, NPL
2.0470524, 2040-2059, Ensemble (50th Percentile), Mar Anomaly, Nepal, NPL
2.0089738, 2040-2059, Ensemble (50th Percentile), Apr Anomaly, Nepal, NPL
1.6058252, 2040-2059, Ensemble (50th Percentile), May Anomaly, Nepal, NPL
1.3277389, 2040-2059, Ensemble (50th Percentile), Jun Anomaly, Nepal, NPL
1.1672112, 2040-2059, Ensemble (50th Percentile), Jul Anomaly, Nepal, NPL
1.1045268, 2040-2059, Ensemble (50th Percentile), Aug Anomaly, Nepal, NPL
1.2676896, 2040-2059, Ensemble (50th Percentile), Sep Anomaly, Nepal, NPL
1.3787193, 2040-2059, Ensemble (50th Percentile), Oct Anomaly, Nepal, NPL
1.4898164, 2040-2059, Ensemble (50th Percentile), Nov Anomaly, Nepal, NPL
1.7118496, 2040-2059, Ensemble (50th Percentile), Dec Anomaly, Nepal, NPL
2.7595096, 2040-2059, Ensemble (90th Percentile), Jan Anomaly, Nepal, NPL
2.7442412, 2040-2059, Ensemble (90th Percentile), Feb Anomaly, Nepal, NPL
2.5731127, 2040-2059, Ensemble (90th Percentile), Mar Anomaly, Nepal, NPL
2.7557664, 2040-2059, Ensemble (90th Percentile), Apr Anomaly, Nepal, NPL
2.816972, 2040-2059, Ensemble (90th Percentile), May Anomaly, Nepal, NPL
2.367627, 2040-2059, Ensemble (90th Percentile), Jun Anomaly, Nepal, NPL
2.0608199, 2040-2059, Ensemble (90th Percentile), Jul Anomaly, Nepal, NPL
1.9393628, 2040-2059, Ensemble (90th Percentile), Aug Anomaly, Nepal, NPL
2.1701655, 2040-2059, Ensemble (90th Percentile), Sep Anomaly, Nepal, NPL
2.3330545, 2040-2059, Ensemble (90th Percentile), Oct Anomaly, Nepal, NPL
2.3562472, 2040-2059, Ensemble (90th Percentile), Nov Anomaly, Nepal, NPL
2.587981, 2040-2059, Ensemble (90th Percentile), Dec Anomaly, Nepal, NPL
