FID,id_punto,mes,mes_etiqueta,n_period,period,temp_min_normal,geom
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-157,40665,3,3,30,1930,7.21,POINT (8933389.136160204 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-156,40666,3,3,30,1930,2.01,POINT (8989048.88155684 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-155,40667,3,3,30,1930,-8.66,POINT (9044708.626953477 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-154,40668,3,3,30,1930,-6.66,POINT (9100368.372350115 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-153,40669,3,3,30,1930,-10.76,POINT (9156028.117746752 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-152,40670,3,3,30,1930,-17.25,POINT (9211687.863143386 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-151,40671,3,3,30,1930,-15.25,POINT (9267347.608540025 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-150,40672,3,3,30,1930,-14.92,POINT (9323007.353936663 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-14f,40673,3,3,30,1930,-14.92,POINT (9378667.099333297 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-14e,40674,3,3,30,1930,-17.22,POINT (9434326.844729934 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-14d,40675,3,3,30,1930,-17.21,POINT (9489986.590126572 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-14c,40676,3,3,30,1930,-17.4,POINT (9545646.335523209 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-14b,40677,3,3,30,1930,-14.48,POINT (9601306.080919845 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-14a,40678,3,3,30,1930,-15.48,POINT (9656965.826316481 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-149,40679,3,3,30,1930,-19.47,POINT (9712625.57171312 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-148,40680,3,3,30,1930,-18.37,POINT (9768285.317109756 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-147,41295,3,3,30,1930,14.25,POINT (8933389.136160204 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-146,41296,3,3,30,1930,13.31,POINT (8989048.88155684 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-145,41297,3,3,30,1930,11.82,POINT (9044708.626953477 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-144,41298,3,3,30,1930,7.32,POINT (9100368.372350115 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-143,41299,3,3,30,1930,4.42,POINT (9156028.117746752 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-142,41300,3,3,30,1930,-2.24,POINT (9211687.863143386 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-141,41301,3,3,30,1930,-13.54,POINT (9267347.608540025 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-140,41302,3,3,30,1930,-13.54,POINT (9323007.353936663 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-13f,41303,3,3,30,1930,-16.83,POINT (9378667.099333297 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-13e,41304,3,3,30,1930,-20.22,POINT (9434326.844729934 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-13d,41305,3,3,30,1930,-20.32,POINT (9489986.590126572 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-13c,41306,3,3,30,1930,-17.61,POINT (9545646.335523209 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-13b,41307,3,3,30,1930,-19.41,POINT (9601306.080919845 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-13a,41308,3,3,30,1930,-18.9,POINT (9656965.826316481 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-139,41309,3,3,30,1930,-18.29,POINT (9712625.57171312 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-138,41310,3,3,30,1930,-15.16,POINT (9768285.317109756 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-137,40335,3,3,30,1930,-7.32,POINT (8933389.136160204 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-136,40336,3,3,30,1930,-12.98,POINT (8989048.88155684 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-135,40337,3,3,30,1930,-16.67,POINT (9044708.626953477 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-134,40338,3,3,30,1930,-14.16,POINT (9100368.372350115 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-133,40339,3,3,30,1930,-15.94,POINT (9156028.117746752 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-132,40340,3,3,30,1930,-14.75,POINT (9211687.863143386 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-131,40341,3,3,30,1930,-14.53,POINT (9267347.608540025 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-130,40342,3,3,30,1930,-16.72,POINT (9323007.353936663 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-12f,40343,3,3,30,1930,-18.92,POINT (9378667.099333297 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-12e,40344,3,3,30,1930,-19.02,POINT (9434326.844729934 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-12d,40345,3,3,30,1930,-19.8,POINT (9489986.590126572 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-12c,40346,3,3,30,1930,-18.99,POINT (9545646.335523209 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-12b,40347,3,3,30,1930,-17.58,POINT (9601306.080919845 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-12a,40348,3,3,30,1930,-17.27,POINT (9656965.826316481 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-129,40349,3,3,30,1930,-17.96,POINT (9712625.57171312 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-128,40350,3,3,30,1930,-18.96,POINT (9768285.317109756 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-127,42530,3,3,30,1930,15.57,POINT (8933389.136160204 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-126,42531,3,3,30,1930,15.73,POINT (8989048.88155684 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-125,42532,3,3,30,1930,15.65,POINT (9044708.626953477 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-124,42533,3,3,30,1930,15.71,POINT (9100368.372350115 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-123,42534,3,3,30,1930,15.67,POINT (9156028.117746752 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-122,42535,3,3,30,1930,15.73,POINT (9211687.863143386 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-121,42536,3,3,30,1930,15.68,POINT (9267347.608540025 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-120,42537,3,3,30,1930,15.56,POINT (9323007.353936663 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-11f,42538,3,3,30,1930,15.46,POINT (9378667.099333297 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-11e,42539,3,3,30,1930,15.36,POINT (9434326.844729934 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-11d,42540,3,3,30,1930,15.09,POINT (9489986.590126572 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-11c,42541,3,3,30,1930,14.68,POINT (9545646.335523209 3092272.122885534)
