Largest 5-day Cumulative Rainfall - (MM), Year, Model, Statistics, ISO3
1.96153, 2080-2099, canesm2, Nov Anomaly, NPL
12.4637, 2080-2099, canesm2, Dec Anomaly, NPL
17.6944, 2080-2099, ccsm4, Jan Anomaly, NPL
-15.145, 2080-2099, ccsm4, Feb Anomaly, NPL
-22.176, 2080-2099, ccsm4, Mar Anomaly, NPL
3.31405, 2080-2099, ccsm4, Apr Anomaly, NPL
-3.0153, 2080-2099, ccsm4, May Anomaly, NPL
16.0623, 2080-2099, ccsm4, Jun Anomaly, NPL
-6.8653, 2080-2099, ccsm4, Jul Anomaly, NPL
50.4423, 2080-2099, ccsm4, Aug Anomaly, NPL
9.53583, 2080-2099, ccsm4, Sep Anomaly, NPL
21.3709, 2080-2099, ccsm4, Oct Anomaly, NPL
-15.176, 2080-2099, ccsm4, Nov Anomaly, NPL
-29.17, 2080-2099, ccsm4, Dec Anomaly, NPL
-20.425, 2080-2099, cesm1_cam5, Jan Anomaly, NPL
9.96706, 2080-2099, cesm1_cam5, Feb Anomaly, NPL
4.3772, 2080-2099, cesm1_cam5, Mar Anomaly, NPL
5.02679, 2080-2099, cesm1_cam5, Apr Anomaly, NPL
-0.7992, 2080-2099, cesm1_cam5, May Anomaly, NPL
-17.106, 2080-2099, cesm1_cam5, Jun Anomaly, NPL
56.8583, 2080-2099, cesm1_cam5, Jul Anomaly, NPL
59.3173, 2080-2099, cesm1_cam5, Aug Anomaly, NPL
38.5357, 2080-2099, cesm1_cam5, Sep Anomaly, NPL
28.7615, 2080-2099, cesm1_cam5, Oct Anomaly, NPL
9.86231, 2080-2099, cesm1_cam5, Nov Anomaly, NPL
0.34768, 2080-2099, cesm1_cam5, Dec Anomaly, NPL
-13.236, 2080-2099, cnrm_cm5, Jan Anomaly, NPL
4.79466, 2080-2099, cnrm_cm5, Feb Anomaly, NPL
0.61896, 2080-2099, cnrm_cm5, Mar Anomaly, NPL
-1.913, 2080-2099, cnrm_cm5, Apr Anomaly, NPL
4.7395, 2080-2099, cnrm_cm5, May Anomaly, NPL
-0.8622, 2080-2099, cnrm_cm5, Jun Anomaly, NPL
-30.495, 2080-2099, cnrm_cm5, Jul Anomaly, NPL
3.25773, 2080-2099, cnrm_cm5, Aug Anomaly, NPL
-2.643, 2080-2099, cnrm_cm5, Sep Anomaly, NPL
-0.2204, 2080-2099, cnrm_cm5, Oct Anomaly, NPL
-16.268, 2080-2099, cnrm_cm5, Nov Anomaly, NPL
-4.624, 2080-2099, cnrm_cm5, Dec Anomaly, NPL
-5.662, 2080-2099, csiro_mk3_6_0, Jan Anomaly, NPL
-6.9027, 2080-2099, csiro_mk3_6_0, Feb Anomaly, NPL
0.89732, 2080-2099, csiro_mk3_6_0, Mar Anomaly, NPL
0.46314, 2080-2099, csiro_mk3_6_0, Apr Anomaly, NPL
2.57095, 2080-2099, csiro_mk3_6_0, May Anomaly, NPL
-7.9675, 2080-2099, csiro_mk3_6_0, Jun Anomaly, NPL
-10.391, 2080-2099, csiro_mk3_6_0, Jul Anomaly, NPL
6.53767, 2080-2099, csiro_mk3_6_0, Aug Anomaly, NPL
13.6467, 2080-2099, csiro_mk3_6_0, Sep Anomaly, NPL
12.743, 2080-2099, csiro_mk3_6_0, Oct Anomaly, NPL
3.09389, 2080-2099, csiro_mk3_6_0, Nov Anomaly, NPL
-1.5571, 2080-2099, csiro_mk3_6_0, Dec Anomaly, NPL
2.4052, 2080-2099, gfdl_cm3, Jan Anomaly, NPL
4.12764, 2080-2099, gfdl_cm3, Feb Anomaly, NPL
3.47648, 2080-2099, gfdl_cm3, Mar Anomaly, NPL
-1.531, 2080-2099, gfdl_cm3, Apr Anomaly, NPL
-0.6991, 2080-2099, gfdl_cm3, May Anomaly, NPL
9.15828, 2080-2099, gfdl_cm3, Jun Anomaly, NPL
15.1852, 2080-2099, gfdl_cm3, Jul Anomaly, NPL
20.193, 2080-2099, gfdl_cm3, Aug Anomaly, NPL
-7.0601, 2080-2099, gfdl_cm3, Sep Anomaly, NPL
12.1044, 2080-2099, gfdl_cm3, Oct Anomaly, NPL
14.1133, 2080-2099, gfdl_cm3, Nov Anomaly, NPL
-14.509, 2080-2099, gfdl_cm3, Dec Anomaly, NPL
2.28074, 2080-2099, gfdl_esm2g, Jan Anomaly, NPL
5.68542, 2080-2099, gfdl_esm2g, Feb Anomaly, NPL
4.94369, 2080-2099, gfdl_esm2g, Mar Anomaly, NPL
-1.5892, 2080-2099, gfdl_esm2g, Apr Anomaly, NPL
-0.7907, 2080-2099, gfdl_esm2g, May Anomaly, NPL
25.9859, 2080-2099, gfdl_esm2g, Jun Anomaly, NPL
0.45305, 2080-2099, gfdl_esm2g, Jul Anomaly, NPL
60.194, 2080-2099, gfdl_esm2g, Aug Anomaly, NPL
-4.0046, 2080-2099, gfdl_esm2g, Sep Anomaly, NPL
-32.74, 2080-2099, gfdl_esm2g, Oct Anomaly, NPL
9.0044, 2080-2099, gfdl_esm2g, Nov Anomaly, NPL
3.10242, 2080-2099, gfdl_esm2g, Dec Anomaly, NPL
2.34662, 2080-2099, gfdl_esm2m, Jan Anomaly, NPL
-2.7244, 2080-2099, gfdl_esm2m, Feb Anomaly, NPL
1.45765, 2080-2099, gfdl_esm2m, Mar Anomaly, NPL
-3.7591, 2080-2099, gfdl_esm2m, Apr Anomaly, NPL
6.82841, 2080-2099, gfdl_esm2m, May Anomaly, NPL
25.8162, 2080-2099, gfdl_esm2m, Jun Anomaly, NPL
-14.714, 2080-2099, gfdl_esm2m, Jul Anomaly, NPL
-4.463, 2080-2099, gfdl_esm2m, Aug Anomaly, NPL
16.5163, 2080-2099, gfdl_esm2m, Sep Anomaly, NPL
2.26276, 2080-2099, gfdl_esm2m, Oct Anomaly, NPL
-8.1672, 2080-2099, gfdl_esm2m, Nov Anomaly, NPL
0.59251, 2080-2099, gfdl_esm2m, Dec Anomaly, NPL
3.08845, 2080-2099, hadgem2_ao, Jan Anomaly, NPL
-2.2611, 2080-2099, hadgem2_ao, Feb Anomaly, NPL
7.08091, 2080-2099, hadgem2_ao, Mar Anomaly, NPL
8.98092, 2080-2099, hadgem2_ao, Apr Anomaly, NPL
15.9806, 2080-2099, hadgem2_ao, May Anomaly, NPL
29.4003, 2080-2099, hadgem2_ao, Jun Anomaly, NPL
26.8976, 2080-2099, hadgem2_ao, Jul Anomaly, NPL
22.4223, 2080-2099, hadgem2_ao, Aug Anomaly, NPL
17.5613, 2080-2099, hadgem2_ao, Sep Anomaly, NPL
0.40088, 2080-2099, hadgem2_ao, Oct Anomaly, NPL
-6.554, 2080-2099, hadgem2_ao, Nov Anomaly, NPL
5.65976, 2080-2099, hadgem2_ao, Dec Anomaly, NPL
4.8395, 2080-2099, hadgem2_es, Jan Anomaly, NPL
-1.9228, 2080-2099, hadgem2_es, Feb Anomaly, NPL
0.00782, 2080-2099, hadgem2_es, Mar Anomaly, NPL
2.87442, 2080-2099, hadgem2_es, Apr Anomaly, NPL
-5.7735, 2080-2099, hadgem2_es, May Anomaly, NPL
2.90328, 2080-2099, hadgem2_es, Jun Anomaly, NPL
16.7508, 2080-2099, hadgem2_es, Jul Anomaly, NPL
6.74966, 2080-2099, hadgem2_es, Aug Anomaly, NPL
-4.5691, 2080-2099, hadgem2_es, Sep Anomaly, NPL
6.28328, 2080-2099, hadgem2_es, Oct Anomaly, NPL
0.42507, 2080-2099, hadgem2_es, Nov Anomaly, NPL
3.63925, 2080-2099, hadgem2_es, Dec Anomaly, NPL
2.86485, 2080-2099, ipsl_cm5a_lr, Jan Anomaly, NPL
-0.1676, 2080-2099, ipsl_cm5a_lr, Feb Anomaly, NPL
-7.5898, 2080-2099, ipsl_cm5a_lr, Mar Anomaly, NPL
-4.1501, 2080-2099, ipsl_cm5a_lr, Apr Anomaly, NPL
5.27096, 2080-2099, ipsl_cm5a_lr, May Anomaly, NPL
5.19322, 2080-2099, ipsl_cm5a_lr, Jun Anomaly, NPL
-3.6376, 2080-2099, ipsl_cm5a_lr, Jul Anomaly, NPL
11.8871, 2080-2099, ipsl_cm5a_lr, Aug Anomaly, NPL
9.9671, 2080-2099, ipsl_cm5a_lr, Sep Anomaly, NPL
-24.046, 2080-2099, ipsl_cm5a_lr, Oct Anomaly, NPL
9.07211, 2080-2099, ipsl_cm5a_lr, Nov Anomaly, NPL
6.87933, 2080-2099, ipsl_cm5a_lr, Dec Anomaly, NPL
-3.8961, 2080-2099, ipsl_cm5a_mr, Jan Anomaly, NPL
-8.8202, 2080-2099, ipsl_cm5a_mr, Feb Anomaly, NPL
1.02794, 2080-2099, ipsl_cm5a_mr, Mar Anomaly, NPL
-3.573, 2080-2099, ipsl_cm5a_mr, Apr Anomaly, NPL
-0.2736, 2080-2099, ipsl_cm5a_mr, May Anomaly, NPL
8.08328, 2080-2099, ipsl_cm5a_mr, Jun Anomaly, NPL
9.29024, 2080-2099, ipsl_cm5a_mr, Jul Anomaly, NPL
17.0001, 2080-2099, ipsl_cm5a_mr, Aug Anomaly, NPL
9.53218, 2080-2099, ipsl_cm5a_mr, Sep Anomaly, NPL
23.6707, 2080-2099, ipsl_cm5a_mr, Oct Anomaly, NPL
4.56956, 2080-2099, ipsl_cm5a_mr, Nov Anomaly, NPL
5.35859, 2080-2099, ipsl_cm5a_mr, Dec Anomaly, NPL
-0.9444, 2080-2099, miroc5, Jan Anomaly, NPL
2.36749, 2080-2099, miroc5, Feb Anomaly, NPL
1.00143, 2080-2099, miroc5, Mar Anomaly, NPL
1.28628, 2080-2099, miroc5, Apr Anomaly, NPL
12.0041, 2080-2099, miroc5, May Anomaly, NPL
14.9587, 2080-2099, miroc5, Jun Anomaly, NPL
-12.03, 2080-2099, miroc5, Jul Anomaly, NPL
12.9129, 2080-2099, miroc5, Aug Anomaly, NPL
10.5818, 2080-2099, miroc5, Sep Anomaly, NPL
18.0543, 2080-2099, miroc5, Oct Anomaly, NPL
-3.9253, 2080-2099, miroc5, Nov Anomaly, NPL
11.2024, 2080-2099, miroc5, Dec Anomaly, NPL
-2.9549, 2080-2099, miroc_esm_chem, Jan Anomaly, NPL
0.40924, 2080-2099, miroc_esm_chem, Feb Anomaly, NPL
-4.5225, 2080-2099, miroc_esm_chem, Mar Anomaly, NPL
-11.032, 2080-2099, miroc_esm_chem, Apr Anomaly, NPL
5.38867, 2080-2099, miroc_esm_chem, May Anomaly, NPL
9.26003, 2080-2099, miroc_esm_chem, Jun Anomaly, NPL
28.1315, 2080-2099, miroc_esm_chem, Jul Anomaly, NPL
18.8067, 2080-2099, miroc_esm_chem, Aug Anomaly, NPL
11.1299, 2080-2099, miroc_esm_chem, Sep Anomaly, NPL
7.50287, 2080-2099, miroc_esm_chem, Oct Anomaly, NPL
-4.7181, 2080-2099, miroc_esm_chem, Nov Anomaly, NPL
15.8722, 2080-2099, miroc_esm_chem, Dec Anomaly, NPL
3.31527, 2080-2099, miroc_esm, Jan Anomaly, NPL
-2.7031, 2080-2099, miroc_esm, Feb Anomaly, NPL
6.9734, 2080-2099, miroc_esm, Mar Anomaly, NPL
6.81584, 2080-2099, miroc_esm, Apr Anomaly, NPL
-14.738, 2080-2099, miroc_esm, May Anomaly, NPL
-4.6973, 2080-2099, miroc_esm, Jun Anomaly, NPL
20.1832, 2080-2099, miroc_esm, Jul Anomaly, NPL
16.1057, 2080-2099, miroc_esm, Aug Anomaly, NPL
8.42353, 2080-2099, miroc_esm, Sep Anomaly, NPL
1.37675, 2080-2099, miroc_esm, Oct Anomaly, NPL
-12.836, 2080-2099, miroc_esm, Nov Anomaly, NPL
16.7783, 2080-2099, miroc_esm, Dec Anomaly, NPL
12.0121, 2080-2099, mpi_esm_lr, Jan Anomaly, NPL
-9.3451, 2080-2099, mpi_esm_lr, Feb Anomaly, NPL
-2.7335, 2080-2099, mpi_esm_lr, Mar Anomaly, NPL
1.68212, 2080-2099, mpi_esm_lr, Apr Anomaly, NPL
3.60046, 2080-2099, mpi_esm_lr, May Anomaly, NPL
3.32605, 2080-2099, mpi_esm_lr, Jun Anomaly, NPL
-5.5765, 2080-2099, mpi_esm_lr, Jul Anomaly, NPL
-25.558, 2080-2099, mpi_esm_lr, Aug Anomaly, NPL
-9.3759, 2080-2099, mpi_esm_lr, Sep Anomaly, NPL
-22.487, 2080-2099, mpi_esm_lr, Oct Anomaly, NPL
-15.086, 2080-2099, mpi_esm_lr, Nov Anomaly, NPL
0.65449, 2080-2099, mpi_esm_lr, Dec Anomaly, NPL
7.45167, 2080-2099, mpi_esm_mr, Jan Anomaly, NPL
-8.6281, 2080-2099, mpi_esm_mr, Feb Anomaly, NPL
2.58057, 2080-2099, mpi_esm_mr, Mar Anomaly, NPL
6.14506, 2080-2099, mpi_esm_mr, Apr Anomaly, NPL
4.34161, 2080-2099, mpi_esm_mr, May Anomaly, NPL
-47.771, 2080-2099, mpi_esm_mr, Jun Anomaly, NPL
11.4601, 2080-2099, mpi_esm_mr, Jul Anomaly, NPL
-3.548, 2080-2099, mpi_esm_mr, Aug Anomaly, NPL
15.9543, 2080-2099, mpi_esm_mr, Sep Anomaly, NPL
-23.313, 2080-2099, mpi_esm_mr, Oct Anomaly, NPL
18.2052, 2080-2099, mpi_esm_mr, Nov Anomaly, NPL
32.9753, 2080-2099, mpi_esm_mr, Dec Anomaly, NPL
0.05561, 2080-2099, mri_cgcm3, Jan Anomaly, NPL
4.3597, 2080-2099, mri_cgcm3, Feb Anomaly, NPL
-1.2736, 2080-2099, mri_cgcm3, Mar Anomaly, NPL
0.09102, 2080-2099, mri_cgcm3, Apr Anomaly, NPL
-1.0146, 2080-2099, mri_cgcm3, May Anomaly, NPL
6.9841, 2080-2099, mri_cgcm3, Jun Anomaly, NPL
8.10983, 2080-2099, mri_cgcm3, Jul Anomaly, NPL
-0.5828, 2080-2099, mri_cgcm3, Aug Anomaly, NPL
-6.0083, 2080-2099, mri_cgcm3, Sep Anomaly, NPL
8.5087, 2080-2099, mri_cgcm3, Oct Anomaly, NPL
-1.4326, 2080-2099, mri_cgcm3, Nov Anomaly, NPL
-8.9986, 2080-2099, mri_cgcm3, Dec Anomaly, NPL
13.553, 2080-2099, noresm1_m, Jan Anomaly, NPL
1.82699, 2080-2099, noresm1_m, Feb Anomaly, NPL
0.88158, 2080-2099, noresm1_m, Mar Anomaly, NPL
2.41216, 2080-2099, noresm1_m, Apr Anomaly, NPL
7.90575, 2080-2099, noresm1_m, May Anomaly, NPL
5.96473, 2080-2099, noresm1_m, Jun Anomaly, NPL
11.551, 2080-2099, noresm1_m, Jul Anomaly, NPL
18.7437, 2080-2099, noresm1_m, Aug Anomaly, NPL
26.6344, 2080-2099, noresm1_m, Sep Anomaly, NPL
13.1833, 2080-2099, noresm1_m, Oct Anomaly, NPL
-16.505, 2080-2099, noresm1_m, Nov Anomaly, NPL
-3.6295, 2080-2099, noresm1_m, Dec Anomaly, NPL
-12.247, 2080-2099, Ensemble (10th Percentile), Jan Anomaly, NPL
-13.557, 2080-2099, Ensemble (10th Percentile), Feb Anomaly, NPL
-12.071, 2080-2099, Ensemble (10th Percentile), Mar Anomaly, NPL
-11.782, 2080-2099, Ensemble (10th Percentile), Apr Anomaly, NPL
-21.81, 2080-2099, Ensemble (10th Percentile), May Anomaly, NPL
-51.297, 2080-2099, Ensemble (10th Percentile), Jun Anomaly, NPL
-70.324, 2080-2099, Ensemble (10th Percentile), Jul Anomaly, NPL
-50.603, 2080-2099, Ensemble (10th Percentile), Aug Anomaly, NPL
-40.789, 2080-2099, Ensemble (10th Percentile), Sep Anomaly, NPL
-28.813, 2080-2099, Ensemble (10th Percentile), Oct Anomaly, NPL
-22.416, 2080-2099, Ensemble (10th Percentile), Nov Anomaly, NPL
-17.761, 2080-2099, Ensemble (10th Percentile), Dec Anomaly, NPL
-1.5408, 2080-2099, Ensemble (50th Percentile), Jan Anomaly, NPL
-2.6036, 2080-2099, Ensemble (50th Percentile), Feb Anomaly, NPL
-0.9563, 2080-2099, Ensemble (50th Percentile), Mar Anomaly, NPL
-1.0722, 2080-2099, Ensemble (50th Percentile), Apr Anomaly, NPL
-3.1661, 2080-2099, Ensemble (50th Percentile), May Anomaly, NPL
-0.364, 2080-2099, Ensemble (50th Percentile), Jun Anomaly, NPL
14.9484, 2080-2099, Ensemble (50th Percentile), Jul Anomaly, NPL
19.0427, 2080-2099, Ensemble (50th Percentile), Aug Anomaly, NPL
14.0872, 2080-2099, Ensemble (50th Percentile), Sep Anomaly, NPL
6.18294, 2080-2099, Ensemble (50th Percentile), Oct Anomaly, NPL
0.58709, 2080-2099, Ensemble (50th Percentile), Nov Anomaly, NPL
0.90935, 2080-2099, Ensemble (50th Percentile), Dec Anomaly, NPL
28.3197, 2080-2099, Ensemble (90th Percentile), Jan Anomaly, NPL
12.5489, 2080-2099, Ensemble (90th Percentile), Feb Anomaly, NPL
13.9952, 2080-2099, Ensemble (90th Percentile), Mar Anomaly, NPL
18.3805, 2080-2099, Ensemble (90th Percentile), Apr Anomaly, NPL
41.8692, 2080-2099, Ensemble (90th Percentile), May Anomaly, NPL
114.011, 2080-2099, Ensemble (90th Percentile), Jun Anomaly, NPL
155.435, 2080-2099, Ensemble (90th Percentile), Jul Anomaly, NPL
140.302, 2080-2099, Ensemble (90th Percentile), Aug Anomaly, NPL
109.962, 2080-2099, Ensemble (90th Percentile), Sep Anomaly, NPL
54.8944, 2080-2099, Ensemble (90th Percentile), Oct Anomaly, NPL
26.6625, 2080-2099, Ensemble (90th Percentile), Nov Anomaly, NPL
27.0796, 2080-2099, Ensemble (90th Percentile), Dec Anomaly, NPL
7.33759, 2080-2099, bcc_csm1_1_m, Annual Anomaly, NPL
41.2615, 2080-2099, bcc_csm1_1, Annual Anomaly, NPL
17.7419, 2080-2099, bnu_esm, Annual Anomaly, NPL
57.7415, 2080-2099, canesm2, Annual Anomaly, NPL
14.1325, 2080-2099, ccsm4, Annual Anomaly, NPL
73.4497, 2080-2099, cesm1_cam5, Annual Anomaly, NPL
-20.843, 2080-2099, cnrm_cm5, Annual Anomaly, NPL
1.46251, 2080-2099, csiro_mk3_6_0, Annual Anomaly, NPL
11.7762, 2080-2099, gfdl_cm3, Annual Anomaly, NPL
24.0656, 2080-2099, gfdl_esm2g, Annual Anomaly, NPL
-2.0919, 2080-2099, gfdl_esm2m, Annual Anomaly, NPL
27.7301, 2080-2099, hadgem2_ao, Annual Anomaly, NPL
16.0129, 2080-2099, hadgem2_es, Annual Anomaly, NPL
-2.332, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, NPL
14.4651, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, NPL
9.80813, 2080-2099, miroc5, Annual Anomaly, NPL
34.641, 2080-2099, miroc_esm_chem, Annual Anomaly, NPL
13.3094, 2080-2099, miroc_esm, Annual Anomaly, NPL
-4.5844, 2080-2099, mpi_esm_lr, Annual Anomaly, NPL
3.84787, 2080-2099, mpi_esm_mr, Annual Anomaly, NPL
15.6283, 2080-2099, mri_cgcm3, Annual Anomaly, NPL
13.9875, 2080-2099, noresm1_m, Annual Anomaly, NPL
-65.249, 2080-2099, Ensemble (10th Percentile), Annual Anomaly, NPL
19.0608, 2080-2099, Ensemble (50th Percentile), Annual Anomaly, NPL
172.255, 2080-2099, Ensemble (90th Percentile), Annual Anomaly, NPL
